col1,col2
We present an approach to grammar induction that utilizes syntactic universals to improve dependency parsing across a range of languages.,Introduction
Our method uses a single set of manually-specified language-independent rules that identify syntactic dependencies between pairs of syntactic categories that commonly occur across languages.,Introduction
"During inference of the probabilistic model, we use posterior expectation constraints to require that a minimum proportion of the dependencies we infer be instances of these rules.",Introduction
We also automatically refine the syntactic categories given in our coarsely tagged input.,Introduction
Across six languages our approach outperforms state-of-theart unsupervised methods by a significant mar,Introduction
"Despite surface differences, human languages exhibit striking similarities in many fundamental aspects of syntactic structure.",Experiment/Discussion
"These structural correspondences, referred to as syntactic universals, have been extensively studied in linguistics (Baker, 2001; Carnie, 2002; White, 2003; Newmeyer, 2005) and underlie many approaches in multilingual parsing.",Experiment/Discussion
"In fact, much recent work has demonstrated that learning cross-lingual correspondences from corpus data greatly reduces the ambiguity inherent in syntactic analysis (Kuhn, 2004; Burkett and Klein, 2008; Cohen and Smith, 2009a; Snyder et al., 2009; Berg-Kirkpatrick and Klein, 2010).",Experiment/Discussion
"In this paper, we present an alternative grammar induction approach that exploits these structural correspondences by declaratively encoding a small set of universal dependency rules.",Experiment/Discussion
"As input to the model, we assume a corpus annotated with coarse syntactic categories (i.e., high-level part-ofspeech tags) and a set of universal rules defined over these categories, such as those in Table 1.",Experiment/Discussion
These rules incorporate the definitional properties of syntactic categories in terms of their interdependencies and thus are universal across languages.,Experiment/Discussion
"They can potentially help disambiguate structural ambiguities that are difficult to learn from data alone — for example, our rules prefer analyses in which verbs are dependents of auxiliaries, even though analyzing auxiliaries as dependents of verbs is also consistent with the data.",Experiment/Discussion
Leveraging these universal rules has the potential to improve parsing performance for a large number of human languages; this is particularly relevant to the processing of low-resource languages.,Experiment/Discussion
"Furthermore, these universal rules are compact and well-understood, making them easy to manually construct.",Experiment/Discussion
"In addition to these universal dependencies, each specific language typically possesses its own idiosyncratic set of dependencies.",Experiment/Discussion
"We address this challenge by requiring the universal constraints to only hold in expectation rather than absolutely, i.e., we permit a certain number of violations of the constraints.",Experiment/Discussion
We formulate a generative Bayesian model that explains the observed data while accounting for declarative linguistic rules during inference.,Experiment/Discussion
These rules are used as expectation constraints on the posterior distribution over dependency structures.,Experiment/Discussion
"This approach is based on the posterior regularization technique (Grac¸a et al., 2009), which we apply to a variational inference algorithm for our parsing model.",Experiment/Discussion
"Our model can also optionally refine common high-level syntactic categories into per-language categories by inducing a clustering of words using Dirichlet Processes (Ferguson, 1973).",Experiment/Discussion
"Since the universals guide induction toward linguistically plausible structures, automatic refinement becomes feasible even in the absence of manually annotated syntactic trees.",Experiment/Discussion
"We test the effectiveness of our grammar induction model on six Indo-European languages from three language groups: English, Danish, Portuguese, Slovene, Spanish, and Swedish.",Experiment/Discussion
"Though these languages share a high-level Indo-European ancestry, they cover a diverse range of syntactic phenomenon.",Experiment/Discussion
"Our results demonstrate that universal rules greatly improve the accuracy of dependency parsing across all of these languages, outperforming current stateof-the-art unsupervised grammar induction methods (Headden III et al., 2009; Berg-Kirkpatrick and Klein, 2010).",Experiment/Discussion
"Learning with Linguistic Constraints Our work is situated within a broader class of unsupervised approaches that employ declarative knowledge to improve learning of linguistic structure (Haghighi and Klein, 2006; Chang et al., 2007; Grac¸a et al., 2007; Cohen and Smith, 2009b; Druck et al., 2009; Liang et al., 2009a).",Experiment/Discussion
