col1,col2
It is possible to reduce the bulk of phrasetables for Statistical Machine Translation us ing a technique based on the significance testing of phrase pair co-occurrence in the parallel corpus.,Introduction
The savings can be quitesubstantial (up to 90%) and cause no reduction in BLEU score.,Introduction
"In some cases, an im provement in BLEU is obtained at the same time although the effect is less pronounced if state-of-the-art phrasetable smoothing is employed.",Introduction
"An important part of the process of Statistical Ma chine Translation (SMT) involves inferring a large table of phrase pairs that are translations of each other from a large corpus of aligned sentences.These phrase pairs together with estimates of con ditional probabilities and useful feature weights, called collectively a phrasetable, are used to match a source sentence to produce candidate translations.",Experiment/Discussion
"The choice of the best translation is made based on the combination of the probabilities and feature weights, and much discussion has been made of how to make the estimates of probabilites, how to smooth these estimates, and what features are most useful for discriminating among the translations.However, a cursory glance at phrasetables pro duced often suggests that many of the translations are wrong or will never be used in any translation.",Experiment/Discussion
"On the other hand, most obvious ways of reducing the bulk usually lead to a reduction in translation quality as measured by BLEU score.",Experiment/Discussion
"This has led toan impression that these pairs must contribute some thing in the grand scheme of things and, certainly, more data is better than less.Nonetheless, this bulk comes at a cost.",Experiment/Discussion
"Large ta bles lead to large data structures that require moreresources and more time to process and, more im portantly, effort directed in handling large tablescould likely be more usefully employed in more fea tures or more sophisticated search.",Experiment/Discussion
"In this paper, we show that it is possible to prune phrasetables using a straightforward approach based on significance testing, that this approach does notadversely affect the quality of translation as mea sured by BLEU score, and that savings in terms ofnumber of discarded phrase pairs can be quite substantial.",Experiment/Discussion
"Even more surprising, pruning can actu ally raise the BLEU score although this phenomenon is less prominent if state of the art smoothing of phrasetable probabilities is employed.",Experiment/Discussion
Section 2 reviews the basic ideas of StatisticalMachine Translation as well as those of testing sig nificance of associations in two by two contingency tables departing from independence.,Experiment/Discussion
"From this, a filtering algorithm will be described that keeps only phrase pairs that pass a significance test.",Experiment/Discussion
Section 3 outlines a number of experiments that demonstratethe phenomenon and measure its magnitude.,Experiment/Discussion
Sec tion 4 presents the results of these experiments.,Experiment/Discussion
The paper concludes with a summary of what has been learned and a discussion of continuing work that builds on these ideas.,Experiment/Discussion
967,Experiment/Discussion
2.1 Our Approach to Statistical Machine.,Experiment/Discussion
TranslationWe define a phrasetable as a set of source phrases (n grams) s?,Experiment/Discussion
"and their translations (m-grams) t?, along with associated translation probabilities p(s?|t?) and p(t?|s?).",Experiment/Discussion
"These conditional distributions are derivedfrom the joint frequencies c(s?, t?)",Experiment/Discussion
"of source / tar get n,m-grams observed in a word-aligned parallel corpus.",Experiment/Discussion
"These joint counts are estimated using the phrase induction algorithm described in (Koehn etal., 2003), with symmetrized word alignments gen erated using IBM model 2 (Brown et al, 1993).",Experiment/Discussion
"Phrases are limited to 8 tokens in length (n,m ? 8).",Experiment/Discussion
"Given a source sentence s, our phrase-based SMT system tries to find the target sentence t?",Experiment/Discussion
"that is the most likely translation of s. To make search more efficient, we use the Viterbi approximation and seek the most likely combination of t and its alignment a with s, rather than just the most likely t: t?",Experiment/Discussion
"= argmax t p(t|s) ? argmax t,a p(t,a|s),where a = (s?1, t?1, j1), ..., (s?K , t?K , jK); t?k are tar get phrases such that t = t?1...t?K ; s?k are sourcephrases such that s = s?j1 ...s?jK ; and s?k is the trans lation of the kth target phrase t?k. To model p(t,a|s), we use a standard loglinear approach: p(t,a|s) ? exp [ ? i ?ifi(s, t,a) ] where each fi(s, t,a) is a feature function, and weights ?i are set using Och?s algorithm (Och,2003) to maximize the system?s BLEU score (Pa pineni et al , 2001) on a development corpus.",Experiment/Discussion
"The features used are: the length of t; a single-parameterdistortion penalty on phrase reordering in a, as de scribed in (Koehn et al, 2003); phrase translation model probabilities; and 4-gram language modelprobabilities log p(t), using Kneser-Ney smooth ing as implemented in the SRILM toolkit (Stolcke, 2002).",Experiment/Discussion
"Phrase translation model probabilities are features of the form: log p(s|t,a) ? K? k=1 log p(s?k|t?k) i.e., we assume that the phrases s?k specified by a are conditionally independent, and depend only on their aligned phrases t?k. The ?forward?",Experiment/Discussion
"phrase probabilities p(t?|s?) are not used as features, but only as a filter on the set of possible translations: for each source phrase s?",Experiment/Discussion
"that matches some ngram in s, only the 30 top-ranked translations t?",Experiment/Discussion
according to p(t?|s?) are retained.,Experiment/Discussion
"Oneof the reviewers has pointed out correctly that tak ing only the top 30 translations will interact with the subject under study; however, this pruning technique has been used as a way of controlling the width of our beam search and rebalancing search parameters would have complicated this study and taken it away from our standard practice.",Experiment/Discussion
"The phrase translation model probabilities are smoothed according to one of several techniques as described in (Foster et al, 2006) and identified in the discussion below.",Experiment/Discussion
2.2 Significance testing using two by two.,Experiment/Discussion
"contingency tables Each phrase pair can be thought of as am n,m-gram (s?, t?)",Experiment/Discussion
where s?,Experiment/Discussion
