col1,col2
"We present V-measure, an external entropybased cluster evaluation measure.",Introduction
"V measure provides an elegant solution tomany problems that affect previously defined cluster evaluation measures includ ing 1) dependence on clustering algorithm or data set, 2) the ?problem of matching?, where the clustering of only a portion of datapoints are evaluated and 3) accurate evaluation and combination of two desirable aspects of clustering, homogeneity and completeness.",Introduction
"We compare V-measure to a num ber of popular cluster evaluation measuresand demonstrate that it satisfies several desirable properties of clustering solutions, us ing simulated clustering results.",Introduction
"Finally, we use V-measure to evaluate two clustering tasks: document clustering and pitch accent type clustering.",Introduction
"Clustering techniques have been used successfully for many natural language processing tasks, such as document clustering (Willett, 1988; Zamir and Etzioni, 1998; Cutting et al, 1992; Vempala and Wang, 2005), word sense disambiguation (Shin and Choi, 2004), semantic role labeling (Baldewein et al., 2004), pitch accent type disambiguation (Levow, 2006).",Experiment/Discussion
"They are particularly appealing for tasks in which there is an abundance of language data available, but manual annotation of this data is very resource-intensive.",Experiment/Discussion
"Unsupervised clustering can eliminate the need for (full) manual annotation of the data into desired classes, but often at the cost of making evaluation of success more difficult.",Experiment/Discussion
External evaluation measures for clustering can be applied when class labels for each data point in some evaluation set can be determined a priori.,Experiment/Discussion
"The clustering task is then to assign these data points toany number of clusters such that each cluster con tains all and only those data points that are membersof the same class Given the ground truth class la bels, it is trivial to determine whether this perfect clustering has been achieved.",Experiment/Discussion
"However, evaluating how far from perfect an incorrect clustering solution is a more difficult task (Oakes, 1998) and proposed approaches often lack rigor (Meila, 2007).",Experiment/Discussion
"In this paper, we describe a new entropy-based external cluster evaluation measure, V-MEASURE1 , designed to address the problem of quantifying such imperfection.",Experiment/Discussion
"Like all external measures, V-measurecompares a target clustering ? e.g., a manually an notated representative subset of the available data ?against an automatically generated clustering to de termine now similar the two are.",Experiment/Discussion
"We introduce twocomplementary concepts, completeness and homo geneity, to capture desirable properties in clustering tasks.",Experiment/Discussion
"In Section 2, we describe V-measure and how itis calculated in terms of homogeneity and complete ness.",Experiment/Discussion
