col1,col2
We formulate dependency parsing as a graphical model with the novel ingredient of global constraints.,{}
"We show how to apply loopy belief propagation (BP), a simple and tool for and inference.",{}
"As a parsing algorithm, BP is both asymptotically and empirically efficient.",{}
"Even with second-order features or latent variables, which would make exact parsing considerslower or NP-hard, BP needs only with a small constant factor.",{}
"Furthermore, such features significantly improve parse accuracy over exact first-order methods.",{}
Incorporating additional features would increase the runtime additively rather than multiplicatively.,{}
Computational linguists worry constantly about runtime.,"{'title': '1 Introduction', 'number': '1'}"
"Sometimes we oversimplify our models, trading linguistic nuance for fast dynamic programming.","{'title': '1 Introduction', 'number': '1'}"
"Alternatively, we write down a better but intractable model and then use approximations.","{'title': '1 Introduction', 'number': '1'}"
"The CL community has often approximated using heavy pruning or reranking, but is beginning to adopt other methods from the machine learning community, such as Gibbs sampling, rejection sampling, and certain variational approximations.","{'title': '1 Introduction', 'number': '1'}"
"We propose borrowing a different approximation technique from machine learning, namely, loopy belief propagation (BP).","{'title': '1 Introduction', 'number': '1'}"
"In this paper, we show that BP can be used to train and decode complex parsing models.","{'title': '1 Introduction', 'number': '1'}"
"Our approach calls a simpler parser as a subroutine, so it still exploits the useful, well-studied combinatorial structure of the parsing problem.1","{'title': '1 Introduction', 'number': '1'}"
"We wish to make a dependency parse’s score depend on higher-order features, which consider arbitrary interactions among two or more edges in the parse (and perhaps also other latent variables such as part-of-speech tags or edge labels).","{'title': '2 Overview and Related Work', 'number': '2'}"
Such features can help accuracy—as we show.,"{'title': '2 Overview and Related Work', 'number': '2'}"
"Alas, they raise the polynomial runtime of projective parsing, and render non-projective parsing NP-hard.","{'title': '2 Overview and Related Work', 'number': '2'}"
Hence we seek approximations.,"{'title': '2 Overview and Related Work', 'number': '2'}"
We will show how BP’s “message-passing” discipline offers a principled way for higher-order features to incrementally adjust the numerical edge weights that are fed to a fast first-order parser.,"{'title': '2 Overview and Related Work', 'number': '2'}"
Thus the first-order parser is influenced by higher-order interactions among edges—but not asymptotically slowed down by considering the interactions itself.,"{'title': '2 Overview and Related Work', 'number': '2'}"
BP’s behavior in our setup can be understood intuitively as follows.,"{'title': '2 Overview and Related Work', 'number': '2'}"
"Inasmuch as the first-order parser finds that edge e is probable, the higher-order features will kick in and discourage other edges e' to the extent that they prefer not to coexist with e.2 Thus, the next call to the first-order parser assigns lower probabilities to parses that contain these e'.","{'title': '2 Overview and Related Work', 'number': '2'}"
"(The method is approximate because a first-order parser must equally penalize all parses containing e', even those that do not in fact contain e.) This behavior is somewhat similar to parser stacking (Nivre and McDonald, 2008; Martins et al., 2008), in which a first-order parser derives some of its input features from the full 1-best output of another parser.","{'title': '2 Overview and Related Work', 'number': '2'}"
"In our method, a first-order parser derives such input features from its own previous full output (but probabilistic output rather than just 1best).","{'title': '2 Overview and Related Work', 'number': '2'}"
This circular process is iterated to convergence.,"{'title': '2 Overview and Related Work', 'number': '2'}"
Our method also permits the parse to interact cheaply with other variables.,"{'title': '2 Overview and Related Work', 'number': '2'}"
"Thus first-order parsing, part-of-speech tagging, and other tasks on a common input could mutually influence one another.","{'title': '2 Overview and Related Work', 'number': '2'}"
"Our method and its numerical details emerge naturally as an instance of the well-studied loopy BP algorithm, suggesting several potential future improvements to accuracy (Yedidia et al., 2004; Braunstein et al., 2005) and efficiency (Sutton and McCallum, 2007).","{'title': '2 Overview and Related Work', 'number': '2'}"
"Loopy BP has occasionally been used before in NLP, with good results, to handle non-local features (Sutton and McCallum, 2004) or joint decoding (Sutton et al., 2004).","{'title': '2 Overview and Related Work', 'number': '2'}"
"However, our application to parsing requires an innovation to BP that we explain in §5—a global constraint to enforce that the parse is a tree.","{'title': '2 Overview and Related Work', 'number': '2'}"
"The tractability of some such global constraints points the way toward applying BP to other computationally intensive NLP problems, such as syntax-based alignment of parallel text.","{'title': '2 Overview and Related Work', 'number': '2'}"
"To apply BP, we must formulate dependency parsing as a search for an optimal assignment to the variables of a graphical model.","{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
We encode a parse using the following variables: Sentence.,"{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
The n-word input sentence W is fully observed (not a lattice).,"{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
"Let W = W0W1 · · · Wn, where W0 is always the special symbol ROOT.","{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
Tags.,"{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
"If desired, the variables T = T1T2 · · · Tn may specify tags on the n words, drawn from some tagset T (e.g., parts of speech).","{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
These variables are needed iff the tags are to be inferred jointly with the parse.,"{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
Links.,"{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
"The O(n2) boolean variables {Lij : 0 < i < n,1 < j < n, i =� j} correspond to the possible links in the dependency parse.3 Lij = true is interpreted as meaning that there exists a dependency link from parent i —* child j.4 Link roles, etc.","{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
"It would be straightforward to add other variables, such as a binary variable Lij that is true iff there is a link i � j labeled with role r (e.g., AGENT, PATIENT, TEMPORAL ADJUNCT).","{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
"We wish to define a probability distribution over all configurations, i.e., all joint assignments A to these variables.","{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
"Our distribution is simply an undirected graphical model, or Markov random field (MRF):5 specified by the collection of factors Fm : A H R[ 'O.","{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
Each factor is a function that consults only a subset of A.,"{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
"We say that the factor has degree d if it depends on the values of d variables in A, and that it is unary, binary, ternary, or global if d is respectively 1, 2, 3, or unbounded (grows with n).","{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
A factor function Fm(A) may also depend freely on the observed variables—the input sentence W and a known (learned) parameter vector 0.,"{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
"For notational simplicity, we suppress these extra arguments when writing and drawing factor functions, and when computing their degree.","{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
"In this treatment, these observed variables are not specified by A, but instead are absorbed into the very definition of Fm.","{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
"In defining a factor Fm, we often define the circumstances under which it fires.","{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
These are the only circumstances that allow Fm(A) =� 1.,"{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
"When Fm does not fire, Fm(A) = 1 and does not affect the product in equation (1).","{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
A hard factor Fm fires only on parses A that violate some specified condition.,"{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
"It has value 0 on those parses, acting as a hard constraint to rule them out.","{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
TREE.,"{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
A hard global constraint on all the Lij variables at once.,"{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
"It requires that exactly n of these variables be true, and that the corresponding links form a directed tree rooted at position 0.","{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
PTREE.,"{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
This stronger version of TREE requires further that the tree be projective.,"{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
"That is, it prohibits Lij and LH from both being true if i —* j crosses k —* E. (These links are said to cross if one of k, E is strictly between i and j while the other is strictly outside that range.)","{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
EXACTLY1.,"{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
"A family of O(n) hard global constraints, indexed by 1 < j < n. EXACTLY1j requires that j have exactly one parent, i.e., exactly one of the Lij variables must be true.","{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
Note that EXACTLY1 is implied by TREE or PTREE.,"{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
ATMOST1.,"{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
A weaker version.,"{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
ATMOST1j requires j to have one or zero parents.,"{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
NAND.,"{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
A family of hard binary constraints.,"{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
"NANDij,kt requires that Lij and Lkt may not both be true.","{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
We will be interested in certain subfamilies.,"{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
NOT2.,"{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
"Shorthand for the family of O(n3) binary constraints {NANDij,kj}.","{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
"These are collectively equivalent to ATMOST1, but expressed via a larger number of simpler constraints, which can make the BP approximation less effective (footnote 30).","{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
NO2CYCLE.,"{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
"Shorthand for the family of O(n2) binary constraints {NANDij,ji}.","{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
A soft factor Fm acts as a soft constraint that prefers some parses to others.,"{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
"In our experiments, it is always a log-linear function returning positive values: where θ is a learned, finite collection of weights and f is a corresponding collection of feature functions, some of which are used by Fm.","{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
"(Note that fh is permitted to consult the observed input W. It also sees which factor Fm it is scoring, to support reuse of a single feature function fh and its weight θh by unboundedly many factors in a model.)","{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
LINK.,"{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
A family of unary soft factors that judge the links in a parse A individually.,"{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
"LINKij fires iff Lij = true, and then its value depends on (i, j), W, and θ.","{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
Our experiments use the same features as McDonald et al. (2005).,"{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
"A first-order (or “edge-factored”) parsing model (McDonald et al., 2005) contains only LINK factors, along with a global TREE or PTREE factor.","{'title': '3 Graphical Models of Dependency Trees', 'number': '3'}"
