col1,col2
"People tweet more than 100 Million times daily, yielding a noisy, informal, but sometimes informative corpus of 140-character messages that mirrors the zeitgeist in an unprecedented manner.",Introduction
The performance of standard NLP tools is severely degraded on tweets.,Introduction
"This paper addresses this issue by re-building the NLP pipeline beginning with part-of-speech tagging, through chunking, to recognition.",Introduction
"Our novel doubles compared with the NER system. the redundancy inherent in tweets to achieve this performance, using LabeledLDA to exploit Freebase dictionaries as a source of distant supervision.",Introduction
LabeledLDA outperforms coincreasing 25% over ten common entity types.,Introduction
NLP tools are available at:,Introduction
Status Messages posted on Social Media websites such as Facebook and Twitter present a new and challenging style of text for language technology due to their noisy and informal nature.,Experiment/Discussion
"Like SMS (Kobus et al., 2008), tweets are particularly terse and difficult (See Table 1).",Experiment/Discussion
"Yet tweets provide a unique compilation of information that is more upto-date and inclusive than news articles, due to the low-barrier to tweeting, and the proliferation of mobile devices.1 The corpus of tweets already exceeds the size of the Library of Congress (Hachman, 2011) and is growing far more rapidly.",Experiment/Discussion
"Due to the volume of tweets, it is natural to consider named-entity recognition, information extraction, and text mining over tweets.",Experiment/Discussion
"Not surprisingly, the performance of “off the shelf” NLP tools, which were trained on news corpora, is weak on tweet corpora.",Experiment/Discussion
"In response, we report on a re-trained “NLP pipeline” that leverages previously-tagged out-ofdomain text, 2 tagged tweets, and unlabeled tweets to achieve more effective part-of-speech tagging, chunking, and named-entity recognition.",Experiment/Discussion
1 The Hobbit has FINALLY started filming!,Experiment/Discussion
I cannot wait!,Experiment/Discussion
2 Yess!,Experiment/Discussion
Yess!,Experiment/Discussion
Its official Nintendo announced today that they Will release the Nintendo 3DS in north America march 27 for $250 3 Government confirms blast n nuclear plants n japan...don’t knw wht s gona happen nw... We find that classifying named entities in tweets is a difficult task for two reasons.,Experiment/Discussion
"First, tweets contain a plethora of distinctive named entity types (Companies, Products, Bands, Movies, and more).",Experiment/Discussion
"Almost all these types (except for People and Locations) are relatively infrequent, so even a large sample of manually annotated tweets will contain few training examples.",Experiment/Discussion
"Secondly, due to Twitter’s 140 character limit, tweets often lack sufficient context to determine an entity’s type without the aid of background knowledge.",Experiment/Discussion
"To address these issues we propose a distantly supervised approach which applies LabeledLDA (Ramage et al., 2009) to leverage large amounts of unlabeled data in addition to large dictionaries of entities gathered from Freebase, and combines information about an entity’s context across its mentions.",Experiment/Discussion
"We make the following contributions: LabeledLDA is applied, utilizing constraints based on an open-domain database (Freebase) as a source of supervision.",Experiment/Discussion
"This approach increases F1 score by 25% relative to co-training (Blum and Mitchell, 1998; Yarowsky, 1995) on the task of classifying named entities in Tweets.",Experiment/Discussion
The rest of the paper is organized as follows.,Experiment/Discussion
We successively build the NLP pipeline for Twitter feeds in Sections 2 and 3.,Experiment/Discussion
"We first present our approaches to shallow syntax – part of speech tagging (§2.1), and shallow parsing (§2.2).",Experiment/Discussion
§2.3 describes a novel classifier that predicts the informativeness of capitalization in a tweet.,Experiment/Discussion
All tools in §2 are used as features for named entity segmentation in §3.1.,Experiment/Discussion
"Next, we present our algorithms and evaluation for entity classification (§3.2).",Experiment/Discussion
We describe related work in §4 and conclude in §5.,Experiment/Discussion
We first study two fundamental NLP tasks – POS tagging and noun-phrase chunking.,Experiment/Discussion
We also discuss a novel capitalization classifier in §2.3.,Experiment/Discussion
The outputs of all these classifiers are used in feature generation for named entity recognition in the next section.,Experiment/Discussion
For all experiments in this section we use a dataset of 800 randomly sampled tweets.,Experiment/Discussion
"All results (Tables 2, 4 and 5) represent 4-fold cross-validation experiments on the respective tasks.3 Part of speech tagging is applicable to a wide range of NLP tasks including named entity segmentation and information extraction.",Experiment/Discussion
Prior experiments have suggested that POS tagging has a very strong baseline: assign each word to its most frequent tag and assign each Out of Vocabulary (OOV) word the most common POS tag.,Experiment/Discussion
"This baseline obtained a 0.9 accuracy on the Brown corpus (Charniak et al., 1993).",Experiment/Discussion
"However, the application of a similar baseline on tweets (see Table 2) obtains a much weaker 0.76, exposing the challenging nature of Twitter data.",Experiment/Discussion
A key reason for this drop in accuracy is that Twitter contains far more OOV words than grammatical text.,Experiment/Discussion
"Many of these OOV words come from spelling variation, e.g., the use of the word “n” for “in” in Table 1 example 3.",Experiment/Discussion
"Although NNP is the most frequent tag for OOV words, only about 1/3 are NNPs.",Experiment/Discussion
The performance of off-the-shelf news-trained POS taggers also suffers on Twitter data.,Experiment/Discussion
"The stateof-the-art Stanford POS tagger (Toutanova et al., 2003) improves on the baseline, obtaining an accuracy of 0.8.",Experiment/Discussion
"This performance is impressive given that its training data, the Penn Treebank WSJ (PTB), is so different in style from Twitter, however it is a huge drop from the 97% accuracy reported on the PTB.",Experiment/Discussion
There are several reasons for this drop in performance.,Experiment/Discussion
Table 3 lists common errors made by the Stanford tagger.,Experiment/Discussion
"First, due to unreliable capitalization, common nouns are often misclassified as proper nouns, and vice versa.",Experiment/Discussion
"Also, interjections and verbs are frequently misclassified as nouns.",Experiment/Discussion
"In addition to differences in vocabulary, the grammar of tweets is quite different from edited news text.",Experiment/Discussion
"For instance, tweets often start with a verb (where the subject ‘I’ is implied), as in: “watchng american dad.” To overcome these differences in style and vocabulary, we manually annotated a set of 800 tweets (16K tokens) with tags from the Penn TreeBank tag set for use as in-domain training data for our POS tagging system, T-POS.4 We add new tags for the Twitter specific phenomena: retweets, @usernames, #hashtags, and urls.",Experiment/Discussion
Note that words in these categories can be tagged with 100% accuracy using simple regular expressions.,Experiment/Discussion
"To ensure fair comparison in Table 2, we include a postprocessing step which tags these words appropriately for all systems.",Experiment/Discussion
"To help address the issue of OOV words and lexical variations, we perform clustering to group together words which are distributionally similar (Brown et al., 1992; Turian et al., 2010).",Experiment/Discussion
"In particular, we perform hierarchical clustering using Jcluster (Goodman, 2001) on 52 million tweets; each word is uniquely represented by a bit string based on the path from the root of the resulting hierarchy to the word’s leaf.",Experiment/Discussion
"We use the Brown clusters resulting from prefixes of 4, 8, and 12 bits.",Experiment/Discussion
"These clusters are often effective in capturing lexical variations, for example, following are lexical variations on the word “tomorrow” from one cluster after filtering out other words (most of which refer to days): T-POS uses Conditional Random Fields5 (Lafferty et al., 2001), both because of their ability to model strong dependencies between adjacent POS tags, and also to make use of highly correlated features (for example a word’s identity in addition to prefixes and suffixes).",Experiment/Discussion
"Besides employing the Brown clusters computed above, we use a fairly standard set of features that include POS dictionaries, spelling and contextual features.",Experiment/Discussion
"On a 4-fold cross validation over 800 tweets, T-POS outperforms the Stanford tagger, obtaining a 26% reduction in error.",Experiment/Discussion
"In addition we include 40K tokens of annotated IRC chat data (Forsythand and Martell, 2007), which is similar in style.",Experiment/Discussion
"Like Twitter, IRC data contains many misspelled/abbreviated words, and also more pronouns, and interjections, but fewer determiners than news.",Experiment/Discussion
"Finally, we also leverage 50K POS-labeled tokens from the Penn Treebank (Marcus et al., 1994).",Experiment/Discussion
