col1,col2
This paper presents a new approach for resolving lexical ambiguities in one language using statistical data on lexical relations in another language.,Introduction
This approach exploits the differences between mappings of words to senses in different languages.,Introduction
"We concentrate on the problem of target word selection in machine translation, for which the approach is directly applicable, and employ a statistical model for the selection mechanism.",Introduction
The model was evaluated using two sets of Hebrew and German examples and was found to be very useful for disambiguation.,Introduction
The resolution of lexical ambiguities in non-restricted text is one of the most difficult tasks of natural language processing.,Experiment/Discussion
A related task in machine translation is target word selection — the task of deciding which target language word is the most appropriate equivalent of a source language word in context.,Experiment/Discussion
"In addition to the alternatives introduced from the different word senses of the source language word, the target language may specify additional alternatives that differ mainly in their usages.",Experiment/Discussion
"Traditionally various linguistic levels were used to deal with this problem: syntactic, semantic and pragmatic.",Experiment/Discussion
"Computationally the syntactic methods are the easiest, but are of no avail in the frequent situation when the different senses of the word show This research was partially supported by grant number 120-741 of the Israel Council for Research and Development the same syntactic behavior, having the same part of speech and even the same subcategorization frame.",Experiment/Discussion
"Substantial application of semantic or pragmatic knowledge about the word and its context for broad domains requires compiling huge amounts of knowledge, whose usefulness for practical applications has not yet been proven (Lenat et al., 1990; Nirenburg et al., 1988; Chodorow et al., 1985).",Experiment/Discussion
"Moreover, such methods fail to reflect word usages.",Experiment/Discussion
"It is known for many years that the use of a word in the language provides information about its meaning (Wittgenstein, 1953).",Experiment/Discussion
"Also, statistical approaches which were popular few decades ago have recently reawakened and were found useful for computational linguistics.",Experiment/Discussion
"Consequently, a possible (though partial) alternative to using manually constructed knowledge can be found in the use of statistical data on the occurrence of lexical relations in large corpora.",Experiment/Discussion
"The use of such relations (mainly relations between verbs or nouns and their arguments and modifiers) for various purposes has received growing attention in recent research (Church and Hanks, 1990; Zernik and Jacobs, 1990; Hindle, 1990).",Experiment/Discussion
"More specifically, two recent works have suggested to use statistical data on lexical relations for resolving ambiguity cases of PP-attachment (Hindle and Rooth, 1990) and pronoun references (Dagen and Rai, I990a; Dagan and Itai, 1990b).",Experiment/Discussion
"Clearly, statistical methods can be useful also for target word selection.",Experiment/Discussion
"Consider, for example, the Hebrew sentence extracted from the foreign news section of the daily Haaretz, September 1990 (transcripted to Latin letters).",Experiment/Discussion
This sentence would translate into English as: (2) That issue prevented the two countries from signing a peace treaty.,Experiment/Discussion
"The verb `lahtom' has four word senses: 'sign', 'seal', 'finish' and 'close'.",Experiment/Discussion
Whereas the noun `hoze' means both 'contract' and 'treaty'.,Experiment/Discussion
"Here the difference is not in the meaning, but in usage.",Experiment/Discussion
