col1,col2
"A significant portion of the world’s text is tagged by readers on social bookmarkwebsites. attribution an inherent problem in these corpora because most pages have multiple tags, but the tags do not always apply with equal specificity across the whole document.",Introduction
Solving the credit attribution problem requires associating each word in a document with the most appropriate tags and vice versa.,Introduction
This introduces a topic model that constrains Latent Dirichlet Allocation by defining a one-to-one correspondence between LDA’s latent topics and user tags.,Introduction
This allows Labeled LDA to directly learn word-tag correspondences.,Introduction
We demonstrate Labeled LDA’s improved expressiveness over traditional LDA with visualizations of a corpus of tagged web from Labeled LDA outperforms SVMs by more than 3 to 1 when extracting tag-specific document snippets.,Introduction
"As a multi-label text classifier, our model is competitive with a discriminative baseline on a variety of datasets.",Introduction
"From news sources such as Reuters to modern community web portals like del.icio.us, a significant proportion of the world’s textual data is labeled with multiple human-provided tags.",Experiment/Discussion
"These collections reflect the fact that documents are often about more than one thing—for example, a news story about a highway transportation bill might naturally be filed under both transportation and politics, with neither category acting as a clear subset of the other.",Experiment/Discussion
"Similarly, a single web page in del.icio.us might well be annotated with tags as diverse as arts, physics, alaska, and beauty.",Experiment/Discussion
"However, not all tags apply with equal specificity across the whole document, opening up new opportunities for information retrieval and corpus analysis on tagged corpora.",Experiment/Discussion
"For instance, users who browse for documents with a particular tag might prefer to see summaries that focus on the portion of the document most relevant to the tag, a task we call tag-specific snippet extraction.",Experiment/Discussion
"And when a user browses to a particular document, a tag-augmented user interface might provide overview visualization cues highlighting which portions of the document are more or less relevant to the tag, helping the user quickly access the information they seek.",Experiment/Discussion
One simple approach to these challenges can be found in models that explicitly address the credit attribution problem by associating individual words in a document with their most appropriate labels.,Experiment/Discussion
"For instance, in our news story about the transportation bill, if the model knew that the word “highway” went with transportation and that the word “politicians” went with politics, more relevant passages could be extracted for either label.",Experiment/Discussion
We seek an approach that can automatically learn the posterior distribution of each word in a document conditioned on the document’s label set.,Experiment/Discussion
"One promising approach to the credit attribution problem lies in the machinery of Latent Dirichlet Allocation (LDA) (Blei et al., 2003), a recent model that has gained popularity among theoreticians and practitioners alike as a tool for automatic corpus summarization and visualization.",Experiment/Discussion
LDA is a completely unsupervised algorithm that models each document as a mixture of topics.,Experiment/Discussion
"The model generates automatic summaries of topics in terms of a discrete probability distribution over words for each topic, and further infers per-document discrete distributions over topics.",Experiment/Discussion
"Most importantly, LDA makes the explicit assumption that each word is generated from one underlying topic.",Experiment/Discussion
"Although LDA is expressive enough to model multiple topics per document, it is not appropriate for multi-labeled corpora because, as an unsupervised model, it offers no obvious way of incorporating a supervised label set into its learning procedure.",Experiment/Discussion
"In particular, LDA often learns some topics that are hard to interpret, and the model provides no tools for tuning the generated topics to suit an end-use application, even when time and resources exist to provide some document labels.",Experiment/Discussion
Several modifications of LDA to incorporate supervision have been proposed in the literature.,Experiment/Discussion
"Two such models, Supervised LDA (Blei and McAuliffe, 2007) and DiscLDA (Lacoste-Julien et al., 2008) are inappropriate for multiply labeled corpora because they limit a document to being associated with only a single label.",Experiment/Discussion
Supervised LDA posits that a label is generated from each document’s empirical topic mixture distribution.,Experiment/Discussion
DiscLDA associates a single categorical label variable with each document and associates a topic mixture with each label.,Experiment/Discussion
"A third model, MM-LDA (Ramage et al., 2009), is not constrained to one label per document because it models each document as a bag of words with a bag of labels, with topics for each observation drawn from a shared topic distribution.",Experiment/Discussion
"But, like the other models, MM-LDA’s learned topics do not correspond directly with the label set.",Experiment/Discussion
"Consequently, these models fall short as a solution to the credit attribution problem.",Experiment/Discussion
"Because labels have meaning to the people that assigned them, a simple solution to the credit attribution problem is to assign a document’s words to its labels rather than to a latent and possibly less interpretable semantic space.",Experiment/Discussion
"This paper presents Labeled LDA (L-LDA), a generative model for multiply labeled corpora that marries the multi-label supervision common to modern text datasets with the word-assignment ambiguity resolution of the LDA family of models.",Experiment/Discussion
"In contrast to standard LDA and its existing supervised variants, our model associates each label with one topic in direct correspondence.",Experiment/Discussion
"In the following section, L-LDA is shown to be a natural extension of both LDA (by incorporating supervision) and Multinomial Naive Bayes (by incorporating a mixture model).",Experiment/Discussion
We demonstrate that L-LDA can go a long way toward solving the credit attribution problem in multiply labeled documents with improved interpretability over LDA (Section 4).,Experiment/Discussion
"We show that L-LDA’s credit attribution ability enables it to greatly outperform supFigure 1: Graphical model of Labeled LDA: unlike standard LDA, both the label set Λ as well as the topic prior α influence the topic mixture e. port vector machines on a tag-driven snippet extraction task on web pages from del.icio.us (Section 6).",Experiment/Discussion
"And despite its generative semantics, we show that Labeled LDA is competitive with a strong baseline discriminative classifier on two multi-label text classification tasks (Section 7).",Experiment/Discussion
Labeled LDA is a probabilistic graphical model that describes a process for generating a labeled document collection.,Experiment/Discussion
"Like Latent Dirichlet Allocation, Labeled LDA models each document as a mixture of underlying topics and generates each word from one topic.",Experiment/Discussion
"Unlike LDA, L-LDA incorporates supervision by simply constraining the topic model to use only those topics that correspond to a document’s (observed) label set.",Experiment/Discussion
"The model description that follows assumes the reader is familiar with the basic LDA model (Blei et al., 2003).",Experiment/Discussion
"Let each document d be represented by a tuple consisting of a list of word indices w(d) = (w1, ... , wNd) and a list of binary topic presence/absence indicators Λ(d) = (l1,...,lK) where each wz E {1, ... , V } and each lk E {0,1}.",Experiment/Discussion
"Here Nd is the document length, V is the vocabulary size and K the total number of unique labels in the corpus.",Experiment/Discussion
We set the number of topics in Labeled LDA to be the number of unique labels K in the corpus.,Experiment/Discussion
The generative process for the algorithm is found in Table 1.,Experiment/Discussion
"Steps 1 and 2—drawing the multinomial topic distributions over vocabulary )3k for each topic k, from a Dirichlet prior 77—remain the same as for traditional LDA (see (Blei et al., 2003), page 4).",Experiment/Discussion
"The traditional LDA model then draws a multinomial mixture distribution e(d) over all K topics, for each document d, from a Dirichlet prior α.",Experiment/Discussion
"However, we would like to restrict e(d) to be defined only over the topics that correspond to ,C3k is a vector consisting of the parameters of the multinomial distribution corresponding to the kth topic, α are the parameters of the Dirichlet topic prior and 77 are the parameters of the word prior, while Φk is the label prior for topic k. For the meaning of the projection matrix L(d), please refer to Eq 1. its labels A(d).",Experiment/Discussion
"Since the word-topic assignments zi (see step 9 in Table 1) are drawn from this distribution, this restriction ensures that all the topic assignments are limited to the document’s labels.",Experiment/Discussion
"Towards this objective, we first generate the document’s labels A(d) using a Bernoulli coin toss for each topic k, with a labeling prior probability Φk, as shown in step 5.",Experiment/Discussion
"Next, we define the vector of document’s labels to be X(d) = {k|Λ(d) k = 1}.",Experiment/Discussion
"This allows us to define a document-specific label projection matrix L(d) of size Md × K for each document d, where Md = |X(d)|, as follows: For each row i ∈ {1, ... , Md} and column j ∈ {1,...,K} : In other words, the ith row of L(d) has an entry of 1 in column j if and only if the ith document label A(d) i is equal to the topic j, and zero otherwise.",Experiment/Discussion
"As the name indicates, we use the L(d) matrix to project the parameter vector of the Dirichlet topic prior α = (α1, ... , αK)T to a lower dimensional vector α(d) as follows: Clearly, the dimensions of the projected vector correspond to the topics represented by the labels of the document.",Experiment/Discussion
"For example, suppose K = 4 and that a document d has labels given by A(d) = {0,1,1, 0} which implies X(d) = {2, 3}, then L(d) Then, 0(d) is drawn from a Dirichlet distribution with parameters α(d) = L(d) × α = (α2, α3)T (i.e., with the Dirichlet restricted to the topics 2 and 3).",Experiment/Discussion
This fulfills our requirement that the document’s topics are restricted to its own labels.,Experiment/Discussion
The projection step constitutes the deterministic step 6 in Table 1.,Experiment/Discussion
The remaining part of the model from steps 7 through 10 are the same as for regular LDA.,Experiment/Discussion
The dependency of 0 on both α and A is indicated by directed edges from A and α to 0 in the plate notation in Figure 1.,Experiment/Discussion
"This is the only additional dependency we introduce in LDA’s representation (please compare with Figure 1 in (Blei et al., 2003)).",Experiment/Discussion
"In most applications discussed in this paper, we will assume that the documents are multiply tagged with human labels, both at learning and inference time.",Experiment/Discussion
"When the labels A(d) of the document are observed, the labeling prior Φ is d-separated from the rest of the model given A(d).",Experiment/Discussion
"Hence the model is same as traditional LDA, except the constraint that the topic prior α(d) is now restricted to the set of labeled topics X(d).",Experiment/Discussion
"Therefore, we can use collapsed Gibbs sampling (Griffiths and Steyvers, 2004) for training where the sampling probability for a topic for position i in a document d in Labeled LDA is given by: where nwi −i,j is the count of word wi in topic j, that does not include the current assignment zi, a missing subscript or superscript (e.g. n(·) −i,j)) indicates a summation over that dimension, and 1 is a vector of 1’s of appropriate dimension.",Experiment/Discussion
"Although the equation above looks exactly the same as that of LDA, we have an important distinction in that, the target topic j is restricted to belong to the set of labels, i.e., j ∈ X(d).",Experiment/Discussion
"Once the topic multinomials ,C3 are learned from the training set, one can perform inference on any new labeled test document using Gibbs sampling restricted to its tags, to determine its per-word label assignments z.",Experiment/Discussion
"In addition, one can also compute its posterior distribution θ over topics by appropriately normalizing the topic assignments z.",Experiment/Discussion
It should now be apparent to the reader how the new model addresses some of the problems in multi-labeled corpora that we highlighted in Section 1.,Experiment/Discussion
"For example, since there is a one-to-one correspondence between the labels and topics, the model can display automatic topical summaries for each label k in terms of the topic-specific distribution βk.",Experiment/Discussion
"Similarly, since the model assigns a label zz to each word wz in the document d automatically, we can now extract portions of the document relevant to each label k (it would be all words wz E w(d) such that zz = k).",Experiment/Discussion
"In addition, we can use the topic distribution θ(d) to rank the user specified labels in the order of their relevance to the document, thereby also eliminating spurious ones if necessary.",Experiment/Discussion
"Finally, we note that other less restrictive variants of the proposed L-LDA model are possible.",Experiment/Discussion
"For example, one could consider a version that allows topics that do not correspond to the label set of a given document with a small probability, or one that allows a common background topic in all documents.",Experiment/Discussion
"We did implement these variants in our preliminary experiments, but they did not yield better performance than L-LDA in the tasks we considered.",Experiment/Discussion
Hence we do not report them in this paper.,Experiment/Discussion
The derivation of the algorithm so far has focused on its relationship to LDA.,Experiment/Discussion
"However, Labeled LDA can also be seen as an extension of the event model of a traditional Multinomial Naive Bayes classifier (McCallum and Nigam, 1998) by the introduction of a mixture model.",Experiment/Discussion
"In this section, we develop the analogy as another way to understand L-LDA from a supervised perspective.",Experiment/Discussion
Consider the case where no document in the collection is assigned two or more labels.,Experiment/Discussion
"Now for a particular document d with label ld, Labeled LDA draws each word’s topic variable zz from a multinomial constrained to the document’s label set, i.e. zz = ld for each word position i in the document.",Experiment/Discussion
"During learning, the Gibbs sampler will assign each zz to ld while incrementing Old(wz), effectively counting the occurences of each word type in documents labeled with ld.",Experiment/Discussion
"Thus in the singly labeled document case, the probability of each document under Labeled LDA is equal to the probability of the document under the Multinomial Naive Bayes event model trained on those same document instances.",Experiment/Discussion
"Unlike the Multinomial Naive Bayes classifier, Labeled LDA does not encode a decision boundary for unlabeled documents by comparing P(w(d)|ld) to P(w(d)|¬ld), although we discuss using Labeled LDA for multilabel classification in Section 7.",Experiment/Discussion
Labeled LDA’s similarity to Naive Bayes ends with the introduction of a second label to any document.,Experiment/Discussion
"In a traditional one-versus-rest Multinomial Naive Bayes model, a separate classifier for each label would be trained on all documents with that label, so each word can contribute a count of 1 to every observed label’s word distribution.",Experiment/Discussion
"By contrast, Labeled LDA assumes that each document is a mixture of underlying topics, so the count mass of single word instance must instead be distributed over the document’s observed labels.",Experiment/Discussion
Social bookmarking websites contain millions of tags describing many of the web’s most popular and useful pages.,Experiment/Discussion
"However, not all tags are uniformly appropriate at all places within a document.",Experiment/Discussion
"In the sections that follow, we examine mechanisms by which Labeled LDA’s credit assignment mechanism can be utilized to help support browsing and summarizing tagged document collections.",Experiment/Discussion
"To create a consistent dataset for experimenting with our model, we selected 20 tags of medium to high frequency from a collection of documents dataset crawled from del.icio.us, a popular social bookmarking website (Heymann et al., 2008).",Experiment/Discussion
"From that larger dataset, we selected uniformly at random four thousand documents that contained at least one of the 20 tags, and then filtered each document’s tag set by removing tags not present in our tag set.",Experiment/Discussion
"After filtering, the resulting corpus averaged 781 non-stop words per document, with each document having 4 distinct tags on average.",Experiment/Discussion
"In contrast to many existing text datasets, our tagged corpus is highly multiply labeled: almost 90% of of the documents have more than one tag.",Experiment/Discussion
"(For comparison, less than one third of the news documents in the popular RCV1-v2 collection of newswire are multiply labeled).",Experiment/Discussion
We will refer to this collection of data as the del.icio.us tag dataset.,Experiment/Discussion
A first question we ask of Labeled LDA is how its topics compare with those learned by traditional LDA on the same collection of documents.,Experiment/Discussion
We ran our implementations of Labeled LDA and LDA on the del.icio.us corpus described above.,Experiment/Discussion
"Both are based on the standard collapsed Gibbs sampler, with the constraints for Labeled LDA implemented as in Section 2.",Experiment/Discussion
"Figure 2: Comparison of some of the 20 topics learned on del.icio.us by Labeled LDA (left) and traditional LDA (right), with representative words for each topic shown in the boxes.",Experiment/Discussion
Labeled LDA’s topics are named by their associated tag.,Experiment/Discussion
Arrows from right-to-left show the mapping of LDA topics to the closest Labeled LDA topic by cosine similarity.,Experiment/Discussion
"Tags not shown are: design, education, english, grammar, history, internet, language, philosophy, politics, programming, reference, style, writing.",Experiment/Discussion
Figure 2 shows the top words associated with 20 topics learned by Labeled LDA and 20 topics learned by unsupervised LDA on the del.icio.us document collection.,Experiment/Discussion
"Labeled LDA’s topics are directly named with the tag that corresponds to each topic, an improvement over standard practice of inferring the topic name by inspection (Mei et al., 2007).",Experiment/Discussion
The topics learned by the unsupervised variant were matched to a Labeled LDA topic highest cosine similarity.,Experiment/Discussion
"The topics selected are representative: compared to Labeled LDA, unmodified LDA allocates many topics for describing the largest parts of the The Elements of Style, William Strunk, Jr.",Experiment/Discussion
"Asserting that one must first know the rules to break them, this classic reference book is a must-have for any student and conscientious writer.",Experiment/Discussion
"Intended for use in which the practice of composition is combined with the study of literature,it gives in brief space the principal requirements of plain English style and concentratesattention on the rules of usage and principles of composition most commonly violated. corpus and under-represents tags that are less uncommon: of the 20 topics learned, LDA learned multiple topics mapping to each of five tags (web, culture, and computer, reference, and politics, all of which were common in the dataset) and learned no topics that aligned with six tags (books, english, science, history, grammar, java, and philosophy, which were rarer).",Experiment/Discussion
"In addition to providing automatic summaries of the words best associated with each tag in the corpus, Labeled LDA’s credit attribution mechanism can be used to augment the view of a single document with rich contextual information about the document’s tags.",Experiment/Discussion
