col1,col2
"This paper presents a statistical, learned approach to finding names and other nonrecursive entities in text (as per the MUC-6 definition of the NE task), using a variant of the standard hidden Markov model.",{}
"We present our justification for the problem and our approach, a detailed discussion of the model itself and finally the successful results of this new approach.",{}
"In the past decade, the speech recognition community has had huge successes in applying hidden Markov models, or HMM's to their problems.","{'title': '1.', 'number': '1'}"
"More recently, the natural language processing community has effectively employed these models for part-ofspeech tagging, as in the seminal (Church, 1988) and other, more recent efforts (Weischedel et al., 1993).","{'title': '1.', 'number': '1'}"
We would now propose that HMM's have successfully been applied to the problem of name-finding.,"{'title': '1.', 'number': '1'}"
We have built a named-entity (NE) recognition system using a slightly-modified version of an HMM; we call our system &quot;Nymble&quot;.,"{'title': '1.', 'number': '1'}"
"To our knowledge, Nymble out-performs the best published results of any other learning name-finder.","{'title': '1.', 'number': '1'}"
"Furthermore, it performs at or above the 90% accuracy level, often considered &quot;near-human performance&quot;.","{'title': '1.', 'number': '1'}"
"The system arose from the NE task as specified in the last Message Understanding Conference (MUC), where organization names, person names, location names, times, dates, percentages and money amounts were to be delimited in text using SGML-markup.","{'title': '1.', 'number': '1'}"
"We will describe the various models employed, the methods for training these models and the method for &quot;decoding&quot; on test data (the term &quot;decoding&quot; borrowed from the speech recognition community, since one goal of traversing an HMM is to recover the hidden state sequence).","{'title': '1.', 'number': '1'}"
"To date, we have successfully trained and used the model on both English and Spanish, the latter for MET, the multi-lingual entity task.","{'title': '1.', 'number': '1'}"
"The basic premise of the approach is to consider the raw text encountered when decoding as though it had passed through a noisy channel, where it had been originally marked with named entities.'","{'title': '2.', 'number': '2'}"
"The job of the generative model is to model the original process which generated the name-class–annotated words, before they went through the noisy channel.","{'title': '2.', 'number': '2'}"
"More formally, we must find the most likely sequence of name-classes (NC) given a sequence of words (W): Pr(NC I W) (2.1) In order to treat this as a generative model (where it generates the original, name-class–annotated words), and since the a priori probability of the word sequence—the denominator—is constant for any given sentence, we can maxi-mize Equation 2.2 by maximizing the numerator alone.","{'title': '2.', 'number': '2'}"
"I See (Cover and Thomas, 1991), ch.","{'title': '2.', 'number': '2'}"
"2, for an excellent overview of the principles of information theory.","{'title': '2.', 'number': '2'}"
"(2.2) Previous approaches have typically used manually constructed finite state patterns (Weischodel, 1995, Appelt et al., 1995).","{'title': '2.', 'number': '2'}"
"For every new language and every new class of new information to spot, one has to write a new set of rules to cover the new language and to cover the new class of information.","{'title': '2.', 'number': '2'}"
"A finite-state pattern rule attempts to match against a sequence of tokens (words), in much the same way as a general regular expression matcher.","{'title': '2.', 'number': '2'}"
"In addition to these finitestate pattern approaches, a variant of Brill rules has been applied to the problem, as outlined in (Aberdeen et al., 1995).","{'title': '2.', 'number': '2'}"
"The atomic elements of information extraction— indeed, of language as a whole—could be considered the who, where, when and how much in a sentence.","{'title': '2.', 'number': '2'}"
"A name-finder performs what is known as surface- or lightweight-parsing, delimiting sequences of tokens that answer these important questions.","{'title': '2.', 'number': '2'}"
"It can be used as the first step in a chain of processors: a next level of processing could relate two or more named entities, or perhaps even give semantics to that relationship using a verb.","{'title': '2.', 'number': '2'}"
"In this way, further processing could discover the &quot;what&quot; and &quot;how&quot; of a sentence or body of text.","{'title': '2.', 'number': '2'}"
"Furthermore, name-finding can be useful in its own right: an Internet query system might use namefinding to construct more appropriately-formed queries: &quot;When was Bill Gates born?&quot; could yield the query &quot;Bill Gates&quot;+born.","{'title': '2.', 'number': '2'}"
"Also, name-finding can be directly employed for link analysis and other information retrieval problems.","{'title': '2.', 'number': '2'}"
"We will present the model twice, first in a conceptual and informal overview, then in a moredetailed, formal description of it as a type of HMM.","{'title': '3.', 'number': '3'}"
"The model bears resemblance to Scott Miller's novel work in the Air Traffic Information System (ATIS) task, as documented in (Miller et al., 1994).","{'title': '3.', 'number': '3'}"
Figure 3.1 is a pictorial overview of our model.,"{'title': '3.', 'number': '3'}"
"Informally, we have an ergodic HMM with only eight internal states (the name classes, including the NOT-A-NAME class), with two special states, the START- and END-OF-SENTENCE states.","{'title': '3.', 'number': '3'}"
"Within each of the name-class states, we use a statistical bigram language model, with the usual one-word-per-state emission.","{'title': '3.', 'number': '3'}"
"This means that the number of states in each of the name-class states is equal to the vocabulary size, I VI .","{'title': '3.', 'number': '3'}"
The generation of words and name-classes proceeds in three steps: These three steps are repeated until the entire observed word sequence is generated.,"{'title': '3.', 'number': '3'}"
"Using the Viterbi algorithm, we efficiently search the entire space of all possible name-class assignments, maximizing the numerator of Equation 2.2, Pr(W, NC).","{'title': '3.', 'number': '3'}"
"Informally, the construction of the model in this manner indicates that we view each type of &quot;name&quot; to be its own language, with separate bigram probabilities for generating its words.","{'title': '3.', 'number': '3'}"
"While the number of word-states within each name-class is equal to I VI , this &quot;interior&quot; bigram language model is ergodic, i.e., there is a probability associated with every one of the 1V12transitions.","{'title': '3.', 'number': '3'}"
"As a parameterized, trained model, if such a transition were never observed, the model &quot;backs off' to a less-powerful model, as described below, in §3.3.3 on p. 4.","{'title': '3.', 'number': '3'}"
"Throughout most of the model, we consider words to be ordered pairs (or two-element vectors), composed of word and word-feature, denoted (w, f).","{'title': '3.', 'number': '3'}"
"The word feature is a simple, deterministic computation performed on each word as it is added to or feature computation is an extremely small part of the implementation, at roughly ten lines of code.","{'title': '3.', 'number': '3'}"
