col1,col2
Manual evaluation of translation quality is generally thought to be excessively time consuming and expensive.,Introduction
We explore a fast and inexpensive way of doing it using Amazon’s Mechanical Turk to pay small sums to a large number of non-expert annotators.,Introduction
For $10 we redundantly recreate judgments from a WMT08 translation task.,Introduction
"We find that when combined non-expert judgments have a high-level of agreement with the existing gold-standard judgments of machine translation quality, and correlate more strongly with expert judgments than Bleu does.",Introduction
"We go on to show that Mechanical Turk can be used to calculate human-mediated translation edit rate (HTER), to conduct reading comprehension experiments with machine translation, and to create high quality reference translations.",Introduction
Conventional wisdom holds that manual evaluation of machine translation is too time-consuming and expensive to conduct.,Experiment/Discussion
"Instead, researchers routinely use automatic metrics like Bleu (Papineni et al., 2002) as the sole evidence of improvement to translation quality.",Experiment/Discussion
"Automatic metrics have been criticized for a variety of reasons (Babych and Hartley, 2004; Callison-Burch et al., 2006; Chiang et al., 2008), and it is clear that they only loosely approximate human judgments.",Experiment/Discussion
"Therefore, having people evaluate translation output would be preferable, if it were more practical.",Experiment/Discussion
In this paper we demonstrate that the manual evaluation of translation quality is not as expensive or as time consuming as generally thought.,Experiment/Discussion
"We use Amazon’s Mechanical Turk, an online labor market that is designed to pay people small sums of money to complete human intelligence tests – tasks that are difficult for computers but easy for people.",Experiment/Discussion
We show that:,Experiment/Discussion
Snow et al. (2008) examined the accuracy of labels created using Mechanical Turk for a variety of natural language processing tasks.,Experiment/Discussion
"These tasks included word sense disambiguation, word similarity, textual entailment, and temporal ordering of events, but not machine translation.",Experiment/Discussion
Snow et al. measured the quality of non-expert annotations by comparing them against labels that had been previously created by expert annotators.,Experiment/Discussion
"They report inter-annotator agreement between expert and non-expert annotators, and show that the average of many non-experts converges on performance of a single expert for many of their tasks.",Experiment/Discussion
"Although it is not common for manual evaluation results to be reported in conference papers, several large-scale manual evaluations of machine translation quality take place annually.",Experiment/Discussion
"These include public forums like the NIST MT Evaluation Workshop, IWSLT and WMT, as well as the project-specific Go/No Go evaluations for the DARPA GALE program.",Experiment/Discussion
Various types of human judgments are used.,Experiment/Discussion
"NIST collects 5-point fluency and adequacy scores (LDC, 2005), IWSLT and WMT collect relative rankings (Callison-Burch et al., 2008; Paul, 2006), and DARPA evaluates using HTER (Snover et al., 2006).",Experiment/Discussion
The details of these are provided later in the paper.,Experiment/Discussion
Public evaluation campaigns provide a ready source of goldstandard data that non-expert annotations can be compared to.,Experiment/Discussion
