col1,col2
We propose a novel Co-Training method for statistical parsing.,Introduction
"The algorithm takes as input a small corpus (9695 sentences) annotated with parse trees, a dictionary of possible lexicalized structures for each word in the training set and a large pool of unlabeled text.",Introduction
The algorithm iteratively labels the entire data set with parse trees.,Introduction
Using empirical results based on parsing the Wall Street Journal corpus we show that training a statistical parser on the combined labeled and unlabeled data strongly outperforms training only on the labeled data.,Introduction
The current crop of statistical parsers share a similar training methodology.,Experiment/Discussion
"They train from the Penn Treebank (Marcus et al., 1993); a collection of 40,000 sentences that are labeled with corrected parse trees (approximately a million word tokens).",Experiment/Discussion
"In this paper, we explore methods for statistical parsing that can be used to combine small amounts of labeled data with unlimited amounts of unlabeled data.",Experiment/Discussion
"In the experiment reported here, we use 9695 sentences of bracketed data (234467 word tokens).",Experiment/Discussion
Such methods are attractive for the following reasons: In this paper we introduce a new approach that combines unlabeled data with a small amount of labeled (bracketed) data to train a statistical parser.,Experiment/Discussion
"We use a CoTraining method (Yarowsky, 1995; Blum and Mitchell, 1998; Goldman and Zhou, 2000) that has been used previously to train classifiers in applications like word-sense disambiguation (Yarowsky, 1995), document classification (Blum and Mitchell, 1998) and named-entity recognition (Collins and Singer, 1999) and apply this method to the more complex domain of statistical parsing.",Experiment/Discussion
"2 Unsupervised techniques in language processing While machine learning techniques that exploit annotated data have been very successful in attacking problems in NLP, there are still some aspects which are considered to be open issues: In the particular domain of statistical parsing there has been limited success in moving towards unsupervised machine learning techniques (see Section 7 for more discussion).",Experiment/Discussion
A more promising approach is that of combining small amounts of seed labeled data with unlimited amounts of unlabeled data to bootstrap statistical parsers.,Experiment/Discussion
"In this paper, we use one such machine learning technique: Co-Training, which has been used successfully in several classification tasks like web page classification, word sense disambiguation and named-entity recognition.",Experiment/Discussion
Early work in combining labeled and unlabeled data for NLP tasks was done in the area of unsupervised part of speech (POS) tagging.,Experiment/Discussion
"(Cutting et al., 1992) reported very high results (96% on the Brown corpus) for unsupervised POS tagging using Hidden Markov Models (HMMs) by exploiting hand-built tag dictionaries and equivalence classes.",Experiment/Discussion
Tag dictionaries are predefined assignments of all possible POS tags to words in the test data.,Experiment/Discussion
This impressive result triggered several follow-up studies in which the effect of hand tuning the tag dictionary was quantified as a combination of labeled and unlabeled data.,Experiment/Discussion
"The experiments in (Merialdo, 1994; Elworthy,1994) showed that only in very specific cases HMMs were effective in combining labeled and unlabeled data.",Experiment/Discussion
"However, (Brill, 1997) showed that aggressively using tag dictionaries extracted from labeled data could be used to bootstrap an unsupervised POS tagger with high accuracy (approx 95% on WSJ data).",Experiment/Discussion
We exploit this approach of using tag dictionaries in our method as well (see Section 3.2 for more details).,Experiment/Discussion
"It is important to point out that, before attacking the problem of parsing using similar machine learning techniques, we face a representational problem which makes it difficult to define the notion of tag dictionary for a statistical parser.",Experiment/Discussion
The problem we face in parsing is more complex than assigning a small fixed set of labels to examples.,Experiment/Discussion
"If the parser is to be generally applicable, it has to produce a fairly complex “label” given an input sentence.",Experiment/Discussion
"For example, given the sentence Pierre Vinken will join the board as a non-executive director, the parser is expected to produce an output as shown in Figure 1.",Experiment/Discussion
"Since the entire parse cannot be reasonably considered as a monolithic label, the usual method in parsing is to decompose the structure assigned in the following way: However, such a recursive decomposition of structure does not allow a simple notion of a tag dictionary.",Experiment/Discussion
We solve this problem by decomposing the structure in an approach that is different from that shown above which uses context-free rules.,Experiment/Discussion
"The approach uses the notion of tree rewriting as defined in the Lexicalized Tree Adjoining Grammar (LTAG) formalism (Joshi and Schabes, 1992)1 which retains the notion of lexicalization that is crucial in the success of a statistical parser while permitting a simple definition of tag dictionary.",Experiment/Discussion
"For example, the parse in Figure 1 can be generated by assigning the structured labels shown in Figure 2 to each word in the sentence (for simplicity, we assume that the noun phrases are generated here as a single word).",Experiment/Discussion
"We use a tool described in (Xia et al., 2000) to convert the Penn Treebank into this representation.",Experiment/Discussion
Combining the trees together by rewriting nodes as trees (explained in Section 2.1) gives us the parse tree in Figure 1.,Experiment/Discussion
A history of the bi-lexical dependencies that define the probability model used to construct the parse is shown in Figure 3.,Experiment/Discussion
This history is called the derivation tree.,Experiment/Discussion
"In addition, as a byproduct of this kind of representation we obtain more than the phrase structure of each sentence.",Experiment/Discussion
"We also produce a more embellished parse in which phenomena such as predicate-argument structure, subcategorization and movement are given a probabilisA stochastic LTAG derivation proceeds as follows (Schabes, 1992; Resnik, 1992).",Experiment/Discussion
An initial tree is selected with probability Pinit and other trees selected by words in the sentence are combined using the operations of substitution and adjoining.,Experiment/Discussion
These operations are explained below with examples.,Experiment/Discussion
Each of these operations is performed with probability Pattach.,Experiment/Discussion
"Substitution is defined as rewriting a node in the frontier of a tree with probability Pattach which is said to be proper if: where T, 'q !",Experiment/Discussion
T0 indicates that tree T0 is substituting into node 'q in tree T. An example of the operation of substitution is shown in Figure 4.,Experiment/Discussion
