col1,col2
We present a model for sentence compression that uses a discriminative largemargin learning framework coupled with a novel feature set defined on compressed bigrams as well as deep syntactic representations provided by auxiliary dependency and phrase-structure parsers.,{}
The parsers are trained out-of-domain and contain a significant amount of noise.,{}
We argue that the discriminative nature of the learning algorithm allows the model to learn weights relative to any noise in the feature set to optimize compression accuracy directly.,{}
"This differs from current state-of-the-art models (Knight and Marcu, 2000) that treat noisy parse trees, for both compressed and uncompressed sentences, as gold standard when calculating model parameters.",{}
The ability to compress sentences grammatically with minimal information loss is an important problem in text summarization.,"{'title': '1 Introduction', 'number': '1'}"
Most summarization systems are evaluated on the amount of relevant information retained as well as their compression rate.,"{'title': '1 Introduction', 'number': '1'}"
"Thus, returning highly compressed, yet informative, sentences allows summarization systems to return larger sets of sentences and increase the overall amount of information extracted.","{'title': '1 Introduction', 'number': '1'}"
"We focus on the particular instantiation of sentence compression when the goal is to produce the compressed version solely by removing words or phrases from the original, which is the most common setting in the literature (Knight and Marcu, 2000; Riezler et al., 2003; Turner and Charniak, 2005).","{'title': '1 Introduction', 'number': '1'}"
"In this framework, the goal is to find the shortest substring of the original sentence that conveys the most important aspects of the meaning.","{'title': '1 Introduction', 'number': '1'}"
"We will work in a supervised learning setting and assume as input a training set T=(xt,yt)|?","{'title': '1 Introduction', 'number': '1'}"
| t�1 of original sentences xt and their compressions yt.,"{'title': '1 Introduction', 'number': '1'}"
"We use the Ziff-Davis corpus, which is a set of 1087 pairs of sentence/compression pairs.","{'title': '1 Introduction', 'number': '1'}"
"Furthermore, we use the same 32 testing examples from Knight and Marcu (2000) and the rest for training, except that we hold out 20 sentences for the purpose of development.","{'title': '1 Introduction', 'number': '1'}"
A handful of sentences occur twice but with different compressions.,"{'title': '1 Introduction', 'number': '1'}"
We randomly select a single compression for each unique sentence in order to create an unambiguous training set.,"{'title': '1 Introduction', 'number': '1'}"
Examples from this data set are given in Figure 1.,"{'title': '1 Introduction', 'number': '1'}"
"Formally, sentence compression aims to shorten a sentence x = x1 ... xn into a substring y = y1 ... ym, where yi E {x1, ... , xn}.","{'title': '1 Introduction', 'number': '1'}"
"We define the function I(yi) E {1, ... , n} that maps word yi in the compression to the index of the word in the original sentence.","{'title': '1 Introduction', 'number': '1'}"
"Finally we include the constraint I(yi) < I(yi+1), which forces each word in x to occur at most once in the compression y. Compressions are evaluated on three criteria, Typically grammaticality and importance are traded off with compression rate.","{'title': '1 Introduction', 'number': '1'}"
"The longer our compressions, the less likely we are to remove important words or phrases crucial to maintaining grammaticality and the intended meaning.","{'title': '1 Introduction', 'number': '1'}"
The paper is organized as follows: Section 2 discusses previous approaches to sentence compression.,"{'title': '1 Introduction', 'number': '1'}"
"In particular, we discuss the advantages and disadvantages of the models of Knight and Marcu (2000).","{'title': '1 Introduction', 'number': '1'}"
"In Section 3 we present our discriminative large-margin model for sentence compression, including the learning framework and an efficient decoding algorithm for searching the space of compressions.","{'title': '1 Introduction', 'number': '1'}"
"We also show how to extract a rich feature set that includes surfacelevel bigram features of the compressed sentence, dropped words and phrases from the original sentence, and features over noisy dependency and phrase-structure trees for the original sentence.","{'title': '1 Introduction', 'number': '1'}"
We argue that this rich feature set allows the model to learn which words and phrases should be dropped and which should remain in the compression.,"{'title': '1 Introduction', 'number': '1'}"
Section 4 presents an experimental evaluation of our model compared to the models of Knight and Marcu (2000) and finally Section 5 discusses some areas of future work.,"{'title': '1 Introduction', 'number': '1'}"
Knight and Marcu (2000) first tackled this problem by presenting a generative noisy-channel model and a discriminative tree-to-tree decision tree model.,"{'title': '2 Previous Work', 'number': '2'}"
"The noisy-channel model defines the problem as finding the compressed sentence with maximum conditional probability P(y) is the source model, which is a PCFG plus bigram language model.","{'title': '2 Previous Work', 'number': '2'}"
"P(x|y) is the channel model, the probability that the long sentence is an expansion of the compressed sentence.","{'title': '2 Previous Work', 'number': '2'}"
"To calculate the channel model, both the original and compressed versions of every sentence in the training set are assigned a phrase-structure tree.","{'title': '2 Previous Work', 'number': '2'}"
"Given a tree for a long sentence x and compressed sentence y, the channel probability is the product of the probability for each transformation required if the tree for y is to expand to the tree for x.","{'title': '2 Previous Work', 'number': '2'}"
The tree-to-tree decision tree model looks to rewrite the tree for x into a tree for y.,"{'title': '2 Previous Work', 'number': '2'}"
The model uses a shift-reduce-drop parsing algorithm that starts with the sequence of words in x and the corresponding tree.,"{'title': '2 Previous Work', 'number': '2'}"
"The algorithm then either shifts (considers new words and subtrees for x), reduces (combines subtrees from x into possibly new tree constructions) or drops (drops words and subtrees from x) on each step of the algorithm.","{'title': '2 Previous Work', 'number': '2'}"
A decision tree model is trained on a set of indicative features for each type of action in the parser.,"{'title': '2 Previous Work', 'number': '2'}"
These models are then combined in a greedy global search algorithm to find a single compression.,"{'title': '2 Previous Work', 'number': '2'}"
"Though both models of Knight and Marcu perform quite well, they do have their shortcomings.","{'title': '2 Previous Work', 'number': '2'}"
"The noisy-channel model uses a source model that is trained on uncompressed sentences, even though the source model is meant to represent the probability of compressed sentences.","{'title': '2 Previous Work', 'number': '2'}"
The channel model requires aligned parse trees for both compressed and uncompressed sentences in the training set in order to calculate probability estimates.,"{'title': '2 Previous Work', 'number': '2'}"
"These parses are provided from a parsing model trained on out-of-domain data (the WSJ), which can result in parse trees with many mistakes for both the original and compressed versions.","{'title': '2 Previous Work', 'number': '2'}"
This makes alignment difficult and the channel probability estimates unreliable as a result.,"{'title': '2 Previous Work', 'number': '2'}"
"On the other hand, the decision tree model does not rely on the trees to align and instead simply learns a tree-totree transformation model to compress sentences.","{'title': '2 Previous Work', 'number': '2'}"
The primary problem with this model is that most of the model features encode properties related to including or dropping constituents from the tree with no encoding of bigram or trigram surface features to promote grammaticality.,"{'title': '2 Previous Work', 'number': '2'}"
"As a result, the model will sometimes return very short and ungrammatical compressions.","{'title': '2 Previous Work', 'number': '2'}"
Both models rely heavily on the output of a noisy parser to calculate probability estimates for the compression.,"{'title': '2 Previous Work', 'number': '2'}"
"We argue in the next section that ideally, parse trees should be treated solely as a source of evidence when making compression decisions to be balanced with other evidence such as that provided by the words themselves.","{'title': '2 Previous Work', 'number': '2'}"
Recently Turner and Charniak (2005) presented supervised and semi-supervised versions of the Knight and Marcu noisy-channel model.,"{'title': '2 Previous Work', 'number': '2'}"
"The resulting systems typically return informative and grammatical sentences, however, they do so at the cost of compression rate.","{'title': '2 Previous Work', 'number': '2'}"
Riezler et al. (2003) present a discriminative sentence compressor over the output of an LFG parser that is a packed representation of possible compressions.,"{'title': '2 Previous Work', 'number': '2'}"
"Though this model is highly likely to return grammatical compressions, it required the training data be human annotated with syntactic trees.","{'title': '2 Previous Work', 'number': '2'}"
"For the rest of the paper we use x = x1 ... xn to indicate an uncompressed sentence and y = y1 ... ym a compressed version of x, i.e., each yj indicates the position in x of the jth word in the compression.","{'title': '3 Discriminative Sentence Compression', 'number': '3'}"
"We always pad the sentence with dummy start and end words, x1 = -START- and xn = -END-, which are always included in the compressed version (i.e. y1 = x1 and ym = xn).","{'title': '3 Discriminative Sentence Compression', 'number': '3'}"
"In this section we described a discriminative online learning approach to sentence compression, the core of which is a decoding algorithm that searches the entire space of compressions.","{'title': '3 Discriminative Sentence Compression', 'number': '3'}"
"Let the score of a compression y for a sentence x as In particular, we are going to factor this score using a first-order Markov assumption on the words in the compressed sentence Finally, we define the score function to be the dot product between a high dimensional feature representation and a corresponding weight vector Note that this factorization will allow us to define features over two adjacent words in the compression as well as the words in-between that were dropped from the original sentence to create the compression.","{'title': '3 Discriminative Sentence Compression', 'number': '3'}"
We will show in Section 3.2 how this factorization also allows us to include features on dropped phrases and subtrees from both a dependency and a phrase-structure parse of the original sentence.,"{'title': '3 Discriminative Sentence Compression', 'number': '3'}"
Note that these features are meant to capture the same information in both the source and channel models of Knight and Marcu (2000).,"{'title': '3 Discriminative Sentence Compression', 'number': '3'}"
"However, here they are merely treated as evidence for the discriminative learner, which will set the weight of each feature relative to the other (possibly overlapping) features to optimize the models accuracy on the observed data.","{'title': '3 Discriminative Sentence Compression', 'number': '3'}"
We define a dynamic programming table C[i] which represents the highest score for any compression that ends at word xi for sentence x.,"{'title': '3 Discriminative Sentence Compression', 'number': '3'}"
We define a recurrence as follows It is easy to show that C[n] represents the score of the best compression for sentence x (whose length is n) under the first-order score factorization we made.,"{'title': '3 Discriminative Sentence Compression', 'number': '3'}"
We can show this by induction.,"{'title': '3 Discriminative Sentence Compression', 'number': '3'}"
"If we assume that C[j] is the highest scoring compression that ends at word xj, for all j < i, then C[i] must also be the highest scoring compression ending at word xi since it represents the max combination over all high scoring shorter compressions plus the score of extending the compression to the current word.","{'title': '3 Discriminative Sentence Compression', 'number': '3'}"
"Thus, since xn is by definition in every compressed version of x (see above), then it must be the case that C[n] stores the score of the best compression.","{'title': '3 Discriminative Sentence Compression', 'number': '3'}"
This table can be filled in O(n2).,"{'title': '3 Discriminative Sentence Compression', 'number': '3'}"
"This algorithm is really an extension of Viterbi to the case when scores factor over dynamic substrings of the text (Sarawagi and Cohen, 2004; McDonald et al., 2005a).","{'title': '3 Discriminative Sentence Compression', 'number': '3'}"
"As such, we can use back-pointers to reconstruct the highest scoring compression as well as k-best decoding algorithms.","{'title': '3 Discriminative Sentence Compression', 'number': '3'}"
This decoding algorithm is dynamic with respect to compression rate.,"{'title': '3 Discriminative Sentence Compression', 'number': '3'}"
"That is, the algorithm will return the highest scoring compression regardless of length.","{'title': '3 Discriminative Sentence Compression', 'number': '3'}"
This may seem problematic since longer compressions might contribute more to the score (since they contain more bigrams) and thus be preferred.,"{'title': '3 Discriminative Sentence Compression', 'number': '3'}"
"However, in Section 3.2 we define a rich feature set, including features on words dropped from the compression that will help disfavor compressions that drop very few words since this is rarely seen in the training data.","{'title': '3 Discriminative Sentence Compression', 'number': '3'}"
"In fact, it turns out that our learned compressions have a compression rate very similar to the gold standard.","{'title': '3 Discriminative Sentence Compression', 'number': '3'}"
"That said, there are some instances when a static compression rate is preferred.","{'title': '3 Discriminative Sentence Compression', 'number': '3'}"
A user may specifically want a 25% compression rate for all sentences.,"{'title': '3 Discriminative Sentence Compression', 'number': '3'}"
This is not a problem for our decoding algorithm.,"{'title': '3 Discriminative Sentence Compression', 'number': '3'}"
"We simply augment the dynamic programming table and calculate C[i][r], which is the score of the best compression of length r that ends at word xi.","{'title': '3 Discriminative Sentence Compression', 'number': '3'}"
