col1,col2
This paper presents a method of Japanese dependency structure analysis based on Support Vector Machines (SVMs).,Introduction
"Conventional parsing techniques based on Machine Learning framework, such as Decision Trees and Maximum Entropy Models, have difficulty in selecting useful features as well as finding appropriate combination of selected features.",Introduction
"On the other hand, it is well-known that SVMs achieve high generalization performance even with input data of very high dimensional feature space.",Introduction
"Furthermore, by introducing the Kernel principle, SVMs can carry out the training in high-dimensional spaces with a smaller computational cost independent of their dimensionality.",Introduction
We apply SVMs to Japanese dependency structure identification problem.,Introduction
Experimental results on Kyoto University corpus show that our sysachieves the 89.09% even with small training data (7958 sentences).,Introduction
"Dependency structure analysis has been recognized as a basic technique in Japanese sentence analysis, and a number of studies have been proposed for years.",Experiment/Discussion
Japanese dependency structure is usually defined in terms of the relationship between phrasal units called 'bunsetsu' segments (hereafter &quot;chunks&quot;).,Experiment/Discussion
"Generally, dependency structure analysis consists of two steps.",Experiment/Discussion
"In the first step, dependency matrix is constructed, in which each element corresponds to a pair of chunks and represents the probability of a dependency relation between them.",Experiment/Discussion
The second step is to find the optimal combination of dependencies to form the entire sentence.,Experiment/Discussion
"In previous approaches, these probabilites of dependencies are given by manually constructed rules.",Experiment/Discussion
"However, rule-based approaches have problems in coverage and consistency, since there are a number of features that affect the accuracy of the final results, and these features usually relate to one another.",Experiment/Discussion
"On the other hand, as large-scale tagged corpora have become available these days, a number of statistical parsing techniques which estimate the dependency probabilities using such tagged corpora have been developed(Collins, 1996; Fujio and Matsumoto, 1998).",Experiment/Discussion
These approaches have overcome the systems based on the rule-based approaches.,Experiment/Discussion
"Decision Trees(Haruno et al., 1998) and Maximum Entropy models(Ratnaparkhi, 1997; Uchimoto et al., 1999; Charniak, 2000) have been applied to dependency or syntactic structure analysis.",Experiment/Discussion
"However, these models require an appropriate feature selection in order to achieve a high performance.",Experiment/Discussion
"In addition, acquisition of an efficient combination of features is difficult in these models.",Experiment/Discussion
"In recent years, new statistical learning techniques such as Support Vector Machines (SVMs) (Cortes and Vapnik, 1995; Vapnik, 1998) and Boosting(Freund and Schapire, 1996) are proposed.",Experiment/Discussion
These techniques take a strategy that maximize the margin between critical examples and the separating hyperplane.,Experiment/Discussion
"In particular, compared with other conventional statistical learning algorithms, SVMs achieve high generalization even with training data of a very high dimension.",Experiment/Discussion
"Furthermore, by optimizing the Kernel function, SVMs can handle non-linear feature spaces, and carry out the training with considering combinations of more than one feature.",Experiment/Discussion
"Thanks to such predominant nature, SVMs deliver state-of-the-art performance in realworld applications such as recognition of hand-written letters, or of three dimensional images.",Experiment/Discussion
"In the field of natural language processing, SVMs are also applied to text categorization, and are reported to have achieved To maximize this margin, we should minimize In other words, this problem becomes equivalent to solving the following optimization problem: Furthermore, this optimization problem can be rewritten into the dual form problem: Find the Lagrange multipliers ai > 0(i = 1, , /) so that: In this dual form problem, xi with non-zero ai is called a Support Vector.",Experiment/Discussion
"For the Support Vectors, w and b can thus be expressed as follows w E aiyi xi b = w • xi — yi.",Experiment/Discussion
/;xiEsvs The elements of the set SVs are the Support Vectors that lie on the separating hyperplanes.,Experiment/Discussion
"Finally, the decision function f : —> {±1} can be written as: high accuracy without falling into over-fitting even with a large number of words taken as the features (Joachims, 1998; Taira and Haruno, 1999).",Experiment/Discussion
"In this paper, we propose an application of SVMs to Japanese dependency structure analysis.",Experiment/Discussion
We use the features that have been studied in conventional statistical dependency analysis with a little modification on them.,Experiment/Discussion
"Let us define the training data which belong either to positive or negative class as follows. xi is a feature vector of i-th sample, which is represented by an n dimensional vector (xi = (f1, fn) E Rn). yi is a scalar value that specifies the class (positive(+1) or negative(1) class) of i-th data.",Experiment/Discussion
"Formally, we can define the pattern recognition problem as a learning and building process of the decision function In basic SVMs framework, we try to separate the positive and negative examples in the training data by a linear hyperplane written as: (w-x)+b= 0 wERn,bert.",Experiment/Discussion
"(1) It is -supposed that the farther the positive and negative examples are separated by the discrimination function, the more accurately we could separate unseen test examples with high generalization performance.",Experiment/Discussion
"Let us consider two hyperplanes called separating hyperplanes: Distance from the separating hyperplane to the point xi can be written as: In the case where we cannot separate training examples linearly, &quot;Soft Margin&quot; method forgives some classification errors that may be caused by some noise in the training examples.",Experiment/Discussion
"First, we introduce non-negative slack variables, and (2),(3) are rewritten as: In this case, we minimize the following value instead of 111w112• The first term in (7) specifies the size of margin and the second term evaluates how far the training data are away from the optimal separating hyperpla,ne.",Experiment/Discussion
C is the parameter that defines the balance of two quantities.,Experiment/Discussion
"If we make C larger, the more classification errors are neglected.",Experiment/Discussion
"Though we omit the details here, minimization of (7) is reduced to the problem to minimize the objective function (5) under the following constraints.",Experiment/Discussion
"Usually, the value of C is estimated experimentally.",Experiment/Discussion
"In general classification problems, there are cases in which it is unable to separate the training data linearly.",Experiment/Discussion
"In such cases, the training data could be separated linearly by expanding all combinations of features as new ones, and projecting them onto a higherdimensional space.",Experiment/Discussion
"However, such a naive approach requires enormous computational overhead.",Experiment/Discussion
Let us consider the case where we project the training data x onto a higher-dimensional space by using projection function cio 1.,Experiment/Discussion
"As we pay attention to the objective function (5) and the decision function (6), these functions depend only on the dot products of the input training vectors.",Experiment/Discussion
"If we could calculate the dot products from xi and x2 directly without considering the vectors (I)(xi) and (I, (x2) projected onto the higher-dimensional space, we can reduce the computational complexity considerably.",Experiment/Discussion
"Namely, we can reduce the computational overhead if we could find the function K that satisfies: - 4)(x2) = K(xi, x2).",Experiment/Discussion
"(8) On the other hand, since we do not need itself for actual learning and classification, 'In general, (1,(x) is a mapping into Hilbert space. all we have to do is to prove the existence of cl• that satisfies (8) provided the function K is selected properly.",Experiment/Discussion
"It is known that (8) holds if and only if the function K satisfies the Mercer condition (Vapnik, 1998).",Experiment/Discussion
"In this way, instead of projecting the training data onto the high-dimensional space, we can decrease the computational overhead by replacing the dot products, which is calculated in optimization and classification steps, with the function K. Such a function K is called a Kernel function.",Experiment/Discussion
"Among the many kinds of Kernel functions available, we will focus on the d-th polynomial kernel: Use of d-th polynomial kernel function allows us to build an optimal separating hyperplane which takes into account all combination of features up to d. Using a Kernel function, we can rewrite the decision function as:",Experiment/Discussion
This section describes a general formulation of the probability model and parsing techniques for Japanese statistical dependency analysis.,Experiment/Discussion
"First of all, we let a sequence of chunks be {b1, b2 , bni} by B, and the sequence dependency pattern be {Dep(1), Dep(2), , Dep(rn.",Experiment/Discussion
"— 1)} by D, where Dep(i) = j means that the chunk bi depends on (modifies) the chunk bi.",Experiment/Discussion
"In this framework, we suppose that the dependency sequence D satisfies the following constraints.",Experiment/Discussion
Statistical dependency structure analysis is defined as a searching problem for the dependency pattern D that maximizes the conditional probability P(D1./3) of the input sequence under the above-mentioned constraints.,Experiment/Discussion
"If we assume that the dependency probabilities are mutually independent, P(DIB) could be rewritten as: that bi depends on (modifies) bi. fij is an n dimensional feature vector that represents various kinds of linguistic features related with the chunks bi and bj.",Experiment/Discussion
We obtain Db„t taking into all the combination of these probabilities.,Experiment/Discussion
"Generally, the optimal solution Db„t can be identified by using bottom-up algorithm such as CYK algorithm.",Experiment/Discussion
"Sekine suggests an efficient parsing technique for Japanese sentences that parses from the end of a sentence(Sekine et al., 2000).",Experiment/Discussion
We apply Sekine's technique in our experiments.,Experiment/Discussion
"In order to use SVMs for dependency analysis, we need to prepare positive and negative examples since SVMs is a binary classifier.",Experiment/Discussion
