col1,col2
This paper presents a new approach for resolving lexical ambiguities in one language using statistical data from a monolingual corpus of another language.,Introduction
This approach exploits the differences between mappings of words to senses in different languages.,Introduction
"The paper concentrates on the problem of target word selection in machine translation, for which the approach is directly applicable.",Introduction
"The presented algorithm identifies syntactic relations between words, using a source language parser, and maps the alternative interpretations of these relations to the target language, using a bilingual lexicon.",Introduction
The preferred senses are then selected according to statistics on lexical relations in the target language.,Introduction
"The selection is based on a statistical model and on a constraint propagation algorithm, which simultaneously handles all ambiguities in the sentence.",Introduction
The method was evaluated using three sets of Hebrew and German examples and was found to be very useful for disambiguation.,Introduction
The paper includes a detailed comparative analysis of statistical sense disambiguation methods.,Introduction
This paper presents a new approach for resolving lexical ambiguities in one language using statistical data from a monolingual corpus of another language.,Experiment/Discussion
This approach exploits the differences between mappings of words to senses in different languages.,Experiment/Discussion
"The paper concentrates on the problem of target word selection in machine translation, for which the approach is directly applicable.",Experiment/Discussion
"The presented algorithm identifies syntactic relations between words, using a source language parser, and maps the alternative interpretations of these relations to the target language, using a bilingual lexicon.",Experiment/Discussion
The preferred senses are then selected according to statistics on lexical relations in the target language.,Experiment/Discussion
"The selection is based on a statistical model and on a constraint propagation algorithm, which simultaneously handles all ambiguities in the sentence.",Experiment/Discussion
The method was evaluated using three sets of Hebrew and German examples and was found to be very useful for disambiguation.,Experiment/Discussion
The paper includes a detailed comparative analysis of statistical sense disambiguation methods.,Experiment/Discussion
The resolution of lexical ambiguities in nonrestricted text is one of the most difficult tasks of natural language processing.,Experiment/Discussion
"A related task in machine translation, on which we focus in this paper, is target word selection.",Experiment/Discussion
This is the task of deciding which target language word is the most appropriate equivalent of a source language word in context.,Experiment/Discussion
"In addition to the alternatives introduced by the different word senses of the source language word, the target language may specify additional alternatives that differ mainly in their usage.",Experiment/Discussion
"Traditionally, several linguistic levels were used to deal with this problem: syntactic, semantic, and pragmatic.",Experiment/Discussion
