col1,col2
"In this paper, we present a reinforcement learning approach for mapping natural language instructions to sequences of executable actions.",{}
We assume access to a reward function that defines the quality of the executed actions.,{}
"During training, the learner repeatedly constructs action sequences for a set of documents, executes those actions, and observes the resulting reward.",{}
We use a policy gradient algorithm to estimate the parameters of a log-linear model for action selection.,{}
We apply our method to interpret instructions in two domains — Windows troubleshooting guides and game tutorials.,{}
Our results demonstrate that this method can rival supervised learning techniques while requiring few or no annotated training exam,{}
"The problem of interpreting instructions written in natural language has been widely studied since the early days of artificial intelligence (Winograd, 1972; Di Eugenio, 1992).","{'title': '1 Introduction', 'number': '1'}"
Mapping instructions to a sequence of executable actions would enable the automation of tasks that currently require human participation.,"{'title': '1 Introduction', 'number': '1'}"
Examples include configuring software based on how-to guides and operating simulators using instruction manuals.,"{'title': '1 Introduction', 'number': '1'}"
"In this paper, we present a reinforcement learning framework for inducing mappings from text to actions without the need for annotated training examples.","{'title': '1 Introduction', 'number': '1'}"
"For concreteness, consider instructions from a Windows troubleshooting guide on deleting temporary folders, shown in Figure 1.","{'title': '1 Introduction', 'number': '1'}"
We aim to map this text to the corresponding low-level commands and parameters.,"{'title': '1 Introduction', 'number': '1'}"
"For example, properly interpreting the third instruction requires clicking on a tab, finding the appropriate option in a tree control, and clearing its associated checkbox.","{'title': '1 Introduction', 'number': '1'}"
"In this and many other applications, the validity of a mapping can be verified by executing the induced actions in the corresponding environment and observing their effects.","{'title': '1 Introduction', 'number': '1'}"
"For instance, in the example above we can assess whether the goal described in the instructions is achieved, i.e., the folder is deleted.","{'title': '1 Introduction', 'number': '1'}"
The key idea of our approach is to leverage the validation process as the main source of supervision to guide learning.,"{'title': '1 Introduction', 'number': '1'}"
"This form of supervision allows us to learn interpretations of natural language instructions when standard supervised techniques are not applicable, due to the lack of human-created annotations.","{'title': '1 Introduction', 'number': '1'}"
"Reinforcement learning is a natural framework for building models using validation from an environment (Sutton and Barto, 1998).","{'title': '1 Introduction', 'number': '1'}"
We assume that supervision is provided in the form of a reward function that defines the quality of executed actions.,"{'title': '1 Introduction', 'number': '1'}"
"During training, the learner repeatedly constructs action sequences for a set of given documents, executes those actions, and observes the resulting reward.","{'title': '1 Introduction', 'number': '1'}"
The learner’s goal is to estimate a policy — a distribution over actions given instruction text and environment state — that maximizes future expected reward.,"{'title': '1 Introduction', 'number': '1'}"
"Our policy is modeled in a log-linear fashion, allowing us to incorporate features of both the instruction text and the environment.","{'title': '1 Introduction', 'number': '1'}"
We employ a policy gradient algorithm to estimate the parameters of this model.,"{'title': '1 Introduction', 'number': '1'}"
We evaluate our method on two distinct applications: Windows troubleshooting guides and puzzle game tutorials.,"{'title': '1 Introduction', 'number': '1'}"
The key findings of our experiments are twofold.,"{'title': '1 Introduction', 'number': '1'}"
"First, models trained only with simple reward signals achieve surprisingly high results, coming within 11% of a fully supervised method in the Windows domain.","{'title': '1 Introduction', 'number': '1'}"
"Second, augmenting unlabeled documents with even a small fraction of annotated examples greatly reduces this performance gap, to within 4% in that domain.","{'title': '1 Introduction', 'number': '1'}"
These results indicate the power of learning from this new form of automated supervision.,"{'title': '1 Introduction', 'number': '1'}"
"Grounded Language Acquisition Our work fits into a broader class of approaches that aim to learn language from a situated context (Mooney, 2008a; Mooney, 2008b; Fleischman and Roy, 2005; Yu and Ballard, 2004; Siskind, 2001; Oates, 2001).","{'title': '2 Related Work', 'number': '2'}"
"Instances of such approaches include work on inferring the meaning of words from video data (Roy and Pentland, 2002; Barnard and Forsyth, 2001), and interpreting the commentary of a simulated soccer game (Chen and Mooney, 2008).","{'title': '2 Related Work', 'number': '2'}"
"Most of these approaches assume some form of parallel data, and learn perceptual cooccurrence patterns.","{'title': '2 Related Work', 'number': '2'}"
"In contrast, our emphasis is on learning language by proactively interacting with an external environment.","{'title': '2 Related Work', 'number': '2'}"
"Reinforcement Learning for Language Processing Reinforcement learning has been previously applied to the problem of dialogue management (Scheffler and Young, 2002; Roy et al., 2000; Litman et al., 2000; Singh et al., 1999).","{'title': '2 Related Work', 'number': '2'}"
These systems converse with a human user by taking actions that emit natural language utterances.,"{'title': '2 Related Work', 'number': '2'}"
The reinforcement learning state space encodes information about the goals of the user and what they say at each time step.,"{'title': '2 Related Work', 'number': '2'}"
"The learning problem is to find an optimal policy that maps states to actions, through a trial-and-error process of repeated interaction with the user.","{'title': '2 Related Work', 'number': '2'}"
Reinforcement learning is applied very differently in dialogue systems compared to our setup.,"{'title': '2 Related Work', 'number': '2'}"
"In some respects, our task is more easily amenable to reinforcement learning.","{'title': '2 Related Work', 'number': '2'}"
"For instance, we are not interacting with a human user, so the cost of interaction is lower.","{'title': '2 Related Work', 'number': '2'}"
