col1,col2
"In this paper, we explore the use of Support Vector Machines (SVMs) for CoNLL-2000 shared task, chunk identification.",Experiment/Discussion
SVMs are so-called large margin classifiers and are well-known as their good generalization performance.,Experiment/Discussion
We investigate how SVMs with a very large number of features perform with the classification task of chunk labelling.,Experiment/Discussion
"Support Vector Machines (SVMs), first introduced by Vapnik (Cortes and Vapnik, 1995; Vapnik, 1995), are relatively new learning approaches for solving two-class pattern recognition problems.",Experiment/Discussion
"SVMs are well-known for their good generalization performance, and have been applied to many pattern recognition problems.",Experiment/Discussion
"In the field of natural language processing, SVMs are applied to text categorization, and are reported to have achieved high accuracy without falling into over-fitting even with a large number of words taken as the features (Joachims, 1998; Taira and Haruno, 1999) First of all, let us define the training data which belongs to either positive or negative class as follows: xi is a feature vector of the i-th sample represented by an n dimensional vector. yi is the class (positive(+1) or negative(-1) class) label of the i-th data.",Experiment/Discussion
"In basic SVMs framework, we try to separate the positive and negative examples by hyperplane written as: (w-x)+b= 0 wElln,bE R. SVMs find the &quot;optimal&quot; hyperplane (optimal parameter w, b) which separates the training data into two classes precisely.",Experiment/Discussion
What &quot;optimal&quot; means?,Experiment/Discussion
"In order to define it, we need to consider the margin between two classes.",Experiment/Discussion
Figures 1 illustrates this idea.,Experiment/Discussion
"The solid lines show two possible hyperplanes, each of which correctly separates the training data into two classes.",Experiment/Discussion
The two dashed lines parallel to the separating hyperplane show the boundaries in which one can move the separating hyperplane without misclassification.,Experiment/Discussion
We call the distance between each parallel dashed lines as margin.,Experiment/Discussion
SVMs take a simple strategy that finds the separating hyperplane which maximizes its margin.,Experiment/Discussion
"Precisely, two dashed lines and margin (d) can be written as: SVMs can be regarded as an optimization problem; finding w and b which minimize liwil under the constraints: yiRw xi) ± > 1.",Experiment/Discussion
"Furthermore, SVMs have potential to cope with the linearly unseparable training data.",Experiment/Discussion
"We leave the details to (Vapnik, 1995), the optimization problems can be rewritten into a dual form, where all feature vectors appear in their dot product.",Experiment/Discussion
"By simply substituting every dot product of xi and xi in dual form with any Kernel function K(xi, xi), SVMs can handle nonlinear hypotheses.",Experiment/Discussion
"Among the many kinds of Kernel functions available, we will focus on the d-th polynomial kernel: K(xi, xi) = (xi • xi + 1)d Use of d-th polynomial kernel function allows us to build an optimal separating hyperplane which takes into account all combination of features up to d. We believe SVMs have advantage over conventional statistical learning algorithms, such as Decision Tree, and Maximum Entropy Models, from the following two aspects:",Experiment/Discussion
"The chunks in the CoNLL-2000 shared task are represented with JOB based model, in which every word is to be tagged with a chunk label extended with I (inside a chunk), 0 (outside a chunk) and B (inside a chunk, but the preceding word is in another chunk).",Experiment/Discussion
Each chunk type belongs to I or B tags.,Experiment/Discussion
"For example, NP could be considered as two types of chunk, I-NP or B-NP.",Experiment/Discussion
