col1,col2
Letter-to-phoneme conversion generally requires aligned training data of letters and phonemes.,Introduction
"Typically, the alignments are limited to one-to-one alignments.",Introduction
We present a novel technique of training with many-to-many alignments.,Introduction
A letter chunking bigram prediction manages double letters and double phonemes automatically as opposed to preprocessing with fixed lists.,Introduction
We also apply an HMM method in conjunction with a local classification model to predict a global phoneme sequence given a word.,Introduction
The many-to-many alignments result in significant improvements over the traditional one-to-one approach.,Introduction
Our system achieves state-of-the-art performance on several languages and data sets.,Introduction
Letter-to-phoneme (L2P) conversion requires a system to produce phonemes that correspond to a given written word.,Experiment/Discussion
"Phonemes are abstract representations of how words should be pronounced in natural speech, while letters or graphemes are representations of words in written language.",Experiment/Discussion
"For example, the phonemes for the word phoenix are [ f i n ■ k s ].",Experiment/Discussion
"The L2P task is a crucial part of speech synthesis systems, as converting input text (graphemes) into phonemes is the first step in representing sounds.",Experiment/Discussion
"L2P conversion can also help improve performance in spelling correction (Toutanova and Moore, 2001).",Experiment/Discussion
"Unfortunately, proper nouns and unseen words prevent a table look-up approach.",Experiment/Discussion
It is infeasible to construct a lexical database that includes every word in the written language.,Experiment/Discussion
"Likewise, orthographic complexity of many languages prevents us from using hand-designed conversion rules.",Experiment/Discussion
There are always exceptional rules that need to be added to cover a large vocabulary set.,Experiment/Discussion
"Thus, an automatic L2P system is desirable.",Experiment/Discussion
"Many data-driven techniques have been proposed for letter-to-phoneme conversion systems, including pronunciation by analogy (Marchand and Damper, 2000), constraint satisfaction (Van Den Bosch and Canisius, 2006), Hidden Markov Model (Taylor, 2005), decision trees (Black et al., 1998), and neural networks (Sejnowski and Rosenberg, 1987).",Experiment/Discussion
"The training data usually consists of written words and their corresponding phonemes, which are not aligned; there is no explicit information indicating individual letter and phoneme relationships.",Experiment/Discussion
These relationships must be postulated before a prediction model can be trained.,Experiment/Discussion
"Previous work has generally assumed one-to-one alignment for simplicity (Daelemans and Bosch, 1997; Black et al., 1998; Damper et al., 2005).",Experiment/Discussion
"An expectation maximization (EM) based algorithm (Dempster et al., 1977) is applied to train the aligners.",Experiment/Discussion
"However, there are several problems with this approach.",Experiment/Discussion
"Letter strings and phoneme strings are not typically the same length, so null phonemes and null letters must be introduced to make oneto-one-alignments possible, Furthermore, two letters frequently combine to produce a single phoneme (double letters), and a single letter can sometimes produce two phonemes (double phonemes).",Experiment/Discussion
"To help address these problems, we propose an automatic many-to-many aligner and incorporate it into a generic classification predictor for letter-tophoneme conversion.",Experiment/Discussion
"Our many-to-many aligner automatically discovers double phonemes and double letters, as opposed to manually preprocessing data by merging phonemes using fixed lists.",Experiment/Discussion
"To our knowledge, applying many-to-many alignments to letter-to-phoneme conversion is novel.",Experiment/Discussion
"Once we have our many-to-many alignments, we use that data to train a prediction model.",Experiment/Discussion
"Many phoneme prediction systems are based on local prediction methods, which focus on predicting an individual phoneme given each letter in a word.",Experiment/Discussion
"Conversely, a method like pronunciation by analogy (PbA) (Marchand and Damper, 2000) is considered a global prediction method: predicted phoneme sequences are considered as a whole.",Experiment/Discussion
