col1,col2
Systems that generate natural language output as part of their interaction with a user have become a major area of research and development.,Experiment/Discussion
"Typically, natural language generation is divided into several phases, namely text planning (determining output content and structure), sentence planning (determining abstract target language resources to express content, such as lexical items and syntactic constructions), and realization (producing the final text string) (Reiter, 1994).",Experiment/Discussion
"While text and sentence planning may sometimes be combined, a realizer is almost always included as a distinct module.",Experiment/Discussion
"It is in the realizer that knowledge about the target language resides (syntax, morphology, idiosyncratic properties of lexical items).",Experiment/Discussion
"Realization is fairly well understood both from a linguistic and from a computational point of view, and therefore most projects that use text generation do not include the realizer in the scope of their research.",Experiment/Discussion
"Instead, such projects use an off-the-shelf realizer, among which PENMAN (Bateman, 1996) and SURGE/FUF (Elhadad and Robin, 1996) are probably the most popular.",Experiment/Discussion
"In this technical note and demo we present a new off-theshelf realizer, REALPRO.",Experiment/Discussion
"REALPRO is derived from previous systems (Iordanskaja et al., 1988; Iordanslcaja et al., 1992; Rambow and Korelsky, 1992), but represents a new design and a completely new implementation.",Experiment/Discussion
"REALPRO has the following characteristics, which we believe are unique in this combination: We reserve a more detailed comparison with PENMAN and FUF, as well as with AlethGen/GL (Coch, 1996) (which is perhaps the system most similar to REALPRO, since they are based on the same linguistic theory and are both implemented with speed in mind), for a more extensive paper.",Experiment/Discussion
"This technical note presents REALPRO, concentrating on its structure, its coverage, its interfaces, and its performance.",Experiment/Discussion
The input to REALPRO is a syntactic dependency structure.,Experiment/Discussion
"It is called the Deep-Syntactic Structure or &quot;DSyntS&quot; for short, and is inspired in this form by I. Mel'euk's Meaning-Text Theory (Mel'euk, 1988).",Experiment/Discussion
"This representation has the following salient features: Lexemes which are in the lexicon are in uppercase, those that are not are in lowercase.",Experiment/Discussion
"For lexemes not in the lexicon it is necessary to specify the word class This illustrates that function words (do) need not be included in the input DSyntS, and that syntactic issues such as subject-verb and noun-determiner agreement are handled automatically.",Experiment/Discussion
"The tree in Figure 2 yields (3): Note that REALPRO does not perform the task of lexical choice: the input to REALPRO must specify all meaning-bearing lexemes, including features for free pronominalization.",Experiment/Discussion
"Also, REALPRO does not map any sort of semantic labels to syntactic categories.",Experiment/Discussion
"These tasks, we assume, are handled by a separate component (such as a sentence planner).",Experiment/Discussion
"This has the advantage that the sentence planner can be unabashedly domain-specific, which is necessary in today's applications, since a broad-coverage implementation of a domain-independent theory of conceptual representations and their mapping to linguistic representations is still far from being realistic.",Experiment/Discussion
"Furthermore, there is no non-determinism in REALPRO: the input to REALPRO fully determines the output, though the input is a very abstract linguistic representation which is well suited for interfacing with knowledge-based applications.",Experiment/Discussion
"This means that REALPRO gives the developer control over the output, while taking care of the linguistic details.",Experiment/Discussion
"The architecture of REALPRO is based on MeaningText Theory, which posits a sequence of correspondences between different levels of representation.",Experiment/Discussion
"In REALPRO, each transformation is handled by a separate module.",Experiment/Discussion
"REALPRO is really a realizer shell, which allows for a (run-time) configuration using specially formatted Linguistic Knowledge Bases (LKBs) which state grammar rules, lexical entries, and feature defaults.",Experiment/Discussion
Each module draws on one or several LKBs.,Experiment/Discussion
The lexicon is an LKB which is used by all components.,Experiment/Discussion
Figure 3 shows the architecture.,Experiment/Discussion
"As mentioned in Section 3, REALPRO is configured by specifying several LKBs.",Experiment/Discussion
The system comes with LKBs for English; French is currently under development.,Experiment/Discussion
"Normally, the user need not change the two grammar LKBs (the DSynt and SSynt grammars), unless the grammar of the target sublanguage is not a subset of English (or French).",Experiment/Discussion
"However, the user may want to extend the lexicon if a lexeme with irregular morphology is not in it yet.",Experiment/Discussion
(Recall that not all words in the input representation need be in the lexicon.),Experiment/Discussion
"For example, in order to generate saw (rather than the default seed) for the past tense of to see, the following entry would be added to the lexicon.",Experiment/Discussion
The user may also want to change the defaults.,Experiment/Discussion
"For example if in his/her application all sentences must be in past tense, the user can set the default tense to be past rather than present as follows: The English grammar currently covers a wide range of syntactic phenomena: Most of these points are illustrated by the input in Figure 2.",Experiment/Discussion
"Phenomena currently not handled automatically include certain types of &quot;fancy syntax&quot; such as clefts and it-clefts (though these can be generated by specifying the surface structure in the input), as well as long-distance dependencies such as These are books which I think you should buy (where which is an argument of buy).",Experiment/Discussion
REALPRO is currently distributed with a socket interface which allows it to be run as a standalone server.,Experiment/Discussion
"It has an application programming interface (API), available in C++ and Java, which can be used to integrate REALPRO in applications.",Experiment/Discussion
"For training, debugging, and demonstration purposes, REALPRO can also be used in interactive mode to realize sentences from ASCII files containing syntactic specifications.",Experiment/Discussion
"The following ASCII-based specification corresponds to the DSyntS of sentence (2): In this definition, parentheses () are used to specify the scope of dependency while square brackets [] are used to specify features associated with a lexeme.",Experiment/Discussion
"REALPRO can output text formatted as ASCII, HTML, or RTF.",Experiment/Discussion
"In addition, REALPRO can also output an ASCII representation of the DGraphS that a user application can format in application-specific ways.",Experiment/Discussion
The following table shows the runtime for sentences of different lengths.,Experiment/Discussion
"These sentences are all of the form This small girl often claims that that boy often claims that Mary likes red wine, where the middle clause that that boy often claims is iterated for the longer sentences.",Experiment/Discussion
The row labeled &quot;Length&quot; refers to the length of the output string in words.,Experiment/Discussion
"Note that the number of output words is equal to the number of nodes in the SSyntS (because it is a dependency tree), and furthermore the number of nodes in the SSyntS is greater than or equal to the number of nodes in the DSyntS.",Experiment/Discussion
"(In our case, the number of nodes in the input DSyntS is equal to the number of words in the output string.)",Experiment/Discussion
"The row labeled &quot;Sec&quot; represents average execution time (over several test runs) for the sentence of the given input length, in seconds, on a PC with a 150MHz Pentium processor and 32 Megs of RAM.",Experiment/Discussion
Length 5 10 15 20 30 40 50 Sec .11 .17 .20 .28 .44 .58 .72 We also tested the system on the syntactically rather varied and complex input of Figure 2 (which is made up of 20 words).,Experiment/Discussion
"The average runtime for this input is 0.31 seconds, which is comparable to the runtime reported above for the 20 word sentence.",Experiment/Discussion
We conclude that the uniformity of the syntactic constructions found in the sentences used in the above test sequence does not influence the results.,Experiment/Discussion
"The complexity of the generation algorithm derives primarily from the tree traversals which must be performed twice, when passing from DSyntS to SSyntS, and from SSyntS to the DMorphS.",Experiment/Discussion
Let n be the length of the output string (and hence an upper bound on the size of both DSyntS and SSyntS).,Experiment/Discussion
"At each node, each rule in the appropriate grammar (deep- or surface-syntactic) must be checked against the subtree rooted at that node.",Experiment/Discussion
