col1,col2
Automatic part of speech tagging is an area of natural language processing where statistical techniques have been more successful than rulebased methods.,Introduction
"In this paper, we present a simple rule-based part of speech tagger which automatically acquires its rules and tags with accuracy comparable to stochastic taggers.",Introduction
"The rule-based tagger has many advantages over these taggers, including: a vast reduction in stored information required, the perspicuity of a small set of meaningful rules, ease of finding and implementing improvements to the tagger, and better portability from one tag set, corpus genre or language to another.",Introduction
Perhaps the biggest contribution of this work is in demonstrating that the stochastic method is not the only viable method for part of speech tagging.,Introduction
"The fact that a simple rule-based tagger that automatically learns its rules can perform so well should offer encouragement for researchers to further explore rule-based tagging, searching for a better and more expressive set of rule templates and other variations on the simple but effective theme described below.",Introduction
There has been a dramatic increase in the application of probabilistic models to natural language processing over the last few years.,Experiment/Discussion
The appeal of stochastic techniques over traditional rule-based techniques comes from the ease with which the necessary statistics can be automatically acquired and the fact that very little handcrafted knowledge need be built into the system.,Experiment/Discussion
"In contrast, the rules in rule-based systems are usually difficult to construct and are typically not very robust.",Experiment/Discussion
"One area in which the statistical approach has done particularly well is automatic part of speech tagging, assigning each word in an input sentence its proper part of speech [Church 88; Cutting et al. 92; DeRose 88; Deroualt and Merialdo 86; Garside et al.",Experiment/Discussion
87; Jelinek 85; Kupiec 89; Meteer et al. 911.,Experiment/Discussion
Stochastic taggers have obtained a high degree of accuracy without performing any syntactic analysis on the input.,Experiment/Discussion
These stochastic part of speech taggers make use of a Markov model which captures lexical and contextual information.,Experiment/Discussion
The parameters of the model can be estimated from tagged ([Church 88; DeRose 88; Deroualt and Merialdo 86; Garside et al. 87; Meteer et al.,Experiment/Discussion
"91]) or untag,ged ([Cutting et al. 92; Jelinek 85; Kupiec 89]) text.",Experiment/Discussion
"Once the parameters of the model are estimated, a sentence can then be automatically tagged by assigning it the tag sequence which is assigned the highest probability by the model.",Experiment/Discussion
Performance is often enhanced with the aid of various higher level pre- and postprocessing procedures or by manually tuning the model.,Experiment/Discussion
A number of rule-based taggers have been built [Klein and Simmons 63; Green and Rubin 71; Hindle 89].,Experiment/Discussion
[Klein and Simmons 63] and [Green and Rubin 71] both have error rates substantially higher than state of the art stochastic taggers.,Experiment/Discussion
[Hindle 89] disambiguates words within a deterministic parser.,Experiment/Discussion
"We wanted to determine whether a simple rule-based tagger without any knowledge of syntax can perform as well as a stochastic tagger, or if part of speech tagging really is a domain to which stochastic techniques are better suited.",Experiment/Discussion
In this paper we describe a rule-based tagger which performs as well as taggers based upon probabilistic models.,Experiment/Discussion
"The rule-based tagger overcomes the limitations common in rule-based approaches to language processing: it is robust, and the rules are automatically acquired.",Experiment/Discussion
"In addition, the tagger has many advantages over stochastic taggers, including: a vast reduction in stored information required, the perspicuity of a small set of meaningful rules as opposed to the large tables of statistics needed for stochastic taggers, ease of finding and implementing improvements to the tagger, and better portability from one tag set or corpus genre to another.",Experiment/Discussion
"The tagger works by automatically recognizing and remedying its weaknesses, thereby incrementally improving its performance.",Experiment/Discussion
"The tagger initially tags by assigning each word its most likely tag, estimated by examining a large tagged corpus, without regard to context.",Experiment/Discussion
"In both sentences below, run would be tagged as a verb: The run lasted thirty minutes.",Experiment/Discussion
3.,Experiment/Discussion
One of the two preceding (following) words is tagged We run three miles every day.,Experiment/Discussion
The initial tagger has two procedures built in to improve performance; both make use of no contextual information.,Experiment/Discussion
"One procedure is provided with information that words that were not in the training corpus and are capitalized tend to be proper nouns, and attempts to fix tagging mistakes accordingly.",Experiment/Discussion
"This information could be acquired automatically (see below), but is prespecified in the current implementation.",Experiment/Discussion
"In addition, there is a procedure which attempts to tag words not seen in the training corpus by assigning such words the tag most common for words ending in the same three letters.",Experiment/Discussion
"For example, blahblahous would be tagged as an adjective, because this is the most common tag for words ending in ous.",Experiment/Discussion
This information is derived automatically from the training corpus.,Experiment/Discussion
"This very simple algorithm has an error rate of about 7.9% when trained on 90% of the tagged Brown Corpus' [Francis and Kueera 82], and tested on a separate 5% of the corpus.2 Training consists of compiling a list of the most common tag for each word in the training corpus.",Experiment/Discussion
The tagger then acquires patches to improve its performance.,Experiment/Discussion
Patch templates are of the form: The initial tagger was trained on 90% of the corpus (the training corpus).,Experiment/Discussion
5% was held back to be used for the patch acquisition procedure (the patch corpus) and 5% for testing.,Experiment/Discussion
"Once the initial tagger is trained, it is used to tag the patch corpus.",Experiment/Discussion
A list of tagging errors is compiled by comparing the output of the tagger to the correct tagging of the patch corpus.,Experiment/Discussion
"This list consists of triples < taga,tagb,number >, indicating the number of times the tagger mistagged a word with taga when it should have been tagged with tagb in the patch corpus.",Experiment/Discussion
"Next, for each error triple, it is determined which instantiation of a template from the prespecified set of pdtch templates results in the greatest error reduction.",Experiment/Discussion
"Currently, the patch templates are: Change tag a to tag b when: 8.",Experiment/Discussion
The previous word is (is not) capitalized.,Experiment/Discussion
"For each error triple < taga,tagb, number > and patch, we compute the reduction in error which results from applying the patch to remedy the mistagging of a word as taga when it should have been tagged tagb.",Experiment/Discussion
"We then compute the number of new errors caused by applying the patch; that is, the number of times the patch results in a word being tagged as tagb when it should be tagged taga.",Experiment/Discussion
The net improvement is calculated by subtracting the latter value from the former.,Experiment/Discussion
"For example, when the initial tagger tags the patch corpus, it mistags 159 words as verbs when they should be nouns.",Experiment/Discussion
"If the patch change the tag from verb to noun if one of the two preceding words is tagged as a determiner is applied, it corrects 98 of the 159 errors.",Experiment/Discussion
"However, it results in an additional 18 errors from changing tags which really should have been verb to noun.",Experiment/Discussion
This patch results in a net decrease of 80 errors on the patch corpus.,Experiment/Discussion
The patch which results in the greatest improvement to the patch corpus is added to the list of patches.,Experiment/Discussion
"The patch is then applied in order to improve the tagging of the patch corpus, and the patch acquisition procedure continues.",Experiment/Discussion
The first ten patches found by the system are listed below3.,Experiment/Discussion
"The first patch states that if a word is tagged TO and the following word is tagged AT, then switch the tag from TO to IN.",Experiment/Discussion
This is because a noun phrase is much more likely to immediately follow a preposition than to immediately follow infinitive TO.,Experiment/Discussion
