col1,col2
"Natural languages are full of collocations, recurrent combinations of words that co-occur more often than expected by chance and that correspond to arbitrary word usages.",Introduction
"Recent work in lexicography indicates that collocations are pervasive in English; apparently, they are common in all types of writing, including both technical and nontechnical genres.",Introduction
Several approaches have been proposed to retrieve various types of collocations from the analysis of large samples of textual data.,Introduction
These techniques automatically produce large numbers of collocations along with statistical figures intended to reflect the relevance of the associations.,Introduction
"However, none of these techniques provides functional information along with the collocation.",Introduction
"Also, the results produced often contained improper word associations reflecting some spurious aspect of the training corpus that did not stand for true collocations.",Introduction
"In this paper, we describe a set of techniques based on statistical methods for retrieving and identifying collocations from large textual corpora.",Introduction
These techniques produce a wide range of collocations and are based on some original filtering methods that allow the production of richer and higher-precision output.,Introduction
"These techniques have been implemented and resulted in a tool, techniques are described and some results are presented on a 10 corpus of stock market news reports.",Introduction
"A lexicographic evaluation of a retrieval tool has been made, and the estimated precision of 80%.",Introduction
"Natural languages are full of collocations, recurrent combinations of words that co-occur more often than expected by chance and that correspond to arbitrary word usages.",Experiment/Discussion
"Recent work in lexicography indicates that collocations are pervasive in English; apparently, they are common in all types of writing, including both technical and nontechnical genres.",Experiment/Discussion
Several approaches have been proposed to retrieve various types of collocations from the analysis of large samples of textual data.,Experiment/Discussion
These techniques automatically produce large numbers of collocations along with statistical figures intended to reflect the relevance of the associations.,Experiment/Discussion
"However, none of these techniques provides functional information along with the collocation.",Experiment/Discussion
"Also, the results produced often contained improper word associations reflecting some spurious aspect of the training corpus that did not stand for true collocations.",Experiment/Discussion
"In this paper, we describe a set of techniques based on statistical methods for retrieving and identifying collocations from large textual corpora.",Experiment/Discussion
These techniques produce a wide range of collocations and are based on some original filtering methods that allow the production of richer and higher-precision output.,Experiment/Discussion
"These techniques have been implemented and resulted in a lexicographic tool, Xtract.",Experiment/Discussion
The techniques are described and some results are presented on a 10 million—word corpus of stock market news reports.,Experiment/Discussion
"A lexicographic evaluation of Xtract as a collocation retrieval tool has been made, and the estimated precision of Xtract is 80%.",Experiment/Discussion
Consider the following sentences: voir la porte to see the door die Tar sehen to see the door vedere la porta to see the door ver la puerta to see the door lcapiyi gormek to see the door enfoncer la porte * to push the door through die Tiir aufbrechen * to break the door sfondare la porta * to hit/demolish the door tumbar la puerta * to fall the door kapiyi kirmak * to break the door The above sentences contain expressions that are difficult to handle for nonspecialists.,Experiment/Discussion
"For example, among the eight different expressions referring to the famous Wall Street index, only those used in sentences 1-4 are correct.",Experiment/Discussion
The expressions used in the starred sentences 5-8 are all incorrect.,Experiment/Discussion
The rules violated in sentences 5-8 are neither rules of syntax nor of semantics but purely lexical rules.,Experiment/Discussion
"The word combinations used in sentences 5-8 are invalid simply because they do not exist; similarly, the ones used in sentences 1-4 are correct because they exist.",Experiment/Discussion
Expressions such as these are called collocations.,Experiment/Discussion
"Collocations vary tremendously in the number of words involved, in the syntactic categories of the words, in the syntactic relations between the words, and in how rigidly the individual words are used together.",Experiment/Discussion
"For example, in some cases, the words of a collocation must be adjacent, as in sentences 1-5 above, while in others they can be separated by a varying number of other words.",Experiment/Discussion
"Unfortunately, with few exceptions (e.g., Benson, Benson, and Ilson 1986a) collocations are generally unavailable in compiled form.",Experiment/Discussion
This creates a problem for persons not familiar with the sublanguagel as well as for several machine applications such as language generation.,Experiment/Discussion
In this paper we describe a set of techniques for automatically retrieving such collocations from naturally occurring textual corpora.,Experiment/Discussion
"These techniques are based on statistical methods; they have been implemented in a tool, Xtract, which is able to retrieve a wide range of collocations with high performance.",Experiment/Discussion
"Preliminary results obtained with parts of Xtract have been described in the past (e.g., Smadja and McKeown 1990); this paper gives a complete description of the system and the results obtained.",Experiment/Discussion
Xtract now works in three stages.,Experiment/Discussion
"In the first stage, pairwise lexical relations are retrieved using only statistical information.",Experiment/Discussion
This stage is comparable to Church and Hanks (1989) in that it evaluates a certain word association between pairs of words.,Experiment/Discussion
"As in Church and Hanks (1989), the words can appear in any order and they can be separated by an arbitrary number of other words.",Experiment/Discussion
"However, the statistics we use provide more information and allow us to have more precision in our output.",Experiment/Discussion
The output of this first stage is then passed in parallel to the next two stages.,Experiment/Discussion
"In the second stage, multiple-word combinations and complex expressions are identified.",Experiment/Discussion
"This stage produces output comparable to that of Choueka, Klein, and Neuwitz (1983); however the techniques we use are simpler and only produce relevant data.",Experiment/Discussion
"Finally, by combining parsing and statistical techniques the third stage labels and filters collocations retrieved at stage one.",Experiment/Discussion
The third stage has been evaluated to raise the precision of Xtract from 40% to 80% with a recall of 94%.,Experiment/Discussion
"Section 2 is an introductory section on collocational knowledge, Section 3 describes the type of collocations that are retrieved by Xtract, and Section 4 briefly surveys related efforts and contrasts our work to them.",Experiment/Discussion
"The three stages of Xtract are then introduced in Section 5 and described respectively in Sections 6, 7, and 8.",Experiment/Discussion
Some results obtained by running Xtract on several corpora are listed and discussed in Section 9.,Experiment/Discussion
Qualitative and quantitative evaluations of our methods and of our results are discussed in Sections 10 and 11.,Experiment/Discussion
"Finally, several possible applications and tasks for Xtract are discussed in Section 12.",Experiment/Discussion
"There has been a great deal of theoretical and applied work related to collocations that has resulted in different characterizations (e.g., Allerton 1984; Cruse 1986; Menuk 1981).",Experiment/Discussion
"Depending on their interests and points of view, researchers have focused on different aspects of collocations.",Experiment/Discussion
One of the most comprehensive definition that has been used can be found in the lexicographic work of Benson and his colleagues (Benson 1990).,Experiment/Discussion
The definition is the following:,Experiment/Discussion
A collocation is an arbitrary and recurrent word combination (Benson 1990).,Experiment/Discussion
"This definition, however, does not cover some aspects and properties of collocations that have consequences for a number of machine applications.",Experiment/Discussion
"For example, it has been shown that collocations are difficult to translate across languages—this fact obviously has a direct application for machine translation.",Experiment/Discussion
"Many properties of collocations have been identified in the past; however, the tendency was to focus on a restricted type of collocation.",Experiment/Discussion
"In this section, we present four properties of collocations that we have identified and discuss their relevance to computational linguistics.",Experiment/Discussion
Collocations are difficult to produce for second language learners (Nakhimovsky and Leed 1979).,Experiment/Discussion
"In most cases, the learner cannot simply translate word-for-word what s/he would say in her/his native language.",Experiment/Discussion
"As we can see in Table 1, the word-forword translation of &quot;to open the door&quot; works well in both directions in all five languages.",Experiment/Discussion
"In contrast, translating word-for-word the expression: &quot;to break down/force the door&quot; is a poor strategy in both directions in all five languages.",Experiment/Discussion
"The co-occurrence of &quot;door&quot; and &quot;open&quot; is an open or free combination, whereas the combination &quot;door&quot; and &quot;break down&quot; is a collocation.",Experiment/Discussion
"Learners of English would not produce &quot;to break down a door&quot; whether their first language is French, German, Italian, Spanish, or Turkish, if they were not aware of the construct.",Experiment/Discussion
Figure 1 illustrates disagreements between British English and American English.,Experiment/Discussion
"Here the problem is even finer than in Table 1 since the disagreement is not across two different languages, but across dialects of English.",Experiment/Discussion
"In each of the sentences given in this figure, there is a different word choice for the American (left side) and the British English (right side).",Experiment/Discussion
The word choices do not correspond to any syntactic or semantic variation of English but rather to different word usages in both dialects of English.,Experiment/Discussion
Translating from one language to another requires more than a good knowledge of the syntactic structure and the semantic representation.,Experiment/Discussion
"Because collocations are arbitrary, they must be readily available in both languages for effective machine translation.",Experiment/Discussion
"In addition to nontechnical collocations such as the ones presented before, domainspecific collocations are numerous.",Experiment/Discussion
Technical jargons are often totally unintelligible for the layman.,Experiment/Discussion
They contain a large number of technical terms.,Experiment/Discussion
"In addition, familiar words seem to be used differently.",Experiment/Discussion
