col1,col2
"An efficient parsing algorithm for augmented context-free grammars is introduced, and its application to on-line natural language interfaces discussed.",Introduction
"The algorithm is a generalized LR parsing algorithm, which precomputes an LR shift-reduce parsing table (possibly with multiple entries) from a given augmented context-free grammar.",Introduction
"Unlike the standard LR parsing algorithm, it can handle arbitrary context-free grammars, including ambiguous grammars, while most of the LR efficiency is preserved by introducing the concept of a &quot;graph-structured stack&quot;.",Introduction
The graph-structured stack allows an LR shift-reduce parser to maintain multiple parses without parsing any part of the input twice in the same way.,Introduction
We can also view our parsing algorithm as an extended chart parsing algorithm efficiently guided by LR parsing tables.,Introduction
"The algorithm is fast, due to the LR table precomputation.",Introduction
"In several experiments with different English grammars and sentences, timings indicate a fiveto tenfold speed advantage over Earley's context-free parsing algorithm. algorithm parses a sentence strictly from left to right that is, starts parsing as soon as the user types in the first word of a sentence, without waiting for completion of the sentence.",Introduction
"A practical on-line parser based on the algorithm has been implemented in Common Lisp, and running on Symbolics and HP Al workstations.",Introduction
The parser is used in the multi-lingual machine translation project at CMU.,Introduction
"Also, a commercial on-line parser for Japanese language is being built by Intelligent Technology Incorporation, on the technique developed at",Introduction
"An efficient parsing algorithm for augmented context-free grammars is introduced, and its application to on-line natural language interfaces discussed.",Experiment/Discussion
"The algorithm is a generalized LR parsing algorithm, which precomputes an LR shift-reduce parsing table (possibly with multiple entries) from a given augmented context-free grammar.",Experiment/Discussion
"Unlike the standard LR parsing algorithm, it can handle arbitrary context-free grammars, including ambiguous grammars, while most of the LR efficiency is preserved by introducing the concept of a &quot;graph-structured stack&quot;.",Experiment/Discussion
The graph-structured stack allows an LR shift-reduce parser to maintain multiple parses without parsing any part of the input twice in the same way.,Experiment/Discussion
We can also view our parsing algorithm as an extended chart parsing algorithm efficiently guided by LR parsing tables.,Experiment/Discussion
"The algorithm is fast, due to the LR table precomputation.",Experiment/Discussion
"In several experiments with different English grammars and sentences, timings indicate a five- to tenfold speed advantage over Earley's context-free parsing algorithm.",Experiment/Discussion
"The algorithm parses a sentence strictly from left to right on-line, that is, it starts parsing as soon as the user types in the first word of a sentence, without waiting for completion of the sentence.",Experiment/Discussion
"A practical on-line parser based on the algorithm has been implemented in Common Lisp, and running on Symbolics and HP Al workstations.",Experiment/Discussion
The parser is used in the multi-lingual machine translation project at CMU.,Experiment/Discussion
"Also, a commercial on-line parser for Japanese language is being built by Intelligent Technology Incorporation, based on the technique developed at CMU.",Experiment/Discussion
Parsing efficiency is crucial when building practical natural language systems on smaller computers such as personal workstations.,Experiment/Discussion
"This is especially the case for interactive systems such as natural language database access, interfaces to expert systems, and interactive machine translation.",Experiment/Discussion
"This paper introduces an efficient on-line parsing algorithm, and focuses on its practical application to natural language interfaces.",Experiment/Discussion
"The algorithm can be viewed as a generalized LR parsing algorithm that can handle arbitrary context-free grammars, including ambiguous grammars.",Experiment/Discussion
Section 2 describes the algorithm by extending the standard LR parsing algorithm with the idea of a &quot;graph-structured stack&quot;.,Experiment/Discussion
"Section 3 describes how to represent parse trees efficiently, so that all possible parse trees (the parse forest) take at most polynomial space as the ambiguity of a sentence grows exponentially.",Experiment/Discussion
"In section 4, several examples are given.",Experiment/Discussion
"Section 5 presents several empirical results of the algorithm's practical performance, including comparison with Earley's algorithm.",Experiment/Discussion
"In section 6, we discuss how to enhance the algorithm to handle augmented context-free grammars rather than pure context-free grammars.",Experiment/Discussion
"Section 7 describes the concept of on-line parsing, taking advantage of left-to-right operation of our parsing algorithm.",Experiment/Discussion
"The on-line parser parses a sentence strictly from left to right, and starts parsing as soon as the user types in the first word, without waiting for the end of line.",Experiment/Discussion
Benefits of on-line parsing are then discussed.,Experiment/Discussion
"Finally, several versions of on-line parser have been implemented, and they are mentioned in section 8.",Experiment/Discussion
"The LR parsing algorithms (Aho and Ullman 1972, Aho and Johnson 1974) were developed originally for programming languages.",Experiment/Discussion
An LR parsing algorithm is a Copyright 1987 by the Association for Computational Linguistics.,Experiment/Discussion
