col1,col2
Continuous space language models have recently demonstrated outstanding results across a variety of tasks.,{}
"In this paper, we examine the vector-space word representations that are implicitly learned by the input-layer weights.",{}
"We find that these representations are surprisingly good at capturing syntactic and semantic regularities in language, and that each relationship is characterized by a relation-specific vector offset.",{}
This allows vector-oriented reasoning based on the offsets between words.,{}
"For example, the male/female relationship is automatically learned, and with the induced vector representations, “King - Man + Woman” results in a vector very close to “Queen.” We demonstrate that the word vectors capture syntactic regularities by means of syntactic analogy questions (provided with this paper), and are able to correctly answer almost 40% of the questions.",{}
We demonstrate that the word vectors capture semantic regularities by using the vector offset method to answer SemEval-2012 Task 2 questions.,{}
"Remarkably, this method outperforms the best previous systems.",{}
A defining feature of neural network language models is their representation of words as high dimensional real valued vectors.,"{'title': '1 Introduction', 'number': '1'}"
"In these models (Bengio et al., 2003; Schwenk, 2007; Mikolov et al., 2010), words are converted via a learned lookuptable into real valued vectors which are used as the inputs to a neural network.","{'title': '1 Introduction', 'number': '1'}"
"As pointed out by the original proposers, one of the main advantages of these models is that the distributed representation achieves a level of generalization that is not possible with classical n-gram language models; whereas a n-gram model works in terms of discrete units that have no inherent relationship to one another, a continuous space model works in terms of word vectors where similar words are likely to have similar vectors.","{'title': '1 Introduction', 'number': '1'}"
"Thus, when the model parameters are adjusted in response to a particular word or word-sequence, the improvements will carry over to occurrences of similar words and sequences.","{'title': '1 Introduction', 'number': '1'}"
"By training a neural network language model, one obtains not just the model itself, but also the learned word representations, which may be used for other, potentially unrelated, tasks.","{'title': '1 Introduction', 'number': '1'}"
"This has been used to good effect, for example in (Collobert and Weston, 2008; Turian et al., 2010) where induced word representations are used with sophisticated classifiers to improve performance in many NLP tasks.","{'title': '1 Introduction', 'number': '1'}"
"In this work, we find that the learned word representations in fact capture meaningful syntactic and semantic regularities in a very simple way.","{'title': '1 Introduction', 'number': '1'}"
"Specifically, the regularities are observed as constant vector offsets between pairs of words sharing a particular relationship.","{'title': '1 Introduction', 'number': '1'}"
"For example, if we denote the vector for word i as xi, and focus on the singular/plural relation, we observe that x apple−xapples ≈ xcar−xcars, xfamily−xfamilies ≈ xcar−xcars, and so on.","{'title': '1 Introduction', 'number': '1'}"
"Perhaps more surprisingly, we find that this is also the case for a variety of semantic relations, as measured by the SemEval 2012 task of measuring relation similarity.","{'title': '1 Introduction', 'number': '1'}"
"Atlanta, Georgia, 9–14 June 2013. c�2013 Association for Computational Linguistics The remainder of this paper is organized as follows.","{'title': '1 Introduction', 'number': '1'}"
"In Section 2, we discuss related work; Section 3 describes the recurrent neural network language model we used to obtain word vectors; Section 4 discusses the test sets; Section 5 describes our proposed vector offset method; Section 6 summarizes our experiments, and we conclude in Section 7.","{'title': '1 Introduction', 'number': '1'}"
"Distributed word representations have a long history, with early proposals including (Hinton, 1986; Pollack, 1990; Elman, 1991; Deerwester et al., 1990).","{'title': '2 Related Work', 'number': '2'}"
