col1,col2
Minimum Error Rate Training (MERT) is an effective means to estimate the feature function weights of a linear model such that an automated evaluation criterion for measuring system performance can directly be optimized in training.,Introduction
"To accomplish this, the training procedure determines for each feature function its exact error surface on a given set of candidate translations.",Introduction
The feature function weights are then adjusted by traversing the error surface combined over all sentences and picking those values for which the resulting error count reaches a minimum.,Introduction
"Typically, in MERT are represented as lists which contain the probable translation hypotheses produced by a decoder.",Introduction
"In this paper, we present a novel algorithm that allows for efficiently constructing and reprethe exact error surface of translations that are encoded in a phrase lattice. to MERT, the number of candidate translations thus taken into account increases by several orders of magnitudes.",Introduction
The proposed method is used to train the feature function weights of a phrase-based statistical machine translation system.,Introduction
Experiments conducted on the NIST 2008 translation tasks show significant runtime improvements moderate BLEU score gains over MERT.,Introduction
Many statistical methods in natural language processing aim at minimizing the probability of sentence errors.,Experiment/Discussion
"In practice, however, system quality is often measured based on error metrics that assign non-uniform costs to classification errors and thus go far beyond counting the number of wrong decisions.",Experiment/Discussion
"Examples are the mean average precision for ranked retrieval, the F-measure for parsing, and the BLEU score for statistical machine translation (SMT).",Experiment/Discussion
"A class of training criteria that provides a tighter connection between the decision rule and the final error metric is known as Minimum Error Rate Training (MERT) and has been suggested for SMT in (Och, 2003).",Experiment/Discussion
MERT aims at estimating the model parameters such that the decision under the zero-one loss function maximizes some end-to-end performance measure on a development corpus.,Experiment/Discussion
"In combination with log-linear models, the training procedure allows for a direct optimization of the unsmoothed error count.",Experiment/Discussion
"The criterion can be derived from Bayes’ decision rule as follows: Let ff1, ..., fi denote a source sentence (’French’) which is to be translated into a target sentence (’English’) ee1, ..., eI.",Experiment/Discussion
"Under the zero-one loss function, the translation which maximizes the a posteriori probability is chosen: earg max Prpe|fq( (1) e Since the true posterior distribution is unknown, Prpe|fqis modeled via a log-linear translation model which combines some feature functions hmpe, fq ) with feature function weights am, m~1, ..., M: The feature function weights are the parameters of the model, and the objective of the MERT criterion is to find a parameter set aM that minimizes the error count on a representative set of training sentences.",Experiment/Discussion
"More precisely, let f denote the source sentences of a training corpus with given reference translations vidual sentences, i.e., EprS 1 , and let Cs�tes,1, ..., es,Kudenote a set of K candidate translations.",Experiment/Discussion
"Assuming that the corpusbased error count for some translations eS 1 is additively decomposable into the error counts of the indiIn (Och, 2003), it was shown that linear models can effectively be trained under the MERT criterion using a special line optimization algorithm.",Experiment/Discussion
This line optimization determines for each feature function hm and sentence fs the exact error surface on a set of candidate translations Cs.,Experiment/Discussion
The feature function weights are then adjusted by traversing the error surface combined over all sentences in the training corpus and moving the weights to a point where the resulting error reaches a minimum.,Experiment/Discussion
Candidate translations in MERT are typically represented as N-best lists which contain the N most probable translation hypotheses.,Experiment/Discussion
