col1,col2
surface text patterns for a question answering system. of the 40th Annual Meeting of the As,Introduction
"Every day, a large number of news articles are created and reported, many of which are unique.",Experiment/Discussion
"But certain types of events, such as hurricanes or murders, are reported again and again throughout a year.",Experiment/Discussion
"The goal of Information Extraction, or IE, is to retrieve a certain type of news event from past articles and present the events as a table whose columns are filled with a name of a person or company, according to its role in the event.",Experiment/Discussion
"However, existing IE techniques require a lot of human labor.",Experiment/Discussion
"First, you have to specify the type of information you want and collect articles that include this information.",Experiment/Discussion
"Then, you have to analyze the articles and manually craft a set of patterns to capture these events.",Experiment/Discussion
Most existing IE research focuses on reducing this burden by helping people create such patterns.,Experiment/Discussion
"But each time you want to extract a different kind of information, you need to repeat the whole process: specify articles and adjust its patterns, either manually or semiautomatically.",Experiment/Discussion
There is a bit of a dangerous pitfall here.,Experiment/Discussion
"First, it is hard to estimate how good the system can be after months of work.",Experiment/Discussion
"Furthermore, you might not know if the task is even doable in the first place.",Experiment/Discussion
Knowing what kind of information is easily obtained in advance would help reduce this risk.,Experiment/Discussion
An IE task can be defined as finding a relation among several entities involved in a certain type of event.,Experiment/Discussion
"For example, in the MUC-6 management succession scenario, one seeks a relation between COMPANY, PERSON and POST involved with hiring/firing events.",Experiment/Discussion
"For each row of an extracted table, you can always read it as “COMPANY hired (or fired) PERSON for POST.” The relation between these entities is retained throughout the table.",Experiment/Discussion
"There are many existing works on obtaining extraction patterns for pre-defined relations (Riloff, 1996; Yangarber et al., 2000; Agichtein and Gravano, 2000; Sudo et al., 2003).",Experiment/Discussion
"Unrestricted Relation Discovery is a technique to automatically discover such relations that repeatedly appear in a corpus and present them as a table, with absolutely no human intervention.",Experiment/Discussion
"Unlike most existing IE research, a user does not specify the type of articles or information wanted.",Experiment/Discussion
"Instead, a system tries to find all the kinds of relations that are reported multiple times and can be reported in tabular form.",Experiment/Discussion
This technique will open up the possibility of trying new IE scenarios.,Experiment/Discussion
"Furthermore, the system itself can be used as an IE system, since an obtained relation is already presented as a table.",Experiment/Discussion
"If this system works to a certain extent, tuning an IE system becomes a search problem: all the tables are already built “preemptively.” A user only needs to search for a relevant table.",Experiment/Discussion
We implemented a preliminary system for this technique and obtained reasonably good performance.,Experiment/Discussion
Table 1 is a sample relation that was extracted as a table by our system.,Experiment/Discussion
"The columns of the table show article dates, names of hurricanes and the places they affected respectively.",Experiment/Discussion
The headers of the table and its keywords were also extracted automatically.,Experiment/Discussion
"In Unrestricted Relation Discovery, the discovery process (i.e. creating new tables) can be formulated as a clustering task.",Experiment/Discussion
The key idea is to cluster a set of articles that contain entities bearing a similar relation to each other in such a way that we can construct a table where the entities that play the same role are placed in the same column.,Experiment/Discussion
"Suppose that there are two articles A and B, and both report hurricane-related news.",Experiment/Discussion
"Article A contains two entities “Katrina” and “New Orleans”, and article B contains “Longwang” and “Taiwan”.",Experiment/Discussion
These entities are recognized by a Named Entity (NE) tagger.,Experiment/Discussion
We want to discover a relation among them.,Experiment/Discussion
"First, we introduce a notion called “basic pattern” to form a relation.",Experiment/Discussion
A basic pattern is a part of the text that is syntactically connected to an entity.,Experiment/Discussion
Some examples are “X is hit” or “Y’s residents”.,Experiment/Discussion
Figure 1 shows several basic patterns connected to the entities “Katrina” and “New Orleans” in article A.,Experiment/Discussion
"Similarly, we obtain the basic patterns for article B.",Experiment/Discussion
"Now, in Figure 2, both entities “Katrina” and “Longwang” have the basic pattern “headed” in common.",Experiment/Discussion
"In this case, we connect these two entities to each other.",Experiment/Discussion
"Furthermore, there is also a common basic pattern “was-hit” shared by “New Orleans” and “Taiwan”.",Experiment/Discussion
"Now, we found two sets of entities that can be placed in correspondence at the same time.",Experiment/Discussion
What does this mean?,Experiment/Discussion
We can infer that both entity sets (“Katrina”-“New Orleans” and “Longwang”-“Taiwan”) represent a certain relation that has something in common: a hurricane name and the place it affected.,Experiment/Discussion
"By finding multiple parallel correspondences between two articles, we can estimate the similarity of their relations.",Experiment/Discussion
"Generally, in a clustering task, one groups items by finding similar pairs.",Experiment/Discussion
"After finding a pair of articles that have a similar relation, we can bring them into the same cluster.",Experiment/Discussion
"In this case, we cluster articles by using their basic patterns as features.",Experiment/Discussion
"However, each basic pattern is still connected to its entity so that we can extract the name from it.",Experiment/Discussion
We can consider a basic pattern to represent something like the “role” of its entity.,Experiment/Discussion
"In this example, the entities that had “headed” as a basic pattern are hurricanes, and the entities that had “was-hit” as a basic pattern are the places it affected.",Experiment/Discussion
"By using basic patterns, we can align the entities into the corresponding column that represents a certain role in the relation.",Experiment/Discussion
"From this example, we create a two-by-two table, where each column represents the roles of the entities, and each row represents a different article, as shown in the bottom of Figure 2.",Experiment/Discussion
We can extend this table by finding another article in the same manner.,Experiment/Discussion
"In this way, we gradually extend a table while retaining a relation among its columns.",Experiment/Discussion
"In this example, the obtained table is just what an IE system (whose task is to find a hurricane name and the affected place) would create.",Experiment/Discussion
