col1,col2
We address the problem of part-of-speech tagging for English data from the popular microblogging service Twitter.,Introduction
"We develop a tagset, annotate data, develop features, and report tagging results nearing 90% accuracy.",Introduction
The data and tools have been made available to the research community with the goal of enabling richer text analysis of Twitter and related social media data sets.,Introduction
The growing popularity of social media and usercreated web content is producing enormous quantities of text in electronic form.,Experiment/Discussion
"The popular microblogging service Twitter (twitter.com) is one particularly fruitful source of user-created content, and a flurry of recent research has aimed to understand and exploit these data (Ritter et al., 2010; Sharifi et al., 2010; Barbosa and Feng, 2010; Asur and Huberman, 2010; O’Connor et al., 2010a; Thelwall et al., 2011).",Experiment/Discussion
"However, the bulk of this work eschews the standard pipeline of tools which might enable a richer linguistic analysis; such tools are typically trained on newstext and have been shown to perform poorly on Twitter (Finin et al., 2010).",Experiment/Discussion
"One of the most fundamental parts of the linguistic pipeline is part-of-speech (POS) tagging, a basic form of syntactic analysis which has countless applications in NLP.",Experiment/Discussion
"Most POS taggers are trained from treebanks in the newswire domain, such as the Wall Street Journal corpus of the Penn Treebank (PTB; Marcus et al., 1993).",Experiment/Discussion
"Tagging performance degrades on out-of-domain data, and Twitter poses additional challenges due to the conversational nature of the text, the lack of conventional orthography, and 140character limit of each message (“tweet”).",Experiment/Discussion
Figure 1 shows three tweets which illustrate these challenges.,Experiment/Discussion
"In this paper, we produce an English POS tagger that is designed especially for Twitter data.",Experiment/Discussion
"Our contributions are as follows: • we developed features for Twitter POS tagging and conducted experiments to evaluate them, and • we provide our annotated corpus and trained POS tagger to the research community.",Experiment/Discussion
"Beyond these specific contributions, we see this work as a case study in how to rapidly engineer a core NLP system for a new and idiosyncratic dataset.",Experiment/Discussion
This project was accomplished in 200 person-hours spread across 17 people and two months.,Experiment/Discussion
"This was made possible by two things: (1) an annotation scheme that fits the unique characteristics of our data and provides an appropriate level of linguistic detail, and (2) a feature set that captures Twitter-specific properties and exploits existing resources such as tag dictionaries and phonetic normalization.",Experiment/Discussion
"The success of this approach demonstrates that with careful design, supervised machine learning can be applied to rapidly produce effective language technology in new domains.",Experiment/Discussion
Annotation proceeded in three stages.,Experiment/Discussion
