col1,col2
"We propose that many ambiguous prepositional phrase attachments can be resolved on the basis of the relative strength of association of the preposition with verbal and nominal heads, estimated on the basis of distribution in an automatically parsed corpus.",Introduction
"This suggests that a distributional approach can provide an approximate solution to parsing problems that, in the worst case, call for complex reasoning.",Introduction
"We propose that many ambiguous prepositional phrase attachments can be resolved on the basis of the relative strength of association of the preposition with verbal and nominal heads, estimated on the basis of distribution in an automatically parsed corpus.",Experiment/Discussion
"This suggests that a distributional approach can provide an approximate solution to parsing problems that, in the worst case, call for complex reasoning.",Experiment/Discussion
"Prepositional phrase attachment is the canonical case of structural ambiguity, as in the timeworn example: Example 1 I saw the man with the telescope.",Experiment/Discussion
An analysis where the prepositional phrase [pp with the telescope] is part of the object noun phrase has the semantics &quot;the man who had the telescope&quot;; an analysis where the PP has a higher attachment (perhaps as daughter of VP) is associated with a semantics where the seeing is achieved by means of a telescope.,Experiment/Discussion
The existence of such ambiguity raises problems for language models.,Experiment/Discussion
It looks like it might require extremely complex computation to determine what attaches to what.,Experiment/Discussion
"Indeed, one recent proposal suggests that resolving attachment ambiguity requires the construction of a discourse model in which the entities referred to in a text are represented and reasoned about (Altmann and Steedman 1988).",Experiment/Discussion
We take this argument to show that reasoning essentially involving reference in a discourse model is implicated in resolving attachment ambiguities in a certain class of cases.,Experiment/Discussion
"If this phenomenon is typical, there is little hope in the near term for building computational models capable of resolving such ambiguities in unrestricted text.",Experiment/Discussion
There have been several structure-based proposals about ambiguity resolution in the literature; they are particularly attractive because they are simple and don't demand calculations in the semantic or discourse domains.,Experiment/Discussion
The two main ones are as follows.,Experiment/Discussion
"For the particular case we are concerned with, attachment of a prepositional phrase in a verb + object context as in Example 1, these two principles—at least given the version of syntax that Frazier assumes—make opposite predictions: Right Association predicts noun attachment, while Minimal Attachment predicts verb attachment.",Experiment/Discussion
"Psycholinguistic work on structure-based strategies is primarily concerned with modeling the time course of parsing and disambiguation, and acknowledges that other information enters into determining a final parse.",Experiment/Discussion
"Still, one can ask what information is relevant to determining a final parse, and it seems that in this domain structurebased disambiguation is not a very good predictor.",Experiment/Discussion
"A recent study of attachment of prepositional phrases in a sample of written responses to a &quot;Wizard of Oz&quot; travel information experiment shows that neither Right Association nor Minimal Attachment accounts for more than 55% of the cases (Whittemore, Ferrara, and Brunner 1990).",Experiment/Discussion
And experiments by Taraban and McClelland (1988) show that the structural models are not in fact good predictors of people's behavior in resolving ambiguity.,Experiment/Discussion
"Whittemore, Ferrara, and Brunner (1990) found lexical preferences to be the key to resolving attachment ambiguity.",Experiment/Discussion
"Similarly, Taraban and McClelland found that lexical content was key in explaining people's behavior.",Experiment/Discussion
Various previous proposals for guiding attachment disambiguation by the lexical content of specific words have appeared (e.g.,Experiment/Discussion
"Ford, Bresnan, and Kaplan 1982; Marcus 1980).",Experiment/Discussion
"Unfortunately, it is not clear where the necessary information about lexical preferences is to be found.",Experiment/Discussion
"Jenson and Binot (1987) describe the use of dictionary definitions for disambiguation, but dictionaries are typically rather uneven in their coverage.",Experiment/Discussion
"In the Whittemore, Ferrara, and Brunner study (1990), the judgment of attachment preferences had to be made by hand for the cases that their study covered; no precompiled list of lexical preferences was available.",Experiment/Discussion
"Thus, we are posed with the problem of how we can get a good list of lexical preferences.",Experiment/Discussion
Our proposal is to use co-occurrence of verbs and nouns with prepositions in a large body of text as an indicator of lexical preference.,Experiment/Discussion
"Thus, for example, the preposition to occurs frequently in the context send NP_, that is, after the object of the verb send.",Experiment/Discussion
This is evidence of a lexical association of the verb send with to.,Experiment/Discussion
"Similarly, from occurs frequently in the context withdrawal_, and this is evidence of a lexical association of the noun withdrawal with the preposition from.",Experiment/Discussion
"This kind of association is a symmetric notion: it provides no indication of whether the preposition is selecting the verbal or nominal head, or vice versa.",Experiment/Discussion
We will treat the association as a property of the pair of words.,Experiment/Discussion
"It is a separate issue, which we will not be concerned with in the initial part of this paper, to assign the association to a particular linguistic licensing relation.",Experiment/Discussion
"The suggestion that we want to explore is that the association revealed by textual distribution—whether its source is a complementation relation, a modification relation, or something else—gives us information needed to resolve prepositional attachment in the majority of cases.",Experiment/Discussion
"A 13 million–word sample of Associated Press news stories from 1989 were automatically parsed by the Fidditch parser (Hindle 1983 and in press), using Church's A sample of NP heads, preceding verbs, and following prepositions derived from the parsed corpus. part-of-speech analyzer as a preprocessor (Church 1988), a combination that we will call simply &quot;the parser.&quot; The parser produces a single partial syntactic description of a sentence.",Experiment/Discussion
"Consider Example 2, and its parsed representation in Example 3.",Experiment/Discussion
The information in the tree representation is partial in the sense that some attachment information is missing: the nodes dominated by &quot;?&quot; have not been integrated into the syntactic representation.,Experiment/Discussion
Note in particular that many PPs have not been attached.,Experiment/Discussion
This is a symptom of the fact that the parser does not (in many cases) have the kind of lexical information that we have just claimed is required in resolving PP attachment.,Experiment/Discussion
