col1,col2
"This paper defines a generative probabilistic model of parse trees, which we call PCFG-LA.",Introduction
This model is an extension of PCFG in which non-terminal symbols are augmented with latent variables.,Introduction
Finegrained CFG rules are automatically induced from a parsed corpus by training a PCFG-LA model using an EM-algorithm.,Introduction
"Because exact parsing with a PCFG-LA is NP-hard, several approximations are described and empirically compared.",Introduction
"In experiments using the Penn WSJ corpus, our automatically trained model gave a performance of 86.6% (F, sentences 40 words), which is comparable to that of an unlexicalized PCFG parser created using extensive manual feature selection.",Introduction
"Variants of PCFGs form the basis of several broadcoverage and high-precision parsers (Collins, 1999; Charniak, 1999; Klein and Manning, 2003).",Experiment/Discussion
"In those parsers, the strong conditional independence assumption made in vanilla treebank PCFGs is weakened by annotating non-terminal symbols with many ‘features’ (Goodman, 1997; Johnson, 1998).",Experiment/Discussion
"Examples of such features are head words of constituents, labels of ancestor and sibling nodes, and subcategorization frames of lexical heads.",Experiment/Discussion
Effective features and their good combinations are normally explored using trial-and-error.,Experiment/Discussion
This paper defines a generative model of parse trees that we call PCFG with latent annotations (PCFG-LA).,Experiment/Discussion
This model is an extension of PCFG models in which non-terminal symbols are annotated with latent variables.,Experiment/Discussion
The latent variables work just like the features attached to non-terminal symbols.,Experiment/Discussion
"A fine-grained PCFG is automatically induced from parsed corpora by training a PCFG-LA model using an EM-algorithm, which replaces the manual feature selection used in previous research.",Experiment/Discussion
The main focus of this paper is to examine the effectiveness of the automatically trained models in parsing.,Experiment/Discussion
"Because exact inference with a PCFG-LA, i.e., selection of the most probable parse, is NP-hard, we are forced to use some approximation of it.",Experiment/Discussion
We empirically compared three different approximation methods.,Experiment/Discussion
"One of the three methods gives a performance of 86.6% (F, sentences 40 words) on the standard test set of the Penn WSJ corpus.",Experiment/Discussion
"Utsuro et al. (1996) proposed a method that automatically selects a proper level of generalization of non-terminal symbols of a PCFG, but they did not report the results of parsing with the obtained PCFG.",Experiment/Discussion
"Henderson’s parsing model (Henderson, 2003) has a similar motivation as ours in that a derivation history of a parse tree is compactly represented by induced hidden variables (hidden layer activation of a neural network), although the details of his approach is quite different from ours.",Experiment/Discussion
PCFG-LA is a generative probabilistic model of parse trees.,Experiment/Discussion
"In this model, an observed parse tree is considered as an incomplete data, and the correplete data) and observed tree (incomplete data). sponding complete data is a tree with latent annotations.",Experiment/Discussion
"Each non-terminal node in the complete data is labeled with a complete symbol of the form , where is the non-terminal symbol of the corresponding node in the observed tree and is a latent annotation symbol, which is an element of a fixed set .",Experiment/Discussion
"A complete/incomplete tree pair of the sentence, “the cat grinned,” is shown in Figure 2.",Experiment/Discussion
"The complete parse tree, (left), is generated through a process just like the one in ordinary PCFGs, but the non-terminal symbols in the CFG rules are annotated with latent symbols, the probability of the complete tree ( ) is where denotes the probability of an occurrence of the symbol at a root node and denotes the probability of a CFG rule.",Experiment/Discussion
"The probability of the observed tree is obtained by summing for all the assignments to latent anUsing dynamic programming, the theoretical bound of the time complexity of the summation in Eq.",Experiment/Discussion
1 is reduced to be proportional to the number of non-terminal nodes in a parse tree.,Experiment/Discussion
"However, the calculation at node still has a cost that exponentially grows with the number of ’s daughters because we must sum up the probabilities of combinations of latent annotation symbols for a node with daughters.",Experiment/Discussion
"We thus took a kind of transformation/detransformation approach, in which a tree is binarized before parameter estimation and restored to its original form after parsing.",Experiment/Discussion
The details of the binarization are explained in Section 4.,Experiment/Discussion
"Using syntactically annotated corpora as training data, we can estimate the parameters of a PCFGLA model using an EM algorithm.",Experiment/Discussion
The algorithm is a special variant of the inside-outside algorithm of Pereira and Schabes (1992).,Experiment/Discussion
"Several recent work also use similar estimation algorithm as ours, i.e, inside-outside re-estimation on parse trees (Chiang and Bikel, 2002; Shen, 2004).",Experiment/Discussion
The rest of this section precisely defines PCFGLA models and briefly explains the estimation algorithm.,Experiment/Discussion
The derivation of the estimation algorithm is largely omitted; see Pereira and Schabes (1992) for details.,Experiment/Discussion
"We define a PCFG-LA as a tuple , where a set of observable non-terminal symbols a set of terminal symbols a set of latent annotation symbols a set of observable CFG rules the probability of the occurrence of a complete symbol at a root node the probability of a rule We use for non-terminal symbols in and for latent annotation symbols in . denotes the set of complete non-terminal symbols, i.e., .",Experiment/Discussion
Note that latent annotation symbols are not attached to terminal symbols.,Experiment/Discussion
"In the above definition, is a set of CFG rules of observable (i.e., not annotated) symbols.",Experiment/Discussion
"For simplicity of discussion, we assume that is a CNF grammar, but extending to the general case is straightforward. is the set of CFG rules of complete symbols, such as grinned or .",Experiment/Discussion
"More precisely, We assume that non-terminal nodes in a parse tree are indexed by integers , starting from the root node.",Experiment/Discussion
"A complete tree is denoted by , where is a vector of latent annotation symbols and is the latent annotation symbol attached to the-th non-terminal node.",Experiment/Discussion
"We do not assume any structured parametrizations in and ; that is, each and is itself a parameter to be tuned.",Experiment/Discussion
"Therefore, an annotation symbol, say, , generally does not express any commonalities among the complete non-terminals annotated by , such as .",Experiment/Discussion
The probability of a complete parse tree is defined as (2) where is the label of the root node of and denotes the multiset of annotated CFG rules used in the generation of .,Experiment/Discussion
We have the probability of an observable tree by marginalizing out the latent annotation symbols in : where is the number of non-terminal nodes in .,Experiment/Discussion
The sum in Eq.,Experiment/Discussion
3 can be calculated using a dynamic programming algorithm analogous to the forward algorithm for HMMs.,Experiment/Discussion
"For a sentence and its parse tree , backward probabilities are recursively computed for the-th non-terminal node and for each .",Experiment/Discussion
"In the definition below, denotes the non-terminal label of the-th node.",Experiment/Discussion
"If node is a pre-terminal node above a terminal symbol , then .",Experiment/Discussion
"Otherwise, let and be the two daughter nodes of.",Experiment/Discussion
"Then Using backward probabilities, is calculated as .",Experiment/Discussion
