col1,col2
Current phrase-based SMT systems perform poorly when using small training sets.,Introduction
This is a consequence of unreliable translation estimates and low coverage over source and target phrases.,Introduction
This paper presents a method which alleviates this problem by exploiting multiple translations of the same source Central to our approach is triangulathe process of translating from a source to a target language via an intermediate third language.,Introduction
"This allows the use of a much wider range of parallel corpora for training, and can be combined with a standard phrase-table using conventional smoothing methods.",Introduction
Experimental results demonstrate BLEU improvements for triangulated models over a standard phrase-based system.,Introduction
"Statistical machine translation (Brown et al., 1993) has seen many improvements in recent years, most notably the transition from word- to phrase-based models (Koehn et al., 2003).",Experiment/Discussion
Modern SMT systems are capable of producing high quality translations when provided with large quantities of training data.,Experiment/Discussion
"With only a small training sample, the translation output is often inferior to the output from using larger corpora because the translation algorithm must rely on more sparse estimates of phrase frequencies and must also ‘back-off’ to smaller sized phrases.",Experiment/Discussion
This often leads to poor choices of target phrases and reduces the coherence of the output.,Experiment/Discussion
"Unfortunately, parallel corpora are not readily available in large quantities, except for a small subset of the world’s languages (see Resnik and Smith (2003) for discussion), therefore limiting the potential use of current SMT systems.",Experiment/Discussion
In this paper we provide a means for obtaining more reliable translation frequency estimates from small datasets.,Experiment/Discussion
We make use of multi-parallel corpora (sentence aligned parallel texts over three or more languages).,Experiment/Discussion
"Such corpora are often created by international organisations, the United Nations (UN) being a prime example.",Experiment/Discussion
"They present a challenge for current SMT systems due to their relatively moderate size and domain variability (examples of UN texts include policy documents, proceedings of meetings, letters, etc.).",Experiment/Discussion
"Our method translates each target phrase, t, first to an intermediate language, i, and then into the source language, s. We call this two-stage translation process triangulation (Kay, 1997).",Experiment/Discussion
"We present a probabilistic formulation through which we can estimate the desired phrase translation distribution (phrase-table) by marginalisation, p(s|t) _ Ei p(s, i|t).",Experiment/Discussion
"As with conventional smoothing methods (Koehn et al., 2003; Foster et al., 2006), triangulation increases the robustness of phrase translation estimates.",Experiment/Discussion
