col1,col2
and Vincent J. Della Pietra.,Introduction
1996.,Introduction
A maximum entropy approach to natural lanprocessing.,Introduction
"Linguistics,",Introduction
"Parsing sentences using statistical information gathered from a treebank was first examined a decade ago in (ChitraD and Grishman, 1990) and is by now a fairly well-studied problem ((Charniak, 1997), (Collins, 1997), (Ratnaparkhi, 1997)).",Experiment/Discussion
"But to date, the end product of the parsing process has for the most part been a bracketing with simple constituent labels like NP, VP, or SBAR.",Experiment/Discussion
The Penn treebank contains a great deal of additional syntactic and semantic information from which to gather statistics; reproducing more of this information automatically is a goal which has so far been mostly ignored.,Experiment/Discussion
This paper details a process by which some of this information—the function tags— may be recovered automatically.,Experiment/Discussion
"In the Penn treebank, there are 20 tags (figure 1) that can be appended to constituent labels in order to indicate additional information about the syntactic or semantic role of the constituent.",Experiment/Discussion
"We have divided them into four categories (given in figure 2) based on those in the bracketing guidelines (Bies et al., 1995).",Experiment/Discussion
"A constituent can be tagged with multiple tags, but never with two tags from the same category.1 In actuality, the case where a constituent has tags from all four categories never happens, but constituents with three tags do occur (rarely).",Experiment/Discussion
"At a high level, we can simply say that having the function tag information for a given text is useful just because any further information would help.",Experiment/Discussion
"But specifically, there are distinct advantages for each of the various categories.",Experiment/Discussion
"Grammatical tags are useful for any application trying to follow the thread of the text—they find the 'who does what' of each clause, which can be useful to gain information about the situation or to learn more about the behaviour of the words in the sentence.",Experiment/Discussion
"The form/function tags help to find those constituents behaving in ways not conforming to their labelled type, as well as further clarifying the behaviour of adverbial phrases.",Experiment/Discussion
"Information retrieval applications specialising in describing events, as with a number of the MUC applications, could greatly benefit from some of these in determining the where-when-why of things.",Experiment/Discussion
"Noting a topicalised constituent could also prove useful to these applications, and it might also help in discourse analysis, or pronoun resolution.",Experiment/Discussion
"Finally, the 'miscellaneous' tags are convenient at various times; particularly the CLR 'closely related' tag, which among other things marks phrasal verbs and prepositional ditransitives.",Experiment/Discussion
"To our knowledge, there has been no attempt so far to recover the function tags in parsing treebank text.",Experiment/Discussion
"In fact, we know of only one project that used them at all: (Collins, 1997) defines certain constituents as complements based on a combination of label and function tag information.",Experiment/Discussion
This boolean condition is then used to train an improved parser.,Experiment/Discussion
We have found it useful to define our statistical model in terms of features.,Experiment/Discussion
"A 'feature', in this context, is a boolean-valued function, generally over parse tree nodes and either node labels or lexical items.",Experiment/Discussion
Features can be fairly simple and easily read off the tree (e.g.,Experiment/Discussion
"'this node's label is X', 'this node's parent's label is Y'), or slightly more complex (`this node's head's partof-speech is Z').",Experiment/Discussion
"This is concordant with the usage in the maximum entropy literature (Berger et al., 1996).",Experiment/Discussion
"When using a number of known features to guess an unknown one, the usual procedure is to calculate the value of each feature, and then essentially look up the empirically most probable value for the feature to be guessed based on those known values.",Experiment/Discussion
"Due to sparse data, some of the features later in the list may need to be ignored; thus the probability of an unknown feature value would be estimated as where P refers to an empirically observed probability.",Experiment/Discussion
"Of course, if features 1 through i only co-occur a few times in the training, this value may not be reliable, so the empirical probability is usually smoothed: The values for Ai can then be determined according to the number of occurrences of features 1 through i together in the training.",Experiment/Discussion
"One way to think about equation 1 (and specifically, the notion that j will depend on the values of Ii fn) is as follows: We begin with the prior probability of f. If we have data indicating P(fIfi), we multiply in that likelihood, while dividing out the original prior.",Experiment/Discussion
"If we have data for P( fl f2), we multiply that in while dividing out the P (f in) term.",Experiment/Discussion
"This is repeated for each piece of feature data we have; at each point, we are adjusting the probability we already have estimated.",Experiment/Discussion
"If knowledge about feature fi makes f more likely than with just fi_i, the term where fi is added will be greater than one and the running probability will be adjusted upward.",Experiment/Discussion
"This gives us the new probability shown in equation 3, which is exactly equivalent to equation 1 since everything except the last numerator cancels out of the equation.",Experiment/Discussion
"The value of j is chosen such that features Ii fi are sufficiently represented in the training data; sometimes all n features are used, but often that would cause sparse data problems.",Experiment/Discussion
