col1,col2
In this paper we present an extension of a machine learning based coreference resolution system which uses features induced from different semantic knowledge sources.,Introduction
"These features represent knowledge mined from WordNet and Wikipedia, as well as information about semantic role labels.",Introduction
We show that semantic features indeed improve the performance on different referring expression types such as pronouns and common nouns.,Introduction
"The last years have seen a boost of work devoted to the development of machine learning based coreference resolution systems (Soon et al., 2001; Ng & Cardie, 2002; Yang et al., 2003; Luo et al., 2004, inter alia).",Experiment/Discussion
"While machine learning has proved to yield performance rates fully competitive with rule based systems, current coreference resolution systems are mostly relying on rather shallow features, such as the distance between the coreferent expressions, string matching, and linguistic form.",Experiment/Discussion
"However, the literature emphasizes since the very beginning the relevance of world knowledge and inference for coreference resolution (Charniak, 1973).",Experiment/Discussion
This paper explores whether coreference resolution can benefit from semantic knowledge sources.,Experiment/Discussion
"More specifically, whether a machine learning based approach to coreference resolution can be improved and which phenomena are affected by such information.",Experiment/Discussion
"We investigate the use of the WordNet and Wikipedia taxonomies for extracting semantic similarity and relatedness measures, as well as semantic parsing information in terms of semantic role labeling (Gildea & Jurafsky, 2002, SRL henceforth).",Experiment/Discussion
We believe that the lack of semantics in the current systems leads to a performance bottleneck.,Experiment/Discussion
"In order to correctly identify the discourse entities which are referred to in a text, it seems essential to reason over the lexical semantic relations, as well as the event representations embedded in the text.",Experiment/Discussion
"As an example, consider a fragment from the Automatic Content Extraction (ACE) 2003 data.",Experiment/Discussion
"In order to correctly resolve the anaphoric expressions highlighted in bold, it seems that some kind of lexical semantic and encyclopedic knowledge is required.",Experiment/Discussion
"This includes that North Korea is a country, that countries consist of people and are societies.",Experiment/Discussion
The resolution requires an encyclopedia (i.e.,Experiment/Discussion
Wikipedia) look-up and reasoning on the content relatedness holding between the different expressions (i.e. as a path measure along the links of the WordNet and Wikipedia taxonomies).,Experiment/Discussion
"Event representations seem also to be important for coreference resolution, as shown below: In this example, knowing that the Interfax news agency is the AGENT of the report predicate and It being the AGENT of say could trigger the (semantic parallelism based) inference required to correctly link the two expressions, in contrast to anchoring the pronoun to Moscow.",Experiment/Discussion
"SRL provides the semantic relationships that constituents have with predicates, thus allowing us to include such documentlevel event descriptive information into the relations holding between referring expressions (REs).",Experiment/Discussion
"Instead of exploring different kinds of data representations, task definitions or machine learning techniques (Ng & Cardie, 2002; Yang et al., 2003; Luo et al., 2004) we focus on a few promising semantic features which we evaluate in a controlled environment.",Experiment/Discussion
That way we try to overcome the plateauing in performance in coreference resolution observed by Kehler et al. (2004).,Experiment/Discussion
"Vieira & Poesio (2000), Harabagiu et al. (2001), and Markert & Nissim (2005) explore the use of WordNet for different coreference resolution subtasks, such as resolving bridging reference, otherand definite NP anaphora, and MUC-style coreference resolution.",Experiment/Discussion
All of them present systems which infer coreference relations from a set of potential antecedents by means of a WordNet search.,Experiment/Discussion
Our approach to WordNet here is to cast the search results in terms of semantic similarity measures.,Experiment/Discussion
Their output can be used as features for a learner.,Experiment/Discussion
These measures are not specifically developed for coreference resolution but simply taken ‘off-the-shelf’ and applied to our task without any specific tuning — i.e.,Experiment/Discussion
"in contrast to Harabagiu et al. (2001), who weight WordNet relations differently in order to compute the confidence measure of the path.",Experiment/Discussion
"To the best of our knowledge, we do not know of any previous work using Wikipedia or SRL for coreference resolution.",Experiment/Discussion
"In the case of SRL, this layer of semantic context abstracts from the specific lexical expressions used, and therefore represents a higher level of abstraction than (still related) work involving predicate argument statistics.",Experiment/Discussion
Kehler et al. (2004) observe no significant improvement due to predicate argument statistics.,Experiment/Discussion
The improvement reported by Yang et al. (2005) is rather caused by their twin-candidate model than by the semantic knowledge.,Experiment/Discussion
"Employing SRL is closer in spirit to Ji et al. (2005), who explore the employment of the ACE 2004 relation ontology as a semantic filter.",Experiment/Discussion
"To establish a competitive coreference resolver, the system was initially prototyped using the MUC-6 and MUC-7 data sets (Chinchor & Sundheim, 2003; Chinchor, 2001), using the standard partitioning of 30 texts for training and 20-30 texts for testing.",Experiment/Discussion
"Then, we moved on and developed and tested the system with the ACE 2003 Training Data corpus (Mitchell et al., 2003)1.",Experiment/Discussion
"Both the Newswire (NWIRE) and Broadcast News (BNEWS) sections where split into 60-20-20% document-based partitions for training, development, and testing, and later per-partition merged (MERGED) for system evaluation.",Experiment/Discussion
The distribution of coreference chains and referring expressions is given in Table 1.,Experiment/Discussion
"For learning coreference decisions, we used a Maximum Entropy (Berger et al., 1996) model.",Experiment/Discussion
"This was implemented using the MALLET library (McCallum, 2002).",Experiment/Discussion
"To prevent the model from overfitting, we employed a tunable Gaussian prior as a smoothing method.",Experiment/Discussion
"The best parameter value is found by searching in the [0,10] interval with step value of 0.5 for the variance parameter yielding the highest MUC score F-measure on the development data.",Experiment/Discussion
"Coreference resolution is viewed as a binary classification task: given a pair of REs, the classifier has to decide whether they are coreferent or not.",Experiment/Discussion
