col1,col2
Categorial unification grammars (CUGs) embody the essential properties of both unification and categorial grammar formalisms.,{}
Their efficient and uniform way of encoding linguistic knowledge in well-understood and widely used representations makes them attractive for computational applications and for linguistic research.,{}
"In this paper, the basic concepts of CUGs and simple examples of their application will be presented.",{}
It will be argued that the strategies and potentials of CUGs justify their further exploration i the wider context of research on unification grammars.,{}
"Approaches to selected linguistic phenomena such as long-distance dependencies, adjuncts, word order, and extraposition are discussed.",{}
The work on merging strategies from unification grammars and categorial grammars has its origins in several research efforst that have been pursued in parallel.,"{'title': 'Introduction', 'number': '1'}"
"One of them is the grammar development on the PATR system (Shieber et al, 1983; Shieber, 1984) at SRI.","{'title': 'Introduction', 'number': '1'}"
For quite a while now I have been using the excellent facilities of PATR for the design and testing of experimental\[ CUGs.,"{'title': 'Introduction', 'number': '1'}"
Such grammars currently run on two PATR implementations: Stuart Shieber's Zetalisp version on the Symbolics 3600 and Lauri Karttunen's Interlisp-D w:rsion on the XEROX 1109.,"{'title': 'Introduction', 'number': '1'}"
"The work on CUGs has influenced our efforts to develop a larger PATR grammar, and will do so even more in the future.","{'title': 'Introduction', 'number': '1'}"
"On the theoretical side, this work is part of ongoing research on such topics as word order variation, modification, and German syntax within projects at SRI and CSLI (Stanford University).","{'title': 'Introduction', 'number': '1'}"
The structure of the paper eflects the diverse nature of the enterprise.,"{'title': 'Introduction', 'number': '1'}"
"In the first section, I will introduce the basic notions of CUGs and demonstrate them through examples in PATR notation.","{'title': 'Introduction', 'number': '1'}"
The second section discusses the motivation for this work and some of its theoretical implications.,"{'title': 'Introduction', 'number': '1'}"
The third section sketches a linguistically motivated CUG framework with a strong lexical syntax that accomodates word order variation.,"{'title': 'Introduction', 'number': '1'}"
The paper concludes with a brief discussion of possible CUG approaches tolong-distance d pendencies.,"{'title': 'Introduction', 'number': '1'}"
1.,"{'title': 'Introduction', 'number': '1'}"
Basic Notions of Categorial Unification.,"{'title': 'Introduction', 'number': '1'}"
Grammars 1.2.,"{'title': 'Introduction', 'number': '1'}"
Unif ication Grammars and Categorial.,"{'title': 'Introduction', 'number': '1'}"
"Grammars Both terms, unification grammar (UG) and categorial grammar (CG), stand for whole families of related grammar formalisms whose basic notions are widely known.l Yet, for the characterization f the class of formalisms I want to discuss, it will be useful to review the most central concepts of both UG and CG.","{'title': 'Introduction', 'number': '1'}"
Unification grammar formalisms employ complex feature structures as their syntactic representations.,"{'title': 'Introduction', 'number': '1'}"
These structures encode partial information about constituents.,"{'title': 'Introduction', 'number': '1'}"
"Either term or graph unification is utilized as the main operation for checking, propagating, and merging of the information in these complex representations.","{'title': 'Introduction', 'number': '1'}"
Most unification grammars also use the complex feature structures for the linking of syntactic and semantic information.,"{'title': 'Introduction', 'number': '1'}"
"In traditional categorial grammars, all information about possible syntactic ombinations of constituents is encoded in their categories.","{'title': 'Introduction', 'number': '1'}"
Those grammars allow only binary combinations.,"{'title': 'Introduction', 'number': '1'}"
"One of the two combined constituents, the functor, encodes the combination funtion, the other constituent serves as the argument to this function.","{'title': 'Introduction', 'number': '1'}"
"Instead ot7 phrase structure rules, the grammar contains one or, in some formalisms, two combination rules that combine a functor and an argument by applying the function encoded in the functor to the argument constituent.","{'title': 'Introduction', 'number': '1'}"
"Most categorial grammars only combine constituents whose terminal strings concatenate in the input string, but this need not be so.","{'title': 'Introduction', 'number': '1'}"
"In most categorial grammar formalisms, it is assumed that the syntactic functor-argument structure in the corresponding compositional semantics.","{'title': 'Introduction', 'number': '1'}"
"187 There are usually two types of grammatical categories in a categorial grammar, basic and derived ones.","{'title': 'Introduction', 'number': '1'}"
"Basic categories are just category symbols, derived categories are functions from one (derived or basic) category to another.","{'title': 'Introduction', 'number': '1'}"
"A derived category that encodes a function from category A to category B might be written B/A if the functor combines with an argument to its right or B~, if it expects the argument to its left.","{'title': 'Introduction', 'number': '1'}"
"Thus, if we assume just two basic categories, N and S, then N/S, S/N, N\S, S\N, (S\N)/N, (N/S\(S\(N/N)), etc. are also categories.","{'title': 'Introduction', 'number': '1'}"
Not all of these categories will ever occur in the derivation of sentences.,"{'title': 'Introduction', 'number': '1'}"
The set of actually occurring categories depends on the lexical categories of the language.,"{'title': 'Introduction', 'number': '1'}"
"Assume the following simple sample grammar: (2) Basic categories: N, S lexical categories: N (Paul, Peter) (S\N)fN (likes) The grammar is used for the sample derivation in (3): (3) Peter likes Paul N (S\N)fin N SkN S It should be clear from my brief description that the defining characteristics of unification grammar have nothing to do with the ones of categorial grammar.","{'title': 'Introduction', 'number': '1'}"
We will see that the properties of both grammar types actually complement each other quite wetl.,"{'title': 'Introduction', 'number': '1'}"
1.2.,"{'title': 'Introduction', 'number': '1'}"
"A Sample CUG in PATR Notat ion Since the first categorial unification grammars were written in the PATR formalism and tested on the PATR systems implemented at SRI, and since PATR is especially well suited for the emulation of other grammar formalisms, I will use its notation.","{'title': 'Introduction', 'number': '1'}"
"The representations in PATR are directed acyclic graphs (DAGs) 2 . Rules have two parts, a head and a body.","{'title': 'Introduction', 'number': '1'}"
The head is a context-free rewrite rule and the body is a DAG.,"{'title': 'Introduction', 'number': '1'}"
"Here is an example, a simple rule that forms a sentence by combining anoun phrase with a verb phrase.","{'title': 'Introduction', 'number': '1'}"
"188 (4) head XO -~ X1, X2 body in unification otation <X0 cat> = S <X1 cat> = NP <X2cat> = VP <X1 agr> = <X2agr> body in graph notation xo r S NP The rule states that two constituents X1 and X2 can combine to form a constituent X0 if the terminal string covered by X1 immediately precedes the terminal string of X2 and if the DAGs of X0, X1, and X2 unify with the X0, X1, and X2 subgraphs of the rule body, respectively.","{'title': 'Introduction', 'number': '1'}"
I will now show the most straight-forward encoding of a categorial grammar in this notation.,"{'title': 'Introduction', 'number': '1'}"
There are two types of constituent graphs.,"{'title': 'Introduction', 'number': '1'}"
"Constituent graphs for basic categories are of the following form: (5) N S Of course, there might be more features associated with the constituent: (6) /oe 7 N S Finite 3 Sg Derived constituents have graphs of the following form: (7) arg (t0b) Backward Functional Application (BFA) value -~ functor argument < value > = < functor va l> <argument> = <functor a rg> <f lmctor d i r> :--: Left.","{'title': 'Introduction', 'number': '1'}"
"This is the graph associated with the VP likes Paul: in graph notation: (8) ,.","{'title': 'Introduction', 'number': '1'}"
/~ Left /~ agr ca~//pers / form cat/pers~nu m S Finite N 3 Sg It corresponds to the derived-category s mboh (9) S \ N form : Finite pers : 3 num: Sg (10a) and (10b) are the rules that combine constituents.,"{'title': 'Introduction', 'number': '1'}"
"As in tradit ional categorial grammars, two such rules sufice.","{'title': 'Introduction', 'number': '1'}"
(10a) Forward Functional Application (FFA) value -~ functor argument <va lue> = <functorva l> <argument> = <functorarg> <functor d i r> = Right.,"{'title': 'Introduction', 'number': '1'}"
in graph notation: val u e~J -~~'~.,"{'title': 'Introduction', 'number': '1'}"
/ funct?,"{'title': 'Introduction', 'number': '1'}"
"r l . ~rgu Right ment val u e ~- - J J -~-~rg u ment / Left If Backward Functional Application is used to combine the constituents Peter and likes Paul, the result is a finite sentence.","{'title': 'Introduction', 'number': '1'}"
"However, if the same rule is applied to the identical constituents likes Paul and likes Paul, again a finite sentence is obtained.","{'title': 'Introduction', 'number': '1'}"
'\]\['his is so because the graph for likes Paul actually unifies with the value of arg in the same graph.,"{'title': 'Introduction', 'number': '1'}"
This can be easily remedied by modifying the graph for the VP slightly.,"{'title': 'Introduction', 'number': '1'}"
"By st ipulat ing that the argument must not have an unfilled argument position, one can rule out derivcd categories as subject arguments tbr the VP: (II) /0o-i /?e?Tum S Finite N 3 Sg 1.3.","{'title': 'Introduction', 'number': '1'}"
Extens ions to the Basic Formal i sm.,"{'title': 'Introduction', 'number': '1'}"
In this subsection \[want to discuss very briefly a few extensions of' the basic model that make it more suitable for the encoding of natural- language rammars.,"{'title': 'Introduction', 'number': '1'}"
The first one is the sorting of fimctors according to their own syntactic category.,"{'title': 'Introduction', 'number': '1'}"
This move might be described alternat ively as defining the type of a constituent as being defined by both a set of syntactic (and semantic) 189 attributes and a function from categories to categories.,"{'title': 'Introduction', 'number': '1'}"
This function is also expressed as the value of an attribute.,"{'title': 'Introduction', 'number': '1'}"
For a basic category the value of the function attribute is NIL.,"{'title': 'Introduction', 'number': '1'}"
The following graph is a simplified example of a functor category (prenominal djective in a language with case and number agreement within the NP).,"{'title': 'Introduction', 'number': '1'}"
~ ~/ ~ ~'~unction ca;~/ ~s: :m - -~gr The combination rules need accordingly.,"{'title': 'Introduction', 'number': '1'}"
This is the modified functional application.,"{'title': 'Introduction', 'number': '1'}"
to be changed rule of forward value -~ functor argument <value> = <functor function val> < argument > = < functor function arg > <functor function dir> = Right.,"{'title': 'Introduction', 'number': '1'}"
"In a traditional categorial grammar, a derived category is exhaustively described by the argument and value categories.","{'title': 'Introduction', 'number': '1'}"
"But often, syntacticians want to make more fine grained distinctions.","{'title': 'Introduction', 'number': '1'}"
An example is VP modification.,"{'title': 'Introduction', 'number': '1'}"
"In a traditional categorial grammar, two different VP modifiers, lets say an adverb and an adverbial clause, would receive the same translation.","{'title': 'Introduction', 'number': '1'}"
(12) Peter called him angrily N (S\N)fN N (S\N)/(S~q) (13) Peter called him at work N (S\N)/N N (S\N)/(S~aN) 190 But what should be the category for very?,"{'title': 'Introduction', 'number': '1'}"
"If it receives the category ((S\N)\(S\N))/((S\N)\(S~N)) to allow the derivation of (14), the ungrammatical sentence (15) is also permitted.","{'title': 'Introduction', 'number': '1'}"
"(14) Peter called him very angrily N (S\N)/N N ((S\N)\(SLN))/ (S\N)/(S~X\[) ((S\N)\(S~N')) (15) *Peter called him very N (S\N)/N N ((S\N)\(S~))/ ((S\N)\(S\N)) at work (S\N)/(S~) If functor categories are permitted to carry features of their own that are not necessarily bound to to any features of their argument and value categories, this problem disappears.","{'title': 'Introduction', 'number': '1'}"
Adverbs and adverbial clauses could receive different features even if their categories encode the same combination function.,"{'title': 'Introduction', 'number': '1'}"
Another solution to the problem involves the encoding of the difference in the value part of the functor.,"{'title': 'Introduction', 'number': '1'}"
Yet this solution is not only unintuitive but also contradicts a linguistic generalization.,"{'title': 'Introduction', 'number': '1'}"
It is unintuitive because there is no difference in the distribution of the resulting VPs.,"{'title': 'Introduction', 'number': '1'}"
The only difference holds between the modifiers themselves.,"{'title': 'Introduction', 'number': '1'}"
The gene~:alization that is violated by the encoding of the difference in the value subgraphs is the endocentricity of the VP.,"{'title': 'Introduction', 'number': '1'}"
"The modified VP shares all syntactic features with its head, the lower VP.","{'title': 'Introduction', 'number': '1'}"
"Yet the feature that indicates the difference between adverbs and adverbial phrases could not be in both the argument and the value parts of the functor, otherwise iterations of the two types of modifiers as they occur in the following pair of sentences would be ruled out.","{'title': 'Introduction', 'number': '1'}"
(16a) Peter called him very angrily at work.,"{'title': 'Introduction', 'number': '1'}"
(16b) Peter called him at work very angrily.,"{'title': 'Introduction', 'number': '1'}"
Another augmentation is based on the PATR strategy for linking syntax and semantics.,"{'title': 'Introduction', 'number': '1'}"
Most grammars written in PATR use the constituent graphs also for encoding semantic information.,"{'title': 'Introduction', 'number': '1'}"
Every constituent has an attribute called trans or semantics.,"{'title': 'Introduction', 'number': '1'}"
"The value of this attribute contains minimally the internal semantic fnnction-argument structure of the constituent, but may also encode additional semantic information.","{'title': 'Introduction', 'number': '1'}"
The separate encoding of the semantics allows for a compositional semantics even in construction in which syntactic and semantic structure divert as in certain raising constructions.,"{'title': 'Introduction', 'number': '1'}"
"The following graph for a ficticious prenominal adjective that was introduced earlier contains translation attributes for the functor, the argument and the value.","{'title': 'Introduction', 'number': '1'}"
The meaning of the adjective is indicated by the atom Red.,"{'title': 'Introduction', 'number': '1'}"
