col1,col2
we construct a table so that the entry in the tells the parser how to parse i occurrences of 9.,{}
An Example Suppose for example that we were given the following grammar: (40a) S NP VP ADJS (40b) S V NP (PP) ADJS ADJS (40c) VP -0.,{}
"V NP (PP) ADJS (40d) PP P NP (40e) NP NI NP PP ADJS adj ADJS I (In this example we will assume no lexical ambiguity V, P, inspection, we notice that NP are Catalan grammars and that ADJS is a Step grammar.",{}
"PP = E i>0 NP = N ADJS = With these observations, the parser can process PPs, and by counting the number of occurrencof terminal symbols and looking up numbers in the appropriate tables.",{}
We now substitute (41a-c) into (40c).,{}
(42) VP = V NP (1 + PP)ADJS V (N E N)')(E (E and simplify the convolution of the two Catalan functions VP = V (N E adj') so that the parser can also find VPs by just counting coccurrences of terminal symbols.,{}
Now we simplify so that can also be parsed by just counting occurrences of terminal symbols. translate (40a-b) into the equation: (44) S = NP VP ADJS + V NP (1+PP) ADJS ADJS and then expand VP using (42) (45) S = NP (V NP (1+PP) ADJS) ADJS + V NP (1+PP) ADJS ADJS and factor S = (NP + 1) V NP (1+PP) That can be simplified considerably because NP (1 + PP) = N E E N E and (48) = E adj' E adj' = (i + so that S = (N E + 1) N E Cat.,{}
"14- (i + has the following Jump Jump • • • • • (1, (i + 1+ (50) The entire example grammar has now been compiled into a form that is easier for parsing.",{}
"This formula says that sentences are all of the form: (51) S (N (P N)*) V N (P N)* adj* which could be recognized by the following finite state machine: (52) ›c) Journal of Computational Linguistics, Volume 8, Number 3-4, July-December 1982 Kenneth Church and Ramesh Patil Coping with Syntactic Ambiguity Furthermore, the number of parse trees for a given input sentence can be found by multiplying three numbers: (a) the Catalan of the number of P N's before the verb, (b) the Catalan of one more than the number of P N's after the verb, and (c) the ramp of the number of adj's.",{}
"For example, the sentence (53) The man on the hill saw the boy with a telescope yesterday in the morning.",{}
Cat * * 3 = 6 parses.,{}
"That is, there is one way to parse &quot;the man on the hill,&quot; two ways to parse &quot;saw the boy with a telescope&quot; (&quot;telescope&quot; is either a complement of &quot;see&quot; as in (54a-c) or is attached to &quot;boy&quot; as in (54d-f)), and three ways to parse the adjuncts (they could both attach to the S (54a,d), or they could both attach to the VP (54b,e), or they could split (54c,f)).",{}
(54a) [The man on the hill [saw the boy with a telescope] [yesterday in the morning.]],{}
(54b) The man on the hill [[saw the boy with a telescope] [yesterday in the morning.]],{}
(54c) The man on the hill [[saw the boy with a telescope] yesterday] in the morning.,{}
(54d) [The man on the hill saw [the boy with a telescope] [yesterday in the morning.]],{}
(54e) The man on the hill [saw [the boy with a telescope] [yesterday in the morning.]],{}
(54f) The man on the hill [saw [the boy with a telescope] yesterday] in the morning.,{}
All and only these possibilities are permitted by the grammar.,{}
10.,{}
Conclusion We began our discussion with the observation that certain grammars are &quot;every way ambiguous&quot; and suggested that this observation could lead to improved parsing performance.,{}
Catalan grammars were then introduced to remedy the situation so that the processor can delay attachment decisions until it discovers some more useful constraints.,{}
"Until such time, the processor can do little more than note that the input sentence is &quot;every way ambiguous.&quot; We suggested that a table lookup scheme might be an effective method to implement such a processor.",{}
"We then introduced rules for combining primitive grammars, such as Catalan grammars, into composite grammars.",{}
This linear systems view &quot;bundles up&quot; all the parse trees into a single concise description capable of telling us everything we might want to know about the parses (including how much it might cost to ask a particular question).,{}
"This abstract view of ambiguity enables us to ask questions in the most convenient order, and to delay asking until it is clear that the pay-off will exceed the cost.",{}
This abstraction was strongly influenced by the notion of binding.,{}
"We have presented combination rules in three different representation systems: power series, ATNs, and context-free grammars, each of which contributed its own insights.",{}
"Power series are convenient for defining the algebraic operations, ATNs are most suited for discussing implementation issues, and context-free grammars enable the shortest derivations.",{}
Perhaps the following quotation best summarizes our motivation for alternating among these three representation systems: thing or idea seems meaningful only when we have different ways to represent it — different perspectives and different associations.,{}
"Then you can turn it around in your mind, so to speak; however, it seems at the moment you can see it another way; you never come to a full stop.",{}
"(Minsky 1981, p. 19) In each of these representation schemes, we have introduced five primitive grammars: Catalan, Unit Step, 1, and 0, and terminals; and four composition rules: addition, subtraction, multiplication, and division.",{}
We have seen that it is often possible to employ these analytic tools in order to re-organize (compile) the grammar into a form more suitable for processing efficiently.,{}
"We have identified certain where the ambiguity is combinatoric, and have sketched a few modifications to the grammar that enable processing to proceed in a more efficient manner.",{}
"In particular, we have observed it to be important for the grammar to avoid referencing quantities that are not easily determined, such as the dividing point between a noun phrase and a prepositional phrase as in (55) Put the block in the box on the table in the kitchen ... We have seen that the desired re-organization can be achieved by taking advantage of the fact that the autoconvolution of a Catalan series produces another Caseries.",{}
This reduced processing time from to almost linear time.,{}
"Similar analyses have been discussed for a number of lexically and structurally ambiguous constructions, culminating with the example in section 9, where we transformed a grammar into a form that could be parsed by a single left-to-right pass over the terminal elements.",{}
"Currently, these grammar reformulations have to be performed by hand.",{}
It ought to be possible to automate this process so that the reformulations could be performed by a grammar compiler.,{}
We leave this project open for future research.,{}
11.,{}
"Acknowledgments We would like to thank Jon Allen, Sarah Ferguson, Lowell Hawkinson, Kris Halvorsen, Bill Long, Mitch Marcus, Rohit Parikh, and Peter Szolovits for their very useful comments on earlier drafts.",{}
"We would Journal of Computational Linguistics, Volume 8, Number 3-4, July-December 1982 especially like to thank Bill Martin for initiating the project.",{}
Sentences are far more ambiguous than one might have thought.,"{'title': 'Cambridge, MA 02139', 'number': '1'}"
"There may be hundreds, perhaps thousands, of syntactic parse trees for certain very natural sentences of English.","{'title': 'Cambridge, MA 02139', 'number': '1'}"
"This fact has been a major problem confronting natural language processing, especially when a large percentage of the syntactic parse trees are enumerated during semantic/pragmatic processing.","{'title': 'Cambridge, MA 02139', 'number': '1'}"
In this paper we propose some methods for dealing with syntactic ambiguity in ways that exploit certain regularities among alternative parse trees.,"{'title': 'Cambridge, MA 02139', 'number': '1'}"
"These regularities will be expressed as linear combinations of ATN networks, and also as sums and products of formal power series.","{'title': 'Cambridge, MA 02139', 'number': '1'}"
"We believe that such encoding of ambiguity will enhance processing, whether syntactic and semantic constraints are processed separately in sequence or interleaved together.","{'title': 'Cambridge, MA 02139', 'number': '1'}"
Most parsers find the set of parse trees by starting with the empty set and adding to it each time they find a new possibility.,"{'title': 'Cambridge, MA 02139', 'number': '1'}"
"We make the observation that in certain situations it would be much more efficient to work in the other direction, starting from the universal set (i.e, the set of all binary trees) and ruling trees out when the parser decides that they cannot be parses.","{'title': 'Cambridge, MA 02139', 'number': '1'}"
Ruling-out is easier when the set of parse trees is closer to the universal set and ruling-in is easier when the set of parse trees is closer to the empty set.,"{'title': 'Cambridge, MA 02139', 'number': '1'}"
Rulingout is particularly suited for &quot;every way ambiguous&quot; constructions such as prepositional phrases that have just as many parse trees as there are binary trees over the terminal elements.,"{'title': 'Cambridge, MA 02139', 'number': '1'}"
"Since every tree is a parse, the parser doesn't have to rule any of them out.","{'title': 'Cambridge, MA 02139', 'number': '1'}"
"In some sense, this is a formalization of an idea that has been in the literature for some time.","{'title': 'Cambridge, MA 02139', 'number': '1'}"
"That is, it has been noticed for a long time that these sorts of very ambiguous constructions are very difficult for most parsing algorithms, but (apparently) not for people.","{'title': 'Cambridge, MA 02139', 'number': '1'}"
"This observation has led some researchers to hypothesize additional parsing mechanisms, such as pseudo-attachment (Church 1980, pp.","{'title': 'Cambridge, MA 02139', 'number': '1'}"
"65-71)2 and permanent predictable ambiguity (Sager 1973), so that the parser could &quot;attach all ways&quot; in a single step.","{'title': 'Cambridge, MA 02139', 'number': '1'}"
"However, these mechanisms have always lacked a precise interpretation; we will present a much more formal way of coping with &quot;every way ambiguous&quot; grammars, defined in terms of Catalan numbers (Knuth 1975, pp.","{'title': 'Cambridge, MA 02139', 'number': '1'}"
"388-389, 531-533).","{'title': 'Cambridge, MA 02139', 'number': '1'}"
Sentences are far more ambiguous than one might have thought.,"{'title': 'Cambridge, MA 02139', 'number': '1'}"
"Our experience with the EQSP parser (Martin, Church, and Patil 1981) indicates that there may be hundreds, perhaps thousands, of syntactic parse trees for certain very natural sentences of English.","{'title': 'Cambridge, MA 02139', 'number': '1'}"
"For example, consider the following sentence with two prepositional phrases: 2 The idea of pseudo-attachment was first proposed by Marcus (private communication), though Marcus does not accept the formulation in Church 1980.","{'title': 'Cambridge, MA 02139', 'number': '1'}"
Copyright 1982 by the Association for Computational Linguistics.,"{'title': 'Cambridge, MA 02139', 'number': '1'}"
Permission to copy without fee all or part of this material is granted provided that the copies are not made for direct commercial advantage and the Journal reference and this copyright notice are included on the first page.,"{'title': 'Cambridge, MA 02139', 'number': '1'}"
"To copy otherwise, or to republish, requires a fee and/or specific permission.","{'title': 'Cambridge, MA 02139', 'number': '1'}"
These syntactic ambiguities grow &quot;combinatorially&quot; with the number of prepositional phrases.,"{'title': 'Cambridge, MA 02139', 'number': '1'}"
"For example, when a third PP is added to the sentence above, there are five interpretations: When a fourth PP is added, there are fourteen trees, and so on.","{'title': 'Cambridge, MA 02139', 'number': '1'}"
This sort of combinatoric ambiguity has been a major problem confronting natural language processing.,"{'title': 'Cambridge, MA 02139', 'number': '1'}"
In this paper we propose some methods for dealing with syntactic ambiguity in ways that take advantage of regularities among the alternative parse trees.,"{'title': 'Cambridge, MA 02139', 'number': '1'}"
"In particular, we observe that enumerating the parse trees as above fails to capture the important generalization that prepositional phrases are &quot;every way ambiguous,&quot; or more precisely, the set of parse trees over i PPs is the same as the set of binary trees that can be constructed over i terminal elements.","{'title': 'Cambridge, MA 02139', 'number': '1'}"
"Notice, for example, that there are two possible binary trees over three elements, corresponding to (2a) and (2b), respectively, and that there are five binary trees over four elements corresponding to (3a)—(3c), respectively.","{'title': 'Cambridge, MA 02139', 'number': '1'}"
"PPs, adjuncts, conjuncts, noun-noun modification, stack relative clauses, and other &quot;every way ambiguous&quot; constructions will be treated as primitive objects.","{'title': 'Cambridge, MA 02139', 'number': '1'}"
"They can be combined in various ways to produce composite constructions, such as lexical ambiguity, which may also be very ambiguous but not necessarily &quot;every way ambiguous.&quot; Lexical ambiguity, for example, will be analyzed as the sum of its senses, or in flow graph terminology (Oppenheim and Schafer 1975) as a parallel connection of its senses.","{'title': 'Cambridge, MA 02139', 'number': '1'}"
"Structural ambiguity, on the other hand, will be analyzed as the product of its components, or in flow graph terminology as a series connection.","{'title': 'Cambridge, MA 02139', 'number': '1'}"
This section will make the linear systems analogy more precise by relating context-free grammars to formal power series (polynominals).,"{'title': '2.', 'number': '2'}"
"Formal power series are a well-known device in the formal language literature (e.g., Salomaa 1973) for developing the algebraic properties of context-free grammars.","{'title': '2.', 'number': '2'}"
We introduce them here to establish a formal basis for our upcoming discussion of processing issues.,"{'title': '2.', 'number': '2'}"
The power series for grammar (5a) is (5b).,"{'title': '2.', 'number': '2'}"
Each term consists of a sentence generated by the grammar and an ambiguity coefficient3 which counts how many ways the sentence can be generated.,"{'title': '2.', 'number': '2'}"
"For example, the sentence &quot;John&quot; has one parse tree and so on.","{'title': '2.', 'number': '2'}"
The reader can verify for himself that &quot;John and John and John and John and John&quot; has fourteen trees.,"{'title': '2.', 'number': '2'}"
