col1,col2
We present several improvements to unlexicalized parsing with hierarchically state-split PCFGs.,Introduction
"First, we present a novel coarse-to-fine method in which a grammar’s own hierarchical projections are used for incremental pruning, including a method for efficiently computing projections of a grammar without a treebank.",Introduction
"In our experiments, hierarchical pruning greatly accelerates parsing with no loss in empirical accuracy.",Introduction
"Second, we compare various inference procedures for state-split PCFGs from the standpoint of risk minimization, paying particular attention to their practical tradeoffs.",Introduction
"Finally, we present multilingual experiments which show that parsing with hierarchical state-splitting is fast and accurate in multiple languages and domains, even without any language-specific tuning.",Introduction
"Treebank parsing comprises two problems: learning, in which we must select a model given a treebank, and inference, in which we must select a parse for a sentence given the learned model.",Experiment/Discussion
"Previous work has shown that high-quality unlexicalized PCFGs can be learned from a treebank, either by manual annotation (Klein and Manning, 2003) or automatic state splitting (Matsuzaki et al., 2005; Petrov et al., 2006).",Experiment/Discussion
"In particular, we demonstrated in Petrov et al. (2006) that a hierarchically split PCFG could exceed the accuracy of lexicalized PCFGs (Collins, 1999; Charniak and Johnson, 2005).",Experiment/Discussion
"However, many questions about inference with such split PCFGs remain open.",Experiment/Discussion
"In this work, we present In Sec.",Experiment/Discussion
"3, we present a novel coarse-to-fine processing scheme for hierarchically split PCFGs.",Experiment/Discussion
"Our method considers the splitting history of the final grammar, projecting it onto its increasingly refined prior stages.",Experiment/Discussion
"For any projection of a grammar, we give a new method for efficiently estimating the projection’s parameters from the source PCFG itself (rather than a treebank), using techniques for infinite tree distributions (Corazza and Satta, 2006) and iterated fixpoint equations.",Experiment/Discussion
"We then parse with each refinement, in sequence, much along the lines of Charniak et al. (2006), except with much more complex and automatically derived intermediate grammars.",Experiment/Discussion
"Thresholds are automatically tuned on heldout data, and the final system parses up to 100 times faster than the baseline PCFG parser, with no loss in test set accuracy.",Experiment/Discussion
In Sec.,Experiment/Discussion
"4, we consider the well-known issue of inference objectives in split PCFGs.",Experiment/Discussion
"As in many model families (Steedman, 2000; Vijay-Shanker and Joshi, 1985), split PCFGs have a derivation / parse distinction.",Experiment/Discussion
"The split PCFG directly describes a generative model over derivations, but evaluation is sensitive only to the coarser treebank symbols.",Experiment/Discussion
"While the most probable parse problem is NP-complete (Sima’an, 1992), several approximate methods exist, including n-best reranking by parse likelihood, the labeled bracket algorithm of Goodman (1996), and a variational approximation introduced in Matsuzaki et al. (2005).",Experiment/Discussion
"We present experiments which explicitly minimize various evaluation risks over a candidate set using samples from the split PCFG, and relate those conditions to the existing non-sampling algorithms.",Experiment/Discussion
"We demonstrate that n-best reranking according to likelihood is superior for exact match, and that the non-reranking methods are superior for maximizing F1.",Experiment/Discussion
"A specific contribution is to discuss the role of unary productions, which previous work has glossed over, but which is important in understanding why the various methods work as they do.",Experiment/Discussion
"Finally, in Sec.",Experiment/Discussion
"5, we learn state-split PCFGs for German and Chinese and examine out-of-domain performance for English.",Experiment/Discussion
The learned grammars are compact and parsing is very quick in our multi-stage scheme.,Experiment/Discussion
"These grammars produce the highest test set parsing figures that we are aware of in each language, except for English for which non-local methods such as feature-based discriminative reranking are available (Charniak and Johnson, 2005).",Experiment/Discussion
We consider PCFG grammars which are derived from a raw treebank as in Petrov et al. (2006): A simple X-bar grammar is created by binarizing the treebank trees.,Experiment/Discussion
We refer to this grammar as G0.,Experiment/Discussion
"From this starting point, we iteratively refine the grammar in stages, as illustrated in Fig.",Experiment/Discussion
1.,Experiment/Discussion
"In each stage, all symbols are split in two, for example DT might become DT-1 and DT-2.",Experiment/Discussion
"The refined grammar is estimated using a variant of the forward-backward algorithm (Matsuzaki et al., 2005).",Experiment/Discussion
"After a splitting stage, many splits are rolled back based on (an approximation to) their likelihood gain.",Experiment/Discussion
"This procedure gives an ontogeny of grammars Gi, where G = Gn is the final grammar.",Experiment/Discussion
"Empirically, the gains on the English Penn treebank level off after 6 rounds.",Experiment/Discussion
"In Petrov et al. (2006), some simple smoothing is also shown to be effective.",Experiment/Discussion
It is interesting to note that these grammars capture many of the “structural zeros” described by Mohri and Roark (2006) and pruning rules with probability below a−10 reduces the grammar size drastically without influencing parsing performance.,Experiment/Discussion
"Some of our methods and conclusions are relevant to all state-split grammars, such as Klein and Manning (2003) or Dreyer and Eisner (2006), while others apply most directly to the hierarchical case.",Experiment/Discussion
"When working with large grammars, it is standard to prune the search space in some way.",Experiment/Discussion
"In the case of lexicalized grammars, the unpruned chart often will not even fit in memory for long sentences.",Experiment/Discussion
