col1,col2
Broad-coverage lexical resources such as WordNet are extremely useful.,{}
"However, they often include many rare senses while missing domain-specific senses.",{}
We present a clustering algorithm called CBC (Cluster ing By Committee) that automatically discovers concepts from text.,{}
It initially discovers a set of tight clusters called committees that are well scattered in the similarity space.,{}
The centroid of the members of a committee is used as the feature vector of the cluster.,{}
We proceed by assigning elements to their most similar cluster.,{}
Evaluating cluster quality has always been a difficult task.,{}
We present a new evaluation methodology that is based on the editing distance between output clusters and classes extracted from WordNet (the answer key).,{}
Our experiments show that CBC outperforms several well-known clustering algorithms in cluster quality.,{}
"Broad-coverage lexical resources such as WordNet are extremely useful in applications such as Word Sense Disambiguation (Leacock, Chodorow, Miller 1998) and Question Answering (Pasca and Harabagiu 2001).","{'title': 'Introduction', 'number': '1'}"
"However, they often include many rare senses while missing domain-specific senses.","{'title': 'Introduction', 'number': '1'}"
"For example, in WordNet, the words dog, computer and company all have a sense that is a hyponym of person.","{'title': 'Introduction', 'number': '1'}"
Such rare senses make it difficult for a coreference resolution system to use WordNet to enforce the constraint that personal pronouns (e.g. he or she) must refer to a person.,"{'title': 'Introduction', 'number': '1'}"
"On the other hand, WordNet misses the user-interface object sense of the word dialog (as often used in software manuals).","{'title': 'Introduction', 'number': '1'}"
One way to deal with these problems is to use a clustering algorithm to automatically induce semantic classes (Lin and Pantel 2001).,"{'title': 'Introduction', 'number': '1'}"
"Many clustering algorithms represent a cluster by the centroid of all of its members (e.g., K means) (McQueen 1967) or by a representative element (e.g., K-medoids) (Kaufmann and Rousseeuw 1987).","{'title': 'Introduction', 'number': '1'}"
"When averaging over all elements in a cluster, the centroid of a cluster may be unduly influenced by elements that only marginally belong to the cluster or by elements that also belong to other clusters.","{'title': 'Introduction', 'number': '1'}"
"For example, when clustering words, we can use the contexts of the words as features and group together the words that tend to appear in similar contexts.","{'title': 'Introduction', 'number': '1'}"
"For instance, U.S. state names can be clustered this way because they tend to appear in the following contexts: (List A) ___ appellate court campaign in ___ ___ capital governor of ___ ___ driver's license illegal in ___ ___ outlaws sth.","{'title': 'Introduction', 'number': '1'}"
"primary in ___ ___'s sales tax senator for ___ If we create a centroid of all the state names, the centroid will also contain features such as: (List B) ___'s airport archbishop of ___ ___'s business district fly to ___ ___'s mayor mayor of ___ ___'s subway outskirts of ___ because some of the state names (like New York and Washington) are also names of cities.","{'title': 'Introduction', 'number': '1'}"
Using a single representative from a cluster may be problematic too because each individual element has its own idiosyncrasies that may not be shared by other members of the cluster.,"{'title': 'Introduction', 'number': '1'}"
"In this paper, we propose a clustering algo rithm, CBC (Clustering By Committee), in which the centroid of a cluster is constructed by averaging the feature vectors of a subset of the cluster members.","{'title': 'Introduction', 'number': '1'}"
The subset is viewed as a committee that determines which other elements belong to the cluster.,"{'title': 'Introduction', 'number': '1'}"
"By carefully choosing committee members, the features of the centroid tend to be the more typical features of the target class.","{'title': 'Introduction', 'number': '1'}"
"For example, our system chose the following committee members to compute the centroid of the state cluster: Illinois, Michigan, Minnesota, Iowa, Wisconsin, Indiana, Nebraska and Vermont.","{'title': 'Introduction', 'number': '1'}"
"As a result, the centroid contains only features like those in List A. Evaluating clustering results is a very difficult task.","{'title': 'Introduction', 'number': '1'}"
We introduce a new evaluation methodol ogy that is based on the editing distance between output clusters and classes extracted from WordNet (the answer key).,"{'title': 'Introduction', 'number': '1'}"
Clustering algorithms are generally categorized as hierarchical and partitional.,"{'title': 'Previous Work. ', 'number': '2'}"
"In hierarchical agglomerative algorithms, clusters are constructed by iteratively merging the most similar clusters.","{'title': 'Previous Work. ', 'number': '2'}"
These algorithms differ in how they compute cluster similarity.,"{'title': 'Previous Work. ', 'number': '2'}"
"In single-link clustering, the similarity between two clusters is the similarity between their most similar members while complete-link clustering uses the similarity between their least similar members.","{'title': 'Previous Work. ', 'number': '2'}"
Average-link clustering computes this similarity as the average similarity between all pairs of elements across clusters.,"{'title': 'Previous Work. ', 'number': '2'}"
"The complexity of these algorithms is O(n2logn), where n is the number of elements to be clustered (Jain, Murty, Flynn 1999).","{'title': 'Previous Work. ', 'number': '2'}"
"Chameleon is a hierarchical algorithm that employs dynamic modeling to improve clustering quality (Karypis, Han, Kumar 1999).","{'title': 'Previous Work. ', 'number': '2'}"
"When merging two clusters, one might consider the sum of the similarities between pairs of elements across the clusters (e.g. average-link clustering).","{'title': 'Previous Work. ', 'number': '2'}"
A drawback of this approach is that the existence of a single pair of very similar elements might unduly cause the merger of two clusters.,"{'title': 'Previous Work. ', 'number': '2'}"
"An alternative considers the number of pairs of elements whose similarity exceeds a certain threshold (Guha, Rastogi, Kyuseok 1998).","{'title': 'Previous Work. ', 'number': '2'}"
"However, this may cause undesirable mergers when there are a large number of pairs whose similarities barely exceed the threshold.","{'title': 'Previous Work. ', 'number': '2'}"
Chameleon clustering combines the two approaches.,"{'title': 'Previous Work. ', 'number': '2'}"
"K-means clustering is often used on large data sets since its complexity is linear in n, the number of elements to be clustered.","{'title': 'Previous Work. ', 'number': '2'}"
K-means is a family of partitional clustering algorithms that iteratively assigns each element to one of K clusters according to the centroid closest to it and recomputes the centroid of each cluster as the average of the cluster?s elements.,"{'title': 'Previous Work. ', 'number': '2'}"
K-means has complexity O(K?T?n) and is efficient for many clustering tasks.,"{'title': 'Previous Work. ', 'number': '2'}"
"Because the initial centroids are randomly selected, the resulting clusters vary in quality.","{'title': 'Previous Work. ', 'number': '2'}"
Some sets of initial centroids lead to poor convergence rates or poor cluster quality.,"{'title': 'Previous Work. ', 'number': '2'}"
"Bisecting K-means (Steinbach, Karypis, Kumar 2000), a variation of K-means, begins with a set containing one large cluster consisting of every element and iteratively picks the largest cluster in the set, splits it into two clusters and replaces it by the split clusters.","{'title': 'Previous Work. ', 'number': '2'}"
Splitting a cluster consists of applying the basic K-means algorithm ? times with K=2 and keeping the split that has the highest average element centroid similarity.,"{'title': 'Previous Work. ', 'number': '2'}"
Hybrid clustering algorithms combine hierarchical and partitional algorithms in an attempt to have the high quality of hierarchical algorithms with the efficiency of partitional algorithms.,"{'title': 'Previous Work. ', 'number': '2'}"
"Buckshot (Cutting, Karger, Pedersen, Tukey 1992) addresses the problem of randomly selecting initial centroids in K-means by combining it with average-link clustering.","{'title': 'Previous Work. ', 'number': '2'}"
Buckshot first applies average-link to a random sample of n elements to generate K clusters.,"{'title': 'Previous Work. ', 'number': '2'}"
It then uses the centroids of the clusters as the initial K centroids of K-means clustering.,"{'title': 'Previous Work. ', 'number': '2'}"
The sample size counterbalances the quadratic running time of average-link to make Buckshot efficient: O(K?T?n + nlogn).,"{'title': 'Previous Work. ', 'number': '2'}"
The parameters K and T are usually considered to be small numbers.,"{'title': 'Previous Work. ', 'number': '2'}"
"Following (Lin 1998), we represent each word by a feature vector.","{'title': 'Word Similarity. ', 'number': '3'}"
Each feature corresponds to a context in which the word occurs.,"{'title': 'Word Similarity. ', 'number': '3'}"
"For example, ?threaten with __?","{'title': 'Word Similarity. ', 'number': '3'}"
is a context.,"{'title': 'Word Similarity. ', 'number': '3'}"
"If the word handgun occurred in this context, the context is a feature of handgun.","{'title': 'Word Similarity. ', 'number': '3'}"
The value of the feature is the pointwise mutual information (Manning and Sch?tze 1999 p.178) between the feature and the word.,"{'title': 'Word Similarity. ', 'number': '3'}"
Let c be a context and Fc(w) be the frequency count of a word w occurring in context c. The pointwise mutual information between c and w is defined as: ( ) ( ) ( ) N jF N wF N wF cw j c i i c mi ???,"{'title': 'Word Similarity. ', 'number': '3'}"
"=, where N = ( )??","{'title': 'Word Similarity. ', 'number': '3'}"
i j i jF is the total frequency counts of all words and their contexts.,"{'title': 'Word Similarity. ', 'number': '3'}"
A well known problem with mutual information is that it is biased towards infrequent words/features.,"{'title': 'Word Similarity. ', 'number': '3'}"
"We therefore multiplied miw,c with a discounting factor: ( ) ( ) ( ) ( ) ( ) ( ) 11 +???","{'title': 'Word Similarity. ', 'number': '3'}"
"i j ci i j ci c c jF,wFmin jF,wFmin wF wF We compute the similarity between two words wi and wj using the cosine coefficient (Salton and McGill 1983) of their mutual information vectors: ( ) ??","{'title': 'Word Similarity. ', 'number': '3'}"
"= c cw c cw c cwcw ji ji ji mimi mimi w,wsim 22","{'title': 'Word Similarity. ', 'number': '3'}"
CBC consists of three phases.,"{'title': 'CBC Algorithm. ', 'number': '4'}"
"In Phase I, we compute each element?s top-k similar elements.","{'title': 'CBC Algorithm. ', 'number': '4'}"
"In our experiments, we used k = 20.","{'title': 'CBC Algorithm. ', 'number': '4'}"
"In Phase II, we construct a collection of tight clusters, where the elements of each cluster form a committee.","{'title': 'CBC Algorithm. ', 'number': '4'}"
The algorithm tries to form as many committees as possible on the condition that each newly formed committee is not very similar to any existing committee.,"{'title': 'CBC Algorithm. ', 'number': '4'}"
"If the condition is violated, the committee is simply discarded.","{'title': 'CBC Algorithm. ', 'number': '4'}"
"In the final phase of the algorithm, each element is assigned to its most similar cluster.","{'title': 'CBC Algorithm. ', 'number': '4'}"
4.1.,"{'title': 'CBC Algorithm. ', 'number': '4'}"
Phase I: Find top-similar elements.,"{'title': 'CBC Algorithm. ', 'number': '4'}"
Computing the complete similarity matrix between pairs of elements is obviously quadratic.,"{'title': 'CBC Algorithm. ', 'number': '4'}"
"However, one can dramatically reduce the running time by taking advantage of the fact that the feature vector is sparse.","{'title': 'CBC Algorithm. ', 'number': '4'}"
"By indexing the features, one can retrieve the set of elements that have a given feature.","{'title': 'CBC Algorithm. ', 'number': '4'}"
"To compute the top similar words of a word w, we first sort w?s features according to their mutual information with w. We only compute pairwise similarities between w and the words that share a high mutual information feature with w. 4.2.","{'title': 'CBC Algorithm. ', 'number': '4'}"
Phase II: Find committees.,"{'title': 'CBC Algorithm. ', 'number': '4'}"
The second phase of the clustering algorithm recursively finds tight clusters scattered in the similarity space.,"{'title': 'CBC Algorithm. ', 'number': '4'}"
"In each recursive step, the algorithm finds a set of tight clusters, called committees, and identifies residue elements that are not covered by any committee.","{'title': 'CBC Algorithm. ', 'number': '4'}"
We say a committee covers an element if the element?s similarity to the centroid of the committee exceeds some high similarity threshold.,"{'title': 'CBC Algorithm. ', 'number': '4'}"
The algorithm then recursively attempts to find more committees among the residue elements.,"{'title': 'CBC Algorithm. ', 'number': '4'}"
The output of the algorithm is the union of all committees found in each recursive step.,"{'title': 'CBC Algorithm. ', 'number': '4'}"
The details of Phase II are presented in Figure 1.,"{'title': 'CBC Algorithm. ', 'number': '4'}"
"In Step 1, the score reflects a preference for bigger and tighter clusters.","{'title': 'CBC Algorithm. ', 'number': '4'}"
"Step 2 gives preference to higher quality clusters in Step 3, where a cluster is only kept if its similarity to all previously kept clusters is below a fixed threshold.","{'title': 'CBC Algorithm. ', 'number': '4'}"
"In our experiments, we set ?1 = 0.35.","{'title': 'CBC Algorithm. ', 'number': '4'}"
"Input: A list of elements E to be clustered, a similarity database S from Phase I, thresh olds ?1 and ?2.","{'title': 'CBC Algorithm. ', 'number': '4'}"
Step 1: For each element e ? E Cluster the top similar elements of e from S using average-link clustering.,"{'title': 'CBC Algorithm. ', 'number': '4'}"
"For each cluster discovered c compute the following score: |c| ? avgsim(c), where |c| is the number of elements in c and avgsim(c) is the average pairwise simi larity between elements in c. Store the highest-scoring cluster in a list L. Step 2: Sort the clusters in L in descending order of their scores.","{'title': 'CBC Algorithm. ', 'number': '4'}"
"Step 3: Let C be a list of committees, initially empty.","{'title': 'CBC Algorithm. ', 'number': '4'}"
For each cluster c ? L in sorted order Compute the centroid of c by averaging the frequency vectors of its elements and computing the mutual information vector of the centroid in the same way as we did for individual elements.,"{'title': 'CBC Algorithm. ', 'number': '4'}"
"If c?s similarity to the centroid of each committee previously added to C is be low a threshold ?1, add c to C. Step 4: If C is empty, we are done and return C. Step 5: For each element e ? E If e?s similarity to every committee in C is below threshold ?2, add e to a list of resi dues R. Step 6: If R is empty, we are done and return C. Otherwise, return the union of C and the output of a recursive call to Phase II us ing the same input except replacing E with R. Output: A list of committees.","{'title': 'CBC Algorithm. ', 'number': '4'}"
Figure 1.,"{'title': 'CBC Algorithm. ', 'number': '4'}"
Phase II of CBC.,"{'title': 'CBC Algorithm. ', 'number': '4'}"
Step 4 terminates the recursion if no committee is found in the previous step.,"{'title': 'CBC Algorithm. ', 'number': '4'}"
"The residue elements are identified in Step 5 and if no residues are found, the algorithm terminates; otherwise, we recursively apply the algorithm to the residue elements.","{'title': 'CBC Algorithm. ', 'number': '4'}"
Each committee that is discovered in this phase defines one of the final output clusters of the algorithm.,"{'title': 'CBC Algorithm. ', 'number': '4'}"
4.3.,"{'title': 'CBC Algorithm. ', 'number': '4'}"
Phase III: Assign elements to clusters.,"{'title': 'CBC Algorithm. ', 'number': '4'}"
"In Phase III, every element is assigned to the cluster containing the committee to which it is most similar.","{'title': 'CBC Algorithm. ', 'number': '4'}"
This phase resembles K-means in that every element is assigned to its closest centroid.,"{'title': 'CBC Algorithm. ', 'number': '4'}"
"Unlike K-means, the number of clusters is not fixed and the centroids do not change (i.e. when an element is added to a cluster, it is not added to the committee of the cluster).","{'title': 'CBC Algorithm. ', 'number': '4'}"
Many cluster evaluation schemes have been proposed.,"{'title': 'Evaluation Methodology. ', 'number': '5'}"
They generally fall under two categories: ? comparing cluster outputs with manually generated answer keys (hereon referred to as classes); or ? embedding the clusters in an application and using its evaluation measure.,"{'title': 'Evaluation Methodology. ', 'number': '5'}"
"An example of the first approach considers the average entropy of the clusters, which measures the purity of the clusters (Steinbach, Karypis, and Kumar 2000).","{'title': 'Evaluation Methodology. ', 'number': '5'}"
"However, maximum purity is trivially achieved when each element forms its own cluster.","{'title': 'Evaluation Methodology. ', 'number': '5'}"
An example of the second approach evaluates the clusters by using them to smooth probability distributions (Lee and Pereira 1999).,"{'title': 'Evaluation Methodology. ', 'number': '5'}"
"Like the entropy scheme, we assume that there is an answer key that defines how the elements are supposed to be clustered.","{'title': 'Evaluation Methodology. ', 'number': '5'}"
Let C be a set of clusters and A be the answer key.,"{'title': 'Evaluation Methodology. ', 'number': '5'}"
"We define the editing distance, dist(C, A), as the number of operations required to make C consistent with A. We say that C is consistent with A if there is a one to one mapping between clusters in C and the classes in A such that for each cluster c in C, all elements of c belong to the same class in A. We allow two editing operations: ? merge two clusters; and ? move an element from one cluster to another.","{'title': 'Evaluation Methodology. ', 'number': '5'}"
Let B be the baseline clustering where each element is its own cluster.,"{'title': 'Evaluation Methodology. ', 'number': '5'}"
"We define the quality of a set of clusters C as follows: ( ) ( )ABdist ACdist , ,1?","{'title': 'Evaluation Methodology. ', 'number': '5'}"
Suppose the goal is to construct a clustering consistent with the answer key.,"{'title': 'Evaluation Methodology. ', 'number': '5'}"
This measure can be interpreted as the percentage of operations saved by starting from C versus starting from the baseline.,"{'title': 'Evaluation Methodology. ', 'number': '5'}"
