col1,col2
"We present a novel approach to relation extraction, based on the observation thatthe information required to assert a rela tionship between two named entities in the same sentence is typically capturedby the shortest path between the two entities in the dependency graph.",Introduction
Exper iments on extracting top-level relationsfrom the ACE (Automated Content Ex traction) newspaper corpus show that thenew shortest path dependency kernel outperforms a recent approach based on de pendency tree kernels.,Introduction
"One of the key tasks in natural language process ing is that of Information Extraction (IE), which istraditionally divided into three subproblems: coref erence resolution, named entity recognition, and relation extraction.",Experiment/Discussion
"Consequently, IE corpora are typically annotated with information corresponding to these subtasks (MUC (Grishman, 1995), ACE(NIST, 2000)), facilitating the development of sys tems that target only one or a subset of the threeproblems.",Experiment/Discussion
In this paper we focus exclusively on extracting relations between predefined types of entities in the ACE corpus.,Experiment/Discussion
"Reliably extracting relations between entities in natural-language docu ments is still a difficult, unsolved problem, whose inherent difficulty is compounded by the emergenceof new application domains, with new types of nar rative that challenge systems developed for previouswell-studied domains.",Experiment/Discussion
The accuracy level of current syntactic and semantic parsers on natural lan guage text from different domains limit the extent to which syntactic and semantic information can be used in real IE systems.,Experiment/Discussion
"Nevertheless, various linesof work on relation extraction have shown experimentally that the use of automatically derived syntactic information can lead to significant improvements in extraction accuracy.",Experiment/Discussion
"The amount of syntactic knowledge used in IE systems varies from part of-speech only (Ray and Craven, 2001) to chunking(Ray and Craven, 2001) to shallow parse trees (Ze lenko et al, 2003) to dependency trees derived from full parse trees (Culotta and Sorensen, 2004).",Experiment/Discussion
"Eventhough exhaustive experiments comparing the per formance of a relation extraction system based on these four levels of syntactic information are yet tobe conducted, a reasonable assumption is that the extraction accuracy increases with the amount of syn tactic information used.",Experiment/Discussion
"The performance howeverdepends not only on the amount of syntactic infor mation, but also on the details of the exact modelsusing this information.",Experiment/Discussion
Training a machine learn ing system in a setting where the information usedfor representing the examples is only partially rele vant to the actual task often leads to overfitting.,Experiment/Discussion
It is therefore important to design the IE system so that the input data is stripped of unnecessary features as much as possible.,Experiment/Discussion
"In the case of the tree kernels from (Zelenko et al, 2003; Culotta and Sorensen, 2004), the authors reduce each relation example to the smallest subtree in the parse or dependency tree that includes both entities.",Experiment/Discussion
We will show in this paper that increased extraction performance can be 724 obtained by designing a kernel method that uses an even smaller part of the dependency structure ? theshortest path between the two entities in the undi rected version of the dependency graph.,Experiment/Discussion
"Let e1 and e2 be two entities mentioned in the samesentence such that they are observed to be in a re lationship R, i.e R(e1, e2) = 1.",Experiment/Discussion
"For example, R can specify that entity e1 is LOCATED (AT) entity e2.",Experiment/Discussion
"Figure 1 shows two sample sentences from ACE, with entity mentions in bold.",Experiment/Discussion
"Correspondingly, the first column in Table 1 lists the four relations of typeLOCATED that need to be extracted by the IE sys tem.",Experiment/Discussion
"We assume that a relation is to be extractedonly between entities mentioned in the same sen tence, and that the presence or absence of a relation is independent of the text preceding or following the sentence.",Experiment/Discussion
This means that only information derived from the sentence including the two entities will be relevant for relation extraction.,Experiment/Discussion
"Furthermore, with each sentence we associate its dependency graph,with words figured as nodes and word-word dependencies figured as directed edges, as shown in Fig ure 1.",Experiment/Discussion
A subset of these word-word dependencies capture the predicate-argument relations present inthe sentence.,Experiment/Discussion
"Arguments are connected to their target predicates either directly through an arc point ing to the predicate (?troops ? raided?), or indirectly through a preposition or infinitive particle (?warning?",Experiment/Discussion
to ? stop?).,Experiment/Discussion
"Other types of word-word dependen cies account for modifier-head relationships present in adjective-noun compounds (?several ? stations?), noun-noun compounds (?pumping ? stations?), or adverb-verb constructions (?recently ? raided?).",Experiment/Discussion
In Figure 1 we show the full dependency graphs for two sentences from the ACE newspaper corpus.Word-word dependencies are typically catego rized in two classes as follows:?,Experiment/Discussion
"[Local Dependencies] These correspond to local predicate-argument (or head-modifier) constructions such as ?troops ? raided?, or ?pump ing ? stations?",Experiment/Discussion
in Figure 1.?,Experiment/Discussion
