col1,col2
"The noisy channel model has been applied to a wide range of problems, including spelling correction.",Introduction
These models consist of two components: a source model and a channel model.,Introduction
Very little research has gone into improving the channel model for spelling correction.,Introduction
"This paper describes a new channel model for spelling correction, based on generic string to string edits.",Introduction
Using this model gives significant performance improvements compared to previously proposed models.,Introduction
"The noisy channel model (Shannon 1948) has been successfully applied to a wide range of problems, including spelling correction.",Experiment/Discussion
These models consist of two components: a source model and a channel model.,Experiment/Discussion
"For many applications, people have devoted considerable energy to improving both components, with resulting improvements in overall system accuracy.",Experiment/Discussion
"However, relatively little research has gone into improving the channel model for spelling correction.",Experiment/Discussion
"This paper describes an improvement to noisy channel spelling correction via a more powerful model of spelling errors, be they typing mistakes or cognitive errors, than has previously been employed.",Experiment/Discussion
"Our model works by learning generic string to string edits, along with the probabilities of each of these edits.",Experiment/Discussion
This more powerful model gives significant improvements in accuracy over previous approaches to noisy channel spelling correction.,Experiment/Discussion
"This paper will address the problem of automatically training a system to correct generic single word spelling errors.1 We do not address the problem of correcting specific word set confusions such as {to,too,two} (see (Golding and Roth 1999)).",Experiment/Discussion
"We will define the spelling correction problem abstractly as follows: Given an alphabet Σ , a dictionary D consisting of strings in Σ * and a string s, where s ∉ D and s ∈ Σ *, find the word w∈ D that is most likely to have been erroneously input as s. The requirement that s ∉ D can be dropped, but it only makes sense to do so in the context of a sufficiently powerful language model.",Experiment/Discussion
"In a probabilistic system, we want to find argmaxw P(w  |s) .",Experiment/Discussion
"Applying Bayes’ Rule and dropping the constant denominator, we get the unnormalized posterior: argmaxw P(s  |w)*P(w) .",Experiment/Discussion
"We now have a noisy channel model for spelling correction, with two components, the source model P(w) and the channel model P(s  |w).",Experiment/Discussion
"The model assumes that natural language text is generated as follows: First a person chooses a word to output, according to the probability distribution P(w).",Experiment/Discussion
"Then the person attempts to output the word w, but the noisy channel induces the person to output string s instead, according to the distribution P(s  |w).",Experiment/Discussion
"For instance, under typical circumstances we would expect P(the  |the) to be very high, P(teh  |the) to be relatively high and P(hippopotamus  |the) to be extremely low.",Experiment/Discussion
"In this paper, we will refer to the channel model as the error model.",Experiment/Discussion
Two seminal papers first posed a noisy channel model solution to the spelling correction problem.,Experiment/Discussion
"In (Mayes, Damerau et al. 1991), word bigrams are used for the source model.",Experiment/Discussion
"For the error model, they first define the confusion set of a string s to include s, along with all words w in the dictionary D such that s can be derived from w by a single application of one of the four edit operations: Let C be the number of words in the confusion set of d. Then they define the error model, for all s in the confusion set of d, as: This is a very simple error model, where is the prior on a typed word being correct, and the remaining probability mass is distributed evenly among all other words in the confusion set.",Experiment/Discussion
Church and Gale (1991) propose a more sophisticated error model.,Experiment/Discussion
"Like Mayes, Damerau, et al. (1991), they consider as candidate source words only those words that are a single basic edit away from s, using the same edit set as above.",Experiment/Discussion
"However, two improvements are made.",Experiment/Discussion
"First, instead of weighing all edits equally, each unique edit has a probability associated with it.",Experiment/Discussion
"Second, insertion and deletion probabilities are conditioned on context.",Experiment/Discussion
The probability of inserting or deleting a character is conditioned on the letter appearing immediately to the left of that character.,Experiment/Discussion
The error probabilities are derived by first assuming all edits are equiprobable.,Experiment/Discussion
"They use as a training corpus a set of spacedelimited strings that were found in a large collection of text, and that (a) do not appear in their dictionary and (b) are no more than one edit away from a word that does appear in the dictionary.",Experiment/Discussion
"They iteratively run the spell checker over the training corpus to find corrections, then use these corrections to update the edit probabilities.",Experiment/Discussion
"Ristad and Yianilos (1997) present another algorithm for deriving these edit probabilities from a training corpus, and show that for the problem of word pronunciation, using the learned string edit distance gives one fourth the error rate compared to using unweighted edits.",Experiment/Discussion
"Previous error models have all been based on Damerau-Levenshtein distance measures (Damerau 1964; Levenshtein 1966), where the distance between two strings is the minimum number of single character insertions, substitutions and deletions (and in some cases, character pair transpositions) necessary to derive one string from another.",Experiment/Discussion
Improvements have been made by associating probabilities with individual edit operations.,Experiment/Discussion
We propose a much more generic error model.,Experiment/Discussion
Let be an alphabet.,Experiment/Discussion
"Our model allows all edit operations of the form 4 , where , E E * .",Experiment/Discussion
P( 4 ) is the probability that when users intends to type the string they type instead.,Experiment/Discussion
"Note that the edit operations allowed in Church and Gale (1991), Mayes, Damerau et al. (1991) and Ristad and Yianilos (1997), are properly subsumed by our generic string to string substitutions.",Experiment/Discussion
"In addition, we condition on the position in the string that the edit occurs in, P( 4 1 PSN), where PSN = {start of word, middle of word, end of word}.2 The position is determined by the location of substring in the source (dictionary) word.",Experiment/Discussion
Positional information is a powerful conditioning feature for rich edit operations.,Experiment/Discussion
