col1,col2
We present an empirically grounded method for evaluating content selection in summarization.,Introduction
It incorporates the idea that no single best model summary for a collection of documents exists.,Introduction
Our method quantifies the relative importance of facts to be conveyed.,Introduction
"We argue that it is reliable, predictive and diagnostic, thus improves considerably over the shortcomings of the human evaluation method currently used in the Document Understanding Conference.",Introduction
Evaluating content selection in summarization has proven to be a difficult problem.,Experiment/Discussion
"Our approach acknowledges the fact that no single best model summary exists, and takes this as a foundation rather than an obstacle.",Experiment/Discussion
"In machine translation, the rankings from the automatic BLEU method (Papineni et al., 2002) have been shown to correlate well with human evaluation, and it has been widely used since and has even been adapted for summarization (Lin and Hovy, 2003).",Experiment/Discussion
"To show that an automatic method is a reasonable approximation of human judgments, one needs to demonstrate that these can be reliably elicited.",Experiment/Discussion
"However, in contrast to translation, where the evaluation criterion can be defined fairly precisely it is difficult to elicit stable human judgments for summarization (Rath et al., 1961) (Lin and Hovy, 2002).",Experiment/Discussion
"Our approach tailors the evaluation to observed distributions of content over a pool of human summaries, rather than to human judgments of summaries.",Experiment/Discussion
Our method involves semantic matching of content units to which differential weights are assigned based on their frequency in a corpus of summaries.,Experiment/Discussion
"This can lead to more stable, more informative scores, and hence to a meaningful content evaluation.",Experiment/Discussion
"We create a weighted inventory of Summary Content Units–a pyramid–that is reliable, predictive and diagnostic, and which constitutes a resource for investigating alternate realizations of the same meaning.",Experiment/Discussion
"No other evaluation method predicts sets of equally informative summaries, identifies semantic differences between more and less highly ranked summaries, or constitutes a tool that can be applied directly to further analysis of content selection.",Experiment/Discussion
"In Section 2, we describe the DUC method.",Experiment/Discussion
"In Section 3 we present an overview of our method, contrast our scores with other methods, and describe the distribution of scores as pyramids grow in size.",Experiment/Discussion
We compare our approach with previous work in Section 4.,Experiment/Discussion
"In Section 5, we present our conclusions and point to our next step, the feasibility of automating our method.",Experiment/Discussion
"A more detailed account of the work described here, but not including the study of distributional properties of pyramid scores, can be found in (Passonneau and Nenkova, 2003).",Experiment/Discussion
"Within DUC, different types of summarization have been studied: the generation of abstracts and extracts of different lengths, single- and multi-document summaries, and summaries focused by topic or opinion.",Experiment/Discussion
"Evaluation involves comparison of a peer summary (baseline, or produced by human or system) by comparing its content to a gold standard, or model.",Experiment/Discussion
"In 2003 they provided four human summaries for each of the 30 multi-document test sets, any one of which could serve as the model, with no criteria for choosing among possible models.",Experiment/Discussion
The four human summaries for each of the 2003 document sets made our study possible.,Experiment/Discussion
"As described in Section 3, we used three of these sets, and collected six additional summaries per set, in order to study the distribution of content units across increasingly many summaries.",Experiment/Discussion
The procedure used for evaluating summaries in DUC is the following: The final score is based on the content unit coverage.,Experiment/Discussion
"In the official DUC results tables, the score for the entire summary is the average of the scores of all the content model units, thus a number between 0 and 1.",Experiment/Discussion
"Some participants use slightly modified versions of the coverage metric, where the proportion of marked peer units to the number of model units is factored in.",Experiment/Discussion
"The selection of units with the same content is facilitated by the use of the Summary Evaluation Environment (SEE)2 developed at ISI, which displays the model and peer summary side by side and allows the user to make selections by using a mouse.",Experiment/Discussion
There are numerous problems with the DUC human evaluation method.,Experiment/Discussion
The use of a single model summary is one of the surprises – all research in summarization evaluation has indicated that no single good model exists.,Experiment/Discussion
"Also, since not much agreement is expected between two summaries, many model units will have no counterpart in the peer and thus the expected scores will necessarily be rather low.",Experiment/Discussion
"Additionally, the task of determining the percentage overlap between two text units turns out to be difficult to annotate reliably – (Lin and Hovy, 2002) report that humans agreed with their own prior judgment in only 82% of the cases.",Experiment/Discussion
These methodological anomalies lead to unreliable scores.,Experiment/Discussion
Human-written summaries can score as low as 0.1 while machine summaries can score as high as 0.5.,Experiment/Discussion
"For each of the 30 test sets, three of the four humanwritten summaries and the machine summaries were scored against the fourth human model summary: each human was scored on ten summaries.",Experiment/Discussion
"Figure 1 shows a scatterplot of human scores for all 30 sets, and illustrates an apparently random relation of summarizers to each other, and to document sets.",Experiment/Discussion
This suggests that the DUC scores cannot be used to distinguish a good human summarizer from a bad one.,Experiment/Discussion
"In addition, the DUC method is not powerful enough to distinguish between systems.",Experiment/Discussion
"Our analysis of summary content is based on Summarization Content Units, or SCUs and we will now proceed to define the concept.",Experiment/Discussion
SCUs emerge from annotation of a corpus of summaries and are not bigger than a clause.,Experiment/Discussion
