col1,col2
"We propose an account of indirect forms of speech acts to request and inform based on the hypothesis that language users can recognize actions being performed by others, infer goals being sought, and cooperate in their achievement.",{}
This cooperative behaviour is independently motivated and may or may not be intended by speakers.,{}
"If the hearer believes it is intended, he or she can recognize the speech act as indirect; otherwise it is interpreted directly.",{}
Heuristics are suggested to decide among the interpretations.,{}
"We propose an account of indirect forms of speech acts to request and inform based on the hypothesis that language users can recognize actions being performed by others, infer goals being sought, and cooperate in their achievement.","{'title': '', 'number': '1'}"
This cooperative behaviour is independently motivated and may or may not be intended by speakers.,"{'title': '', 'number': '1'}"
"If the hearer believes it is intended, he or she can recognize the speech act as indirect; otherwise it is interpreted directly.","{'title': '', 'number': '1'}"
Heuristics are suggested to decide among the interpretations.,"{'title': '', 'number': '1'}"
"Austin [1962] was one of the first to stress the distinction between the action(s) which a speaker performs by uttering a sentence (such as informing, requesting, or convincing) and the truth conditions of propositions contained in the sentence.","{'title': '1.', 'number': '2'}"
"Actions have effects on the world, and may have preconditions which must obtain for them to be felicitously performed.","{'title': '1.', 'number': '2'}"
"For actions whose execution involves the use of language (or speech acts), the preconditions may include the speaker holding certain beliefs about the world, and having certain intentions or wants as to how it should change.","{'title': '1.', 'number': '2'}"
"As well as being important to the study of natural language semantics, speech acts are important to the designer of conversational natural language understanding systems.","{'title': '1.', 'number': '2'}"
Such systems should be able to recognize what actions the user is performing.,"{'title': '1.', 'number': '2'}"
"Conversely, if such a system is to acquire information or request assistance from its user, it should know how and when to ask questions and make requests.","{'title': '1.', 'number': '2'}"
(See Bruce [1975] for an early attempt.),"{'title': '1.', 'number': '2'}"
Cohen and Perrault [1979] (hereafter referred to as CP) argue for the distinction between a competence I This research was supported in part by the National Research Council of Canada under Operating Grant A9285.,"{'title': '1.', 'number': '2'}"
"Thanks to Phil Cohen, Michael McCord, Corot Reason, and John Searle for their comments.","{'title': '1.', 'number': '2'}"
"We assume the usual responsibility for remaining inaccuracies, misunderstandings, and downright errors. theory of speech acts, which characterizes what utterances an ideal speaker can make in performing what speech acts, and a performance theory which also accounts for how a particular utterance is chosen in given circumstances, or how it is recognized.","{'title': '1.', 'number': '2'}"
We are only concerned here with a competence theory.,"{'title': '1.', 'number': '2'}"
"In Perrault, Allen, and Cohen [1978] we suggested that it is useful to consider speech acts in the context of a planning system.","{'title': '1.', 'number': '2'}"
"A planning system consists of a class of •parameterized procedures called operators, whose execution can modify the world.","{'title': '1.', 'number': '2'}"
Each operator is labelled with formulas stating its preconditions and effects.,"{'title': '1.', 'number': '2'}"
"A plan construction algorithm is a procedure which, given a description of some initial state of the world and a goal state to be achieved, constructs a plan, or sequence of operators, to achieve it.","{'title': '1.', 'number': '2'}"
"It is assumed there, and in all our subsequent work, that language users maintain a model of the world (their beliefs) and a set of goals (their wants).","{'title': '1.', 'number': '2'}"
"One person S's beliefs may include beliefs about another person A's beliefs and wants, including A's beliefs about S, etc.","{'title': '1.', 'number': '2'}"
"We do not concern ourselves with obligations, feelings, etc., which clearly can also be affected by speech acts.","{'title': '1.', 'number': '2'}"
"CP discuss criteria for judging the correctness of the preconditions and effects of the operators corresponding to speech acts, and specifically those of the acts INFORM and REQUEST.","{'title': '1.', 'number': '2'}"
"However, the conditions on INFORM and REQUEST given in CP are at best necessary and certainly not sufficient.","{'title': '1.', 'number': '2'}"
In particuCopyright 1980 by the Association for Computational Linguistics.,"{'title': '1.', 'number': '2'}"
Permission to copy without fee all or part of this material is granted provided that the copies are not made for direct commercial advantage and the Journal reference and this copyright notice are included on the first page.,"{'title': '1.', 'number': '2'}"
"To copy otherwise, or to republish, requires a fee and/or specific permission. lar they say nothing about the form of utterances used to perform the speech acts.","{'title': '1.', 'number': '2'}"
"Several syntactic devices can be used to indicate the speech act being performed: the most obvious are explicit performative verbs such as &quot;I hereby request you to ...&quot;, and mood (indicative for assertions, imperative for requests to do, interrogative for requests to inform).","{'title': '1.', 'number': '2'}"
"But the mood of an utterance is well known to not completely specify its illocutionary force: 1.a-b can be requests to close the door, 1.c-e can be requests to tell the answer, and 1.f can be an assertion.","{'title': '1.', 'number': '2'}"
"Furthermore, all these utterances can also be intended literally in some contexts.","{'title': '1.', 'number': '2'}"
"For example, a parent leaving a child at the train station may ask 1.g expecting a yes/no answer as a confirmation.","{'title': '1.', 'number': '2'}"
"The object of this paper is to extend the work in CP to account for indirect use of mood, loosely called indirect speech acts.","{'title': '1.', 'number': '2'}"
The solution proposed here is based on the following intuitively simple and independently motivated hypotheses: identifying actions being performed by others and goals being sought.,"{'title': '1.', 'number': '2'}"
"An essential part of helpful or cooperative behaviour is the adoption by one agent of a goal of another, followed by an attempt to achieve it.","{'title': '1.', 'number': '2'}"
"For example, for a store clerk to reply &quot;How many do you want?&quot; to a customer who has asked &quot;Where are the steaks?&quot;, the clerk must have inferred that the customer wants steaks, then he must have decided to get them himself.","{'title': '1.', 'number': '2'}"
This might have occurred even if the customer had intended to get the steaks him or herself.,"{'title': '1.', 'number': '2'}"
"Cooperative behaviour must be accounted for independently of speech acts, for it often occurs without the use of language. tends that the hearer recognize not only that B was performed but also that through cooperative behaviour by the hearer, intended by the speaker, the effects of A should be achieved.","{'title': '1.', 'number': '2'}"
The speaker must also believe that it is likely that the hearer can recognize this intention.,"{'title': '1.', 'number': '2'}"
The process by which one agent can infer the plans of another is central to our account of speech acts.,"{'title': '1.', 'number': '2'}"
