col1,col2
We present an approach to pronoun resolution based on syntactic paths.,{}
"Through a simple bootstrapping procedure, we learn the likelihood of coreference between a pronoun and a candidate noun based on the path in the parse tree between the two entities.",{}
"This path information enables us to handle previously challenging resolution instances, and also robustly addresses traditional syntactic coreference constraints.",{}
Highly coreferent paths also allow mining of precise probabilistic gender/number information.,{}
We combine statistical knowledge with well known features in a Support Vector Machine pronoun resolution classifier.,{}
Significant gains in performance are observed on several datasets.,{}
Pronoun resolution is a difficult but vital part of the overall coreference resolution task.,"{'title': '1 Introduction', 'number': '1'}"
"In each of the following sentences, a pronoun resolution system must determine what the pronoun his refers to: In (1), John and his corefer.","{'title': '1 Introduction', 'number': '1'}"
"In (2), his refers to some other, perhaps previously evoked entity.","{'title': '1 Introduction', 'number': '1'}"
Traditional pronoun resolution systems are not designed to distinguish between these cases.,"{'title': '1 Introduction', 'number': '1'}"
They lack the specific world knowledge required in the second instance – the knowledge that a person does not usually explicitly need his own support.,"{'title': '1 Introduction', 'number': '1'}"
"We collect statistical path-coreference information from a large, automatically-parsed corpus to address this limitation.","{'title': '1 Introduction', 'number': '1'}"
A dependency path is defined as the sequence of dependency links between two potentially coreferent entities in a parse tree.,"{'title': '1 Introduction', 'number': '1'}"
"A path does not include the terminal entities; for example, “John needs his support” and “He needs their support” have the same syntactic path.","{'title': '1 Introduction', 'number': '1'}"
"Our algorithm determines that the dependency path linking the Noun and pronoun is very likely to connect coreferent entities for the path “Noun needs pronoun’s friend,” while it is rarely coreferent for the path “Noun needs pronoun’s support.” This likelihood can be learned by simply counting how often we see a given path in text with an initial Noun and a final pronoun that are from the same/different gender/number classes.","{'title': '1 Introduction', 'number': '1'}"
Cases such as “John needs her support” or “They need his support” are much more frequent in text than cases where the subject noun and pronoun terminals agree in gender/number.,"{'title': '1 Introduction', 'number': '1'}"
"When there is agreement, the terminal nouns are likely to be coreferent.","{'title': '1 Introduction', 'number': '1'}"
"When they disagree, they refer to different entities.","{'title': '1 Introduction', 'number': '1'}"
"After a sufficient number of occurrences of agreement or disagreement, there is a strong statistical indication of whether the path is coreferent (terminal nouns tend to refer to the same entity) or non-coreferent (nouns refer to different entities).","{'title': '1 Introduction', 'number': '1'}"
We show that including path coreference information enables significant performance gains on three third-person pronoun resolution experiments.,"{'title': '1 Introduction', 'number': '1'}"
"We also show that coreferent paths can provide the seed information for bootstrapping other, even more important information, such as the gender/number of noun phrases.","{'title': '1 Introduction', 'number': '1'}"
"Coreference resolution is generally conducted as a pairwise classification task, using various constraints and preferences to determine whether two expressions corefer.","{'title': '2 Related Work', 'number': '2'}"
"Coreference is typically only allowed between nouns matching in gender and number, and not violating any intrasentential syntactic principles.","{'title': '2 Related Work', 'number': '2'}"
"Constraints can be applied as a preprocessing step to scoring candidates based on distance, grammatical role, etc., with scores developed either manually (Lappin and Leass, 1994), or through a machine-learning algorithm (Kehler et al., 2004).","{'title': '2 Related Work', 'number': '2'}"
"Constraints and preferences have also been applied together as decision nodes on a decision tree (Aone and Bennett, 1995).","{'title': '2 Related Work', 'number': '2'}"
"When previous resolution systems handle cases like (1) and (2), where no disagreement or syntactic violation occurs, coreference is therefore determined by the weighting of features or learned decisions of the resolution classifier.","{'title': '2 Related Work', 'number': '2'}"
"Without path coreference knowledge, a resolution process would resolve the pronouns in (1) and (2) the same way.","{'title': '2 Related Work', 'number': '2'}"
"Indeed, coreference resolution research has focused on the importance of the strategy for combining well known constraints and preferences (Mitkov, 1997; Ng and Cardie, 2002), devoting little attention to the development of new features for these difficult cases.","{'title': '2 Related Work', 'number': '2'}"
"The application of world knowledge to pronoun resolution has been limited to the semantic compatibility between a candidate noun and the pronoun’s context (Yang et al., 2005).","{'title': '2 Related Work', 'number': '2'}"
We show semantic compatibility can be effectively combined with path coreference information in our experiments below.,"{'title': '2 Related Work', 'number': '2'}"
"Our method for determining path coreference is similar to an algorithm for discovering paraphrases in text (Lin and Pantel, 2001).","{'title': '2 Related Work', 'number': '2'}"
"In that work, the beginning and end nodes in the paths are collected, and two paths are said to be similar (and thus likely paraphrases of each other) if they have similar terminals (i.e. the paths occur with a similar distribution).","{'title': '2 Related Work', 'number': '2'}"
"Our work does not need to store the terminals themselves, only whether they are from the same pronoun group.","{'title': '2 Related Work', 'number': '2'}"
Different paths are not compared in any way; each path is individually assigned a coreference likelihood.,"{'title': '2 Related Work', 'number': '2'}"
We define a dependency path as the sequence of nodes and dependency labels between two potentially coreferent entities in a dependency parse tree.,"{'title': '3 Path Coreference', 'number': '3'}"
"We use the structure induced by the minimalist parser Minipar (Lin, 1998) on sentences from the news corpus described in Section 4.","{'title': '3 Path Coreference', 'number': '3'}"
Figure 1 gives the parse tree of (2).,"{'title': '3 Path Coreference', 'number': '3'}"
"As a short-form, we write the dependency path in this case as “Noun needs pronoun’s support.” The path itself does not include the terminal nouns “John” and “his.” Our algorithm finds the likelihood of coreference along dependency paths by counting the number of times they occur with terminals that are either likely coreferent or non-coreferent.","{'title': '3 Path Coreference', 'number': '3'}"
"In the simplest version, we count paths with terminals that are both pronouns.","{'title': '3 Path Coreference', 'number': '3'}"
"We partition pronouns into seven groups of matching gender, number, and person; for example, the first person singular group contains I, me, my, mine, and myself.","{'title': '3 Path Coreference', 'number': '3'}"
"If the two terminal pronouns are from the same group, coreference along the path is likely.","{'title': '3 Path Coreference', 'number': '3'}"
"If they are from different groups, like I and his, then they are non-coreferent.","{'title': '3 Path Coreference', 'number': '3'}"
"Let NS(p) be the number of times the two terminal pronouns of a path, p, are from the same pronoun group, and let ND(p) be the number of times they are from different groups.","{'title': '3 Path Coreference', 'number': '3'}"
"We define the coreference of p as: Our statistics indicate the example path, “Noun needs pronoun’s support,” has a low C(p) value.","{'title': '3 Path Coreference', 'number': '3'}"
We could use this fact to prevent us from resolving “his” to “John” when “John needs his support” is presented to a pronoun resolution system.,"{'title': '3 Path Coreference', 'number': '3'}"
"To mitigate data sparsity, we represent the path with the root form of the verbs and nouns.","{'title': '3 Path Coreference', 'number': '3'}"
"Also, we use Minipar’s named-entity recognition to replace named-entity nouns by the semantic category of their named-entity, when available.","{'title': '3 Path Coreference', 'number': '3'}"
