col1,col2
We present two methods for unsupervised segmentation of words into morphemelike units.,Introduction
"The model utilized is especially suited for languages with a rich morphology, such as Finnish.",Introduction
The first method is based on the Minimum Description Length (MDL) principle and works online.,Introduction
"In the second method, Maximum Likelihood (ML) optimization is used.",Introduction
The quality of the segmentations is measured using an evaluation method that compares the segmentations produced to an existing morphological analysis.,Introduction
Experiments on both Finnish and English corpora show that the presented methods perform well compared to a current stateof-the-art system.,Introduction
"According to linguistic theory, morphemes are considered to be the smallest meaning-bearing elements of language, and they can be defined in a language-independent manner.",Experiment/Discussion
"However, no adequate language-independent definition of the word as a unit has been agreed upon (Karlsson, 1998, p. 83).",Experiment/Discussion
"If effective methods can be devised for the unsupervised discovery of morphemes, they could aid the formulation of a linguistic theory of morphology for a new language.",Experiment/Discussion
It seems that even approximative automated morphological analysis would be beneficial for many natural language applications dealing with large vocabularies.,Experiment/Discussion
"For example, in text retrieval it is customary to preprocess texts by returning words to their base forms, especially for morphologically rich languages.",Experiment/Discussion
"Moreover, in large vocabulary speech recognition, predictive models of language are typically used for selecting the most plausible words suggested by an acoustic speech recognizer (see, e.g., Bellegarda, 2000).",Experiment/Discussion
"Consider, for example the estimation of the standard n-gram model, which entails the estimation of the probabilities of all sequences of n words.",Experiment/Discussion
"When the vocabulary is very large, say 100 000 words, the basic problems in the estimation of the language model are: (1) If words are used as basic representational units in the language model, the number of basic units is very high and the estimated word n-grams are poor due to sparse data.",Experiment/Discussion
"(2) Due to the high number of possible word forms, many perfectly valid word forms will not be observed at all in the training data, even in large amounts of text.",Experiment/Discussion
"These problems are particularly severe for languages with rich morphology, such as Finnish and Turkish.",Experiment/Discussion
"For example, in Finnish, a single verb may appear in thousands of different forms (Karlsson, 1987).",Experiment/Discussion
The utilization of morphemes as basic representational units in a statistical language model instead of words seems a promising course.,Experiment/Discussion
Even a rough morphological segmentation could then be sufficient.,Experiment/Discussion
"On the other hand, the construction of a comprehensive morphological analyzer for a language based on linguistic theory requires a considerable amount of work by experts.",Experiment/Discussion
This is both slow and expensive and therefore not applicable to all languages.,Experiment/Discussion
"The problem is further compounded as languages evolve, new words appear and grammatical changes take place.",Experiment/Discussion
"Consequently, it is important to develop methods that are able to discover a morphology for a language based on unsupervised analysis of large amounts of data.",Experiment/Discussion
"As the morphology discovery from untagged corpora is a computationally hard problem, in practice one must make some assumptions about the structure of words.",Experiment/Discussion
The appropriate specific assumptions are somewhat language-dedependent.,Experiment/Discussion
"For example, for English it may be useful to assume that words consist of a stem, often followed by a suffix and possibly preceded by a prefix.",Experiment/Discussion
"By contrast, a Finnish word typically consists of a stem followed by multiple suffixes.",Experiment/Discussion
"In addition, compound words are common, containing an alternation of stems and suffixes, e.g., the word kahvinjuojallekin (Engl.",Experiment/Discussion
’also for [the] coffee drinker’; cf.,Experiment/Discussion
Table 1)1.,Experiment/Discussion
"Moreover, one may ask, whether a morphologically complex word exhibits some hierarchical structure, or whether it is merely a flat concatenation of stems and suffices.",Experiment/Discussion
"Many existing morphology discovery algorithms concentrate on identifying prefixes, suffixes and stems, i.e., assume a rather simple inflectional morphology.",Experiment/Discussion
D´ejean (1998) concentrates on the problem of finding the list of frequent affixes for a language rather than attempting to produce a morphological analysis of each word.,Experiment/Discussion
"Following the work of Zellig Harris he identifies possible morpheme boundaries by looking at the number of possible letters following a given sequence of letters, and then utilizes frequency limits for accepting morphemes.",Experiment/Discussion
"Goldsmith (2000) concentrates on stem+suffixlanguages, in particular Indo-European languages, and tries to produce output that would match as closely as possible with the analysis given by a human morphologist.",Experiment/Discussion
