col1,col2
"We use deep linguistic features to predict semantic roles on syntactic arguments, and show that these perform considerably better than surface-oriented features.",Introduction
We also show that predicting labels from a “lightweight” parser that generates deep syntactic features performs comparably to using a full parser that generates only surface syntactic features.,Introduction
Syntax mediates between surface word order and meaning.,Experiment/Discussion
The goal of parsing (syntactic analysis) is ultimately to provide the first step towards giving a semantic interpretation of a string of words.,Experiment/Discussion
"So far, attention has focused on parsing, because the semantically annotated corpora required for learning semantic interpretation have not been available.",Experiment/Discussion
"The completion of the first phase of the PropBank (Kingsbury et al., 2002) represents an important step.",Experiment/Discussion
"The PropBank superimposes an annotation of semantic predicate-argument structures on top of the Penn Treebank (PTB) (Marcus et al., 1993; Marcus et al., 1994).",Experiment/Discussion
"The arc labels chosen for the arguments are specific to the predicate, not universal.",Experiment/Discussion
"In this paper, we find that the use of deep linguistic representations to predict these semantic labels are more effective than the generally more surface-syntax representations previously employed (Gildea and Palmer (2002)).",Experiment/Discussion
"Specifically, we show that the syntactic dependency structure that results load from the extraction of a Tree Adjoining Grammar (TAG) from the PTB, and the features that accompany this structure, form a better basis for determining semantic role labels.",Experiment/Discussion
"Crucially, the same structure is also produced when parsing with TAG.",Experiment/Discussion
"We suggest that the syntactic representation chosen in the PTB is less well suited for semantic processing than the other, deeper syntactic representations.",Experiment/Discussion
"In fact, this deeper representation expresses syntactic notions that have achieved a wide acceptance across linguistic frameworks, unlike the very particular surface-syntactic choices made by the linguists who created the PTB syntactic annotation rules.",Experiment/Discussion
The outline of this paper is as follows.,Experiment/Discussion
In Section 2 we introduce the PropBank and describe the problem of predicting semantic tags.,Experiment/Discussion
Section 3 presents an overview of our work and distinguishes it from previous work.,Experiment/Discussion
Section 4 describes the method used to produce the TAGs that are the basis of our experiments.,Experiment/Discussion
Section 5 specifies how training and test data that are used in our experiments are derived from the PropBank.,Experiment/Discussion
"Next, we give results on two sets of experiments.",Experiment/Discussion
Those that predict semantic tags given gold-standard linguistic information are described in Section 6.,Experiment/Discussion
Those that do prediction from raw text are described in Section 7.,Experiment/Discussion
"Finally, in Section 8 we present concluding remarks.",Experiment/Discussion
"The PropBank (Kingsbury et al., 2002) annotates the PTB with dependency structures (or ‘predicateargument’ structures), using sense tags for each word and local semantic labels for each argument and adjunct.",Experiment/Discussion
"Argument labels are numbered and used consistently across syntactic alternations for the same verb meaning, as shown in Figure 1.",Experiment/Discussion
"Adjuncts are given special tags such as TMP (for temporal), or LOC (for locatives) derived from the original annotation of the Penn Treebank.",Experiment/Discussion
"In addition to the annotated corpus, PropBank provides a lexicon which lists, for each meaning of each annotated verb, its roleset, i.e., the possible arguments in the predicate and their labels.",Experiment/Discussion
"As an example, the entry for the verb kick, is given in Figure 2.",Experiment/Discussion
"The notion of “meaning” used is fairly coarse-grained, typically motivated from differing syntactic behavior.",Experiment/Discussion
"Since each verb meaning corresponds to exactly one roleset, these terms are often used interchangeably.",Experiment/Discussion
"The roleset also includes a “descriptor” field which is intended for use during annotation and as documentation, but which does not have any theoretical standing.",Experiment/Discussion
Each entry also includes examples.,Experiment/Discussion
"Currently there are frames for about 1600 verbs in the corpus, with a total of 2402 rolesets.",Experiment/Discussion
"Since we did not yet have access to a corpus annotated with rolesets, we concentrate in this paper on predicting the role labels for the arguments.",Experiment/Discussion
"It is only once we have both that we can interpret the relation between predicate and argument at a very fine level (for example, truck in he kicked the truck withhay as the destination of the loading action).",Experiment/Discussion
We will turn to the problem of assigning rolesets to predicates once the data is available.,Experiment/Discussion
"We note though that preliminary investigations have shown that for about 65% of predicates (tokens) in the WSJ, there is only one roleset.",Experiment/Discussion
"In a further 7% of predicates (tokens), the set of semantic labels on the arguments of that predicate completely disambiguates the roleset.",Experiment/Discussion
Gildea and Palmer (2002) show that semantic role labels can be predicted given syntactic features derived from the PTB with fairly high accuracy.,Experiment/Discussion
"Furthermore, they show that this method can be used in conjunction with a parser to produce parses annotated with semantic labels, and that the parser outperforms a chunker.",Experiment/Discussion
The features they use in their experiments can be listed as follows.,Experiment/Discussion
Head Word (HW.),Experiment/Discussion
The predicate’s head word as well as the argument’s head word is used.,Experiment/Discussion
Phrase Type.,Experiment/Discussion
This feature represents the type of phrase expressing the semantic role.,Experiment/Discussion
In Figure 3 phrase type for the argument prices is NP.,Experiment/Discussion
Path.,Experiment/Discussion
This feature captures the surface syntactic relation between the argument’s constituent and the predicate.,Experiment/Discussion
See Figure 3 for an example.,Experiment/Discussion
Position.,Experiment/Discussion
This binary feature represents whether the argument occurs before or after the predicate in the sentence.,Experiment/Discussion
Voice.,Experiment/Discussion
This binary feature represents whether the predicate is syntactically realized in either passive or active voice.,Experiment/Discussion
"Notice that for the exception of voice, the features solely represent surface syntax aspects of the input parse tree.",Experiment/Discussion
This should not be taken to mean that deep syntax features are not important.,Experiment/Discussion
"For example, in their inclusion of voice, Gildea and Palmer (2002) note that this deep syntax feature plays an important role in connecting semantic role with surface grammatical function.",Experiment/Discussion
"Aside from voice, we posit that other deep linguistic features may be useful to predict semantic role.",Experiment/Discussion
"In this work, we explore the use of more general, deeper syntax features.",Experiment/Discussion
We also experiment with semantic features derived from the PropBank.,Experiment/Discussion
Our methodology is as follows.,Experiment/Discussion
The first stage entails generating features representing different levels of linguistic analysis.,Experiment/Discussion
This is done by first automatically extracting several kinds of TAG from the PropBank.,Experiment/Discussion
This may in itself generate useful features because TAG structures typically relate closely syntactic arguments with their corresponding predicate.,Experiment/Discussion
"Beyond this, our TAG extraction procedure produces a set of features that relate TAG structures on both the surface-syntax as well as the deep-syntax level.",Experiment/Discussion
"Finally, because a TAG is extracted from the PropBank, we have a set of semantic features derived indirectly from the PropBank through TAG.",Experiment/Discussion
The second stage of our methodology entails using these features to predict semantic roles.,Experiment/Discussion
We first experiment with prediction of semantic roles given gold-standard parses from the test corpus.,Experiment/Discussion
We subsequently experiment with their prediction given raw text fed through a deterministic dependency parser.,Experiment/Discussion
Our experiments depend upon automatically extracting TAGs from the PropBank.,Experiment/Discussion
"In doing so, we follow the work of others in extracting grammars of various kinds from the PTB, whether it be TAG (Xia, 1999; Chen and Vijay-Shanker, 2000; Chiang, 2000), combinatory categorial grammar (Hockenmaier and Steedman, 2002), or constraint dependency grammar (Wang and Harper, 2002).",Experiment/Discussion
"We will discuss TAGs and an important principle guiding their formation, the extraction procedure from the PTB that is described in (Chen, 2001) including extensions to extract a TAG from the PropBank, and finally the extraction of deeper linguistic features from the resulting TAG.",Experiment/Discussion
"A TAG is defined to be a set of lexicalized elementary trees (Joshi and Schabes, 1991).",Experiment/Discussion
They may be composed by several well-defined operations to form parse trees.,Experiment/Discussion
A lexicalized elementary tree where the lexical item is removed is called a tree frame or a supertag.,Experiment/Discussion
The lexical item in the tree is called an anchor.,Experiment/Discussion
"Although the TAG formalism allows wide latitude in how elementary trees may be defined, various linguistic principles generally guide their formation.",Experiment/Discussion
