col1,col2
A novel technique for maximum “a posteriori” (MAP) adaptation of maximum entropy (MaxEnt) and maximum entropy Markov models (MEMM) is presented.,Introduction
The technique is applied to the problem of recovering the correct capitalization of uniformly cased text: a “background” capitalizer trained on 20Mwds of Wall Street Journal (WSJ) text from 1987 is adapted to two Broadcast News (BN) test sets — one containing ABC Primetime Live text and the other NPR Morning News/CNN Morning Edition text — from 1996.,Introduction
"The “in-domain” performance of the WSJ capitalizer is 45% better than that of the 1-gram baseline, when evaluated on a test set drawn from WSJ 1994.",Introduction
"When evaluating on the mismatched “out-ofdomain” test data, the 1-gram baseline is outperformed by 60%; the improvement brought by the adaptation technique using a very small amount of matched BN data — 25-70kwds — is about 20-25% relative.",Introduction
"Overall, automatic capitalization error rate 1.4%is achieved on BN data.",Introduction
"Automatic capitalization is a practically relevant problem: speech recognition output needs to be capitalized; also, modern word processors perform capitalization among other text proofing algorithms such as spelling correction and grammar checking.",Experiment/Discussion
Capitalization can be also used as a preprocessing step in named entity extraction or machine translation.,Experiment/Discussion
We study the impact of using increasing amounts of training data as well as using a small amount of adaptation data on this simple problem that is well suited to data-driven approaches since vast amounts of “training” data are easily obtainable by simply wiping the case information in text.,Experiment/Discussion
"As in previous approaches, the problem is framed as an instance of the class of sequence labeling problems.",Experiment/Discussion
"A case frequently encountered in practice is that of using mismatched — out-of-domain, in this particular case we used Broadcast News — test data.",Experiment/Discussion
"For example, one may wish to use a capitalization engine developed on newswire text for email or office documents.",Experiment/Discussion
"This typically affects negatively the performance of a given model, and more sophisticated models tend to be more brittle.",Experiment/Discussion
"In the capitalization case we have studied, the relative performance improvement of the MEMM capitalizer over the 1-gram baseline drops from in-domain — WSJ — performance of 45% to 35-40% when used on the slightly mismatched BN data.",Experiment/Discussion
"In order to take advantage of the adaptation data in our scenario, a maximum a-posteriori (MAP) adaptation technique for maximum entropy (MaxEnt) models is developed.",Experiment/Discussion
The adaptation procedure proves to be quite effective in further reducing the capitalization error of the WSJ MEMM capitalizer on BN test data.,Experiment/Discussion
It is also quite general and could improve performance of MaxEnt models in any scenario where model adaptation is desirable.,Experiment/Discussion
A further relative improvement of about 20% is obtained by adapting the WSJ model to Broadcast News (BN) text.,Experiment/Discussion
"Overall, the MEMM capitalizer adapted to BN data achieves 60% relative improvement in accuracy over the 1-gram baseline.",Experiment/Discussion
"The paper is organized as follows: the next section frames automatic capitalization as a sequence labeling problem, presents previous approaches as well as the widespread and highly sub-optimal 1gram capitalization technique that is used as a baseline in most experiments in this work and others.",Experiment/Discussion
The MEMM sequence labeling technique is briefly reviewed in Section 3.,Experiment/Discussion
Section 4 describes the MAP adaptation technique used for the capitalization of out-of-domain text.,Experiment/Discussion
The detailed mathematical derivation is presented in Appendix A.,Experiment/Discussion
"The experimental results are presented in Section 5, followed by conclusions and suggestions for future work.",Experiment/Discussion
Automatic capitalization can be seen as a sequence tagging problem: each lower-case word receives a tag that describes its capitalization form.,Experiment/Discussion
"Similar to the work in (Lita et al., 2003), we tag each word in a sentence with one of the tags: For training a given capitalizer one needs to convert running text into uniform case text accompanied by the above capitalization tags.",Experiment/Discussion
"For example, PrimeTime continues on ABC .PERIOD Now ,COMMA from Los Angeles ,COMMA Diane Sawyer .PERIOD The text is assumed to be already segmented into sentences.",Experiment/Discussion
Any sequence labeling algorithm can then be trained for tagging lowercase word sequences with capitalization tags.,Experiment/Discussion
"At test time, the uniform case text to be capitalized is first segmented into sentences1 after which each sentence is tagged.",Experiment/Discussion
"A widespread algorithm used for capitalization is the 1-gram tagger: for every word in a given vocabulary (usually large, 100kwds or more) use the most frequent tag encountered in a large amount of training data.",Experiment/Discussion
"As a special case for automatic capitalization, the most frequent tag for the first word in a sentence is overridden by CAP, thus capitalizing on the fact that the first word in a sentence is most likely capitalized2.",Experiment/Discussion
"Due to its popularity, both our work and that of (Lita et al., 2003) uses the 1-gram capitalizer as a baseline.",Experiment/Discussion
"The work in (Kim and Woodland, 2004) indicates that the same 1-gram algorithm is used in Microsoft Word 2000 and is consequently used as a baseline for evaluating the performance of their algorithm as well.",Experiment/Discussion
"We share the approach to capitalization as sequence tagging with that of (Lita et al., 2003).",Experiment/Discussion
"In their approach, a language model is built on pairs (word, tag) and then used to disambiguate over all possible tag assignments to a sentence using dynamic programming techniques.",Experiment/Discussion
"The same idea is explored in (Kim and Woodland, 2004) in the larger context of automatic punctuation generation and capitalization from speech recognition output.",Experiment/Discussion
"A second approach they consider for capitalization is the use a rule-based tagger as described by (Brill, 1994), which they show to outperform the case sensitive language modeling approach and be quite robust to speech recognition errors and punctuation generation errors.",Experiment/Discussion
"Departing from their work, our approach builds on a standard technique for sequence tagging, namely MEMMs, which has been successfully applied to part-of-speech tagging (Ratnaparkhi, 1996).",Experiment/Discussion
"The MEMM approach models the tag sequence T conditionally on the word sequence W, which has a few substantial advantages over the 1-gram tagging approach: More recently, certain drawbacks of MEMM models have been addressed by the conditional random field (CRF) approach (Lafferty et al., 2001) which slightly outperforms MEMMs on a standard partof-speech tagging task.",Experiment/Discussion
"In a similar vein, the work of (Collins, 2002) explores the use of discriminatively trained HMMs for sequence labeling problems, a fair baseline for such cases that is often overlooked in favor of the inadequate maximum likelihood HMMs.",Experiment/Discussion
"The work on adapting the MEMM model parameters using MAP smoothing builds on the Gaussian prior model used for smoothing MaxEnt models, as presented in (Chen and Rosenfeld, 2000).",Experiment/Discussion
"We are not aware of any previous work on MAP adaptation of MaxEnt models using a prior, be it Gaussian or a different one, such as the exponential prior of (Goodman, 2004).",Experiment/Discussion
"Although we do not have a formal derivation, the adaptation technique should easily extend to the CRF scenario.",Experiment/Discussion
"A final remark contrasts rule-based approaches to sequence tagging such as (Brill, 1994) with the probabilistic approach taken in (Ratnaparkhi, 1996): having a weight on each feature in the MaxEnt model and a sound probabilistic model allows for a principled way of adapting the model to a new domain; performing such adaptation in a rule-based model is unclear, if at all possible.",Experiment/Discussion
A simple approach to sequence labeling is the maximum entropy Markov model.,Experiment/Discussion
The model assigns a probability P(T|W) to any possible tag sequence model is built.,Experiment/Discussion
"The approach we took is the one in (Ratnaparkhi, 1996), which uses xi(W, T i−1 1 ) = {wi, wi−1, wi+1, ti−1, ti−2}.",Experiment/Discussion
"We note that the probability model is causal in the sequencing of tags (the probability assignment for ti only depends on previous tags ti−1, ti−2) which allows for efficient algorithms that search for the most likely tag sequence T∗(W) = arg maxT P(T |W) as well as ensures a properly normalized conditional probability model P(T|W).",Experiment/Discussion
"The probability P(ti|xi(W,T i−1 1 )) is modeled using a maximum entropy model.",Experiment/Discussion
"The next section briefly describes the training procedure; for details the reader is referred to (Berger et al., 1996).",Experiment/Discussion
"The sufficient statistics that are extracted from the training data are tuples the tag assigned in context xi(W, T i−1 1 ) = {wi, wi−1, wi+1, ti−1, ti−2} and # denotes the count with which this event has been observed in the training data.",Experiment/Discussion
"By way of example, the event associated with the first word in the example in Section 2 is (*bdw* denotes a special boundary type): MXC 1 currentword=primetime previousword=*bdw* nextword=continues t1=*bdw* t1,2=*bdw*,*bdw* prefix1=p prefix2=pr prefix3=pri suffix1=e suffix2=me suffix3=ime The maximum entropy probability model P(y|x) uses features which are indicator functions of the type: Assuming a set of features F whose cardinality is F, the probability assignment is made according to: where A = {A1 ... AF} E RF is the set of realvalued model parameters.",Experiment/Discussion
We used a simple count cut-off feature selection algorithm which counts the number of occurrences of all features in a predefined set after which it discards the features whose count is less than a pre-specified threshold.,Experiment/Discussion
The parameter of the feature selection algorithm is the threshold value; a value of 0 will keep all features encountered in the training data.,Experiment/Discussion
"The model parameters A are estimated such that the model assigns maximum log-likelihood to the training data subject to a Gaussian prior centered at 0, A ∼ N(0, diag(u2i )), that ensures smoothing (Chen and Rosenfeld, 2000): As shown in (Chen and Rosenfeld, 2000) — and rederived in Appendix A for the non-zero mean case — the update equations are: In our experiments the variances are tied to σi = σ whose value is determined by line search on development data such that it yields the best tagging accuracy.",Experiment/Discussion
In the adaptation scenario we already have a MaxEnt model trained on the background data and we wish to make best use of the adaptation data by balancing the two.,Experiment/Discussion
A simple way to accomplish this is to use MAP adaptation using a prior distribution on the model parameters.,Experiment/Discussion
"A Gaussian prior for the model parameters A has been previously used in (Chen and Rosenfeld, 2000) for smoothing MaxEnt models.",Experiment/Discussion
"The prior has 0 mean and diagonal covariance: A ∼ N(0, diag(σ2 i)).",Experiment/Discussion
"In the adaptation scenario, the prior distribution used is centered at the parameter values A0 estimated from the background data instead of 0: A ∼ N(A0, diag(σ2i )).",Experiment/Discussion
The regularized log-likelihood of the adaptation training data becomes: The adaptation is performed in stages: Fadapt \ Fbackground4 introduced in the model receive 0 weight.,Experiment/Discussion
The resulting model is thus equivalent with the background model.,Experiment/Discussion
• train the model such that the regularized loglikelihood of the adaptation training data is maximized.,Experiment/Discussion
The prior mean is set at A0 = Abackground · 0; · denotes concatenation between the parameter vector for the background model and a 0-valued vector of length |Fadapt\ Fbackground |corresponding to the weights for the new features.,Experiment/Discussion
"As shown in Appendix A, the update equations are very similar to the 0-mean case: The effect of the prior is to keep the model parameters λi close to the background ones.",Experiment/Discussion
The cost of moving away from the mean for each feature fi is specified by the magnitude of the variance σi: a small variance σi will keep the weight λi close to its mean; a large variance σi will make the regularized log-likelihood (see Eq.,Experiment/Discussion
"3) insensitive to the prior on λi, allowing the use of the best value λi for modeling the adaptation data.",Experiment/Discussion
"Another observation is that not only the features observed in the adaptation data get updated: even if E˜p(x,y)[fi] = 0, the weight λi for feature fi will still get updated if the feature fi triggers for a context x encountered in the adaptation data and some predicted value y — not necessarily present in the adaptation data in context x.",Experiment/Discussion
In our experiments the variances were tied to σi = σ whose value was determined by line search on development data drawn from the adaptation data.,Experiment/Discussion
The common variance σ will thus balance optimally the log-likelihood of the adaptation data with the A0 mean values obtained from the background data.,Experiment/Discussion
"Other tying schemes are possible: separate values could be used for the Fadapt \ Fbackground and Fbackground feature sets, respectively.",Experiment/Discussion
We did not experiment with various tying schemes although this is a promising research direction.,Experiment/Discussion
"Another possibility to adapt the background model is to do minimum KL divergence (MinDiv) training (Pietra et al., 1995) between the background exponential model B — assumed fixed — and an exponential model A built using the Fbackground U Fadapt feature set.",Experiment/Discussion
"It can be shown that, if we smooth the A model with a Gaussian prior on the feature weights that is centered at 0 — following the approach in (Chen and Rosenfeld, 2000) for smoothing maximum entropy models — then the MinDiv update equations for estimating A on the adaptation data are identical to the MAP adaptation procedure we proposed5.",Experiment/Discussion
"However, we wish to point out that the equivalence holds only if the feature set for the new model A is Fbackground U Fadapt.",Experiment/Discussion
The straightforward application of MinDiv training — by using only the Fadapt feature set for A — will not result in an equivalent procedure to ours.,Experiment/Discussion
"In fact, the difference in performance between this latter approach and ours could be quite large since the cardinality of Fbackground is typically several orders of magnitude larger than that of Fadapt and our approach also updates the weights corresponding to features in Fbackground \ Fadapt.",Experiment/Discussion
Further experiments are needed to compare the performance of the two approaches.,Experiment/Discussion
"The baseline 1-gram and the background MEMM capitalizer were trained on various amounts of WSJ (Paul and Baker, 1992) data from 1987 — files WS87_{001-126}.",Experiment/Discussion
The in-domain test data used was file WS94_000 (8.7kwds).,Experiment/Discussion
"As for the adaptation experiments, two different sets of BN data were used, whose sizes are summarized in Table 1: We have proceeded building both 1-gram and MEMM capitalizers using various amounts of background training data.",Experiment/Discussion
The model sizes for the 1gram and MEMM capitalizer are presented in Table 2.,Experiment/Discussion
"Count cut-off feature selection has been used for the MEMM capitalizer with the threshold set at 5, so the MEMM model size is a function of the training data.",Experiment/Discussion
The 1-gram capitalizer used a vocabulary of the most likely 100k wds derived from the training data.,Experiment/Discussion
We first evaluated the in-domain and out-ofdomain relative performance of the 1-gram and the MEMM capitalizers as a function of the amount of training data.,Experiment/Discussion
The results are presented in Table 3.,Experiment/Discussion
The MEMM capitalizer performs about 45% better domain (WSJ-test) and out-of-domain (BN-dev) data for various amounts of training data than the 1-gram one when trained and evaluated on Wall Street Journal text.,Experiment/Discussion
The relative performance improvement of the MEMM capitalizer over the 1gram baseline drops to 35-40% when using out-ofdomain Broadcast News data.,Experiment/Discussion
Both models benefit from using more training data.,Experiment/Discussion
We have then adapted the best MEMM model built on 20Mwds on the two BN data sets (CNN/ABC) and compared performance against the 1-gram and the unadapted MEMM models.,Experiment/Discussion
There are a number of parameters to be tuned on development data.,Experiment/Discussion
Table 4 presents the variation in model size with different count cut-off values for the feature selection procedure on the adaptation data.,Experiment/Discussion
"As can be seen, very few features are added to the background model.",Experiment/Discussion
"Table 5 presents the variation in log-likelihood and capitalization accuracy on the CNN adaptation training and development data, respectively.",Experiment/Discussion
