col1,col2
"This paper presents the Joyce system as an example of a fully-implemented, application-oriented text generation system.",Experiment/Discussion
"Joyce covers the whole range of tasks associated with text generation, from content selection to morphological processing.",Experiment/Discussion
It was developped as part of the interface of the software design environment Ulysses.,Experiment/Discussion
"The following design goals were set for it: While we were able to exploit existing research for many of the design issues, it turned out that we needed to develop our own approach to text planning (Ra.mbow 1990).",Experiment/Discussion
This paper will present the system and attempt to show how these design objectives led to particular design decisions.,Experiment/Discussion
The structure of the paper is as follows.,Experiment/Discussion
"In Section 2, we will present the underlying application and give examples of the output of the System.",Experiment/Discussion
"In Section 3, we will discuss the overall structure of Joyce.",Experiment/Discussion
"We then discuss the three main components in turn: the text planner in Section 4, the sentence planner in Section 5 and the realizer in Section 6.",Experiment/Discussion
We will discuss the text planner in some detail since it represents a new approach to the problem.,Experiment/Discussion
Section 7 traces the generation of a short text.,Experiment/Discussion
"In Section 8, we address the problem of portability, and wind up by discussing some shortcomings of Joyce in the conclusion.",Experiment/Discussion
"The Joyce text generation system was developped part of the software design environment Ulysses (Korelsky and Ulysses Staff 1988; Rosenthal et al 1988) Ulysses includes a graphical environment for the design of secure, distributed software systems.",Experiment/Discussion
The use] manipulates icons that symbolize components (boxes) data ports of components (circles) and data flow between ports (arrows).,Experiment/Discussion
"Additional information, princi pally about the security level of the components an ports, is entered through menus.",Experiment/Discussion
The design proceed: hierarchically by top-down structural decomposition.,Experiment/Discussion
"As a tool in the user interface, Joyce generates twc different types of texts about software designs: The texts Joyce generates are specifically conceived o as written texts.",Experiment/Discussion
The text output is integrated into th graphical environment in such a way that much of th same interactive functionality is available either throng] the text output window or through the graphical inter face window.,Experiment/Discussion
"For example, if a designer reads the desig] annotation generated by Joyce and notices that the secu rity level of a component has been entered wrong, the] the error can be corrected by clicking at the name of th component in the text window and accessing the appro priate menu.",Experiment/Discussion
"As an example of the output of Joyce, consider the tex in Figure 2.",Experiment/Discussion
It is an annotation of the component &quot;Host&quot; The top level decomposition of this component is show] in Figure 1.,Experiment/Discussion
The text annotates the software design b describing its structure and interpreting it in terms c its security characteristics.,Experiment/Discussion
The text in Figure 4 is generated by Joyce in order to report the results of the flow analyzer; the graphical representation of the underlying system can be seen in Figure 3.,Experiment/Discussion
"Note that the structures of the two texts are quite different: while the Host text is structured according to more abstract categories such as design structure and functionality, the Black Box text follows the path of the insecure flow through the component.",Experiment/Discussion
"Joyce has been fully implemented in Common Lisp, and runs on the Symbolics Lisp Machine and on Sun workstations.",Experiment/Discussion
A successor version has been ported to the Apple MacIntosh.,Experiment/Discussion
The multilevel Host is a complex component of the Station.,Experiment/Discussion
"It contains a Kernel, a TIP, a Process, a Net Handler and a group of Managers.",Experiment/Discussion
"The Process, the TIP, the Managers and the Net Handler communicate only through the Kernel.",Experiment/Discussion
The manifestly secure Process and the Managers perform auxiliary functions.,Experiment/Discussion
The Process is low-level.,Experiment/Discussion
The TIP serves as interface to a User; the Net Handler handles communication with a Net.,Experiment/Discussion
"The security statuses of the TIP, the Managers and the Net Handler have not yet been specified.",Experiment/Discussion
The Kernel is a complex component.,Experiment/Discussion
Its security status has not yet been specified.,Experiment/Discussion
"The Kernel contains a Message Switch, an Address Register and a Locator.",Experiment/Discussion
"The Address Register, the Locator and the Message Switch communicate directly with each other.",Experiment/Discussion
The low-level Address Register and the multilevel Locator are data-bases.,Experiment/Discussion
"The Message Switch handles communication with the TIP, the Process, the Managers and the Net Handler.",Experiment/Discussion
The security status of the Message Switch has not yet been specified.,Experiment/Discussion
In the Black Box an insecure flow occurs.,Experiment/Discussion
Classified information enters the Black Box through P6.,Experiment/Discussion
"It is passed through the Inputter to the Merger, which may upgrade it to top-secret.",Experiment/Discussion
"The Merger passes it to the Analyzer, which has been assumed secure.",Experiment/Discussion
The Analyzer downgrades it to secret.,Experiment/Discussion
"It passes it through the Incrementor to the Formater, which downgrades it when a classified corrected reading leaves through P34.",Experiment/Discussion
"Joyce consists of three separate modules, which perform distinct tasks and access their own knowledge bases (Figure 5).",Experiment/Discussion
"Usually, the different tasks of text generation are divided among two modules (planning and realization), rather than three.",Experiment/Discussion
"However, there is a certain amount of disagreement about where the line between the two is to be drawn.",Experiment/Discussion
"For example, McKeown's TEXT (McKeown 1985) performs the tasks that Joyce classifies as sentence planning as part of the realization process, whereas Meteer's SPOKESMAN (Meteer 1989) classifies them as part of text planning.",Experiment/Discussion
"(See (Meteer 1990, p.23sq) for a useful summary of the terminological issues'.)",Experiment/Discussion
"In this paper, &quot;text planning&quot; will always be used in the narrow sense of &quot;content selection and organization&quot;.",Experiment/Discussion
The architecture of Joyce is directly influenced by that of the SEMSYN system (Rosner 1987; Wisner 1988).,Experiment/Discussion
"Rosner divides the realization component into two parts, the &quot;generator kernel&quot; and the &quot;generator front end&quot;.",Experiment/Discussion
This distinction is mirrored exactly by the distinction between sentence planning and realization in Joyce.,Experiment/Discussion
"There are two main advantages to such a tripartite architecture, one conceptual and the other practical.",Experiment/Discussion
"Conceptually, the advantage is that linguistic planning tasks are clearly separated from the actual grammar, which comprises word order and morphological rules.",Experiment/Discussion
These rules can be stated independently of the formulation of purely semantic rules that determine lexical and syntactic choices.,Experiment/Discussion
This modularity makes the system more maintainable.,Experiment/Discussion
"The linguistic planning tasks should, however, be clearly separated from the textual planning tasks: while the linguistic planning tasks are languagedependent, the textual planning tasks appear not to be2.",Experiment/Discussion
1Note that the tasks Meteer groups together as &quot;Syntax&quot; - choosing the syntactic structure and linearization - are inseparable only in certain syntactic representations.,Experiment/Discussion
"In Joyce, the Deep-Syntactic Representation encodes syntactic structure but not linear order (see Section 6 for details).",Experiment/Discussion
2We are not aware of any example in which different text plans (as defined here) are needed for different languages.,Experiment/Discussion
The fact that functionally similar texts may display different structures in different cultures should not be confused with language-specific constraints on text structure.,Experiment/Discussion
"Thus, if multi-lingual generation is desired, text planning and sentence planning ought to be performed by distinct components.",Experiment/Discussion
"On a more practical level, modularity in design and implementation can be exploited by parallel processing of independent modules.",Experiment/Discussion
"While the current implementations of Joyce do not allow for parallel execution, the incremental processing of parallel computing tasks on a serial machine is also advantageous, as is argued in the WIP project (Wahlster et al 1991; Harbusch et al 1991)3.",Experiment/Discussion
Incrementality reduces the initial response time of the system (though not the overall processing time).,Experiment/Discussion
This can be crucial if multi-paragraph text is to be generated by an interface tool.,Experiment/Discussion
"In the Joyce system, the text planner cedes control to the sentence planner as soon as the text planner has defined a proposition.",Experiment/Discussion
"Once the sentence planner has constructed the DSyntR of a complete sentence, it sends it to the realizer which generates the English sentence.",Experiment/Discussion
"Thus, the first sentence is output by Joyce shortly after the text generator is invoked; text continues to be output approximately at reading speed.",Experiment/Discussion
"The effect is that a user of the text generator has the impression that he or she never has to wait for the system to respond, even when it is generating lengthy texts.",Experiment/Discussion
"Throughout the system, processing is message-driven in the sense of (McDonald et al 1987): control lies in the input, which is used to construct the next level of representation.",Experiment/Discussion
There is no need for backtracking or feedback from one level of processing to an earlier one.,Experiment/Discussion
"As is argued by McDonald et al., such an architecture contributes to processing efficiency.",Experiment/Discussion
We will now discuss the three modules of Joyce in more detail.,Experiment/Discussion
"Prior to the design of the text planning component of Joyce, several existing approaches were studied.",Experiment/Discussion
"Since the structure of the descriptive text (Figure 2) does not mirror the structure of the domain, Paris's &quot;procedural strategy&quot; (Paris and McKeown 1987) cannot be used in general.",Experiment/Discussion
"Hovy's RST-based planner (Hovy 1988) assumes that content selection has already been performed, contrary to the situation in the Ulysses application; furthermore, there are efficiency problems in a pure STRIPS-like planning paradigm.",Experiment/Discussion
We therefore found McKeown's schema-based approach (McKeown 1985) to be the most promising.,Experiment/Discussion
"However, it turned out that general rhetorical schemas cannot adequately capture the structure of the intended texts.",Experiment/Discussion
"In (Kittredge et al 1991), we argue that planning certain types of texts - such as reports and descriptions - requires domain-specific knowledge about how to communicate in that domain.",Experiment/Discussion
That knowledge we call &quot;domain communication knowledge&quot; (DCK).,Experiment/Discussion
"For example, in describing secure system designs 3Incrementality within the realizer has little practical benefit when the realizer is reasonably fast; its study is mainly motivated by psycholinguistic considerations.",Experiment/Discussion
"Therefore, there was no attempt in Joyce to make the realizer incremental. you must relate the security level of each component, but not, say, the number of ports or their security levels.",Experiment/Discussion
"Furthermore, the connectivity of components should be stated before their functionality.",Experiment/Discussion
"In the flow analyzer text, the security levels of the components need not be communicated at all, but if a component (other than the final component of the path) downgrades information, it must be stated whether and why the component is secure.",Experiment/Discussion
This very precise knowledge about which domain information needs to communicated and in what order cannot simply be derived from general principles.,Experiment/Discussion
"We have also argued that in many existing text planning systems, such DCK has been encoded implicitly.",Experiment/Discussion
"In the interest of efficiency, modularity and portability we have decided to represent DCK explicitly in Joyce.",Experiment/Discussion
"We have developed a &quot;schema language&quot; for easy representation of DCK, called DICKENS (DomaIn Communication Knowledge ENcoding Schemas).",Experiment/Discussion
The schemas are similar in form to those used by McKeown.,Experiment/Discussion
"Basically, schemas can be seen as a description of text structure.",Experiment/Discussion
"The system, however, interprets each schema as a list of instructions.",Experiment/Discussion
"The instructions can be calls to other schemas, recursive calls to the same schema, or they can be one of a set of special commands provided by the schema language.",Experiment/Discussion
One special command produces a specific proposition and sends it to the sentence planner.,Experiment/Discussion
Other special commands support conditional branching and iteration.,Experiment/Discussion
"During execution, each schema is associated with a particular subset of the domain representation, which is called the focus (in the sense of McKeown's &quot;global focus&quot;).",Experiment/Discussion
"In the Ulysses application, the focus always corresponds to one component.",Experiment/Discussion
There are special commands to shift the focus.,Experiment/Discussion
"In addition to the focus, which limits the domain representation from which information can be communicated, a theme can be set which determines information structure within individual propositions.",Experiment/Discussion
The theme corresponds to McKeown's &quot;local focus&quot;.,Experiment/Discussion
"As has been widely recognized, thematic structure affects issues such as grammatical voice at the linguistic level.",Experiment/Discussion
"In addition, two further special commands were found to be necessary in order to perform text planning: This type of revision is different from the revision discussed in (Gabriel 1988) and (Meteer 1991).",Experiment/Discussion
"In these systems, the linguistic specification of the target texts is revised.",Experiment/Discussion
"In Joyce, it is the text plan itself, i.e. the pre-linguistic representation of text content and structure, that is subject to revision.",Experiment/Discussion
"Instead of being templates that limit the structure of the text to certain preconceived types, the schemas are now an explicit and compact representation of domain communication knowledge.",Experiment/Discussion
The sentence planner combines all those planning tasks that are specific to the target language.,Experiment/Discussion
It receives propositions from the text planner and sends the DSyntR of complete sentences to the realizer for processing.,Experiment/Discussion
"It has two main tasks: first, it chooses lexical and syntactic realizations by consulting the Conceptual/English dictionary; second, it determines sentence scope by merging the DSyntR of individual propositions.",Experiment/Discussion
We will discuss each of these steps in turn.,Experiment/Discussion
The Conceptual/English dictionary is implemented as a set of procedures that operate on the propositions.,Experiment/Discussion
"Each proposition is mapped into the DSyntR of a clause (i.e., its root is a verb).",Experiment/Discussion
Lexicalization can take pragmatic factors into account.,Experiment/Discussion
It can also refer to a history of lexicalizations if lexical variation is desired.,Experiment/Discussion
"After a DSyntR has been constructed, certain syntactic paraphrase operations are performed if necessary, for example passivization if a grammatical object is the theme of the sentence, or if the subject is absent.",Experiment/Discussion
The second task of the sentence planner is to determine the scope of sentences.,Experiment/Discussion
Combining the linguistic realization of propositions into larger sentences is a crucial issue because it increases the quality of the generated text.,Experiment/Discussion
"For example, The low-level Address Register and the multilevel Locator are data-bases (from the Host text in Figure 2) is significantly better than the four clauses from which it was formed: The Address Register is a data-base.",Experiment/Discussion
It is low-level.,Experiment/Discussion
The Locator is a data-base.,Experiment/Discussion
It is multilevel.,Experiment/Discussion
An informal study in which subjects were asked to revise a (grammatical) text containing only single-proposition sentences supported the claim that longer sentences are preferred over shorter ones whenever possible and reasonable.,Experiment/Discussion
The first question that arises is at what level propositions should be combined.,Experiment/Discussion
"To date, the issue of sentence scoping has always been dealt with at a pre-linguistic, conceptual level (e.g.",Experiment/Discussion
(Dale 1988) or (Carcagno and Iordanskaja 1989)).,Experiment/Discussion
"However, different languages have different syntactic means of combining clauses; clause combining must refer to the specific linguistic resources of the target language.",Experiment/Discussion
"Therefore, in Joyce the task is performed by the sentence planner rather than the text planner'.",Experiment/Discussion
"Joyce performs the following syntactic clausecombining operations: Relative clause formation, adjectival attachment (the process by which an adjective from a copula-construction is embedded in an NP), and conjunction.",Experiment/Discussion
"Conjunction includes multiple conjunctions of more than one clause, and may lead to elision of repeated sentence elements (&quot;conjunction reduction&quot;).",Experiment/Discussion
"For example, in the example quoted above, the lexeme data base occurs only once in the conjoined sentence.",Experiment/Discussion
The second question that arises is how clause combination should be restricted.,Experiment/Discussion
We have identified stylistic and discourse constraints.,Experiment/Discussion
"The stylistic constraints are constraints against the sentence becoming too long (an upper bound on the number of clauses that can be combined into one sentence), and a constraint on recursive embedding of relative clauses.",Experiment/Discussion
Discourse constraints are imposed by the structure of the text: clauses belonging to conceptually distinct text units should not be combined.,Experiment/Discussion
"The text planner can send a special message, called conceptual-break, to the sentence planner.",Experiment/Discussion
It signals the beginning of a new textual unit.,Experiment/Discussion
These special messages are triggered by appropriate indications in the DICKENS specifcation of the DCK.,Experiment/Discussion
The algorithm is as follows.,Experiment/Discussion
The sentence planner maintains a &quot;current&quot; DSyntR.,Experiment/Discussion
"Each incoming proposition is translated into a DSyntR, which the sentence planner then attempts to merge with the current DSyntR.",Experiment/Discussion
"If none of the clause combination strategies work, or if stylistic heuristics interfere, or if the incoming proposition is a conceptual-break, the current DSyntR is sent to the realizer and the new DSyntR becomes the current one.",Experiment/Discussion
The process of clause combination can be very easily modeled at the DSyntR level: relative clause formation and conjunction reduce to simple tree composition operations.,Experiment/Discussion
(In the case of adjectival attachment only the adjective node is attached.),Experiment/Discussion
