col1,col2
This paper presents Japanese morphological analysis based on conditional random fields (CRFs).,Introduction
Previous work in CRFs assumed that observation sequence (word) boundaries were fixed.,Introduction
"However, word boundaries are not clear in Japanese, and hence a straightforward application of CRFs is not possible.",Introduction
We show how CRFs can be applied to situations where word boundary ambiguity exists.,Introduction
CRFs offer a solution to the long-standing problems in corpus-based or statistical Japanese morphological analysis.,Introduction
"First, flexible feature designs for hierarchical tagsets become possible.",Introduction
"Second, influences of label and length bias are minimized.",Introduction
"We experiment CRFs on the standard testbed corpus used for Japanese morphological analysis, and evaluate our results using the same experimental dataset as the HMMs and MEMMs previously reported in this task.",Introduction
Our results confirm that CRFs not only solve the long-standing problems but also improve the performance over HMMs and MEMMs.,Introduction
"Conditional random fields (CRFs) (Lafferty et al., 2001) applied to sequential labeling problems are conditional models, trained to discriminate the correct sequence from all other candidate sequences without making independence assumption for features.",Experiment/Discussion
They are considered to be the state-of-the-art framework to date.,Experiment/Discussion
"Empirical successes with CRFs have been reported recently in part-of-speech tagging (Lafferty et al., 2001), shallow parsing (Sha and Pereira, 2003), named entity recognition (McCallum and Li, 2003), Chinese word segmentation (Peng et al., 2004), and Information Extraction (Pinto et al., 2003; Peng and McCallum, 2004).",Experiment/Discussion
"Previous applications with CRFs assumed that observation sequence (e.g. word) boundaries are fixed, and the main focus was to predict label sequence (e.g. part-of-speech).",Experiment/Discussion
"However, word boundaries are not clear in non-segmented languages.",Experiment/Discussion
One has to identify word segmentation as well as to predict part-of-speech in morphological analysis of non-segmented languages.,Experiment/Discussion
"In this paper, we show how CRFs can be applied to situations where word boundary ambiguity exists.",Experiment/Discussion
"CRFs offer a solution to the problems in Japanese morphological analysis with hidden Markov models (HMMs) (e.g., (Asahara and Matsumoto, 2000)) or with maximum entropy Markov models (MEMMs) (e.g., (Uchimoto et al., 2001)).",Experiment/Discussion
"First, as HMMs are generative, it is hard to employ overlapping features stemmed from hierarchical tagsets and nonindependent features of the inputs such as surrounding words, word suffixes and character types.",Experiment/Discussion
"These features have usually been ignored in HMMs, despite their effectiveness in unknown word guessing.",Experiment/Discussion
"Second, as mentioned in the literature, MEMMs could evade neither from label bias (Lafferty et al., 2001) nor from length bias (a bias occurring because of word boundary ambiguity).",Experiment/Discussion
Easy sequences with low entropy are likely to be selected during decoding in MEMMs.,Experiment/Discussion
The consequence is serious especially in Japanese morphological analysis due to hierarchical tagsets as well as word boundary ambiguity.,Experiment/Discussion
The key advantage of CRFs is their flexibility to include a variety of features while avoiding these bias.,Experiment/Discussion
"In what follows, we describe our motivations of applying CRFs to Japanese morphological analysis (Section 2).",Experiment/Discussion
"Then, CRFs and their parameter estimation are provided (Section 3).",Experiment/Discussion
"Finally, we discuss experimental results (Section 4) and give conclusions with possible future directions (Section 5).",Experiment/Discussion
Word boundary ambiguity cannot be ignored when dealing with non-segmented languages.,Experiment/Discussion
"A simple approach would be to let a character be a token (i.e., character-based Begin/Inside tagging) so that boundary ambiguity never occur (Peng et al., 2004).",Experiment/Discussion
Input: “ ” (I live in Metropolis of Tokyo .),Experiment/Discussion
"However, B/I tagging is not a standard method in 20-year history of corpus-based Japanese morphological analysis.",Experiment/Discussion
This is because B/I tagging cannot directly reflect lexicons which contain prior knowledge about word segmentation.,Experiment/Discussion
We cannot ignore a lexicon since over 90% accuracy can be achieved even using the longest prefix matching with the lexicon.,Experiment/Discussion
"Moreover, B/I tagging produces a number of redundant candidates which makes the decoding speed slower.",Experiment/Discussion
"Traditionally in Japanese morphological analysis, we assume that a lexicon, which lists a pair of a word and its corresponding part-of-speech, is available.",Experiment/Discussion
The lexicon gives a tractable way to build a lattice from an input sentence.,Experiment/Discussion
"A lattice represents all candidate paths or all candidate sequences of tokens, where each token denotes a word with its partof-speech 1.",Experiment/Discussion
Figure 1 shows an example where a total of 6 candidate paths are encoded and the optimal path is marked with bold type.,Experiment/Discussion
"As we see, the set of labels to predict and the set of states in the lattice are different, unlike English part-of-speech tagging that word boundary ambiguity does not exist.",Experiment/Discussion
"Formally, the task of Japanese morphological analysis can be defined as follows.",Experiment/Discussion
"Let x be an input, unsegmented sentence.",Experiment/Discussion
"Let y be a path, a sequence of tokens where each token is a pair of word wi and its part-of-speech ti.",Experiment/Discussion
"In other words, y = ((w1, t1), ... , (w#y, t#y)) where #y is the number of tokens in the path y.",Experiment/Discussion
Let Y(x) be a set of candidate paths in a lattice built from the input sentence x and a lexicon.,Experiment/Discussion
The goal is to select a correct path yˆ from all candidate paths in the Y(x).,Experiment/Discussion
"The distinct property of Japanese morphological analysis is that the number of tokens y varies, since the set of labels and the set of states are not the same.",Experiment/Discussion
Japanese part-of-speech (POS) tagsets used in the two major Japanese morphological analyzers ChaSen2 and JUMAN3 take the form of a hierarchical structure.,Experiment/Discussion
"For example, IPA tagset4 used in ChaSen consists of three categories: part-ofspeech, conjugation form (cform), and conjugate type (ctype).",Experiment/Discussion
"The cform and ctype are assigned only to words that conjugate, such as verbs and adjectives.",Experiment/Discussion
The part-of-speech has at most four levels of subcategories.,Experiment/Discussion
"The top level has 15 different categories, such as Noun, Verb, etc.",Experiment/Discussion
"Noun is subdivided into Common Noun, Proper Noun and so on.",Experiment/Discussion
"Proper Noun is again subdivided into Person, Organization or Place, etc.",Experiment/Discussion
The bottom level can be thought as the word level (base form) with which we can completely discriminate all words as different POS.,Experiment/Discussion
"If we distinguish each branch of the hierarchical tree as a different label (ignoring the word level), the total number amounts to about 500, which is much larger than the typical English POS tagset such as Penn Treebank.",Experiment/Discussion
The major effort has been devoted how to interpolate each level of the hierarchical structure as well as to exploit atomic features such as word suffixes and character types.,Experiment/Discussion
"If we only use the bottom level, we suffer from the data sparseness problem.",Experiment/Discussion
"On the other hand, if we use the top level, we lack in granularity of POS to capture fine differences.",Experiment/Discussion
"For instance, some suffixes (e.g., san or kun) appear after names, and are helpful to detect words with Name POS.",Experiment/Discussion
"In addition, the conjugation form (cfrom) must be distinguished appearing only in the succeeding position in a bi-gram, since it is dominated by the word appearing in the next.",Experiment/Discussion
"Asahara et al. extended HMMs so as to incorporate 1) position-wise grouping, 2) word-level statistics, and 3) smoothing of word and POS level statistics (Asahara and Matsumoto, 2000).",Experiment/Discussion
"However, the proposed method failed to capture non-independent features such as suffixes and character types and selected smoothing parameters in an ad-hoc way.",Experiment/Discussion
"It is known that maximum entropy Markov models (MEMMs) (McCallum et al., 2000) or other discriminative models with independently trained nextstate classifiers potentially suffer from the label bias (Lafferty et al., 2001) and length bias.",Experiment/Discussion
"In Japanese morphological analysis, they are extremely serious problems.",Experiment/Discussion
"This is because, as shown in Figure 1, the branching variance is considerably high, and the number of tokens varies according to the output path.",Experiment/Discussion
"An example of the label bias is illustrated in Figure 2:(a) where the path is searched by sequential combinations of maximum entropy models (MEMMs), i.e., if MEMMs learn the correct path A-D with independently trained maximum entropy models, the path B-E will have a higher probability and then be selected in decoding.",Experiment/Discussion
"This is because the token B has only the single outgoing token E, and the transition probability for B-E is always 1.0.",Experiment/Discussion
"Generally speaking, the complexities of transitions vary according to the tokens, and the transition probabilities with low-entropy will be estimated high in decoding.",Experiment/Discussion
"This problem occurs because the training is performed only using the correct path, ignoring all other transitions.",Experiment/Discussion
"Moreover, we cannot ignore the influence of the length bias either.",Experiment/Discussion
"By the length bias, we mean that short paths, consisting of a small number of tokens, are preferred to long path.",Experiment/Discussion
"Even if the transition probability of each token is small, the total probability of the path will be amplified when the path is short 2:(b)).",Experiment/Discussion
Length bias occurs in Japanese morphological analysis because the number of output tokens y varies by use of prior lexicons.,Experiment/Discussion
"Uchimoto et al. attempted a variant of MEMMs for Japanese morphological analysis with a number of features including suffixes and character types (Uchimoto et al., 2001; Uchimoto et al., 2002; Uchimoto et al., 2003).",Experiment/Discussion
"Although the performance of unknown words were improved, that of known words degraded due to the label and length bias.",Experiment/Discussion
Wrong segmentation had been reported in sentences which are analyzed correctly by naive rule-based or HMMs-based analyzers.,Experiment/Discussion
"Conditional random fields (CRFs) (Lafferty et al., 2001) overcome the problems described in Section 2.2.",Experiment/Discussion
CRFs are discriminative models and can thus capture many correlated features of the inputs.,Experiment/Discussion
This allows flexible feature designs for hierarchical tagsets.,Experiment/Discussion
"CRFs have a single exponential model for the joint probability of the entire paths given the input sentence, while MEMMs consist of a sequential combination of exponential models, each of which estimates a conditional probability of next tokens given the current state.",Experiment/Discussion
This minimizes the influences of the label and length bias.,Experiment/Discussion
"As explained in Section 2.1, there is word boundary ambiguity in Japanese, and we choose to use a lattice instead of B/I tagging.",Experiment/Discussion
"This implies that the set of labels and the set of states are different, and the number of tokens #y varies according to a path.",Experiment/Discussion
"In order to accomodate this, we define CRFs for Japanese morphological analysis as the conditional probability of an output path y = ((w1, t1), ... , (w#y, t#y)) given an input sequence x: where Zx is a normalization factor over all candidate paths, i.e., fk(hwi−1, ti−1i, hwi, tii) is an arbitrary feature function over i-th token hwi, tii, and its previous token hwi−1, ti−1i 5. λk(∈ A = {λ1, ... , λK} ∈ RK) is a learned weight or parameter associated with feature function fk.",Experiment/Discussion
