col1,col2
"Although research in other languages is increasing, much of the work in subjectivity analysis has been applied to English data, mainly due to the large body of electronic resources and tools that are available for this language.",{}
"In this paper, we propose and evaluate methods that can be employed to transfer a repository of subjectivity resources across languages.",{}
"Specifically, we attempt to leverage on the resources available for English and, by employing machine translation, generate resources for subjectivity analysis in other languages.",{}
"Through comparative evaluations on two different languages (Romanian and Spanish), we show that automatic translation is a viable alternative for the construction of resources and tools for subjectivity analysis in a new target language.",{}
"We have seen a surge in interest towards the application of automatic tools and techniques for the extraction of opinions, emotions, and sentiments in text (subjectivity).","{'title': '1 Introduction', 'number': '1'}"
"A large number of text processing applications have already employed techniques for automatic subjectivity analysis, including automatic expressive text-to-speech synthesis (Alm et al., 2005), text semantic analysis (Wiebe and Mihalcea, 2006; Esuli and Sebastiani, 2006), tracking sentiment timelines in on-line forums and news (Lloyd et al., 2005; Balog et al., 2006), mining opinions from product reviews (Hu and Liu, 2004), and question answering (Yu and Hatzivassiloglou, 2003).","{'title': '1 Introduction', 'number': '1'}"
"A significant fraction of the research work to date in subjectivity analysis has been applied to English, which led to several resources and tools available for this language.","{'title': '1 Introduction', 'number': '1'}"
"In this paper, we explore multiple paths that employ machine translation while leveraging on the resources and tools available for English, to automatically generate resources for subjectivity analysis for a new target language.","{'title': '1 Introduction', 'number': '1'}"
"Through experiments carried out with automatic translation and cross-lingual projections of subjectivity annotations, we try to answer the following questions.","{'title': '1 Introduction', 'number': '1'}"
"First, assuming an English corpus manually annotated for subjectivity, can we use machine translation to generate a subjectivity-annotated corpus in the target language?","{'title': '1 Introduction', 'number': '1'}"
"Second, assuming the availability of a tool for automatic subjectivity analysis in English, can we generate a corpus annotated for subjectivity in the target language by using automatic subjectivity annotations of English text and machine translation?","{'title': '1 Introduction', 'number': '1'}"
"Finally, third, can these automatically generated resources be used to effectively train tools for subjectivity analysis in the target language?","{'title': '1 Introduction', 'number': '1'}"
"Since our methods are particularly useful for languages with only a few electronic tools and resources, we chose to conduct our initial experiments on Romanian, a language with limited text processing resources developed to date.","{'title': '1 Introduction', 'number': '1'}"
"Furthermore, to validate our results, we carried a second set of experiments on Spanish.","{'title': '1 Introduction', 'number': '1'}"
"Note however that our methods do not make use of any target language specific knowledge, and thus they are applicable to any other language as long as a machine translation engine exists between the selected language and English.","{'title': '1 Introduction', 'number': '1'}"
"Research in sentiment and subjectivity analysis has received increasingly growing interest from the natural language processing community, particularly motivated by the widespread need for opinion-based applications, including product and movie reviews, entity tracking and analysis, opinion summarization, and others.","{'title': '2 Related Work', 'number': '2'}"
"Much of the work in subjectivity analysis has been applied to English data, though work on other languages is growing: e.g., Japanese data are used in (Kobayashi et al., 2004; Suzuki et al., 2006; Takamura et al., 2006; Kanayama and Nasukawa, 2006), Chinese data are used in (Hu et al., 2005), and German data are used in (Kim and Hovy, 2006).","{'title': '2 Related Work', 'number': '2'}"
"In addition, several participants in the Chinese and Japanese Opinion Extraction tasks of NTCIR6 (Kando and Evans, 2007) performed subjectivity and sentiment analysis in languages other than English.","{'title': '2 Related Work', 'number': '2'}"
"In general, efforts on building subjectivity analysis tools for other languages have been hampered by the high cost involved in creating corpora and lexical resources for a new language.","{'title': '2 Related Work', 'number': '2'}"
"To address this gap, we focus on leveraging resources already developed for one language to derive subjectivity analysis tools for a new language.","{'title': '2 Related Work', 'number': '2'}"
"This motivates the direction of our research, in which we use machine translation coupled with cross-lingual annotation projections to generate the resources and tools required to perform subjectivity classification in the target language.","{'title': '2 Related Work', 'number': '2'}"
"The work closest to ours is the one reported in (Mihalcea et al., 2007), where a bilingual lexicon and a manually translated parallel text are used to generate the resources required to build a subjectivity classifier in a new language.","{'title': '2 Related Work', 'number': '2'}"
"In that work, we found that the projection of annotations across parallel texts can be successfully used to build a corpus annotated for subjectivity in the target language.","{'title': '2 Related Work', 'number': '2'}"
"However, parallel texts are not always available for a given language pair.","{'title': '2 Related Work', 'number': '2'}"
"Therefore, in this paper we explore a different approach where, instead of relying on manually translated parallel corpora, we use machine translation to produce a corpus in the new language.","{'title': '2 Related Work', 'number': '2'}"
We explore the possibility of using machine translation to generate the resources required to build subjectivity annotation tools in a given target language.,"{'title': '3 Machine Translation for Subjectivity Analysis', 'number': '3'}"
We focus on two main scenarios.,"{'title': '3 Machine Translation for Subjectivity Analysis', 'number': '3'}"
"First, assuming a corpus manually annotated for subjectivity exists in the source language, we can use machine translation to create a corpus annotated for subjectivity in the target language.","{'title': '3 Machine Translation for Subjectivity Analysis', 'number': '3'}"
"Second, assuming a tool for automatic subjectivity analysis exists in the source language, we can use this tool together with machine translation to create a corpus annotated for subjectivity in the target language.","{'title': '3 Machine Translation for Subjectivity Analysis', 'number': '3'}"
"In order to perform a comprehensive investigation, we propose three experiments as described below.","{'title': '3 Machine Translation for Subjectivity Analysis', 'number': '3'}"
"The first scenario, based on a corpus manually annotated for subjectivity, is exemplified by the first experiment.","{'title': '3 Machine Translation for Subjectivity Analysis', 'number': '3'}"
"The second scenario, based on a corpus automatically annotated with a tool for subjectivity analysis, is subsequently divided into two experiments depending on the direction of the translation and on the dataset that is translated.","{'title': '3 Machine Translation for Subjectivity Analysis', 'number': '3'}"
"In all three experiments, we use English as a source language, given that it has both a corpus manually annotated for subjectivity (MPQA (Wiebe et al., 2005)) and a tool for subjectivity analysis (OpinionFinder (Wiebe and Riloff, 2005)).","{'title': '3 Machine Translation for Subjectivity Analysis', 'number': '3'}"
"In this experiment, we use a corpus in the source language manually annotated for subjectivity.","{'title': '3 Machine Translation for Subjectivity Analysis', 'number': '3'}"
"The corpus is automatically translated into the target language, followed by a projection of the subjectivity labels from the source to the target language.","{'title': '3 Machine Translation for Subjectivity Analysis', 'number': '3'}"
The experiment is illustrated in Figure 1.,"{'title': '3 Machine Translation for Subjectivity Analysis', 'number': '3'}"
"We use the MPQA corpus (Wiebe et al., 2005), which is a collection of 535 English-language news articles from a variety of news sources manually annotated for subjectivity.","{'title': '3 Machine Translation for Subjectivity Analysis', 'number': '3'}"
"Although the corpus was originally annotated at clause and phrase level, we use the sentence-level annotations associated with the dataset (Wiebe and Riloff, 2005).","{'title': '3 Machine Translation for Subjectivity Analysis', 'number': '3'}"
"From the total of 9,700 sentences in this corpus, 55% of the sentences are labeled as subjective while the rest are objective.","{'title': '3 Machine Translation for Subjectivity Analysis', 'number': '3'}"
"After the automatic translation of the corpus and the projection of the annotations, we obtain a large corpus of 9,700 subjectivity-annotated sentences in the target language, which can be used to train a subjectivity classifier.","{'title': '3 Machine Translation for Subjectivity Analysis', 'number': '3'}"
"In the second experiment, we assume that the only resources available are a tool for subjectivity annotation in the source language and a collection of raw texts, also in the source language.","{'title': '3 Machine Translation for Subjectivity Analysis', 'number': '3'}"
The source language text is automatically annotated for subjectivity and then translated into the target language.,"{'title': '3 Machine Translation for Subjectivity Analysis', 'number': '3'}"
