col1,col2
"In this paper, we present a novel approach for mining opinions from product reviews, where it converts opinion mining task to identify product features, expressions of opinions and relations between them.",Introduction
"By taking advantage of the observation that a lot of product features are phrases, a concept of phrase dependency parsing is introduced, which extends traditional dependency parsing to phrase level.",Introduction
This concept is then implemented for extracting relations between product features and expressions of opinions.,Introduction
Experimental evaluations show that the mining task can benefit from phrase dependency parsing.,Introduction
"As millions of users contribute rich information to the Internet everyday, an enormous number of product reviews are freely written in blog pages, Web forums and other consumer-generated mediums (CGMs).",Experiment/Discussion
This vast richness of content becomes increasingly important information source for collecting and tracking customer opinions.,Experiment/Discussion
Retrieving this information and analyzing this content are impossible tasks if they were to be manually done.,Experiment/Discussion
"However, advances in machine learning and natural language processing present us with a unique opportunity to automate the decoding of consumers’ opinions from online reviews.",Experiment/Discussion
Previous works on mining opinions can be divided into two directions: sentiment classification and sentiment related information extraction.,Experiment/Discussion
"The former is a task of identifying positive and negative sentiments from a text which can be a passage, a sentence, a phrase and even a word (Somasundaran et al., 2008; Pang et al., 2002; Dave et al., 2003; Kim and Hovy, 2004; Takamura et al., 2005).",Experiment/Discussion
The latter focuses on extracting the elements composing a sentiment text.,Experiment/Discussion
"The elements include source of opinions who expresses an opinion (Choi et al., 2005); target of opinions which is a receptor of an opinion (Popescu and Etzioni, 2005); opinion expression which delivers an opinion (Wilson et al., 2005b).",Experiment/Discussion
Some researchers refer this information extraction task as opinion extraction or opinion mining.,Experiment/Discussion
"Comparing with the former one, opinion mining usually produces richer information.",Experiment/Discussion
"In this paper, we define an opinion unit as a triple consisting of a product feature, an expression of opinion, and an emotional attitude(positive or negative).",Experiment/Discussion
We use this definition as the basis for our opinion mining task.,Experiment/Discussion
"Since a product review may refer more than one product feature and express different opinions on each of them, the relation extraction is an important subtask of opinion mining.",Experiment/Discussion
Consider the following sentences: and its size(4) [cannot be beat](4).,Experiment/Discussion
"The phrases underlined are the product features, marked with square brackets are opinion expressions.",Experiment/Discussion
Product features and opinion expressions with identical superscript compose a relation.,Experiment/Discussion
"For the first sentence, an opinion relation exists between “the Canon SD500” and “recommend”, but not between “picture” and “recommend”.",Experiment/Discussion
"The example shows that more than one relation may appear in a sentence, and the correct relations are not simple Cartesian product of opinion expressions and product features.",Experiment/Discussion
"Simple inspection of the data reveals that product features usually contain more than one word, such as “LCD screen”, “image color”, “Canon PowerShot SD500”, and so on.",Experiment/Discussion
An incomplete product feature will confuse the successive analysis.,Experiment/Discussion
"For example, in passage “Image color is disappointed”, the negative sentiment becomes obscure if only “image” or “color” is picked out.",Experiment/Discussion
"Since a product feature could not be represented by a single word, dependency parsing might not be the best approach here unfortunately, which provides dependency relations only between words.",Experiment/Discussion
Previous works on relation extraction usually use the head word to represent the whole phrase and extract features from the word level dependency tree.,Experiment/Discussion
This solution is problematic because the information provided by the phrase itself can not be used by this kind of methods.,Experiment/Discussion
"And, experimental results show that relation extraction task can benefit from dependencies within a phrase.",Experiment/Discussion
"To solve this issue, we introduce the concept of phrase dependency parsing and propose an approach to construct it.",Experiment/Discussion
Phrase dependency parsing segments an input sentence into “phrases” and links segments with directed arcs.,Experiment/Discussion
"The parsing focuses on the “phrases” and the relations between them, rather than on the single words inside each phrase.",Experiment/Discussion
"Because phrase dependency parsing naturally divides the dependencies into local and global, a novel tree kernel method has also been proposed.",Experiment/Discussion
The remaining parts of this paper are organized as follows: In Section 2 we discuss our phrase dependency parsing and our approach.,Experiment/Discussion
"In Section 3, experiments are given to show the improvements.",Experiment/Discussion
"In Section 4, we present related work and Section 5 concludes the paper.",Experiment/Discussion
Fig.,Experiment/Discussion
"1 gives the architecture overview for our approach, which performs the opinion mining task in three main steps: (1) constructing phrase dependency tree from results of chunking and dependency parsing; (2) extracting candidate product features and candidate opinion expressions; (3) extracting relations between product features and opinion expressions.",Experiment/Discussion
Dependency grammar is a kind of syntactic theories presented by Lucien Tesni`ere(1959).,Experiment/Discussion
"In dependency grammar, structure is determined by the relation between a head and its dependents.",Experiment/Discussion
"In general, the dependent is a modifier or complement; the head plays a more important role in determining the behaviors of the pair.",Experiment/Discussion
"Therefore, criteria of how to establish dependency relations and how to distinguish the head and dependent in such relations is central problem for dependency grammar.",Experiment/Discussion
Fig.,Experiment/Discussion
2(a) shows the dependency representation of an example sentence.,Experiment/Discussion
The root of the sentence is “enjoyed”.,Experiment/Discussion
"There are seven pairs of dependency relationships, depicted by seven arcs from heads to dependents.",Experiment/Discussion
"Currently, the mainstream of dependency parsing is conducted on lexical elements: relations are built between single words.",Experiment/Discussion
A major information loss of this word level dependency tree compared with constituent tree is that it doesn’t explicitly provide local structures and syntactic categories (i.e.,Experiment/Discussion
"NP, VP labels) of phrases (Xia and Palmer, 2001).",Experiment/Discussion
"On the other hand, dependency tree provides connections between distant words, which are useful in extracting long distance relations.",Experiment/Discussion
"Therefore, compromising between the two, we extend the dependency tree node with phrases.",Experiment/Discussion
That implies a noun phrase “Cannon SD500 PowerShot” can be a dependent that modifies a verb phrase head “really enjoy using” with relation type “dobj”.,Experiment/Discussion
"The feasibility behind is that a phrase is a syntactic unit regardless of the length or syntactic category (Santorini and Kroch, 2007), and it is acceptable to substitute a single word by a phrase with same syntactic category in a sentence.",Experiment/Discussion
"Formally, we define the dependency parsing with phrase nodes as phrase dependency parsing.",Experiment/Discussion
A dependency relationship which is an asymmetric binary relationship holds between two phrases.,Experiment/Discussion
"One is called head, which is the central phrase in the relation.",Experiment/Discussion
"The other phrase is called dependent, which modifies the head.",Experiment/Discussion
"A label representing the relation type is assigned to each dependency relationship, such as subj (subject), obj (object), and so on.",Experiment/Discussion
Fig.2(c) shows an example of phrase dependency parsing result.,Experiment/Discussion
"By comparing the phrase dependency tree and the word level dependency tree in Fig.2, the former delivers a more succinct tree structure.",Experiment/Discussion
Local words in same phrase are compacted into a single node.,Experiment/Discussion
These words provide local syntactic and semantic effects which enrich the phrase they belong to.,Experiment/Discussion
"But they should have limited influences on the global tree topology, especially in applications which emphasis the whole tree structures, such as tree kernels.",Experiment/Discussion
"Pruning away local dependency relations by additional phrase structure information, phrase dependency parsing accelerates following processing of opinion relation extraction.",Experiment/Discussion
"To construct phrase dependency tree, we propose a method which combines results from an existing shallow parser and a lexical dependency parser.",Experiment/Discussion
"A phrase dependency tree is defined as T = (V , E ), where V is the set of phrases, E is the dependency relations among the phrases in V representing by direct edges.",Experiment/Discussion
"To reserve the word level dependencies inside a phrase, we define a nested structure for a phrase Ti in V : Ti = (U, Ei).",Experiment/Discussion
"Vi = {v1, v2, · · · , vm} is the internal words, Ei is the internal dependency relations.",Experiment/Discussion
"We conduct the phrase dependency parsing in this way: traverses word level dependency tree in preorder (visits root node first, then traverses the children recursively).",Experiment/Discussion
"When visits a node R, searches in its children and finds the node set D which are in the same phrase with R according Algorithm 1 Pseudo-Code for constructing the phrase dependency tree INPUT: OUTPUT: phrase dependency tree T = (V , E ) where to the shallow parsing result.",Experiment/Discussion
Compacts D and R into a single node.,Experiment/Discussion
Then traverses all the remaining children in the same way.,Experiment/Discussion
The algorithm is shown in Alg.,Experiment/Discussion
1.,Experiment/Discussion
"The output of the algorithm is still a tree, for we only cut edges which are compacted into a phrase, the connectivity is keeped.",Experiment/Discussion
"Note that there will be inevitable disagrees between shallow parser and lexical dependency parser, the algorithm implies that we simply follow the result of the latter one: the phrases from shallow parser will not appear in the final result if they cannot be found in the procedure.",Experiment/Discussion
Consider the following example: Fig.2 shows the procedure of phrase dependency parsing.,Experiment/Discussion
Fig.2(a) is the result of the lexical dependency parser.,Experiment/Discussion
