col1,col2
We present an implementation of a part-of-speech tagger based on a hidden Markov model.,Introduction
The methodology enables robust and accurate tagging with few resource requirements.,Introduction
Only a lexicon and some unlabeled training text are required.,Introduction
Accuracy exceeds 96%.,Introduction
We describe implementation strategies and optimizations which result in high-speed operation.,Introduction
Three applications for tagging are described: phrase recognition; word sense disambiguation; and grammatical function assignment.,Introduction
1 Desiderata Many words are ambiguous in their part of speech.,Introduction
"For example, &quot;tag&quot; can be a noun or a verb.",Introduction
"However, when a word appears in the context of other words, the ambiguity is often reduced: in &quot;a tag is a part-of-speech label,&quot; the &quot;tag&quot; can only be a noun.",Introduction
A tagger is a system that uses context to assign parts of speech to words.,Introduction
Automatic text tagging is an important first step in discovering the linguistic structure of large text corpora.,Introduction
"Part-of-speech information facilitates higher-level analysis, such as recognizing noun phrases and other patterns in text.",Introduction
"For a tagger to function as a practical component in a language processing system, we believe that a tagger must be: corpora contain ungrammatical constructions, isolated phrases (such as titles), and nonlinguistic data (such as tables).",Introduction
Corpora are also likely to contain words that are unknown to the tagger.,Introduction
"It is desirable that a tagger deal gracefully with these situations. a tagger is to be used to analyze arbitrarily large corpora, it must be efficient—performing in time linear in the number of words tagged.",Introduction
"Any training required should also be fast, enabling rapid turnaround with new corpora and new text genres.",Introduction
A should attempt to assign the correct part-of-speech tag to every word encountered.,Introduction
A should be able to take advantage of linguistic insights.,Introduction
"One should be able to correct errors by supplying appropriate priori &quot;hints.&quot; It should be possible to give different hints for different corpora. effort required to retarget a tagger to new corpora, new tagsets, and new languages should be minimal.",Introduction
2 Methodology 2.1 Background Several different approaches have been used for building text taggers.,Introduction
"Greene and Rubin used a rule-based approach in the TAGGIT program [Greene and Rubin, 1971], which was an aid in tagging the Brown corpus [Francis and KuEera, 1982].",Introduction
TAGGIT disambiguated 77% of the corpus; the rest was done manually over a period of several years.,Introduction
"More recently, Koskenniemi also used a rule-based approach implemented with finite-state machines [Koskenniemi, 1990].",Introduction
"Statistical methods have also been used (e.g., [DeRose, [Garside al., These provide the capability of resolving ambiguity on the basis of most likely interpretation.",Introduction
"A form of Markov model has been widely used that assumes that a word depends probabilistically on just its part-of-speech category, which in turn depends solely on the categories of the preceding two words.",Introduction
"Two types of training (i.e., parameter estimation) have been used with this model.",Introduction
The first makes use of a tagged training corpus.,Introduction
"Derouault and Merialdo use a bootstrap method for training [Derouault and Merialdo, 1986].",Introduction
"At first, a relatively small amount of text is manually tagged and used to train a partially accurate model.",Introduction
"The model is then used to tag more text, and the tags are manually corrected and then used to retrain the model.",Introduction
"Church uses the tagged Brown corpus for training [Church, 1988].",Introduction
"These models involve probabilities for each word in the lexicon, so large tagged corpora are required for reliable estimation.",Introduction
The second method of training does not require a tagged training corpus.,Introduction
"In this situation the Baum-Welch algorithm (also known as the forward-backward algorithm) can be used [Baum, 1972].",Introduction
"Under this regime the model is a Markov model as state transitions (i.e., part-of-speech categories) are assumed to be unobservable.",Introduction
"Jelinek has used this method for training a text tagger [Jelinek, 1985].",Introduction
"Parameter smoothing can be conachieved using the method of interpolawhich weighted estimates are taken from secondand first-order models and a uniform probability distribution [Jelinek and Mercer, 1980].",Introduction
"Kupiec used word equivclasses (referred to here as classes) on parts of speech, to pool data from individual words [Kupiec, 1989b].",Introduction
"The most common words are still represented individually, as sufficient data exist for robust estimation.",Introduction
133 However all other words are represented according to the set of possible categories they can assume.,Introduction
"In this manner, the vocabulary of 50,000 words in the Brown corpus can be reduced to approximately 400 distinct ambiguity classes [Kupiec, 1992].",Introduction
"To further reduce the number of parameters, a first-order model can be employed (this assumes that a word's category depends only on the immediately preceding word's category).",Introduction
"In [Kupiec, 1989a], networks are used to selectively augment the context in a basic firstorder model, rather than using uniformly second-order dependencies.",Introduction
2.2 Our approach We next describe how our choice of techniques satisfies the listed in section 1.,Introduction
The use of an complete flexibility in the choice of training corpora.,Introduction
"Text from any desired domain can be used, and a tagger can be tailored for use with a particular text database by training on a portion of that database.",Introduction
