col1,col2
"Researchers in both machine translation (e.g., Brown et al. 1990) and bilingual lexicography (e.g., Klavans and Tzoukermann 1990) have recently become interested in studying bilingual corpora, bodies of text such as the Canadian Hansards (parliamentary proceedings), which are available in multiple languages (such as French and English).",{}
"One useful step is to align the sentences, that is, to identify correspondences between sentences in one language and sentences in the other language.",{}
This paper will describe a method and a program (align) for aligning sentences based on a simple statistical model of character lengths.,{}
"The program uses the fact that longer sentences in one language tend to be translated into longer sentences in the other language, and that shorter sentences tend to be translated into shorter sentences.",{}
"A probabilistic score is assigned to each proposed correspondence of sentences, based on the scaled difference of lengths of the two sentences (in characters) and the variance of this difference.",{}
This probabilistic score is used in a dynamic programming framework to find the maximum likelihood alignment of sentences.,{}
It is remarkable that such a simple approach works as well as it does.,{}
"An evaluation was performed based on a trilingual corpus of economic reports issued by the Union Bank of Switzerland (UBS) in English, French, and German.",{}
The method correctly aligned all but 4% of the sentences.,{}
"Moreover, it is possible to extract a large subcorpus that has a much smaller error rate.",{}
"By selecting the best-scoring 80% of the alignments, the error rate is reduced from 4% to 0.7%.",{}
"There were more errors on the English—French subcorpus than on the English—German subcorpus, showing that error rates will depend on the corpus considered; however, both were small enough to hope that the method will be useful for many language pairs.",{}
"To further research on bilingual corpora, a much larger sample of Canadian Hansards (approximately 90 million words, half in English and and half in French) has been aligned with the and will be available through the Data Collection Initiative of the Association for Computational Linguistics (ACL/DCI).",{}
"In addition, in order to facilitate replication of the an appendix is provided with detailed c-code of the more difficult core of the program.",{}
"Researchers in both machine translation (e.g., Brown et al. 1990) and bilingual lexicography (e.g., Klavans and Tzoukermann 1990) have recently become interested in studying bilingual corpora, bodies of text such as the Canadian Hansards (parliamentary proceedings), which are available in multiple languages (such as French and English).","{'title': 'AT&T Bell Laboratories AT&T Bell Laboratories', 'number': '1'}"
"One useful step is to align the sentences, that is, to identify correspondences between sentences in one language and sentences in the other language.","{'title': 'AT&T Bell Laboratories AT&T Bell Laboratories', 'number': '1'}"
This paper will describe a method and a program (align) for aligning sentences based on a simple statistical model of character lengths.,"{'title': 'AT&T Bell Laboratories AT&T Bell Laboratories', 'number': '1'}"
"The program uses the fact that longer sentences in one language tend to be translated into longer sentences in the other language, and that shorter sentences tend to be translated into shorter sentences.","{'title': 'AT&T Bell Laboratories AT&T Bell Laboratories', 'number': '1'}"
"A probabilistic score is assigned to each proposed correspondence of sentences, based on the scaled difference of lengths of the two sentences (in characters) and the variance of this difference.","{'title': 'AT&T Bell Laboratories AT&T Bell Laboratories', 'number': '1'}"
This probabilistic score is used in a dynamic programming framework to find the maximum likelihood alignment of sentences.,"{'title': 'AT&T Bell Laboratories AT&T Bell Laboratories', 'number': '1'}"
It is remarkable that such a simple approach works as well as it does.,"{'title': 'AT&T Bell Laboratories AT&T Bell Laboratories', 'number': '1'}"
"An evaluation was performed based on a trilingual corpus of economic reports issued by the Union Bank of Switzerland (UBS) in English, French, and German.","{'title': 'AT&T Bell Laboratories AT&T Bell Laboratories', 'number': '1'}"
The method correctly aligned all but 4% of the sentences.,"{'title': 'AT&T Bell Laboratories AT&T Bell Laboratories', 'number': '1'}"
"Moreover, it is possible to extract a large subcorpus that has a much smaller error rate.","{'title': 'AT&T Bell Laboratories AT&T Bell Laboratories', 'number': '1'}"
"By selecting the best-scoring 80% of the alignments, the error rate is reduced from 4% to 0.7%.","{'title': 'AT&T Bell Laboratories AT&T Bell Laboratories', 'number': '1'}"
"There were more errors on the English—French subcorpus than on the English—German subcorpus, showing that error rates will depend on the corpus considered; however, both were small enough to hope that the method will be useful for many language pairs.","{'title': 'AT&T Bell Laboratories AT&T Bell Laboratories', 'number': '1'}"
"To further research on bilingual corpora, a much larger sample of Canadian Hansards (approximately 90 million words, half in English and and half in French) has been aligned with the align program and will be available through the Data Collection Initiative of the Association for Computational Linguistics (ACL/DCI).","{'title': 'AT&T Bell Laboratories AT&T Bell Laboratories', 'number': '1'}"
"In addition, in order to facilitate replication of the align program, an appendix is provided with detailed c-code of the more difficult core of the align program.","{'title': 'AT&T Bell Laboratories AT&T Bell Laboratories', 'number': '1'}"
"Researchers in both machine translation (e.g., Brown et al. 1990) and bilingual lexicography (e.g., Klavans and Tzoukermann 1990) have recently become interested in studying bilingual corpora, bodies of text such as the Canadian Hansards (parliamentary debates), which are available in multiple languages (such as French and English).","{'title': '1.', 'number': '2'}"
The sentence alignment task is to identify correspondences between sentences in one Input to alignment program.,"{'title': '1.', 'number': '2'}"
"English French According to our survey, 1988 sales of mineral water and soft drinks were much higher than in 1987, reflecting the growing popularity of these products.","{'title': '1.', 'number': '2'}"
