col1,col2
"Collocations are notoriously difficult for non-native speakers to translate, primarily because they are opaque and cannot be translated on a word-by-word basis.",{}
"We describe a program named given a pair of parallel corpora in two different languages and a list of collocations in one of them, automatically produces their translations.",{}
"Our goal is to provide a tool for compiling bilingual lexical information above the word level in multiple languages, for different domains.",{}
The algorithm we use is based on statistical methods and produces p-word translations of collocations in which not be the same.,{}
"For example, .",{}
.,{}
". decision, employment equity, market .",{}
.,{}
". decision, equite matiere d'emploi, Testing three years' worth of the Hansards corpus yielded the French translations of 300 collocations for each year, evaluated at 73% accuracy on average.",{}
"In this paper, we describe the statistical measures used, the algorithm, the implementation of our results and evaluation.",{}
"Collocations are notoriously difficult for non-native speakers to translate, primarily because they are opaque and cannot be translated on a word-by-word basis.","{'title': '', 'number': '1'}"
"We describe a program named Champollion which, given a pair of parallel corpora in two different languages and a list of collocations in one of them, automatically produces their translations.","{'title': '', 'number': '1'}"
"Our goal is to provide a tool for compiling bilingual lexical information above the word level in multiple languages, for different domains.","{'title': '', 'number': '1'}"
The algorithm we use is based on statistical methods and produces p-word translations of n-word collocations in which n and p need not be the same.,"{'title': '', 'number': '1'}"
"For example, Champollion translates make .","{'title': '', 'number': '1'}"
.,"{'title': '', 'number': '1'}"
". decision, employment equity, and stock market into prendre .","{'title': '', 'number': '1'}"
.,"{'title': '', 'number': '1'}"
". decision, equite en matiere d'emploi, and bourse respectively.","{'title': '', 'number': '1'}"
"Testing Champollion on three years' worth of the Hansards corpus yielded the French translations of 300 collocations for each year, evaluated at 73% accuracy on average.","{'title': '', 'number': '1'}"
"In this paper, we describe the statistical measures used, the algorithm, and the implementation of Champollion, presenting our results and evaluation.","{'title': '', 'number': '1'}"
"Hieroglyphics remained undeciphered for centuries until the discovery of the Rosetta stone in the beginning of the 19th century in Rosetta, Egypt.","{'title': '1.', 'number': '2'}"
The Rosetta stone is a tablet of black basalt containing parallel inscriptions in three different scripts: Greek and two forms of ancient Egyptian writings (demotic and hieroglyphics).,"{'title': '1.', 'number': '2'}"
"Jean-Francois Champollion, a linguist and Egyptologist, made the assumption that these inscriptions were parallel and managed after several years of research to decipher the hieroglyphic inscriptions.","{'title': '1.', 'number': '2'}"
He used his work on the Rosetta stone as a basis from which to produce the first comprehensive hieroglyphics dictionary (Budge 1989).,"{'title': '1.', 'number': '2'}"
