col1,col2
Broad-coverage repositories of semantic relations between verbs could benefit many NLP tasks.,Introduction
We present a semi-automatic method for extracting fine-grained semantic relations between verbs.,Introduction
"We detect similarity, strength, antonymy, enablement, and temporal happens-before relations between pairs of strongly associated verbs using lexicosyntactic patterns over the Web.",Introduction
"On a set of 29,165 strongly associated verb pairs, our extraction algorithm yielded 65.5% accuracy.",Introduction
Analysis of types shows that on the relation achieved 75% accuracy.,Introduction
We provide the called for download at,Introduction
"Many NLP tasks, such as question answering, summarization, and machine translation could benefit from broad-coverage semantic resources such as WordNet (Miller 1990) and EVCA (English Verb Classes and Alternations) (Levin 1993).",Experiment/Discussion
These extremely useful resources have very high precision entries but have important limitations when used in real-world NLP tasks due to their limited coverage and prescriptive nature (i.e. they do not include semantic relations that are plausible but not guaranteed).,Experiment/Discussion
"For example, it may be valuable to know that if someone has bought an item, they may sell it at a later time.",Experiment/Discussion
WordNet does not include the relation &quot;X buys Y&quot; happens-before &quot;X sells Y&quot; since it is possible to sell something without having bought it (e.g. having manufactured or stolen it).,Experiment/Discussion
Verbs are the primary vehicle for describing events and expressing relations between entities.,Experiment/Discussion
"Hence, verb semantics could help in many natural language processing (NLP) tasks that deal with events or relations between entities.",Experiment/Discussion
"For tasks which require canonicalization of natural language statements or derivation of plausible inferences from such statements, a particularly valuable resource is one which (i) relates verbs to one another and (ii) provides broad coverage of the verbs in the target language.",Experiment/Discussion
"In this paper, we present an algorithm that semiautomatically discovers fine-grained verb semantics by querying the Web using simple lexicosyntactic patterns.",Experiment/Discussion
"The verb relations we discover are similarity, strength, antonymy, enablement, and temporal relations.",Experiment/Discussion
"Identifying these relations over 29,165 verb pairs results in a broad-coverage resource we call VERBOCEAN.",Experiment/Discussion
Our approach extends previously formulated ones that use surface patterns as indicators of semantic relations between nouns (Hearst 1992; Etzioni 2003; Ravichandran and Hovy 2002).,Experiment/Discussion
We extend these approaches in two ways: (i) our patterns indicate verb conjugation to increase their expressiveness and specificity and (ii) we use a measure similar to mutual information to account for both the frequency of the verbs whose semantic relations are being discovered as well as for the frequency of the pattern.,Experiment/Discussion
"In this section, we describe application domains that can benefit from a resource of verb semantics.",Experiment/Discussion
We then introduce some existing resources and describe previous attempts at mining semantics from text.,Experiment/Discussion
Question answering is often approached by canonicalizing the question text and the answer text into logical forms.,Experiment/Discussion
"This approach is taken, inter alia, by a top-performing system (Moldovan et al. 2002).",Experiment/Discussion
"In discussing future work on the system's logical form matching component, Rus (2002 p. 143) points to incorporating entailment and causation verb relations to improve the matcher's performance.",Experiment/Discussion
"In other work, Webber et al. (2002) have argued that successful question answering depends on lexical reasoning, and that lexical reasoning in turn requires fine-grained verb semantics in addition to troponymy (is-a relations between verbs) and antonymy.",Experiment/Discussion
"In multi-document summarization, knowing verb similarities is useful for sentence compression and for determining sentences that have the same meaning (Lin 1997).",Experiment/Discussion
Knowing that a particular action happens before another or is enabled by another is also useful to determine the order of the events (Barzilay et al. 2002).,Experiment/Discussion
"For example, to order summary sentences properly, it may be useful to know that selling something can be preceded by either buying, manufacturing, or stealing it.",Experiment/Discussion
"Furthermore, knowing that a particular verb has a meaning stronger than another (e.g. rape vs. abuse and renovate vs. upgrade) can help a system pick the most general sentence.",Experiment/Discussion
"In lexical selection of verbs in machine translation and in work on document classification, practitioners have argued for approaches that depend on wide-coverage resources indicating verb similarity and membership of a verb in a certain class.",Experiment/Discussion
"In work on translating verbs with many counterparts in the target language, Palmer and Wu (1995) discuss inherent limitations of approaches which do not examine a verb's class membership, and put forth an approach based on verb similarity.",Experiment/Discussion
"In document classification, Klavans and Kan (1998) demonstrate that document type is correlated with the presence of many verbs of a certain EVCA class (Levin 1993).",Experiment/Discussion
"In discussing future work, Klavans and Kan point to extending coverage of the manually constructed EVCA resource as a way of improving the performance of the system.",Experiment/Discussion
A widecoverage repository of verb relations including verbs linked by the similarity relation will provide a way to automatically extend the existing verb classes to cover more of the English lexicon.,Experiment/Discussion
Some existing broad-coverage resources on verbs have focused on organizing verbs into classes or annotating their frames or thematic roles.,Experiment/Discussion
EVCA (English Verb Classes and Alternations) (Levin 1993) organizes verbs by similarity and participation / nonparticipation in alternation patterns.,Experiment/Discussion
It contains 3200 verbs classified into 191 classes.,Experiment/Discussion
"Additional manually constructed resources include PropBank (Kingsbury et al. 2002), FrameNet (Baker et al.",Experiment/Discussion
"1998), VerbNet (Kipper et al. 2000), and the resource on verb selectional restrictions developed by Gomez (2001).",Experiment/Discussion
Our approach differs from the above in its focus.,Experiment/Discussion
We relate verbs to each other rather than organize them into classes or identify their frames or thematic roles.,Experiment/Discussion
"WordNet does provide relations between verbs, but at a coarser level.",Experiment/Discussion
"We provide finer-grained relations such as strength, enablement and temporal information.",Experiment/Discussion
"Also, in contrast with WordNet, we cover more than the prescriptive cases.",Experiment/Discussion
Previous web mining work has rarely addressed extracting many different semantic relations from Web-sized corpus.,Experiment/Discussion
Most work on extracting semantic information from large corpora has largely focused on the extraction of is-a relations between nouns.,Experiment/Discussion
Hearst (1992) was the first followed by recent larger-scale and more fully automated efforts (Pantel and Ravichandran 2004; Etzioni et al. 2004; Ravichandran and Hovy 2002).,Experiment/Discussion
"Recently, Moldovan et al. (2004) present a learning algorithm to detect 35 fine-grained noun phrase relations.",Experiment/Discussion
"Turney (2001) studied word relatedness and synonym extraction, while Lin et al. (2003) present an algorithm that queries the Web using lexical patterns for distinguishing noun synonymy and antonymy.",Experiment/Discussion
Our approach addresses verbs and provides for a richer and finer-grained set of semantics.,Experiment/Discussion
Reliability of estimating bigram counts on the web via search engines has been investigated by Keller and Lapata (2003).,Experiment/Discussion
Semantic networks have also been extracted from dictionaries and other machine-readable resources.,Experiment/Discussion
MindNet (Richardson et al. 1998) extracts a collection of triples of the type &quot;ducks have wings&quot; and &quot;duck capable-of flying&quot;.,Experiment/Discussion
"This resource, however, does not relate verbs to each other or provide verb semantics.",Experiment/Discussion
"In this section, we introduce and motivate the specific relations that we extract.",Experiment/Discussion
"Whilst the natural language literature is rich in theories of semantics (Barwise and Perry 1985; Schank and Abelson 1977), large-coverage manually created semantic resources typically only organize verbs into a flat or shallow hierarchy of classes (such as those described in Section 2.2).",Experiment/Discussion
"WordNet identifies synonymy, antonymy, troponymy, and cause.",Experiment/Discussion
"As summarized in Figure 1, Fellbaum (1998) discusses a finer-grained analysis of entailment, while the WordNet database does not distinguish between, e.g., backward presupposition (forget :: know, where know must have happened before forget) from proper temporal inclusion (walk :: step).",Experiment/Discussion
"In formulating our set of relations, we have relied on the finer-grained analysis, explicitly breaking out the temporal precedence between entities.",Experiment/Discussion
"In selecting the relations to identify, we aimed at both covering the relations described in WordNet and covering the relations present in our collection of strongly associated verb pairs.",Experiment/Discussion
"We relied on the strongly associated verb pairs, described in Section 4.4, for computational efficiency.",Experiment/Discussion
The relations we identify were experimentally found to cover 99 out of 100 randomly selected verb pairs.,Experiment/Discussion
Our algorithm identifies six semantic relations between verbs.,Experiment/Discussion
These are summarized in Table 1 along with their closest corresponding WordNet category and the symmetry of the relation (whether VI rel V2 is equivalent to V2 rel VI).,Experiment/Discussion
Similarity.,Experiment/Discussion
"As Fellbaum (1998) and the tradition of organizing verbs into similarity classes indicate, verbs do not neatly fit into a unified is-a (troponymy) hierarchy.",Experiment/Discussion
"Rather, verbs are often similar or related.",Experiment/Discussion
"Similarity between action verbs, for example, can arise when they differ in connotations about manner or degree of action.",Experiment/Discussion
"Examples extracted by our system include maximize :: enhance, produce :: create, reduce :: restrict.",Experiment/Discussion
Strength.,Experiment/Discussion
"When two verbs are similar, one may denote a more intense, thorough, comprehensive or absolute action.",Experiment/Discussion
"In the case of change-of-state verbs, one may denote a more complete change.",Experiment/Discussion
We identify this as the strength relation.,Experiment/Discussion
"Sample verb pairs extracted by our system, in the order weak to strong, are: taint :: poison, permit :: authorize, surprise :: startle, startle :: shock.",Experiment/Discussion
Some instances of strength sometimes map to WordNet's troponymy relation.,Experiment/Discussion
"Strength, a subclass of similarity, has not been identified in broad-coverage networks of verbs, but may be of particular use in natural language generation and summarization applications.",Experiment/Discussion
Antonymy.,Experiment/Discussion
"Also known as semantic opposition, antonymy between verbs has several distinct subtypes.",Experiment/Discussion
"As discussed by Fellbaum (1998), it can arise from switching thematic roles associated with the verb (as in buy :: sell, lend :: borrow).",Experiment/Discussion
"There is also antonymy between stative verbs (live :: die, differ :: equal) and antonymy between sibling verbs which share a parent (walk :: run) or an entailed verb (fail :: succeed both entail try).",Experiment/Discussion
Antonymy also systematically interacts with the happens-before relation in the case of restitutive opposition (Cruse 1986).,Experiment/Discussion
"This subtype is exemplified by damage :: repair, wrap :: unwrap.",Experiment/Discussion
"In terms of the relations we recognize, it can be stated that restitutive-opposition(V1, V2) = happensbefore(V1, V2), and antonym(V1, V2).",Experiment/Discussion
"Examples of antonymy extracted by our system include: assemble :: dismantle; ban :: allow; regard :: condemn, roast :: fry.",Experiment/Discussion
Enablement.,Experiment/Discussion
This relation holds between two verbs V1 and V2 when the pair can be glossed as V1 is accomplished by V2.,Experiment/Discussion
Enablement is classified as a type of causal relation by Barker and Szpakowicz (1995).,Experiment/Discussion
Examples of enablement extracted by our system include: assess :: review and accomplish :: complete.,Experiment/Discussion
Happens-before.,Experiment/Discussion
This relation indicates that the two verbs refer to two temporally disjoint intervals or instances.,Experiment/Discussion
"WordNet's cause relation, between a causative and a resultative verb (as in buy :: own), would be tagged as instances of happens-before by our system.",Experiment/Discussion
"Examples of the happens-before relation identified by our system include marry :: divorce, detain :: prosecute, enroll :: graduate, schedule :: reschedule, tie :: untie.",Experiment/Discussion
We discover the semantic relations described above by querying the Web with Google for lexico-syntactic patterns indicative of each relation.,Experiment/Discussion
Our approach has two stages.,Experiment/Discussion
"First, we identify pairs of highly associated verbs co-occurring on the Web with sufficient frequency using previous work by Lin and Pantel (2001), as described in Section 4.4.",Experiment/Discussion
"Next, for each verb pair, we tested lexico-syntactic patterns, calculating a score for each possible semantic relation as described in Section 4.2.",Experiment/Discussion
"Finally, as described in Section 4.3, we compare the strengths of the individual semantic relations and, preferring the most specific and then strongest relations, output a consistent set as the final output.",Experiment/Discussion
"As a guide to consistency, we use a simple theory of semantics indicating which semantic relations are subtypes of other ones, and which are compatible and which are mutually exclusive.",Experiment/Discussion
The lexico-syntactic patterns were manually selected by examining pairs of verbs in known semantic relations.,Experiment/Discussion
They were refined to decrease capturing wrong parts of speech or incorrect semantic relations.,Experiment/Discussion
We used 50 verb pairs and the overall process took about 25 hours.,Experiment/Discussion
"We use a total of 35 patterns, which are listed in Table 2 along with the estimated frequency of hits.",Experiment/Discussion
"Y or at least X 1,016,905 Yed or at least Xed not only Xed but Yed not just Xed but Yed The probabilities in the denominator are difficult to calculate directly from search engine results.",Experiment/Discussion
"For a given lexico-syntactic pattern, we need to estimate the frequency of the pattern instantiated with appropriately conjugated verbs.",Experiment/Discussion
"For verbs, we need to estimate the frequency of the verbs, but avoid counting other parts-of-speech (e.g. chair as a noun or painted as an adjective).",Experiment/Discussion
"Another issue is that some relations are symmetric (similarity and antonymy), while others are not (strength, enablement, happens-before).",Experiment/Discussion
"For symmetric relations only, the verbs can fill the lexico-syntactic pattern in either order.",Experiment/Discussion
"To address these issues, we estimate Sp(V1,V2) using: *narrow- and broad- similarity overlap in their coverage and are treated as a single category, similarity, when postprocessed.",Experiment/Discussion
Narrow similarity tests for rare patterns and hitsest for it had to be approximated rather than estimated from the smaller corpus.,Experiment/Discussion
Note that our patterns specify the tense of the verbs they accept.,Experiment/Discussion
"When instantiating these patterns, we conjugate as needed.",Experiment/Discussion
"For example, &quot;both Xed and Yed&quot; instantiates on sing and dance as &quot;both sung and danced&quot;.",Experiment/Discussion
"In this section, we describe how the presence of a semantic relation is detected.",Experiment/Discussion
