col1,col2
"This paper addresses the problem of learning to map sentences to logical form, given training data consisting of natural language sentences paired with logical representations of their meaning.",{}
Previous approaches have been designed for particular natural languages or specific meaning representations; here we present a more general method.,{}
The approach induces a probabilistic CCG grammar that represents the meaning of individual words and defines how these meanings can be combined to analyze complete sentences.,{}
"We use higher-order unification to define a hypothesis space containing all grammars consistent with the training data, and develop an online learning algorithm that efficiently searches this space while simultaneously estimating the parameters of a log-linear parsing model.",{}
Experiments demonstrate high accuracy on benchmark data sets in four languages with two different meaning representations.,{}
A key aim in natural language processing is to learn a mapping from natural language sentences to formal representations of their meaning.,"{'title': '1 Introduction', 'number': '1'}"
"Recent work has addressed this problem by learning semantic parsers given sentences paired with logical meaning representations (Thompson & Mooney, 2002; Kate et al., 2005; Kate & Mooney, 2006; Wong & Mooney, 2006, 2007; Zettlemoyer & Collins, 2005, 2007; Lu et al., 2008).","{'title': '1 Introduction', 'number': '1'}"
"For example, the training data might consist of English sentences paired with lambda-calculus meaning representations: Given pairs like this, the goal is to learn to map new, unseen, sentences to their corresponding meaning.","{'title': '1 Introduction', 'number': '1'}"
"Previous approaches to this problem have been tailored to specific natural languages, specific meaning representations, or both.","{'title': '1 Introduction', 'number': '1'}"
"Here, we develop an approach that can learn to map any natural language to a wide variety of logical representations of linguistic meaning.","{'title': '1 Introduction', 'number': '1'}"
"In addition to data like the above, this approach can also learn from examples such as: Sentence: hangi eyaletin texas ye siniri vardir Meaning: answer(state(borders(tex))) where the sentence is in Turkish and the meaning representation is a variable-free logical expression of the type that has been used in recent work (Kate et al., 2005; Kate & Mooney, 2006; Wong & Mooney, 2006; Lu et al., 2008).","{'title': '1 Introduction', 'number': '1'}"
The reason for generalizing to multiple languages is obvious.,"{'title': '1 Introduction', 'number': '1'}"
The need to learn over multiple representations arises from the fact that there is no standard representation for logical form for natural language.,"{'title': '1 Introduction', 'number': '1'}"
"Instead, existing representations are ad hoc, tailored to the application of interest.","{'title': '1 Introduction', 'number': '1'}"
"For example, the variable-free representation above was designed for building natural language interfaces to databases.","{'title': '1 Introduction', 'number': '1'}"
"Our approach works by inducing a combinatory categorial grammar (CCG) (Steedman, 1996, 2000).","{'title': '1 Introduction', 'number': '1'}"
"A CCG grammar consists of a language-specific lexicon, whose entries pair individual words and phrases with both syntactic and semantic information, and a universal set of combinatory rules that project that lexicon onto the sentences and meanings of the language via syntactic derivations.","{'title': '1 Introduction', 'number': '1'}"
"The learning process starts by postulating, for each sentence in the training data, a single multi-word lexical item pairing that sentence with its complete logical form.","{'title': '1 Introduction', 'number': '1'}"
"These entries are iteratively refined with a restricted higher-order unification procedure (Huet, 1975) that defines all possible ways to subdivide them, consistent with the requirement that each training sentence can still be parsed to yield its labeled meaning.","{'title': '1 Introduction', 'number': '1'}"
"For the data sets we consider, the space of possible grammars is too large to explicitly enumerate.","{'title': '1 Introduction', 'number': '1'}"
