col1,col2
This paper describes a study of the patterns of translational equivalence exhibited by a variety of bitexts.,Introduction
The study found that the complexity of these patterns in every bitext was higher than suggested in the literature.,Introduction
"These findings shed new light on why “syntactic” constraints have not helped to improve statistical translation models, including finitestate phrase-based models, tree-to-string models, and tree-to-tree models.",Introduction
"The paper also presents evidence that inversion transduction grammars cannot generate some translational equivalence relations, even in relatively simple real bitexts in syntactically similar languages with rigid word order.",Introduction
Instructions for replicating our experiments are at,Introduction
Translational equivalence is a mathematical relation that holds between linguistic expressions with the same meaning.,Experiment/Discussion
The most common explicit representations of this relation are word alignments between sentences that are translations of each other.,Experiment/Discussion
The complexity of a given word alignment can be measured by the difficulty of decomposing it into its atomic units under certain constraints detailed in Section 2.,Experiment/Discussion
This paper describes a study of the distribution of alignment complexity in a variety of bitexts.,Experiment/Discussion
The study considered word alignments both in isolation and in combination with independently generated parse trees for one or both sentences in each pair.,Experiment/Discussion
"Thus, the study * Thanks to David Chiang, Liang Huang, the anonymous reviewers, and members of the NYU Proteus Project for helpful feedback.",Experiment/Discussion
This research was supported by NSF grant #’s 0238406 and 0415933.,Experiment/Discussion
"† SW made most of her contribution while at NYU. is relevant to finite-state phrase-based models that use no parse trees (Koehn et al., 2003), tree-tostring models that rely on one parse tree (Yamada and Knight, 2001), and tree-to-tree models that rely on two parse trees (Groves et al., 2004, e.g.).",Experiment/Discussion
The word alignments that are the least complex on our measure coincide with those that can be generated by an inversion transduction grammar (ITG).,Experiment/Discussion
"Following Wu (1997), the prevailing opinion in the research community has been that more complex patterns of word alignment in real bitexts are mostly attributable to alignment errors.",Experiment/Discussion
"However, the experiments in Section 3 show that more complex patterns occur surprisingly often even in highly reliable alignments in relatively simple bitexts.",Experiment/Discussion
"As discussed in Section 4, these findings shed new light on why “syntactic” constraints have not yet helped to improve the accuracy of statistical machine translation.",Experiment/Discussion
"Our study used two kinds of data, each controlling a different confounding variable.",Experiment/Discussion
"First, we wanted to study alignments that contained as few errors as possible.",Experiment/Discussion
"So unlike some other studies (Zens and Ney, 2003; Zhang et al., 2006), we used manually annotated alignments instead of automatically generated ones.",Experiment/Discussion
The results of our experiments on these data will remain relevant regardless of improvements in technology for automatic word alignment.,Experiment/Discussion
"Second, we wanted to measure how much of the complexity is not attributable to systematic translation divergences, both in the languages as a whole (SVO vs. SOV), and in specific constructions (English not vs. French ne... pas).",Experiment/Discussion
"To eliminate this source of complexity of translational equivalence, we used English/English bitexts.",Experiment/Discussion
We are not aware of any previous studies of word alignments in monolingual bitexts.,Experiment/Discussion
Even manually annotated word alignments vary in their reliability.,Experiment/Discussion
"For example, annotators sometimes link many words in one sentence to many words in the other, instead of making the effort to tease apart more fine-grained distinctions.",Experiment/Discussion
A study of such word alignments might say more about the annotation process than about the translational equivalence relation in the data.,Experiment/Discussion
"The inevitable noise in the data motivated us to focus on lower bounds, complementary to Fox (2002), who wrote that her results “should be looked on as more of an upper bound.” (p. 307) As explained in Section 3, we modified all unreliable alignments so that they cannot increase the complexity measure.",Experiment/Discussion
"Thus, we arrived at complexity measurements that were underestimates, but reliably so.",Experiment/Discussion
It is almost certain that the true complexity of translational equivalence is higher than what we report.,Experiment/Discussion
Any translation model can memorize a training sentence pair as a unit.,Experiment/Discussion
"For example, given a sentence pair like (he left slowly /slowly he left) with the correct word alignment, a phrase-based translation model can add a single 3-word biphrase to its phrase table.",Experiment/Discussion
"However, this biphrase would not help the model predict translations of the individual words in it.",Experiment/Discussion
That’s why phrase-based models typically decompose such training examples into their sub-biphrases and remember them too.,Experiment/Discussion
"Decomposing the translational equivalence relations in the training data into smaller units of knowledge can improve a model’s ability to generalize (Zhang et al., 2006).",Experiment/Discussion
"In the limit, to maximize the chances of covering arbitrary new data, a model should decompose the training data into the smallest possible units, and learn from them.1 For phrasebased models, this stipulation implies phrases of length one.",Experiment/Discussion
"If the model is a synchronous rewriting system, then it should be able to generate every training sentence pair as the yield of a binary1Many popular models learn from larger units at the same time, but the size of the smallest learnable unit is what’s important for our purposes. branching synchronous derivation tree, where every word-to-word link is generated by a different derivation step.",Experiment/Discussion
"For example, a model that uses production rules could generate the previous example using the synchronous productions and (V, V) —* (left, left).",Experiment/Discussion
A problem arises when this kind of decomposition is attempted for the alignment in Figure 1(a).,Experiment/Discussion
"If each link is represented by its own nonterminal, and production rules must be binary-branching, then some of the nonterminals involved in generating this alignment need discontinuities, or gaps.",Experiment/Discussion
Figure 1(b) illustrates how to generate the sentence pair and its word alignment in this manner.,Experiment/Discussion
The nonterminals X and Y have one discontinuity each.,Experiment/Discussion
"More generally, for any positive integer k, it is possible to construct a word alignment that cannot be generated using binary production rules whose nonterminals all have fewer than k gaps (Satta and Peserico, 2005).",Experiment/Discussion
Our study measured the complexity of a word alignment as the minimum number of gaps needed to generate it under the following constraints: Our measure of alignment complexity is analogous to what Melamed et al. (2004) call “fanout.”3 The least complex alignments on this measure — those that can be generated with zero gaps — are precisely those that can be generated by an mum/median/maximum sentence lengths in each bitext.,Experiment/Discussion
All failure rates reported later have a 95% confidence interval that is no wider than the value shown for each bitext.,Experiment/Discussion
ITG.,Experiment/Discussion
"For the rest of the paper, we restrict our attention to binary derivations, except where explicitly noted otherwise.",Experiment/Discussion
"To measure the number of gaps needed to generate a given word alignment, we used a bottom-up hierarchical alignment algorithm to infer a binary synchronous parse tree that was consistent with the alignment, using as few gaps as possible.",Experiment/Discussion
"A hierarchical alignment algorithm is a type of synchronous parser where, instead of constraining inferences by the production rules of a grammar, the constraints come from word alignments and possibly other sources (Wu, 1997; Melamed and Wang, 2005).",Experiment/Discussion
"A bottom-up hierarchical aligner begins with word-to-word links as constituents, where some of the links might be to nothing (“NULL”).",Experiment/Discussion
"It then repeatedly composes constituents with other constituents to make larger ones, trying to find a constituent that covers the entire input.",Experiment/Discussion
One of the important design choices in this kind of study is how to treat multiple links attached to the same word token.,Experiment/Discussion
"Word aligners, both human and automatic, are often inconsistent about whether they intend such sets of links to be disjunctive or conjunctive.",Experiment/Discussion
"In accordance with its focus on lower bounds, the present study treated them as disjunctive, to give the hierarchical alignment algorithm more opportunities to use fewer gaps.",Experiment/Discussion
"This design decision is one of the main differences between our study and that of Fox (2002), who treated links to the same word conjunctively.",Experiment/Discussion
"By treating many-to-one links disjunctively, our measure of complexity ignored a large class of discontinuities.",Experiment/Discussion
Many types of discontinuous constituents exist in text independently of any translation.,Experiment/Discussion
"Simard et al. (2005) give examples such as English verb-particle constructions, and the French negation ne... pas.",Experiment/Discussion
The disparate elements of such constituents would usually be aligned to the same word in a translation.,Experiment/Discussion
"However, when our hierarchical aligner saw two words linked to one word, it ignored one of the two links.",Experiment/Discussion
Our lower bounds would be higher if they accounted for this kind of discontinuity.,Experiment/Discussion
We used two monolingual bitexts and five bilingual bitexts.,Experiment/Discussion
The Romanian/English and Hindi/English data came from Martin et al. (2005).,Experiment/Discussion
"For Chinese/English and Spanish/English, we used the data from Ayan et al. (2005).",Experiment/Discussion
The French/English data were those used by Mihalcea and Pedersen (2003).,Experiment/Discussion
"The monolingual bitext labeled “MTEval” in the tables consists of multiple independent translations from Chinese to English (LDC, 2002).",Experiment/Discussion
"The other monolingual bitext, labeled “fiction,” consists of two independent translations from French to English of Jules Verne’s novel 20,000 Leagues Under the Sea, sentencealigned by Barzilay and McKeown (2001).",Experiment/Discussion
"From the monolingual bitexts, we removed all sentence pairs where either sentence was longer than 100 words.",Experiment/Discussion
Table 1 gives descriptive statistics for the remaining data.,Experiment/Discussion
The table also shows the upper bound of the 95% confidence intervals for the coverage rates reported later.,Experiment/Discussion
"The results of experiments on different bitexts are not directly comparable, due to the varying genres and sentence lengths.",Experiment/Discussion
One of the main independent variables in our experiments was the number of monolingual parse trees used to constrain the hierarchical alignments.,Experiment/Discussion
"To induce models of translational equivalence, some researchers have tried to use such trees to constrain bilingual constituents: The span of every node in the constraining parse tree must coincide with the relevant monolingual span of some node in the bilingual derivation tree.",Experiment/Discussion
These additional constraints can thwart attempts at hierarchical alignment that might have succeeded otherwise.,Experiment/Discussion
Figure 2a shows a word alignment and a parse tree that can be hierarchically aligned without gaps.,Experiment/Discussion
"George and left can be composed in both sentences into a constituent without crossing any phrase boundaries in the tree, as can on and Friday.",Experiment/Discussion
These two constituents can then be composed to cover the entire sentence pair.,Experiment/Discussion
"On the other hand, if a constraining tree is applied to the other sentence as shown in Figure 2b, then the word alignment and tree constraint conflict.",Experiment/Discussion
"The projection of the VP is discontinuous in the top sentence, so the links that it covers cannot be composed into a constituent without gaps.",Experiment/Discussion
"On the other hand, if a gap is allowed, then the VP can compose as on Friday ... left in the top sentence, where the ellipsis represents a gap.",Experiment/Discussion
This VP can then compose with the NP complete a synchronous parse tree.,Experiment/Discussion
Some authors have applied constraining parse trees to both sides of the bitext.,Experiment/Discussion
"The example in Figure 3 can be hierarchically aligned using either one of the two constraining trees, but gaps are necessary to align it with both trees.",Experiment/Discussion
"We parsed the English side of each bilingual bitext and both sides of each English/English bitext using an off-the-shelf syntactic parser (Bikel, 2004), which was trained on sections 02-21 of the Penn English Treebank (Marcus et al., 1993).",Experiment/Discussion
Our bilingual bitexts came with manually annotated word alignments.,Experiment/Discussion
"For the monolingual bitexts, we used an automatic word aligner based on a cognate heuristic and a list of 282 function words compiled by hand.",Experiment/Discussion
"The aligner linked two words to each other only if neither of them was on the function word list and their longest common subsequence ratio (Melamed, 1995) was at least 0.75.",Experiment/Discussion
Words that were not linked to another word in this manner were linked to NULL.,Experiment/Discussion
"For the purposes of this study, a word aligned to NULL is a non-constraint, because it can always be composed without a gap with some constituent that is adjacent to it on just one side of the bitext.",Experiment/Discussion
The number of automatically induced non-NULL links was lower than what would be drawn by hand.,Experiment/Discussion
We modified the word alignments in all bitexts to minimize the chances that alignment errors would lead to an over-estimate of alignment complexity.,Experiment/Discussion
All of the modifications involved adding links to NULL.,Experiment/Discussion
"Due to our disjunctive treatment of conflicting links, the addition of a link to NULL can decrease but cannot increase the complexity of an alignment.",Experiment/Discussion
"For example, if we added the links (cela, NULL) and (NULL, that) to the alignment in Figure 1, the hierarchical alignment algorithm could use them instead of the link between cela and that.",Experiment/Discussion
It could thus generate the modified alignment without using a gap.,Experiment/Discussion
We added NULL links in two situations.,Experiment/Discussion
"First, if a subset of the links in an alignment formed a many-to-many mapping but did not form a bipartite clique (i.e. every word on one side linked to every word on the other side), then we added links from each of these words to NULL.",Experiment/Discussion
"Second, if n words on one side of the bitext aligned to m words on the other side with m > n then we added NULL links for each of the words on the side with m words.",Experiment/Discussion
"After modifying the alignments and obtaining monolingual parse trees, we measured the alignment complexity of each bitext using a hierarchical alignment algorithm, as described in Section 2.",Experiment/Discussion
"Separate measurements were taken with zero, one, and two constraining parse trees.",Experiment/Discussion
"The synchronous parser in the GenPar toolkit4 can be configured for all of these cases (Burbank et al., 2005).",Experiment/Discussion
"Unlike Fox (2002) and Galley et al. (2004), we measured failure rates per corpus rather than per sentence pair or per node in a constraining tree.",Experiment/Discussion
