col1,col2
"In this paper, we present an algorithm for learning a generative model of natural language sentences together with their formal meaning representations with hierarchical structures.",Introduction
The model is applied to the task of mapping sentences to hierarchical representations of their underlying meaning.,Introduction
We introduce dynamic programming techniques for efficient training and decoding.,Introduction
"In experiments, we demonstrate that the model, when coupled with a discriminative reranking technique, achieves state-of-the-art performance when tested on two publicly available corpora.",Introduction
The generative model degrades robustly when presented with instances that are different from those seen in training.,Introduction
This allows a notable improvement in recall compared to previous models.,Introduction
To enable computers to understand natural human language is one of the classic goals of research in natural language processing.,Experiment/Discussion
"Recently, researchers have developed techniques for learning to map sentences to hierarchical representations of their underlying meaning (Wong and Mooney, 2006; Kate and Mooney, 2006).",Experiment/Discussion
One common approach is to learn some form of probabilistic grammar which includes a list of lexical items that models the meanings of input words and also includes rules for combining lexical meanings to analyze complete sentences.,Experiment/Discussion
"This approach performs well but is constrained by the use of a single, learned grammar that contains a fixed set of lexical entries and productions.",Experiment/Discussion
"In practice, such a grammar may lack the rules required to correctly parse some of the new test examples.",Experiment/Discussion
"In this paper, we develop an alternative approach that learns a model which does not make use of an explicit grammar but, instead, models the correspondence between sentences and their meanings with a generative process.",Experiment/Discussion
This model is defined over hybrid trees whose nodes include both natural language words and meaning representation tokens.,Experiment/Discussion
"Inspired by the work of Collins (2003), the generative model builds trees by recursively creating nodes at each level according to a Markov process.",Experiment/Discussion
This implicit grammar representation leads to flexible learned models that generalize well.,Experiment/Discussion
"In practice, we observe that it can correctly parse a wider range of test examples than previous approaches.",Experiment/Discussion
The generative model is learned from data that consists of sentences paired with their meaning representations.,Experiment/Discussion
"However, there is no explicit labeling of the correspondence between words and meaning tokens that is necessary for building the hybrid trees.",Experiment/Discussion
"This creates a challenging, hidden-variable learning problem that we address with the use of an insideoutside algorithm.",Experiment/Discussion
"Specifically, we develop a dynamic programming parsing algorithm that leads to O(n3m) time complexity for inference, where n is the sentence length and m is the size of meaning structure.",Experiment/Discussion
This approach allows for efficient training and decoding.,Experiment/Discussion
"In practice, we observe that the learned generative models are able to assign a high score to the correct meaning for input sentences, but that this correct meaning is not always the highest scoring option.",Experiment/Discussion
"To address this problem, we use a simple reranking approach to select a parse from a k-best list of parses.",Experiment/Discussion
This pipelined approach achieves state-ofthe-art performance on two publicly available corpora.,Experiment/Discussion
"In particular, the flexible generative model leads to notable improvements in recall, the total percentage of sentences that are correctly parsed.",Experiment/Discussion
"In Section 9, we will compare performance with the three existing systems that were evaluated on the same data sets we consider.",Experiment/Discussion
"SILT (Kate et al., 2005) learns deterministic rules to transform either sentences or their syntactic parse trees to meaning structures.",Experiment/Discussion
