col1,col2
We present an unsupervised approach to symmetric word alignment in which two simple asymmetric models are trained jointly to maximize a combination of data likelihood and agreement between the models.,{}
"Compared to the standard practice of intersecting predictions of independently-trained models, joint training provides a 32% reduction in AER.",{}
"Moreover, a simple and efficient pair of HMM aligners provides a 29% reduction in AER over symmetrized IBM model 4 predictions.",{}
"Word alignment is an important component of a complete statistical machine translation pipeline (Koehn et al., 2003).","{'title': '1 Introduction', 'number': '1'}"
"The classic approaches to unsupervised word alignment are based on IBM models 1–5 (Brown et al., 1994) and the HMM model (Ney and Vogel, 1996) (see Och and Ney (2003) for a systematic comparison).","{'title': '1 Introduction', 'number': '1'}"
"One can classify these six models into two groups: sequence-based models (models 1, 2, and HMM) and fertility-based models (models 3, 4, and 5).1 Whereas the sequence-based models are tractable and easily implemented, the more accurate fertility-based models are intractable and thus require approximation methods which are difficult to implement.","{'title': '1 Introduction', 'number': '1'}"
"As a result, many practitioners use the complex GIZA++ software package (Och and Ney, 2003) as a black box, selecting model 4 as a good compromise between alignment quality and efficiency.","{'title': '1 Introduction', 'number': '1'}"
"Even though the fertility-based models are more accurate, there are several reasons to consider avenues for improvement based on the simpler and faster sequence-based models.","{'title': '1 Introduction', 'number': '1'}"
"First, even with the highly optimized implementations in GIZA++, models 3 and above are still very slow to train.","{'title': '1 Introduction', 'number': '1'}"
"Second, we seem to have hit a point of diminishing returns with extensions to the fertility-based models.","{'title': '1 Introduction', 'number': '1'}"
"For example, gains from the new model 6 of Och and Ney (2003) are modest.","{'title': '1 Introduction', 'number': '1'}"
"When models are too complex to reimplement, the barrier to improvement is raised even higher.","{'title': '1 Introduction', 'number': '1'}"
"Finally, the fertility-based models are asymmetric, and symmetrization is commonly employed to improve alignment quality by intersecting alignments induced in each translation direction.","{'title': '1 Introduction', 'number': '1'}"
It is therefore natural to explore models which are designed from the start with symmetry in mind.,"{'title': '1 Introduction', 'number': '1'}"
"In this paper, we introduce a new method for word alignment that addresses the three issues above.","{'title': '1 Introduction', 'number': '1'}"
Our development is motivated by the observation that intersecting the predictions of two directional models outperforms each model alone.,"{'title': '1 Introduction', 'number': '1'}"
"Viewing intersection as a way of finding predictions that both models agree on, we take the agreement idea one step further.","{'title': '1 Introduction', 'number': '1'}"
"The central idea of our approach is to not only make the predictions of the models agree at test time, but also encourage agreement during training.","{'title': '1 Introduction', 'number': '1'}"
We define an intuitive objective function which incorporates both data likelihood and a measure of agreement between models.,"{'title': '1 Introduction', 'number': '1'}"
Then we derive an EM-like algorithm to maximize this objective function.,"{'title': '1 Introduction', 'number': '1'}"
"Because the E-step is intractable in our case, we use a heuristic approximation which nonetheless works well in practice.","{'title': '1 Introduction', 'number': '1'}"
"By jointly training two simple HMM models, we obtain 4.9% AER on the standard English-French Hansards task.","{'title': '1 Introduction', 'number': '1'}"
"To our knowledge, this is the lowest published unsupervised AER result, and it is competitive with supervised approaches.","{'title': '1 Introduction', 'number': '1'}"
"Furthermore, our approach is very practical: it is no harder to implement than a standard HMM model, and joint training is no slower than the standard training of two HMM models.","{'title': '1 Introduction', 'number': '1'}"
"Finally, we show that word alignments from our system can be used in a phrasebased translation system to modestly improve BLEU score.","{'title': '1 Introduction', 'number': '1'}"
"We briefly review the sequence-based word alignment models (Brown et al., 1994; Och and Ney, 2003) and describe some of the choices in our implementation.","{'title': '2 Alignment models: IBM 1, 2 and HMM', 'number': '2'}"
