col1,col2
"and Abstracts for Nice Summaries, In Workon Automatic Philadelphia, PA, pp.",Introduction
9-14.,Introduction
"Edmundson, H. (1969).",Introduction
“New methods in automatic of the 16(2).,Introduction
"Grefenstett, G. (1998).",Introduction
Producing intelligent telegraphic text reduction to provide an audio scanning serfor the blind.,Introduction
"In Notes of the AIII Spring on Intelligent Text Summarization,",Introduction
"In this paper we present Hedge Trimmer, a HEaDline GEneration system that creates a headline for a newspaper story by removing constituents from a parse tree of the first sentence until a length threshold has been reached.",Experiment/Discussion
"Linguistically-motivated heuristics guide the choice of which constituents of a story should be preserved, and which ones should be deleted.",Experiment/Discussion
"Our focus is on headline generation for English newspaper texts, with an eye toward the production of document surrogates—for cross-language information retrieval—and the eventual generation of readable headlines from speech broadcasts.",Experiment/Discussion
"In contrast to original newspaper headlines, which are often intended only to catch the eye, our approach produces informative abstracts describing the main theme or event of the newspaper article.",Experiment/Discussion
"We claim that the construction of informative abstracts requires access to deeper linguistic knowledge, in order to make substantial improvements over purely statistical approaches.",Experiment/Discussion
"In this paper, we present our technique for producing headlines using a parse-and-trim approach based on the BBN Parser.",Experiment/Discussion
"As described in Miller et al. (1998), the BBN parser builds augmented parse trees according to a process similar to that described in Collins (1997).",Experiment/Discussion
"The BBN parser has been used successfully for the task of information extraction in the SIFT system (Miller et al., 2000).",Experiment/Discussion
The next section presents previous work in the area of automatic generation of abstracts.,Experiment/Discussion
"Following this, we present feasibility tests used to establish the validity of an approach that constructs headlines from words in a story, taken in order and focusing on the earlier part of the story.",Experiment/Discussion
"Next, we describe the application of the parse-and-trim approach to the problem of headline generation.",Experiment/Discussion
We discuss the linguistically-motivated heuristics we use to produce results that are headlinelike.,Experiment/Discussion
"Finally, we evaluate Hedge Trimmer by comparing it to our earlier work on headline generation, a probabilistic model for automatic headline generation (Zajic et al, 2002).",Experiment/Discussion
"In this paper we will refer to this statistical system as HMM Hedge We demonstrate the effectiveness of our linguistically-motivated approach, Hedge Trimmer, over the probabilistic model, HMM Hedge, using both human evaluation and automatic metrics.",Experiment/Discussion
"Other researchers have investigated the topic of automatic generation of abstracts, but the focus has been different, e.g., sentence extraction (Edmundson, 1969; Johnson et al, 1993; Kupiec et al., 1995; Mann et al., 1992; Teufel and Moens, 1997; Zechner, 1995), processing of structured templates (Paice and Jones, 1993), sentence compression (Hori et al., 2002; Knight and Marcu, 2001; Grefenstette, 1998, Luhn, 1958), and generation of abstracts from multiple sources (Radev and McKeown, 1998).",Experiment/Discussion
We focus instead on the construction of headline-style abstracts from a single story.,Experiment/Discussion
"Headline generation can be viewed as analogous to statistical machine translation, where a concise document is generated from a verbose one using a Noisy Channel Model and the Viterbi search to select the most likely summarization.",Experiment/Discussion
"This approach has been explored in (Zajic et al., 2002) and (Banko et al., 2000).",Experiment/Discussion
"The approach we use in Hedge is most similar to that of (Knight and Marcu, 2001), where a single sentence is shortened using statistical compression.",Experiment/Discussion
"As in this work, we select headline words from story words in the order that they appear in the story—in particular, the first sentence of the story.",Experiment/Discussion
"However, we use linguistically motivated heuristics for shortening the sentence; there is no statistical model, which means we do not require any prior training on a large corpus of story/headline pairs.",Experiment/Discussion
"Linguistically motivated heuristics have been used by (McKeown et al, 2002) to distinguish constituents of parse trees which can be removed without affecting grammaticality or correctness.",Experiment/Discussion
"GLEANS (Daumé et al, 2002) uses parsing and named entity tagging to fill values in headline templates.",Experiment/Discussion
"Consider the following excerpt from a news story: In this case, the words in bold form a fluent and accurate headline for the story.",Experiment/Discussion
Italicized words are deleted based on information provided in a parse-tree representation of the sentence.,Experiment/Discussion
"Our approach is based on the selection of words from the original story, in the order that they appear in the story, and allowing for morphological variation.",Experiment/Discussion
"To determine the feasibility of our headline-generation approach, we first attempted to apply our “select-wordsin-order” technique by hand.",Experiment/Discussion
"We asked two subjects to write headline headlines for 73 AP stories from the TIPSTER corpus for January 1, 1989, by selecting words in order from the story.",Experiment/Discussion
"Of the 146 headlines, 2 did not meet the “select-words-in-order” criteria because of accidental word reordering.",Experiment/Discussion
We found that at least one fluent and accurate headline meeting the criteria was created for each of the stories.,Experiment/Discussion
The average length of the headlines was 10.76 words.,Experiment/Discussion
"Later we examined the distribution of the headline words among the sentences of the stories, i.e. how many came from the first sentence of a story, how many from the second sentence, etc.",Experiment/Discussion
The results of this study are shown in Figure 1.,Experiment/Discussion
We observe that 86.8% of the headline words were chosen from the first sentence of their stories.,Experiment/Discussion
"We performed a subsequent study in which two subjects created 100 headlines for 100 AP stories from August 6, 1990.",Experiment/Discussion
51.4% of the headline words in the second set were chosen from the first sentence.,Experiment/Discussion
The distribution of headline words for the second set shown in Figure 2.,Experiment/Discussion
"Although humans do not always select headline words from the first sentence, we observe that a large percentage of headline words are often found in the first sentence.",Experiment/Discussion
"The input to Hedge is a story, whose first sentence is immediately passed through the BBN parser.",Experiment/Discussion
The parse-tree result serves as input to a linguisticallymotivated module that selects story words to form headlines based on key insights gained from our observations of human-constructed headlines.,Experiment/Discussion
"That is, we conducted a human inspection of the 73 TIPSTER stories mentioned in Section 3 for the purpose of developing the Hedge Trimmer algorithm.",Experiment/Discussion
"Based on our observations of human-produced headlines, we developed the following algorithm for parse-tree trimming: More recently, we conducted an automatic analysis of the human-generated headlines that supports several of the insights gleaned from this initial study.",Experiment/Discussion
We parsed 218 human-produced headlines using the BBN parser and analyzed the results.,Experiment/Discussion
"For this analysis, we used 72 headlines produced by a third participant.1 The parsing results included 957 noun phrases (NP) and 315 clauses (S).",Experiment/Discussion
"We calculated percentages based on headline-level, NP-level, and Sentence-level structures in the parsing results.",Experiment/Discussion
"That is, we counted: Figure 3 summarizes the results of this automatic analysis.",Experiment/Discussion
"In our initial human inspection, we considered each of these categories to be reasonable candidates for deletion in our parse tree and this automatic analysis indicates that we have made reasonable choices for deletion, with the possible exception of trailing PPs, which show up in over half of the human-generated headlines.",Experiment/Discussion
This suggests that we should proceed with caution with respect to the deletion of trailing PPs; thus we consider this to be an option only if no other is available.,Experiment/Discussion
preposed adjuncts = 0/218 (0%) conjoined S = 1/218 ( .5%) conjoined VP = 7/218 (3%),Experiment/Discussion
