col1,col2
"Text Tiling is a technique for subdividing texts into multi-paragraph units that represent passages, or subtopics.",Introduction
The discourse cues for identifying major subtopic shifts are patterns of lexical co-occurrence and distribution.,Introduction
The algorithm is fully implemented and is shown to produce segmentation that corresponds well to human judgments of the subtopic boundaries of 12 texts.,Introduction
"Multi-paragraph subtopic segmentation should be useful for many text analysis tasks, including information retrieval and summarization.",Introduction
"Xerox PARC Text Tiling is a technique for subdividing texts into multi-paragraph units that represent passages, or subtopics.",Experiment/Discussion
The discourse cues for identifying major subtopic shifts are patterns of lexical co-occurrence and distribution.,Experiment/Discussion
The algorithm is fully implemented and is shown to produce segmentation that corresponds well to human judgments of the subtopic boundaries of 12 texts.,Experiment/Discussion
"Multi-paragraph subtopic segmentation should be useful for many text analysis tasks, including information retrieval and summarization.",Experiment/Discussion
"Most work in discourse processing, both theoretical and computational, has focused on analysis of interclausal or intersentential phenomena.",Experiment/Discussion
"This level of analysis is important for many discourse-processing tasks, such as anaphor resolution and dialogue generation.",Experiment/Discussion
"However, important and interesting discourse phenomena also occur at the level of the paragraph.",Experiment/Discussion
"This article describes a paragraph-level model of discourse structure based on the notion of subtopic shift, and an algorithm for subdividing expository texts into multi-paragraph &quot;passages&quot; or subtopic segments.",Experiment/Discussion
"In this work, the structure of an expository text is characterized as a sequence of subtopical discussions that occur in the context of one or more main topic discussions.",Experiment/Discussion
"Consider a 21-paragraph science news article, called Stargazers, whose main topic is the existence of life on earth and other planets.",Experiment/Discussion
Its contents can be described as consisting of the following subtopic discussions (numbers indicate paragraphs): Subtopic structure is sometimes marked in technical texts by headings and subheadings.,Experiment/Discussion
"Brown and Yule (1983, 140) state that this kind of division is one of the most basic in discourse.",Experiment/Discussion
"However, many expository texts consist of long sequences of paragraphs with very little structural demarcation, and for these a subtopical segmentation can be useful.",Experiment/Discussion
This article describes fully implemented techniques for the automatic detection of multi-paragraph subtopical structure.,Experiment/Discussion
"Because the goal is to partition texts into contiguous, nonoverlapping subtopic segments, I call the general approach TextTiling (Hearst, 1993, 1994a, 1994b).1 Subtopic discussions are assumed to occur within the scope of one or more overarching main topics, which span the length of the text.",Experiment/Discussion
This two-level structure is chosen for reasons of computational feasibility and for the purposes of the application types described below.,Experiment/Discussion
TextTiling makes use of patterns of lexical co-occurrence and distribution.,Experiment/Discussion
"The algorithm has three parts: tokenization into terms and sentence-sized units, determination of a score for each sentence-sized unit, and detection of the subtopic boundaries, which are assumed to occur at the largest valleys in the graph that results from plotting sentence-units against scores.",Experiment/Discussion
"Three methods for score assignment have been explored: blocks, vocabulary introductions, and chains, although only the first two are evaluated in this article (the third is discussed in Hearst [1994b]).",Experiment/Discussion
"All three scoring methods make use only of patterns of lexical co-occurrence and distribution within texts, eschewing other kinds of discourse cues.",Experiment/Discussion
"The ultimate goal of passage-level structuring is not just to identify the subtopic units, but also to identify and label their subject matter.",Experiment/Discussion
"This article focuses only on the discovery of the segment boundaries, but there is extensive ongoing research on automated topic classification (Lewis and Hayes 1994).",Experiment/Discussion
"Most classification work focuses on identifying main topic(s), as opposed to TextTiling's method of finding both globally distributed main topics and locally occurring subtopics; nevertheless, variations on some existing algorithms should be applicable to subtopic classification.",Experiment/Discussion
"The next section argues for the need for algorithms that can detect multi-paragraph subtopic structure (referred to here interchangeably as passages and subtopic segments), and discusses application areas that should benefit from such structure.",Experiment/Discussion
Section 3 describes in more detail what is meant in this article by &quot;subtopic&quot; and presents a description of the discourse model that underlies this work.,Experiment/Discussion
"Section 4 introduces the general framework of using lexical co-occurrence information for detecting subtopic shift, and describes other related work in empirical discourse analysis.",Experiment/Discussion
The TextTiling algorithms are described in more detail in Section 5 and their performance is assessed in Section 6.,Experiment/Discussion
"Finally, Section 7 summarizes the work and describes future directions.",Experiment/Discussion
"In school we are taught that paragraphs are to be written as coherent, self-contained units, complete with topic sentence and summary sentence.",Experiment/Discussion
"In real-world text, these expectations are often not met.",Experiment/Discussion
