col1,col2
"This paper presents a bidirectional inference algorithm for sequence labeling problems such as part-of-speech tag ging, named entity recognition and text chunking.",Introduction
The algorithm can enumerate all possible decomposition structures andfind the highest probability sequence together with the corresponding decomposi tion structure in polynomial time.,Introduction
"We also present an efficient decoding algorithm based on the easiest-first strategy, which gives comparably good performance tofull bidirectional inference with significantly lower computational cost.",Introduction
Exper imental results of part-of-speech tagging and text chunking show that the proposedbidirectional inference methods consis tently outperform unidirectional inference methods and bidirectional MEMMs give comparable performance to that achievedby state-of-the-art learning algorithms in cluding kernel support vector machines.,Introduction
"The task of labeling sequence data such as part-of speech (POS) tagging, chunking (shallow parsing)and named entity recognition is one of the most im portant tasks in natural language processing.",Experiment/Discussion
"Conditional random fields (CRFs) (Lafferty et al,2001) have recently attracted much attention because they are free from so-called label bias prob lems which reportedly degrade the performance of sequential classification approaches like maximum entropy markov models (MEMMs).",Experiment/Discussion
"Although sequential classification approachescould suffer from label bias problems, they have sev eral advantages over CRFs.",Experiment/Discussion
One is the efficiencyof training.,Experiment/Discussion
CRFs need to perform dynamic programming over the whole sentence in order to compute feature expectations in each iteration of numerical optimization.,Experiment/Discussion
"Training, for instance, second order CRFs using a rich set of features can require prohibitive computational resources.",Experiment/Discussion
"Max-marginmethods for structured data share problems of com putational cost (Altun et al, 2003).Another advantage is that one can employ a variety of machine learning algorithms as the local classifier.",Experiment/Discussion
There is huge amount of work about developing classification algorithms that have high generalization performance in the machine learning community.,Experiment/Discussion
Being able to incorporate such state-of-theart machine learning algorithms is important.,Experiment/Discussion
"Indeed, sequential classification approaches with kernel support vector machines offer competitive per formance in POS tagging and chunking (Gimenez and Marquez, 2003; Kudo and Matsumoto, 2001).",Experiment/Discussion
One obvious way to improve the performance of sequential classification approaches is to enrich theinformation that the local classifiers can use.,Experiment/Discussion
"In stan dard decomposition techniques, the local classifiers cannot use the information about future tags (e.g. the right-side tags in left-to-right decoding), which would be helpful in predicting the tag of the targetword.",Experiment/Discussion
"To make use of the information about future tags, Toutanova et al proposed a tagging algo rithm based on bidirectional dependency networks 467(Toutanova et al, 2003) and achieved the best ac curacy on POS tagging on the Wall Street Journal corpus.",Experiment/Discussion
"As they pointed out in their paper, however,their method potentially suffers from ?collusion?",Experiment/Discussion
ef fects which make the model lock onto conditionally consistent but jointly unlikely sequences.,Experiment/Discussion
"In theirmodeling, the local classifiers can always use the in formation about future tags, but that could cause a double-counting effect of tag information.",Experiment/Discussion
In this paper we propose an alternative way of making use of future tags.,Experiment/Discussion
Our inference method considers all possible ways of decomposition andchooses the ?best?,Experiment/Discussion
"decomposition, so the informa tion about future tags is used only in appropriate situations.",Experiment/Discussion
"We also present a deterministic versionof the inference method and show their effective ness with experiments of English POS tagging and chunking, using standard evaluation sets.",Experiment/Discussion
The task of labeling sequence data is to find the se quence of tags t1...tn that maximizes the following probability given the observation o = o1...on P (t1...tn|o).,Experiment/Discussion
(1) Observations are typically words and their lexicalfeatures in the task of POS tagging.,Experiment/Discussion
"Sequential clas sification approaches decompose the probability as follows, P (t1...tn|o) = n?",Experiment/Discussion
i=1 p(ti|t1...ti?1o).,Experiment/Discussion
(2) This is the left-to-right decomposition.,Experiment/Discussion
"If we make a first-order markov assumption, the equation becomes P (t1...tn|o) = n?",Experiment/Discussion
i=1 p(ti|ti?1o).,Experiment/Discussion
(3) Then we can employ a probabilistic classifier trained with the preceding tag and observations in order to obtain p(ti|ti?1o) for local classification.,Experiment/Discussion
"A common choice for the local probabilistic classifier is maximum entropy classifiers (Berger et al, 1996).",Experiment/Discussion
The best tag sequence can be efficiently computed by using a Viterbi decoding algorithm in polynomial time.,Experiment/Discussion
t1 (a) t2 t3 o t1 (b) t2 t3 t1 (c) t2 t3 t1 (d) t2 t3 o o o Figure 1: Different structures for decomposition.,Experiment/Discussion
The right-to-left decomposition is P (t1...tn|o) = n?,Experiment/Discussion
i=1 p(ti|ti+1o).,Experiment/Discussion
(4) These two ways of decomposition are widely usedin various tagging problems in natural language pro cessing.,Experiment/Discussion
The issue with such decompositions is that you have only the information about the preceding(or following) tags when performing local classifi cation.,Experiment/Discussion
"From the viewpoint of local classification, we want to give the classifier as much information as possible because the information about neighboring tags is useful in general.",Experiment/Discussion
"As an example, consider the situation where we are going to annotate a three-word sentence withpart-of-speech tags.",Experiment/Discussion
Figure 1 shows the four possi ble ways of decomposition.,Experiment/Discussion
They correspond to the following equations: (a) P (t1...t3|o) = P (t1|o)P (t2|t1o)P (t3|t2o) (5) (b) P (t1...t3|o) = P (t3|o)P (t2|t3o)P (t1|t2o) (6) (c) P (t1...t3|o) = P (t1|o)P (t3|o)P (t2|t3t1o) (7) (d) P (t1...t3|o) = P (t2|o)P (t1|t2o)P (t3|t2o) (8)(a) and (b) are the standard left-to-right and rightto-left decompositions.,Experiment/Discussion
"Notice that in decomposi tion (c), the local classifier can use the information about the tags on both sides when deciding t2.",Experiment/Discussion
"If, for example, the second word is difficult to tag (e.g.an unknown word), we might as well take the de composition structure (c) because the local classifier 468 can use rich information when deciding the tag of the most difficult word.",Experiment/Discussion
"In general if we have ann-word sentence and adopt a first-order markov assumption, we have 2n?1 possible ways of decomposition because each of the n ? 1 edges in the cor responding graph has two directions (left-to-right or right-to-left).",Experiment/Discussion
Our bidirectional inference method is to consider all possible decomposition structures and choose the ?best?,Experiment/Discussion
structure and tag sequence.,Experiment/Discussion
"We will show inthe next section that this is actually possible in poly nomial time by dynamic programming.As for the training, let us look at the equa tions of four different decompositions above.",Experiment/Discussion
"You can notice that there are only four types of local conditional probabilities: P (ti|ti?1o), P (ti|ti+1o), P (ti|ti?1ti+1o), and P (ti|o).This means that if we have these four types of lo cal classifiers, we can consider any decompositionstructures in the decoding stage.",Experiment/Discussion
These local classi fiers can be obtained by training with corresponding neighboring tag information.,Experiment/Discussion
Training the first twotypes of classifiers is exactly the same as the training of popular left-to-right and right-to-left sequen tial classification models respectively.,Experiment/Discussion
"If we take a second-order markov assumption, we need to train 16 types of local classifiers because each of the four neighboring tags of a classificationtarget has two possibilities of availability.",Experiment/Discussion
"In gen eral, if we take a k-th order markov assumption, we need to train 22k types of local classifies.",Experiment/Discussion
2.1 Polynomial Time Inference.,Experiment/Discussion
This section describes an algorithm to find the de composition structure and tag sequence that give the highest probability.,Experiment/Discussion
"The algorithm for the first-order case is an adaptation of the algorithm for decodingthe best sequence on a bidirectional dependency net work introduced by (Toutanova et al, 2003), which originates from the Viterbi decoding algorithm for second-order markov models.Figure 2 shows a polynomial time decoding algorithm for our bidirectional inference.",Experiment/Discussion
"It enumer ates all possible decomposition structures and tag sequences by recursive function calls, and finds the highest probability sequence.",Experiment/Discussion
Polynomial time isachieved by caching.,Experiment/Discussion
"Note that for each local clas sification, the function chooses the appropriate local function bestScore() { return bestScoreSub(n+2, ?end, end, end?, ?L,L?); } function bestScoreSub(i+1, ?ti?1, ti, ti+1?, ?di?1, di?)",Experiment/Discussion
"{ // memorization if (cached(i+1, ?ti?1, ti, ti+1?, ?di?1, di?)) return cache(i+1, ?ti?1, ti, ti+1?, ?di?1, di?); // left boundary case if (i = -1) if (?ti?1, ti, ti+1?",Experiment/Discussion
"= ?start, start, start?)",Experiment/Discussion
"return 1; else return 0; // recursive case P = localClassification(i, ?ti?1, ti, ti+1?, ?di?1, di?); return maxdi?2 maxti?2 P?",Experiment/Discussion
