col1,col2
"We describe an approach to two areas of biomedical information extraction, drug development and cancer genomics.",{}
"We have developed a framework which includes corpus annotation integrated at multiple levels: a Treebank containing syntactic structure, a Propbank containing predicate-argument structure, and annotation of entities and relations among the entities.",{}
"Crucial to this approach is the proper characterization of entities as relation components, which allows the integration of the entity annotation with the syntactic structure while retaining the capacity to annotate and extract more complex events.",{}
We are training statistical taggers using this annotation for such extraction as well as using them for improving the annotation process.,{}
"Work over the last few years in literature data mining for biology has progressed from linguistically unsophisticated models to the adaptation of Natural Language Processing (NLP) techniques that use full parsers (Park et al., 2001; Yakushiji et al., 2001) and coreference to extract relations that span multiple sentences (Pustejovsky et al., 2002; Hahn et al., 2002) (For an overview, see (Hirschman et al., 2002)).","{'title': '1 Introduction', 'number': '1'}"
"In this work we describe an approach to two areas of biomedical information extraction, drug development and cancer genomics, that is based on developing a corpus that integrates different levels of semantic and syntactic annotation.","{'title': '1 Introduction', 'number': '1'}"
This corpus will be a resource for training machine learning algorithms useful for information extraction and retrieval and other datamining applications.,"{'title': '1 Introduction', 'number': '1'}"
"We are currently annotating only abstracts, although in the future we plan to expand this to full-text articles.","{'title': '1 Introduction', 'number': '1'}"
We also plan to make publicly available the corpus and associated statistical taggers.,"{'title': '1 Introduction', 'number': '1'}"
"We are collaborating with researchers in the Division of Oncology at The Children’s Hospital of Philadelphia, with the goal of automatically mining the corpus of cancer literature for those associations that link specified variations in individual genes with known malignancies.","{'title': '1 Introduction', 'number': '1'}"
"In particular we are interested in extracting three entities (Gene, Variation Event, and Malignancy) in the following relationship: Gene X with genomic Variation Event Y is correlated with Malignancy Z.","{'title': '1 Introduction', 'number': '1'}"
"For example, WT1 is deleted in Wilms Tumor #S. Such statements found in the literature represent individual gene-variation-malignancy observables.","{'title': '1 Introduction', 'number': '1'}"
A collection of such observables serves two important functions.,"{'title': '1 Introduction', 'number': '1'}"
"First, it summarizes known relationships between genes, variation events, and malignancies in the cancer literature.","{'title': '1 Introduction', 'number': '1'}"
"As such, it can be used to augment information available from curated public databases, as well as serve as an independent test for accuracy and completeness of such repositories.","{'title': '1 Introduction', 'number': '1'}"
"Second, it allows inferences to be made about gene, variation, and malignancy associations that may not be explicitly stated in the literature, both at the fact and entity instance levels.","{'title': '1 Introduction', 'number': '1'}"
Such inferences provide testable hypotheses and thus future research targets.,"{'title': '1 Introduction', 'number': '1'}"
"The other major area of focus, in collaboration with researchers in the Knowledge Integration and Discovery Systems group at GlaxoSmithKline (GSK), is the extraction of information about enzymes, focusing initially on compounds that affect the activity of the cytochrome P450 (CYP) family of proteins.","{'title': '1 Introduction', 'number': '1'}"
"For example, the goal is to see a phrase like Amiodarone weakly inhibited CYP2C9, CYP2D6, and CYP3A4-mediated activities with Ki values of 45.1–271.6 and extract the facts amiodarone inhibits CYP2C9 with Ki=45.1-271.6 amiodarone inhibits CYP2D6 with Ki=45.1-271.6 amiodarone inhibits CYP3A4 with Ki=45.1-271.6 Previous work at GSK has used search algorithms that are based on pattern matching rules filling template slots.","{'title': '1 Introduction', 'number': '1'}"
The rules rely on identifying the relevant passages by first identifying compound names and then associating them with a limited number of relational terms such as inhibit or inactivate.,"{'title': '1 Introduction', 'number': '1'}"
"This is similar to other work in biomedical extraction projects (Hirschman et al., 2002).","{'title': '1 Introduction', 'number': '1'}"
