col1,col2
Parallel texts (bitexts) have properties that distinguish them from other kinds of parallel data.,Introduction
"First, most words translate to only one other word.",Introduction
"Second, bitext correspondence is typically only partial—many words in each text have no clear equivalent in the other text.",Introduction
This article presents methods for biasing statistical translation models to reflect these properties.,Introduction
Evaluation with respect to independent human judgments has confirmed that translation models biased in this fashion are significantly more accurate than a baseline knowledge-free model.,Introduction
This article also shows how a statistical translation model can take advantage of preexisting knowledge that might be available about particular language pairs.,Introduction
"Even the simplest kinds of languagespecific knowledge, such as the distinction between content words and function words, are shown to reliably boost translation model performance on some tasks.",Introduction
Statistical models that reflect knowledge about the model domain combine the best of both the rationalist and empiricist paradigms.,Introduction
The idea of a computer system for translating from one language to another is almost as old as the idea of computer systems.,Introduction
Warren Weaver wrote about mechanical translation as early as 1949.,Introduction
"More recently, Brown et al. (1988) suggested that it may be possible to construct machine translation systems automatically.",Introduction
"Instead of codifying the human translation process from introspection, Brown and his colleagues proposed machine learning techniques to induce models of the process from examples of its input and output.",Introduction
"The proposal generated much excitement, because it held the promise of automating a task that forty years of research have proven very labor-intensive and error-prone.",Introduction
"Yet very few other researchers have taken up the cause, partly because Brown et al. 's (1988) approach was quite a departure from the paradigm in vogue at the time.",Introduction
"Brown et al. (1988) built statistical models of equivalence models', short).",Introduction
"In the context of computational linguistics, translational equivalence is a relation that holds between two expressions with the same meaning, where the two expressions are in different languages.",Introduction
Empirical estimation statistical translation models is typically based on texts of texts that are translations of each other.,Introduction
"As with all statistical models, the best translation models are those whose parameters correspond best with the sources of variance in the data.",Introduction
"Probabilistic translation models whose parameters reflect universal properties of translational equivalence and/or existing knowledge about particular * D1-66F, 610 Opperman Drive, Eagan, MN 55123.",Introduction
"E-mail: dan.melamed@twestgroup.com 1 The term translation model, which is standard in the literature, refers to a mathematical relationship two data sets. hi this context, the term implies nothing about the translation between natural languages, automated or otherwise.",Introduction
"© 2000 Association for Computational Linguistics Computational Linguistics Volume 26, Number 2 languages and language pairs benefit from the best of both the empiricist and rationalist traditions.",Introduction
"This article presents three such models, along with methods for efficiently estimating their parameters.",Introduction
Each new method is designed to account for an additional universal property of translational equivalence in bitexts: 1.,Introduction
Most word tokens translate to only one word token.,Introduction
I approximate this tendency with a one-to-one assumption.,Introduction
2.,Introduction
Most text segments are not translated word-for-word.,Introduction
I build an explicit noise model.,Introduction
3.,Introduction
Different linguistic objects have statistically different behavior in translation.,Introduction
I show a way to condition translation models on different word classes to help account for the variety Quantitative evaluation with respect to independent human judgments has shown that each of these three estimation biases significantly improves translation model accuracy over a baseline knowledge-free model.,Introduction
"However, these biases will not produce the best possible translation models by themselves.",Introduction
"Anyone attempting to build an optimal translation model should infuse it with all available knowledge sources, including syntactic, dictionary and cognate information.",Introduction
