col1,col2
"No Figure 4 SAT after where 254 is a translation of the latter part of 218 and the early part of 219: When a proton strikes a gas nucleus, it produces three kinds of pion, of which one kind decays into two gamma rays.",{}
"The gamma rays travel close to the original trajectory of the proton, and the model predicts they will be beamed toward the earth at just two points on the pulsars orbit around the companion star.",{}
"Trifft em Proton auf einen Atomkern in dieser Gashfille, werden drei Arten von Pionen erzeugt.",{}
"Die neutralen Pionen zerfallen in jeweils zwei Gammaquanten, die sich beinahe in dieselbe Richtung wie das urspriingliche Proton bewegen.",{}
"Nach der Modellvorstellung gibt es gerade zwei Positionen im Umlauf des Pulsars urn semen Begleitstern, bei denen die Strahlung in Richtung zum Beobachter auf der Erde ausgesandt wird.",{}
"Another example is provided by English sentences 19 and 20, which appear in German as sentences 21 and 22.",{}
However the latter part of English sentence 19 is in fact transferred to sentence 22 in the German.,{}
This is also unmistakable in the final results.,{}
"Notice also, in this example, that the definition of &quot;photon&quot; has become a parenthetical expression at the beginning of the second German sentence, a fact which is not reflected.",{}
The other end of the cosmic-ray energy spectrum is defined somearbitrarily: any quantum greater than electron volts arriving from space is considered a cosmic ray.,{}
"The definition encompasses not only particles but also gamma-ray photons, which are quanta of electromagnetic radiation.",{}
2 4 4 4-5 ; 136 Martin Kay and Martin Riischeisen Text-Translation Alignment Le Correctness of sentence alignment in the various passes of the algorithm.,{}
Pass Correctness Coverage Constraint in SAT of SAT by AST 1 100% 12% 4% 2 100% 47% 17% 3 100% 89% 38% 4 99.7% 96% 41% Das untere Ende des Spektrums der kosmischen Strahlen ist verhaltnismai3ig unscharf definiert.,{}
"Jedes Photon (Quant der elektromagnetischen Strahlung) Teilchen mit einer Energie von mehr als Elektronenvolt, das aus dem Weltraum eintrifft, bezeichnet man als kosmischen Strahl. frequently occurred in our data that sentences that separated by colons or semicolons in the original appeared as completely distinct sentences in the German translation.",{}
"Indeed, the common usage in the two languages would probably have been better represented if we had treated colons and semicolons as sentence separators, along with periods, question marks, and the like.",{}
"There are, of course, situations in which these punctuation marks are used in other ways, but they are considerably less frequent and, in any case, it seems that our program would almost always make the right associations.",{}
"An example involving the colon is to be found in sentence 142 of the original, translated as sentences 163 and 164: The absorption lines established a lower limit on the distance of Cygnus X-3: it must be more distant than the farthest hydrogen cloud, which is believed to lie about 37,000 light-years away, near the edge of the galaxy. dieser Absorptionslinie kann eine untere Grenze der Entvon Cygnus X bestimmen.",{}
"Die Quelle mu13 jenseits am weitesten entfernten Wasserstoff-Wolke sein, also weiter als ungefahr 37000 Lichtjahre entfernt, am Rande der Milchstrai3e. sentence 197, containing semicolon, is translated by German sentences 228 and 229: The estimate is conservative; because it is based on the gamma rays observed arriving at the earth, it does not take into account the likelihood that Cygnus X emits cosmic rays in all directions.",{}
Dies ist eine vorsichtige Absch5tzung.,{}
"Sie ist nur aus den Gammastrahlen-Daten abgeleitet, die auf der Erde gemessen werden; daI3 Cygnus X-3 wahrscheirtlich kosmische Strahlung in alle Richtungen aussendet, ist dabei noch nicht beriicksichtigt.",{}
"137 Computational Linguistics Volume 19, Number 1 German Sentence No CA e• tc•' x • 10 20 30 40 50 English Sentence No Figure 5 alignment of the first of the test texts: true alignment (dots) and hypothesis of the SAT after the first pass (circles) and after the second pass (crosses).",{}
Table 3 summarizes the accuracy of the algorithm as a function of the number of passes.,{}
"The (thresholded) SAT is evaluated by two criteria: the number of correct by the total number alignments, and—since the SAT does not necessarily give an alignment for every sentence—the coverage, i.e., the number of sentences with at least one entry relative to the total number of sentences.",{}
An alignment is said to be correct if the SAT contains exactly the numbers of the sentences that are complete or partial translations of the original sentence.,{}
"The coverage of 96% of the SAT in pass 4 is as much as one would expect, since the remaining nonaligned sentences are one-zero alignments, most of them due to the German subheadings that are not part of the English version.",{}
The table also shows that the AST always provides a significant number of candidates for alignment with each sentence before a pass: the fourth column gives the number of true sentence alignments relative to the total number of candidates in the AST.,{}
Recall that the final alignment is always a subset of the hypotheses in the AST in every preceding pass.,{}
"Figure 5 shows the true sentence alignment for the first 50 sentences (dots), and how the algorithm discovered them: in the first pass, only a few sentences are set into correspondence (circles); after the second pass (crosses) already almost half of the correspondences are found.",{}
Note that there are no wrong alignments in the first two passes.,{}
"In the third pass, almost all of the remaining alignments are found (for the first 50 sentences in the figure: all), and a final pass usually completes the alignment.",{}
Our algorithm produces very favorable results when allowed to converge gradually.,{}
"Processing time in the original LISP implementation was high, typically several hours for each pass.",{}
"By trading CPU time for memory massively, the time needed by a C++ implementation on a Sun 4/75 was reduced to 1.7 mm for the first pass, 0.8 mm for the second, and 0.5 min for the third pass in an application to this pair of articles.",{}
"(Initialization, i.e., reading the files and building up the data structures, takes another 0.6 min in the beginning.)",{}
It should be noted that a naive implementation of 138 Martin Kay and Martin Roscheisen Text-Translation Alignment the algorithm without using the appropriate data structures can easily lead to times that are a factor of 30 higher and do not scale up to larger texts.,{}
The application of our method to a text that we put together from the Hansard corpus had essentially no problem in identifying the correct sentence alignment in a process of five passes.,{}
"The alignments for the first 1000 sentences of the English text were checked by hand, and seven errors were found; five of them occurred in sentences where sentence boundaries were not correctly identified by the program of periods that did not mark a sentence boundary and were identified such by very simple preprocessing program.",{}
The other two errors involved two short sentences for which the SAT did not give an alignment.,{}
"Processing time increased essentially linearly (per pass): the first pass took 8.3 min, the second 3.2 mm, and it further decreased until the last pass, which took 2.1 min.",{}
(Initialization took 4.2 min.),{}
"Note that the error rate depends crucially on the kind of &quot;annealing schedule&quot; used: if the thresholds that allow a word pair in the WAT to influence the SAT are lowered too fast, only a few passes are needed, but accuracy deteriorates.",{}
"For example, in an application where the process terminated after only three passes, the accuracy was only in the eighties (estimated on the basis of the first 120 sentences of the English Hansard text checked by hand).",{}
"Since processing time after the first pass is usually already considerably lower, we have found that a high accuracy can safely be attained when more passes are allowed than are actually necessary.",{}
"In order to evaluate the sensitivity of the algorithm to the lengths of the texts that are to be aligned, we applied it to text samples that ranged in length from 10 to 1000 sentences, and examined the accuracy of the WAT after the first pass; that is, more precisely, the number of word pairs in the WAT that are valid translations relative to the total number of word pairs with a similarity of not less than 0.7 (the measurements are cross-validated over different texts).",{}
