col1,col2
"Probabilistic modeling of lexicalized grammars is difficult because these grammars exploit complicated data structures, such as typed feature structures.",Introduction
This prevents us from applying common methods of probabilistic modeling in which a complete structure is divided into substructures under the assumption of statistical independence among sub-structures.,Introduction
"For example, part-of-speech tagging of a sentence is decomposed into tagging of each word, and CFG parsing is split into applications of CFG rules.",Introduction
"These methods have relied on the structure of the target problem, namely lattices or trees, and cannot be applied to graph structures including typed feature structures.",Introduction
This article proposes the feature forest model as a solution to the problem of probabilistic modeling of complex data structures including typed feature structures.,Introduction
The feature forest model provides a method for probabilistic modeling without the independence assumption when probabilistic events are represented with feature forests.,Introduction
Feature forests are generic data structures that represent ambiguous trees in a packed forest structure.,Introduction
Feature forest models are maximum entropy models defined over feature forests.,Introduction
A dynamic programming algorithm is proposed for maximum entropy estimation without unpacking feature forests.,Introduction
Thus probabilistic modeling of any data structures is possible when they are represented by feature forests.,Introduction
This article also describes methods for representing HPSG syntactic structures and predicate–argument structures with feature forests.,Introduction
"Hence, we describe a complete strategy for developing probabilistic models for HPSG parsing.",Introduction
"The effectiveness of the proposed methods is empirically evaluated through parsing experiments on the Penn Treebank, and the promise of applicability to parsing of real-world sentences is discussed.",Introduction
"Probabilistic modeling of lexicalized grammars is difficult because these grammars exploit complicated data structures, such as typed feature structures.",Experiment/Discussion
This prevents us from applying common methods of probabilistic modeling in which a complete structure is divided into substructures under the assumption of statistical independence among sub-structures.,Experiment/Discussion
"For example, part-of-speech tagging of a sentence is decomposed into tagging of each word, and CFG parsing is split into applications of CFG rules.",Experiment/Discussion
"These methods have relied on the structure of the target problem, namely lattices or trees, and cannot be applied to graph structures including typed feature structures.",Experiment/Discussion
This article proposes the feature forest model as a solution to the problem of probabilistic modeling of complex data structures including typed feature structures.,Experiment/Discussion
The feature forest model provides a method for probabilistic modeling without the independence assumption when probabilistic events are represented with feature forests.,Experiment/Discussion
Feature forests are generic data structures that represent ambiguous trees in a packed forest structure.,Experiment/Discussion
Feature forest models are maximum entropy models defined over feature forests.,Experiment/Discussion
A dynamic programming algorithm is proposed for maximum entropy estimation without unpacking feature forests.,Experiment/Discussion
Thus probabilistic modeling of any data structures is possible when they are represented by feature forests.,Experiment/Discussion
This article also describes methods for representing HPSG syntactic structures and predicate–argument structures with feature forests.,Experiment/Discussion
"Hence, we describe a complete strategy for developing probabilistic models for HPSG parsing.",Experiment/Discussion
"The effectiveness of the proposed methods is empirically evaluated through parsing experiments on the Penn Treebank, and the promise of applicability to parsing of real-world sentences is discussed.",Experiment/Discussion
Following the successful development of wide-coverage lexicalized grammars (Riezler et al. 2000; Hockenmaier and Steedman 2002; Burke et al.,Experiment/Discussion
"2004; Miyao, Ninomiya, and Tsujii 2005), statistical modeling of these grammars is attracting considerable attention.",Experiment/Discussion
"This is because natural language processing applications usually require disambiguated or ranked parse results, and statistical modeling of syntactic/semantic preference is one of the most promising methods for disambiguation.",Experiment/Discussion
The focus of this article is the problem of probabilistic modeling of wide-coverage HPSG parsing.,Experiment/Discussion
"Although previous studies have proposed maximum entropy models (Berger, Della Pietra, and Della Pietra 1996) of HPSG-style parse trees (Oepen, Toutanova, et al. 2002b; Toutanova and Manning 2002; Baldridge and Osborne 2003; Malouf and van Noord 2004), the straightforward application of maximum entropy models to wide-coverage HPSG parsing is infeasible because estimation of maximum entropy models is computationally expensive, especially when targeting wide-coverage parsing.",Experiment/Discussion
"In general, complete structures, such as transition sequences in Markov models and parse trees, have an exponential number of ambiguities.",Experiment/Discussion
