col1,col2
"Currently there are several approaches to machine translation (MT) based on different paradigms; e.g., phrasal, hierarchical and syntax-based.",Introduction
These three approaches yield similar translation accuracy despite using fairly different levels of linguistic knowledge.,Introduction
The availability of such a variety of systems has led to a growing interest toward finding better translations by combining outputs from multiple systems.,Introduction
This paper describes three different approaches to MT system combination.,Introduction
"These combination methods operate on sentence, phrase and word level exploiting information from -best lists, system scores and target-to-source phrase alignments.",Introduction
The word-level combination provides the most robust gains but the best results on the development test sets (NIST MT05 and the newsgroup portion of GALE 2006 dry-run) were achieved by combining all three methods.,Introduction
"In recent years, machine translation systems based on new paradigms have emerged.",Experiment/Discussion
These systems employ more than just the surface-level information used by the state-of-the-art phrase-based translation systems.,Experiment/Discussion
"For example, hierarchical (Chiang, 2005) and syntax-based (Galley et al., 2006) systems have recently improved in both accuracy and scalability.",Experiment/Discussion
"Combined with the latest advances in phrase-based translation systems, it has become more attractive to take advantage of the various outputs in forming consensus translations (Frederking and Nirenburg, 1994; Bangalore et al., 2001; Jayaraman and Lavie, 2005; Matusov et al., 2006).",Experiment/Discussion
"System combination has been successfully applied in state-of-the-art speech recognition evaluation systems for several years (Fiscus, 1997).",Experiment/Discussion
"Even though the underlying modeling techniques are similar, many systems produce very different outputs with approximately the same accuracy.",Experiment/Discussion
"One of the most successful approaches is consensus network decoding (Mangu et al., 2000) which assumes that the confidence of a word in a certain position is based on the sum of confidences from each system output having the word in that position.",Experiment/Discussion
This requires aligning the system outputs to form a consensus network and – during decoding – simply finding the highest scoring path through this network.,Experiment/Discussion
The alignment of speech recognition outputs is fairly straightforward due to the strict constraint in word order.,Experiment/Discussion
"However, machine translation outputs do not have this constraint as the word order may be different between the source and target languages.",Experiment/Discussion
MT systems employ various re-ordering (distortion) models to take this into account.,Experiment/Discussion
Three MT system combination methods are presented in this paper.,Experiment/Discussion
"They operate on the sentence, phrase and word level.",Experiment/Discussion
The sentence-level combination is based on selecting the best hypothesis out of the merged N-best lists.,Experiment/Discussion
This method does not generate new hypotheses – unlike the phrase and word-level methods.,Experiment/Discussion
The phrase-level combination is based on extracting sentence-specific phrase translation tables from system outputs with alignments to source and running a phrasal decoder with this new translation table.,Experiment/Discussion
"This approach is similar to the multi-engine MT framework proposed in (Frederking and Nirenburg, 1994) which is not capable of re-ordering.",Experiment/Discussion
The word-level combination is based on consensus network decoding.,Experiment/Discussion
"Translation edit rate (TER) (Snover et al., 2006) is used to align the hypotheses and minimum Bayes risk decoding under TER (Sim et al., 2007) is used to select the alignment hypothesis.",Experiment/Discussion
"All combination methods use weights which may be tuned using Powell’s method (Brent, 1973) on -best lists.",Experiment/Discussion
Both sentence and phrase-level combination methods can generate best lists which may also be used as new system outputs in the word-level combination.,Experiment/Discussion
Experiments on combining six machine translation system outputs were performed.,Experiment/Discussion
"Three systems were phrasal, two hierarchical and one syntaxbased.",Experiment/Discussion
The systems were evaluated on NIST MT05 and the newsgroup portion of the GALE 2006 dryrun sets.,Experiment/Discussion
The outputs were evaluated on both TER and BLEU.,Experiment/Discussion
"As the target evaluation metric in the GALE program was human-mediated TER (HTER) (Snover et al., 2006), it was found important to improve both of these automatic metrics.",Experiment/Discussion
This paper is organized as follows.,Experiment/Discussion
Section 2 describes the evaluation metrics and a generic discriminative optimization technique used in tuning of the various system combination weights.,Experiment/Discussion
"Sentence, phrase and word-level system combination methods are presented in Sections 3, 4 and 5.",Experiment/Discussion
Experimental results on Arabic and Chinese to English newswire and newsgroup test data are presented in Section 6.,Experiment/Discussion
The official metric of the 2006 DARPA GALE evaluation was human-mediated translation edit rate (HTER).,Experiment/Discussion
"HTER is computed as the minimum translation edit rate (TER) between a system output and a targeted reference which preserves the meaning and fluency of the sentence (Snover et al., 2006).",Experiment/Discussion
The targeted reference is generated by human posteditors who make edits to a reference translation so as to minimize the TER between the reference and the MT output without changing the meaning of the reference.,Experiment/Discussion
Computing the HTER is very time consuming due to the human post-editing.,Experiment/Discussion
It is desirable to have an automatic evaluation metric that correlates well with the HTER to allow fast evaluation of the MT systems during development.,Experiment/Discussion
"Correlations of different evaluation metrics have been studied (Snover et al., 2006) but according to various internal HTER experiments it is not clear whether TER or BLEU correlates better.",Experiment/Discussion
Therefore it is probably safest to try and not degrade either.,Experiment/Discussion
The TER of a translation is computed as where is the total number of words in the reference translation .,Experiment/Discussion
"In the case of multiple references, the edits are counted against all references, is the average number of words in the reference translations and the final TER is computed using the minimum number of edits.",Experiment/Discussion
"The NIST BLEU-4 is a variant of BLEU (Papineni et al., 2002) and is computed as where is the precision of -grams in the hypothesis given the reference and is a brevity penalty.",Experiment/Discussion
The -gram counts from multiple references are accumulated in estimating the precisions.,Experiment/Discussion
All system combination methods presented in this paper may be tuned to directly optimize either one of these automatic evaluation metrics.,Experiment/Discussion
The tuning uses -best lists of hypotheses with various feature scores.,Experiment/Discussion
The feature scores may be combined with tunable weights forming an arbitrary scoring function.,Experiment/Discussion
"As the derivatives of this function are not usually available, Brent’s modification of Powell’s method (Brent, 1973) may be used to find weights that optimize the appropriate evaluation metric in the re-scored -best list.",Experiment/Discussion
"The optimization starts at a random initial point in the -dimensional parameter space, first searching through an initial set of basis vectors.",Experiment/Discussion
"As searching repeatedly through the set of basis vectors is inefficient, the direction of the vectors is gradually moved toward a larger positive change in the evaluation metric.",Experiment/Discussion
"To improve the chances of finding a global optimum, the algorithm is repeated with varying initial values.",Experiment/Discussion
"The modified Powell’s method has been previously used in optimizing the weights of a standard feature-based MT decoder in (Och, 2003) where a more efficient algorithm for log-linear models was proposed.",Experiment/Discussion
"However, this is specific to log-linear models and cannot be easily extended for more complicated functions.",Experiment/Discussion
The first combination method is based on re-ranking a merged -best list.,Experiment/Discussion
