col1,col2
This paper presents a new approach to phrase-level sentiment analysis that firstdetermines whether an expression is neu tral or polar and then disambiguates the polarity of the polar expressions.,Introduction
"With thisapproach, the system is able to automat ically identify the contextual polarity for a large subset of sentiment expressions,achieving results that are significantly bet ter than baseline.",Introduction
"Sentiment analysis is the task of identifying positive and negative opinions, emotions, and evaluations.",Experiment/Discussion
"Most work on sentiment analysis has been done atthe document level, for example distinguishing pos itive from negative reviews.",Experiment/Discussion
"However, tasks suchas multi-perspective question answering and sum marization, opinion-oriented information extraction, and mining product reviews require sentence-levelor even phrase-level sentiment analysis.",Experiment/Discussion
"For exam ple, if a question answering system is to successfully answer questions about people?s opinions, it must be able to pinpoint expressions of positive and negative sentiments, such as we find in the sentences below: (1) African observers generally approved+ of his victory while Western governments denounced?",Experiment/Discussion
it.,Experiment/Discussion
(2) A succession of officers filled the TV screen to say they supported+ the people and that the killings were ?not tolerable?.?,Experiment/Discussion
"(3) ?We don?t hate+ the sinner,?",Experiment/Discussion
"he says, ?but we hate?",Experiment/Discussion
the sin.?,Experiment/Discussion
A typical approach to sentiment analysis is to start with a lexicon of positive and negative words and phrases.,Experiment/Discussion
"In these lexicons, entries are tagged with their a priori prior polarity: out of context, doesthe word seem to evoke something positive or some thing negative.",Experiment/Discussion
"For example, beautiful has a positiveprior polarity, and horrid has a negative prior polar ity.",Experiment/Discussion
"However, the contextual polarity of the phrase in which a word appears may be different from theword?s prior polarity.",Experiment/Discussion
"Consider the underlined polar ity words in the sentence below:(4) Philip Clapp, president of the National Environ ment Trust, sums up well the general thrust of the reaction of environmental movements: ?There is noreason at all to believe that the polluters are sud denly going to become reasonable.?Of these words, ?Trust,?",Experiment/Discussion
"?well,?",Experiment/Discussion
"?reason,?",Experiment/Discussion
and ?rea sonable?,Experiment/Discussion
"have positive prior polarity, but they are not all being used to express positive sentiments.The word ?reason?",Experiment/Discussion
"is negated, making the contex tual polarity negative.",Experiment/Discussion
The phrase ?no reason at all to believe?,Experiment/Discussion
changes the polarity of the proposition that follows; because ?reasonable?,Experiment/Discussion
"falls within thisproposition, its contextual polarity becomes nega tive.",Experiment/Discussion
The word ?Trust?,Experiment/Discussion
"is simply part of a referringexpression and is not being used to express a sentiment; thus, its contextual polarity is neutral.",Experiment/Discussion
"Simi larly for ?polluters?: in the context of the article, it simply refers to companies that pollute.",Experiment/Discussion
Only ?well?,Experiment/Discussion
has the same prior and contextual polarity.,Experiment/Discussion
Many things must be considered in phrase-level sentiment analysis.,Experiment/Discussion
"Negation may be local (e.g., not good), or involve longer-distance dependencies such as the negation of the proposition (e.g., does not look very good) or the negation of the subject (e.g., 347 no one thinks that it?s good).",Experiment/Discussion
"In addition, certain phrases that contain negation words intensify ratherthan change polarity (e.g., not only good but amaz ing).",Experiment/Discussion
"Contextual polarity may also be influenced by modality (e.g., whether the proposition is asserted to be real (realis) or not real (irrealis) ? no reason at all to believe is irrealis, for example); word sense (e.g.,Environmental Trust versus He has won the people?s trust); the syntactic role of a word in the sen tence (e.g., polluters are versus they are polluters);and diminishers such as little (e.g., little truth, lit tle threat).",Experiment/Discussion
"(See (Polanya and Zaenen, 2004) for amore detailed discussion of contextual polarity in fluencers.)This paper presents new experiments in automat ically distinguishing prior and contextual polarity.",Experiment/Discussion
"Beginning with a large stable of clues marked with prior polarity, we identify the contextual polarity of the phrases that contain instances of those clues in the corpus.",Experiment/Discussion
We use a two-step process that employs machine learning and a variety of features.,Experiment/Discussion
The first step classifies each phrase containing a clue as neutral or polar.,Experiment/Discussion
"The second step takes all phrases marked in step one as polar and disambiguates theircontextual polarity (positive, negative, both, or neutral).",Experiment/Discussion
"With this approach, the system is able to auto matically identify the contextual polarity for a large subset of sentiment expressions, achieving resultsthat are significantly better than baseline.",Experiment/Discussion
"In addition, we describe new manual annotations of contextual polarity and a successful inter-annotator agree ment study.",Experiment/Discussion
"To create a corpus for the experiments below, weadded contextual polarity judgments to existing annotations in the Multi-perspective Question Answering (MPQA) Opinion Corpus1, namely to the an notations of subjective expressions2.",Experiment/Discussion
"A subjective expression is any word or phrase used to express an opinion, emotion, evaluation, stance, speculation, 1The MPQA Corpus is described in (Wiebe et al, 2005) and available at nrrc.mitre.org/NRRC/publications.htm.",Experiment/Discussion
"2In the MPQA Corpus, subjective expressions are direct subjective expressions with non-neutral expression intensity, plus all the expressive subjective elements.",Experiment/Discussion
"Please see (Wiebe et al, 2005) for more details on the existing annotations in the MPQA Corpus.etc. A general covering term for such states is private state (Quirk et al, 1985).",Experiment/Discussion
"In the MPQA Cor pus, subjective expressions of varying lengths are marked, from single words to long phrases.For this work, our focus is on sentiment expressions ? positive and negative expressions of emo tions, evaluations, and stances.",Experiment/Discussion
