col1,col2
The Penn Treebank does not annotate base noun phrases committing only to flat structures that ignore the of English This means that tools trained on Treebank data cannot the correct internal structure of This paper details the process of adding gold-standard bracketing within each noun phrase in the Penn Treebank.,Introduction
We then examine the consistency and reliability of our annotations.,Introduction
"Finally, we use resource to determine using several statistical approaches, thus demonstrating the utility of the corpus.",Introduction
This adds detail to the Penn Treebank that necessary for many,Introduction
"The Penn Treebank (Marcus et al., 1993) is perhaps the most influential resource in Natural Language Processing (NLP).",Experiment/Discussion
"It is used as a standard training and evaluation corpus in many syntactic analysis tasks, ranging from part of speech (POS) tagging and chunking, to full parsing.",Experiment/Discussion
"Unfortunately, the Penn Treebank does not annotate the internal structure of base noun phrases, instead leaving them flat.",Experiment/Discussion
This significantly simplified and sped up the manual annotation process.,Experiment/Discussion
"Therefore, any system trained on Penn Treebank data will be unable to model the syntactic and semantic structure inside base-NPs.",Experiment/Discussion
The following NP is an example of the flat structure of base-NPs within the Penn Treebank:,Experiment/Discussion
"Air Force is a specific entity and should form a separate constituent underneath the NP, as in our new annotation scheme: We use NML to specify that Air Force together is a nominal modifier of contract.",Experiment/Discussion
"Adding this annotation better represents the true syntactic and semantic structure, which will improve the performance of downstream NLP systems.",Experiment/Discussion
Our main contribution is a gold-standard labelled bracketing for every ambiguous noun phrase in the Penn Treebank.,Experiment/Discussion
"We describe the annotation guidelines and process, including the use of named entity data to improve annotation quality.",Experiment/Discussion
"We check the correctness of the corpus by measuring interannotator agreement, by reannotating the first section, and by comparing against the sub-NP structure in DepBank (King et al., 2003).",Experiment/Discussion
"We also give an analysis of our extended Treebank, quantifying how much structure we have added, and how it is distributed across NPs.",Experiment/Discussion
"Finally, we test the utility of the extended Treebank for training statistical models on two tasks: NP bracketing (Lauer, 1995; Nakov and Hearst, 2005) and full parsing (Collins, 1999).",Experiment/Discussion
"This new resource will allow any system or annotated corpus developed from the Penn Treebank, to represent noun phrase structure more accurately.",Experiment/Discussion
"Many approaches to identifying base noun phrases have been explored as part of chunking (Ramshaw and Marcus, 1995), but determining sub-NP structure is rarely addressed.",Experiment/Discussion
We could use multi-word expressions (MWEs) to identify some structure.,Experiment/Discussion
"For example, knowing stock market is a MWE may help bracket stock market prices correctly, and Named Entities (NEs) can be used the same way.",Experiment/Discussion
"However, this only resolves NPs dominating MWEs or NEs.",Experiment/Discussion
"Understanding base-NP structure is important, since otherwise parsers will propose nonsensical noun phrases like Force contract by default and pass them onto downstream components.",Experiment/Discussion
"For example, Question Answering (QA) systems need to supply an NP as the answer to a factoid question, often using a parser to identify candidate NPs to return to the user.",Experiment/Discussion
"If the parser never generates the correct sub-NP structure, then the system may return a nonsensical answer even though the correct dominating noun phrase has been found.",Experiment/Discussion
Base-NP structure is also important for annotated data derived from the Penn Treebank.,Experiment/Discussion
"For instance, CCGbank (Hockenmaier, 2003) was created by semi-automatically converting the Treebank phrase structure to Combinatory Categorial Grammar (CCG) (Steedman, 2000) derivations.",Experiment/Discussion
"Since CCG derivations are binary branching, they cannot directly represent the flat structure of the Penn Treebank base-NPs.",Experiment/Discussion
"Without the correct bracketing in the Treebank, strictly right-branching trees were created for all base-NPs.",Experiment/Discussion
This has an unwelcome effect when conjunctions occur within an NP (Figure 1).,Experiment/Discussion
"An additional grammar rule is needed just to get a parse, but it is still not correct (Hockenmaier, 2003, p. 64).",Experiment/Discussion
The awkward conversion results in bracketing (a) which should be (b): We have previously experimented with using NEs to improve parsing performance on CCGbank.,Experiment/Discussion
"Due to the mis-alignment of NEs and right-branching NPs, the increase in performance was negligible.",Experiment/Discussion
"The NP bracketing task has often been posed in terms of choosing between the left or right branching structure of three word noun compounds: Most approaches to the problem use unsupervised methods, based on competing association strength between two of the words in the compound (Marcus, 1980, p. 253).",Experiment/Discussion
There are two possible models to choose from: dependency or adjacency.,Experiment/Discussion
"The dependency model compares the association between words 1-2 to words 1-3, while the adjacency model compares words 1-2 to words 2-3.",Experiment/Discussion
Lauer (1995) has demonstrated superior performance of the dependency model using a test set of 244 (216 unique) noun compounds drawn from Grolier’s encyclopedia.,Experiment/Discussion
This data has been used to evaluate most research since.,Experiment/Discussion
"He uses Roget’s thesaurus to smooth words into semantic classes, and then calculates association between classes based on their counts in a “training set” also drawn from Grolier’s.",Experiment/Discussion
He achieves 80.7% accuracy using POS tags to indentify bigrams in the training set.,Experiment/Discussion
"Lapata and Keller (2004) derive estimates from web counts, and only compare at a lexical level, achieving 78.7% accuracy.",Experiment/Discussion
"Nakov and Hearst (2005) also use web counts, but incorporate additional counts from several variations on simple bigram queries, including queries for the pairs of words concatenated or joined by a hyphen.",Experiment/Discussion
This results in an impressive 89.3% accuracy.,Experiment/Discussion
"There have also been attempts to solve this task using supervised methods, even though the lack of gold-standard data makes this difficult.",Experiment/Discussion
Girju et al. (2005) draw a training set from raw WSJ text and use it to train a decision tree classifier achieving 73.1% accuracy.,Experiment/Discussion
"When they shuffled their data with Lauer’s to create a new test and training split, their accuracy increased to 83.1% which may be a result of the 10% duplication in Lauer’s test set.",Experiment/Discussion
We have created a new NP bracketing data set from our extended Treebank by extracting all rightmost three noun sequences from base-NPs.,Experiment/Discussion
Our initial experiments are presented in Section 6.1.,Experiment/Discussion
"According to Marcus et al. (1993), asking annotators to markup base-NP structure significantly reduced annotation speed, and for this reason baseNPs were left flat.",Experiment/Discussion
"The bracketing guidelines (Bies et al., 1995) also mention the considerable difficulty of identifying the correct scope for nominal modifiers.",Experiment/Discussion
"We found however, that while there are certainly difficult cases, the vast majority are quite simple and can be annotated reliably.",Experiment/Discussion
Our annotation philosophy can be summarised as: During this process we identified numerous cases that require a more sophisticated annotation scheme.,Experiment/Discussion
"There are genuine flat cases, primarily names like John A. Smith, that we would like to distinguish from implicitly right-branching NPs in the next version of the corpus.",Experiment/Discussion
"Although our scheme is still developing, we believe that the current annotation is already useful for statistical modelling, and we demonstrate this empirically in Section 6.",Experiment/Discussion
"Our annotation guidelines) are based on those developed for annotating full sub-NP structure in the biomedical domain (Kulick et al., 2004).",Experiment/Discussion
