col1,col2
"We present a version of Inversion Transduction Grammar where rule probabilities are lexicalized throughout the synchronous parse tree, along with pruning techniques for efficient training.",Introduction
"Alignment results improve over unlexicalized ITG on short sentences for which full EM is feasible, but pruning seems to have a negative impact on longer sentences.",Introduction
The Inversion Transduction Grammar (ITG) of Wu (1997) is a syntactically motivated algorithm for producing word-level alignments of pairs of translationally equivalent sentences in two languages.,Experiment/Discussion
"The algorithm builds a synchronous parse tree for both sentences, and assumes that the trees have the same underlying structure but that the ordering of constituents may differ in the two languages.",Experiment/Discussion
"This probabilistic, syntax-based approach has inspired much subsequent reasearch.",Experiment/Discussion
Alshawi et al. (2000) use hierarchical finite-state transducers.,Experiment/Discussion
"In the tree-to-string model of Yamada and Knight (2001), a parse tree for one sentence of a translation pair is projected onto the other string.",Experiment/Discussion
"Melamed (2003) presents algorithms for synchronous parsing with more complex grammars, discussing how to parse grammars with greater than binary branching and lexicalization of synchronous grammars.",Experiment/Discussion
"Despite being one of the earliest probabilistic syntax-based translation models, ITG remains stateof-the art.",Experiment/Discussion
Zens and Ney (2003) found that the constraints of ITG were a better match to the decoding task than the heuristics used in the IBM decoder of Berger et al. (1996).,Experiment/Discussion
"Zhang and Gildea (2004) found ITG to outperform the tree-to-string model for word-level alignment, as measured against human gold-standard alignments.",Experiment/Discussion
"One explanation for this result is that, while a tree representation is helpful for modeling translation, the trees assigned by the traditional monolingual parsers (and the treebanks on which they are trained) may not be optimal for translation of a specific language pair.",Experiment/Discussion
ITG has the advantage of being entirely data-driven – the trees are derived from an expectation maximization procedure given only the original strings as input.,Experiment/Discussion
"In this paper, we extend ITG to condition the grammar production probabilities on lexical information throughout the tree.",Experiment/Discussion
"This model is reminiscent of lexicalization as used in modern statistical parsers, in that a unique head word is chosen for each constituent in the tree.",Experiment/Discussion
It differs in that the head words are chosen through EM rather than deterministic rules.,Experiment/Discussion
"This approach is designed to retain the purely data-driven character of ITG, while giving the model more information to work with.",Experiment/Discussion
